trial,target_cv,spatial_mode,coverage_target,target_importance,cover_importance,cover_rows,cover_chunks,cover_aff_ms,cover_runtime_ms,cover_build_ms,cover_lookup_ms,cover_runs
0,2.48,hot-cold,0.5,0.49999999999999994,0.5004206071776635,744,2,0.20403794318619572,13.777569,14207.269646,0.24724471593765712,0:461;617:283
0,2.48,hot-cold,0.7,0.6999999999999998,0.7001157258126548,1327,1,0.33568099288039827,17.787186,14207.269646,0.4409862070554718,0:1327
0,2.48,hot-cold,0.9,0.8999999999999999,0.9000181718969835,2564,1,0.6383405953226922,15.131722,14207.269646,0.8520637791184851,0:2564
0,2.48,hot-cold,0.95,0.9499999999999998,0.9500149158948876,3250,1,0.8061857750117896,9.606811,14207.269646,1.0800340413943355,0:3250
0,2.48,hot-cold,0.99,0.9899999999999999,0.990047300873147,4337,1,1.0721445364141933,11.271114,14207.269646,1.441263888469918,0:4337
0,3.3,random,0.1,0.1,0.10013492206960693,158,2,0.060659990857025003,10.13013,15214.883317,0.06037445742315313,334:44;1289:114
0,3.3,random,0.3,0.3,0.300044493255084,906,5,0.27667750895178816,14.63404,15214.883317,0.302688949445594,63:310;1076:105;1291:112;2899:192;3290:187
0,3.3,random,0.5,0.5,0.5000475794434801,1928,4,0.5157316867560692,14.26445,15214.883317,0.6407094251717781,63:310;718:1246;2911:184;3289:188
0,3.3,random,0.7,0.7,0.7000527425162753,2890,6,0.7731081855869052,10.813308,15214.883317,0.9603995014245015,63:310;512:1452;2136:330;2810:285;3280:206;3687:307
0,3.3,random,0.9,0.9,0.9000708693894808,4032,5,1.0415230362230983,17.253919,15214.883317,1.3399068476621419,58:315;512:1452;2136:557;2809:286;3280:1422
0,3.3,random,0.95,0.95,0.950067914783455,4454,2,1.111772078239478,10.721215,15214.883317,1.480145113960114,63:3032;3280:1422
0,3.3,random,0.99,0.99,0.9901757732338552,4757,1,1.1749068913258858,5.619336,15214.883317,1.5808375184347245,63:4757
0,3.3,local,0.1,0.1,0.10034536996469359,19,1,0.015649659012556456,8.574301,14210.458097,0.016897459315513078,4153:19
0,3.3,local,0.3,0.3,0.30018852410187297,169,4,0.0853531574949577,9.019814,14210.458097,0.08479734204406691,3018:46;3305:30;4149:78;4506:15
0,3.3,local,0.5,0.5,0.5001925676298024,448,10,0.21962203671417557,11.461289,14210.458097,0.22152948329687303,687:18;771:45;1567:22;1941:14;3018:70;3305:30;4012:48;4149:90;4504:17;4758:94
0,3.3,local,0.7,0.7,0.700016518464808,1194,13,0.43515021026174017,9.478091,14210.458097,0.4511480873879814,687:22;771:104;1013:45;1566:64;1934:344;2582:35;2781:76;2971:164;3302:53;3982:79;4148:91;4504:21;4758:96
0,3.3,local,0.9,0.9,0.9000694008225915,2591,12,0.7659564906657466,16.713809,14210.458097,0.8819905421966945,56:70;673:202;1012:47;1196:528;1922:373;2551:307;2970:181;3299:150;3528:28;3856:427;4363:176;4757:102
0,3.3,local,0.95,0.95,0.9500435447578349,3177,13,0.9203353288090876,6.577367,14210.458097,1.0725893746894213,55:162;349:59;672:246;1012:48;1187:611;1920:490;2549:310;2968:220;3292:158;3513:44;3852:432;4363:194;4656:203
0,3.3,local,0.99,0.99,0.9900327276998618,4330,5,1.1144353737556798,14.469834,14210.458097,1.4389376613038378,52:165;348:1450;1903:511;2549:1172;3827:1032
0,3.3,hot-cold,0.1,0.1,0.10045074650345195,85,1,0.031798029070108105,16.530797,14917.865299,0.030497524809529133,77:85
0,3.3,hot-cold,0.3,0.3,0.3001540496576387,361,1,0.09932757658350592,8.294899,14917.865299,0.11996685813641697,16:361
0,3.3,hot-cold,0.5,0.5,0.5026900563972171,662,1,0.17297393093688546,13.272224,14917.865299,0.21999462627786157,1:662
0,3.3,hot-cold,0.7,0.7,0.7000334210547091,1260,1,0.31928795054924736,14.271103,14917.865299,0.4187208898944193,0:1260
0,3.3,hot-cold,0.9,0.9,0.9008864710321797,2454,1,0.6114266452267727,10.579941,14917.865299,0.815508780794369,0:2454
0,3.3,hot-cold,0.95,0.95,0.9500019797063488,3072,1,0.76263411031112,10.565835,14917.865299,1.0208814077425843,0:3072
0,3.3,hot-cold,0.99,0.99,0.9900133219616972,4248,1,1.0503687040638585,7.874653,14917.865299,1.4116875716440422,0:4248
0,4.55,random,0.1,0.09999999999999999,0.1001332771305265,25,4,0.05012035009666318,10.532543,13036.152346,0.053282826626080596,1789:11;2026:2;3945:5;4332:7
