n,trial,spatial_mode,cv,method,control,importance_fraction,latency_ms,rows,chunks
2048,1,local,3.3,paper,0.44999999999999996,0.8495198923339818,0.3973183376277388,918,16
2048,1,local,3.3,paper,0.49999999999999994,0.8748610836502189,0.42020986423428147,1020,16
2048,1,local,3.3,paper,0.5499999999999999,0.8889871341987439,0.44533889330214355,1122,16
2048,1,local,3.3,paper,0.6,0.9088391814011471,0.4781509972112905,1224,17
2048,1,local,3.3,paper,0.65,0.9300398140099666,0.5258105775540849,1326,19
2048,1,local,3.3,paper,0.7,0.9450716172294846,0.5621160913872004,1434,19
2048,1,local,3.3,paper,0.75,0.9588126896788158,0.5984322384952495,1536,20
2048,1,local,3.3,paper,0.7999999999999999,0.9668600612983265,0.6338400448717643,1638,21
2048,1,local,3.3,paper,0.85,0.9745941324004275,0.6767438588406326,1740,22
2048,1,local,3.3,paper,0.9,0.9808007982870721,0.7274603878932621,1842,22
2048,1,local,3.3,paper,0.95,0.9837592058355333,0.7115921894931905,1944,18
2048,1,hot-cold,3.3,supported,0.05,0.18569996349979256,0.03398409699292052,98,1
2048,1,hot-cold,3.3,supported,0.1,0.18569996349979256,0.03398409699292052,98,1
2048,1,hot-cold,3.3,supported,0.15,0.18569996349979256,0.03398409699292052,98,1
2048,1,hot-cold,3.3,supported,0.2,0.23656487320595482,0.04385417615864698,99,2
2048,1,hot-cold,3.3,supported,0.25,0.2549674703675539,0.0478945724089697,113,2
2048,1,hot-cold,3.3,supported,0.3,0.34062422178626806,0.06968734915064344,181,2
2048,1,hot-cold,3.3,supported,0.35,0.46175072743505396,0.10273407617673944,276,3
2048,1,hot-cold,3.3,supported,0.39999999999999997,0.46175072743505396,0.10273407617673944,276,3
2048,1,hot-cold,3.3,supported,0.44999999999999996,0.46175072743505396,0.10273407617673944,276,3
2048,1,hot-cold,3.3,supported,0.49999999999999994,0.5629878225611943,0.1308884902542563,387,3
2048,1,hot-cold,3.3,supported,0.5499999999999999,0.5629878225611943,0.1308884902542563,387,3
2048,1,hot-cold,3.3,supported,0.6,0.6036193560032407,0.14436908369089624,430,3
2048,1,hot-cold,3.3,supported,0.65,0.6682549455131941,0.17065494466482514,515,3
2048,1,hot-cold,3.3,supported,0.7,0.7207648867876729,0.19879538843592293,602,4
2048,1,hot-cold,3.3,supported,0.75,0.7802337318835312,0.24363757195975122,734,5
2048,1,hot-cold,3.3,supported,0.7999999999999999,0.8381517348692817,0.29239260517990606,879,6
2048,1,hot-cold,3.3,supported,0.85,0.8598176257813763,0.31203163359118713,941,6
2048,1,hot-cold,3.3,supported,0.9,0.9079084941219966,0.37195228547463816,1126,7
2048,1,hot-cold,3.3,supported,0.95,0.9500107141752592,0.45788898981934356,1386,9
2048,1,hot-cold,3.3,supported,0.99,0.99404750642364,0.6310165725923426,1905,11
2048,1,hot-cold,3.3,paper,0.05,0.2313110373672372,0.0471454744760446,102,2
2048,1,hot-cold,3.3,paper,0.1,0.34193707325128064,0.08117682971611552,204,3
2048,1,hot-cold,3.3,paper,0.15,0.4674527555259518,0.11573643010403506,306,4
2048,1,hot-cold,3.3,paper,0.2,0.5789683902073088,0.15301403308770295,408,5
2048,1,hot-cold,3.3,paper,0.25,0.662503576331531,0.18638085792257653,510,6
2048,1,hot-cold,3.3,paper,0.3,0.7141335039920775,0.21594578317938584,612,6
2048,1,hot-cold,3.3,paper,0.35,0.7593169002406657,0.2505540123966254,714,7
2048,1,hot-cold,3.3,paper,0.39999999999999997,0.8006344823765096,0.28684042819925915,816,8
2048,1,hot-cold,3.3,paper,0.44999999999999996,0.8368723072961578,0.3233712851486261,918,9
2048,1,hot-cold,3.3,paper,0.49999999999999994,0.8644375052263821,0.3571429519080018,1020,10
2048,1,hot-cold,3.3,paper,0.5499999999999999,0.8918743601150463,0.3832962039696592,1122,9
2048,1,hot-cold,3.3,paper,0.6,0.9137678624010581,0.41616187784095576,1224,9
2048,1,hot-cold,3.3,paper,0.65,0.9302421053888721,0.4515105205682637,1326,9
2048,1,hot-cold,3.3,paper,0.7,0.9382603287860428,0.4884316616793703,1434,11
2048,1,hot-cold,3.3,paper,0.75,0.9538422867916039,0.519845145814812,1536,9
2048,1,hot-cold,3.3,paper,0.7999999999999999,0.9616100139431596,0.5545086611861587,1638,10
2048,1,hot-cold,3.3,paper,0.85,0.9685138075470833,0.589632109528375,1740,11
2048,1,hot-cold,3.3,paper,0.9,0.9759703301772684,0.6376824821431482,1842,13
2048,1,hot-cold,3.3,paper,0.95,0.9810550869288646,0.673780974422884,1944,14
2048,2,random,3.3,supported,0.05,0.06933410981096332,0.01692347908745247,20,1
2048,2,random,3.3,supported,0.1,0.15058893034960028,0.043982717821542595,93,2
2048,2,random,3.3,supported,0.15,0.15058893034960028,0.043982717821542595,93,2
2048,2,random,3.3,supported,0.2,0.24809606386803174,0.08180771983507368,175,4
2048,2,random,3.3,supported,0.25,0.25850151468504207,0.08696617011667544,194,4
2048,2,random,3.3,supported,0.3,0.3334642900756892,0.12487793476764718,312,5
2048,2,random,3.3,supported,0.35,0.39564169569818736,0.15876506264458845,413,6
2048,2,random,3.3,supported,0.39999999999999997,0.40294585903017777,0.1628323693757388,428,6
2048,2,random,3.3,supported,0.44999999999999996,0.46679169603227505,0.19852960880249046,533,7
2048,2,random,3.3,supported,0.49999999999999994,0.5248592571719971,0.23170961622309885,650,7
2048,2,random,3.3,supported,0.5499999999999999,0.5535214459756544,0.24944541506441084,723,7
2048,2,random,3.3,supported,0.6,0.6129255640488984,0.2871131997802659,825,8
2048,2,random,3.3,supported,0.65,0.6854460566875741,0.3366636702360995,970,9
2048,2,random,3.3,supported,0.7,0.7085791500889446,0.35314746814039133,1029,9
2048,2,random,3.3,supported,0.75,0.7512776137097725,0.3854735850728104,1139,9
2048,2,random,3.3,supported,0.7999999999999999,0.8138463494328277,0.4346640707955153,1277,11
2048,2,random,3.3,supported,0.85,0.8521326760502033,0.46763382077425864,1390,11
2048,2,random,3.3,supported,0.9,0.9087139347356137,0.5243180590721243,1565,12
2048,2,random,3.3,supported,0.95,0.9501862343449352,0.5723482613424212,1714,12
2048,2,random,3.3,supported,0.99,0.99044782219761,0.6379484367499413,1920,13
2048,2,random,3.3,paper,0.05,0.1639568322516073,0.05803055329874185,102,3
2048,2,random,3.3,paper,0.1,0.2690442337692023,0.10463212547171558,204,5
2048,2,random,3.3,paper,0.15,0.335246601189778,0.1370826205932531,306,6
2048,2,random,3.3,paper,0.2,0.39101741091055026,0.1698891019113847,408,7
2048,2,random,3.3,paper,0.25,0.45211277293470575,0.205954988849048,510,8
2048,2,random,3.3,paper,0.3,0.5173765703040649,0.2517126948171454,612,10
2048,2,random,3.3,paper,0.35,0.5660041896116474,0.28453147946691765,714,11
2048,2,random,3.3,paper,0.39999999999999997,0.6166902423261663,0.31698721240560085,816,12
2048,2,random,3.3,paper,0.44999999999999996,0.6660061868474125,0.36306459751445735,918,14
2048,2,random,3.3,paper,0.49999999999999994,0.7083821530996285,0.3920215752330081,1020,14
2048,2,random,3.3,paper,0.5499999999999999,0.7498470013514487,0.4382944503673706,1122,16
2048,2,random,3.3,paper,0.6,0.7835138267137446,0.47172913659302007,1224,17
2048,2,random,3.3,paper,0.65,0.8147147547970307,0.5046708286627326,1326,18
2048,2,random,3.3,paper,0.7,0.8465689897540049,0.5384671981102078,1434,18
2048,2,random,3.3,paper,0.75,0.882619947721342,0.5794377959131488,1536,19
2048,2,random,3.3,paper,0.7999999999999999,0.9098364401570314,0.6006353003497092,1638,19
2048,2,random,3.3,paper,0.85,0.9354987777888412,0.6457789181598076,1740,21
2048,2,random,3.3,paper,0.9,0.958071736880132,0.7060324210434968,1842,23
2048,2,random,3.3,paper,0.95,0.982301721769183,0.7324160677651537,1944,20
2048,2,local,3.3,supported,0.05,0.1304188572931446,0.017276796360068875,23,1
2048,2,local,3.3,supported,0.1,0.1304188572931446,0.017276796360068875,23,1
2048,2,local,3.3,supported,0.15,0.2434552126873777,0.03455359272013775,46,2
2048,2,local,3.3,supported,0.2,0.2434552126873777,0.03455359272013775,46,2
2048,2,local,3.3,supported,0.25,0.39299104166873944,0.06677128173582965,138,3
2048,2,local,3.3,supported,0.3,0.39299104166873944,0.06677128173582965,138,3
2048,2,local,3.3,supported,0.35,0.39299104166873944,0.06677128173582965,138,3
2048,2,local,3.3,supported,0.39999999999999997,0.457805930127596,0.08171217439145269,207,3
2048,2,local,3.3,supported,0.44999999999999996,0.457805930127596,0.08171217439145269,207,3
2048,2,local,3.3,supported,0.49999999999999994,0.5029367470462786,0.09366820189126325,265,3
2048,2,local,3.3,supported,0.5499999999999999,0.5783366831572246,0.11526814394971362,307,4
2048,2,local,3.3,supported,0.6,0.6308913531895597,0.13738805285051484,352,5
2048,2,local,3.3,supported,0.65,0.6798633880179552,0.1609074661944138,413,6
2048,2,local,3.3,supported,0.7,0.7031406994751714,0.17233070672977854,463,6
2048,2,local,3.3,supported,0.75,0.7549896239023384,0.20199099630759623,572,6
2048,2,local,3.3,supported,0.7999999999999999,0.8006067122112751,0.23540644067481292,680,6
2048,2,local,3.3,supported,0.85,0.8561776417605963,0.28020232636097525,816,7
2048,2,local,3.3,supported,0.9,0.9006103490501985,0.3233895816144938,950,8
2048,2,local,3.3,supported,0.95,0.9506088715294908,0.4086404545070525,1205,9
2048,2,local,3.3,supported,0.99,0.9921982400543646,0.5777511338315053,1725,11
2048,2,local,3.3,paper,0.05,0.39718480125594324,0.08466399594781635,102,5
2048,2,local,3.3,paper,0.1,0.501534191351761,0.10644613006930358,204,5
2048,2,local,3.3,paper,0.15,0.6509977291700082,0.178218063319463,306,9
2048,2,local,3.3,paper,0.2,0.7159002611739125,0.22306779585167008,408,11
2048,2,local,3.3,paper,0.25,0.7594998377379756,0.25912137945769276,510,12
2048,2,local,3.3,paper,0.3,0.7947006165394235,0.2933855410361092,612,13
2048,2,local,3.3,paper,0.35,0.8443325369168473,0.3322904606583002,714,14
2048,2,local,3.3,paper,0.39999999999999997,0.8682996992227752,0.3669362802909699,816,15
2048,2,local,3.3,paper,0.44999999999999996,0.899115101379272,0.427272381141504,918,18
2048,2,local,3.3,paper,0.49999999999999994,0.9161004237698203,0.4679849104249334,1020,19
2048,2,local,3.3,paper,0.5499999999999999,0.9275124374367095,0.4799732963788976,1122,18
2048,2,local,3.3,paper,0.6,0.939348945810678,0.5120727977805544,1224,19
2048,2,local,3.3,paper,0.65,0.9481254632583802,0.526962015883488,1326,18
2048,2,local,3.3,paper,0.7,0.9599595668935927,0.5517361591955428,1434,17
2048,2,local,3.3,paper,0.75,0.9689978968854851,0.5856326121869957,1536,17
2048,2,local,3.3,paper,0.7999999999999999,0.9755867740099152,0.6007898914957805,1638,16
2048,2,local,3.3,paper,0.85,0.981208823331013,0.6415201489365773,1740,17
2048,2,local,3.3,paper,0.9,0.9850423874151355,0.6823636386735759,1842,18
2048,2,local,3.3,paper,0.95,0.9883464403054145,0.7118688066587358,1944,16
2048,2,hot-cold,3.3,supported,0.05,0.15234133260275126,0.023184980988593156,56,1
2048,2,hot-cold,3.3,supported,0.1,0.15234133260275126,0.023184980988593156,56,1
2048,2,hot-cold,3.3,supported,0.15,0.15234133260275126,0.023184980988593156,56,1
2048,2,hot-cold,3.3,supported,0.2,0.21158255694167188,0.03221768901569187,92,1
2048,2,hot-cold,3.3,supported,0.25,0.26913148348835336,0.041725878003696856,124,1
2048,2,hot-cold,3.3,supported,0.3,0.42098196939336496,0.06953392611573211,199,2
2048,2,hot-cold,3.3,supported,0.35,0.42098196939336496,0.06953392611573211,199,2
2048,2,hot-cold,3.3,supported,0.39999999999999997,0.42098196939336496,0.06953392611573211,199,2
2048,2,hot-cold,3.3,supported,0.44999999999999996,0.4581885009923631,0.07643889732972618,225,2
2048,2,hot-cold,3.3,supported,0.49999999999999994,0.5171193215605515,0.09276600822388267,281,2
2048,2,hot-cold,3.3,supported,0.5499999999999999,0.6134544277558346,0.12567896968048536,377,3
2048,2,hot-cold,3.3,supported,0.6,0.6134544277558346,0.12567896968048536,377,3
2048,2,hot-cold,3.3,supported,0.65,0.6530119839726786,0.14059411328367818,421,3
2048,2,hot-cold,3.3,supported,0.7,0.7262740589490995,0.17136329165460196,514,4
2048,2,hot-cold,3.3,supported,0.75,0.7886383047363297,0.21233916410801013,638,5
2048,2,hot-cold,3.3,supported,0.7999999999999999,0.8104729658891601,0.2284716904024494,693,5
2048,2,hot-cold,3.3,supported,0.85,0.8507221759538668,0.2682189798292269,810,6
2048,2,hot-cold,3.3,supported,0.9,0.9113524431410756,0.34158559967811125,1034,7
2048,2,hot-cold,3.3,supported,0.95,0.9518572580966502,0.42321692712986847,1276,9
2048,2,hot-cold,3.3,supported,0.99,0.9902189268493937,0.5831127640340824,1760,10
2048,2,hot-cold,3.3,paper,0.05,0.2452534072089293,0.0471454744760446,102,2
2048,2,hot-cold,3.3,paper,0.1,0.42110615360790715,0.07957185127153478,204,3
2048,2,hot-cold,3.3,paper,0.15,0.5398290875220194,0.11379110417623808,306,4
2048,2,hot-cold,3.3,paper,0.2,0.6363272458969323,0.15317783086813241,408,5
2048,2,hot-cold,3.3,paper,0.25,0.7121829598579916,0.18833410027047334,510,6
2048,2,hot-cold,3.3,paper,0.3,0.7612488739385795,0.21256719569936583,612,6
2048,2,hot-cold,3.3,paper,0.35,0.7966344502644336,0.2586518454549125,714,8
2048,2,hot-cold,3.3,paper,0.39999999999999997,0.8242192154949924,0.2818652482875744,816,8
2048,2,hot-cold,3.3,paper,0.44999999999999996,0.8705915221526184,0.3446371728965862,918,11
2048,2,hot-cold,3.3,paper,0.49999999999999994,0.893067906813114,0.36109832533880676,1020,10
2048,2,hot-cold,3.3,paper,0.5499999999999999,0.9099877990473026,0.39554252318665556,1122,10
2048,2,hot-cold,3.3,paper,0.6,0.9215004929505171,0.43083233218292194,1224,11
2048,2,hot-cold,3.3,paper,0.65,0.9382086250962555,0.4672117540303863,1326,12
2048,2,hot-cold,3.3,paper,0.7,0.9528693573405872,0.5164774717466254,1434,13
2048,2,hot-cold,3.3,paper,0.75,0.9544684352496157,0.5389926267434464,1536,14
2048,2,hot-cold,3.3,paper,0.7999999999999999,0.9625942575761551,0.5750742216415419,1638,15
2048,2,hot-cold,3.3,paper,0.85,0.970835861636988,0.6103334561197998,1740,15
2048,2,hot-cold,3.3,paper,0.9,0.9750379489348747,0.6421061638092727,1842,15
2048,2,hot-cold,3.3,paper,0.95,0.9794875390645742,0.6889119409904265,1944,16
4096,0,random,3.3,supported,0.05,0.059609496765592095,0.029610237497179365,3,3
4096,0,random,3.3,supported,0.1,0.1215841163747486,0.07582803933726276,187,3
4096,0,random,3.3,supported,0.15,0.1775175060155693,0.1199654802975343,323,4
4096,0,random,3.3,supported,0.2,0.2040372703028805,0.14243460631253457,376,5
4096,0,random,3.3,supported,0.25,0.2790637761989445,0.2108083392273401,539,8
4096,0,random,3.3,supported,0.3,0.30849279216771275,0.24033348931039078,622,9
4096,0,random,3.3,supported,0.35,0.37205982662527076,0.30677771896818123,795,11
4096,0,random,3.3,supported,0.39999999999999997,0.41880976675010767,0.3585050248578399,967,12
4096,0,random,3.3,supported,0.44999999999999996,0.4615261121314676,0.40685249853777056,1138,12
4096,0,random,3.3,supported,0.49999999999999994,0.5006977770542578,0.453279479623569,1269,14
4096,0,random,3.3,supported,0.5499999999999999,0.5545595065932948,0.5185750122452824,1485,15
4096,0,random,3.3,supported,0.6,0.6174195991749872,0.6011092602590816,1721,17
4096,0,random,3.3,supported,0.65,0.6531032994808963,0.6493551744310927,1888,17
4096,0,random,3.3,supported,0.7,0.7159826856398073,0.7385400563225887,2175,18
4096,0,random,3.3,supported,0.75,0.7500285621936302,0.7880273163448389,2326,19
4096,0,random,3.3,supported,0.7999999999999999,0.8003729117403803,0.8653962513963719,2563,21
4096,0,random,3.3,supported,0.85,0.8517003273407148,0.9525641757894328,2841,22
4096,0,random,3.3,supported,0.9,0.9048754535565254,1.0584579881517422,3184,23
4096,0,random,3.3,supported,0.95,0.9531129830652584,1.1685418776149497,3496,25
4096,0,random,3.3,supported,0.99,0.9900769588395499,1.280117136043731,3861,25
4096,0,random,3.3,paper,0.05,0.13373784674096667,0.09481700179351324,204,4
4096,0,random,3.3,paper,0.1,0.2460566149186826,0.19691872041882916,408,9
4096,0,random,3.3,paper,0.15,0.31487496118738145,0.2632311447898162,612,11
4096,0,random,3.3,paper,0.2,0.3828206610680743,0.34391675911591224,816,14
4096,0,random,3.3,paper,0.25,0.44239987444681356,0.4153895151200805,1020,16
4096,0,random,3.3,paper,0.3,0.49946727975816,0.4958170291490539,1224,19
4096,0,random,3.3,paper,0.35,0.5517130129285117,0.5669992935103857,1434,21
4096,0,random,3.3,paper,0.39999999999999997,0.595840169606293,0.623461819100552,1638,22
4096,0,random,3.3,paper,0.44999999999999996,0.6443190059342162,0.7047801393248878,1842,25
4096,0,random,3.3,paper,0.49999999999999994,0.6872918716995781,0.7766173426964752,2046,27
4096,0,random,3.3,paper,0.5499999999999999,0.7346506185036609,0.8422435118588006,2250,29
4096,0,random,3.3,paper,0.6,0.7753272505993015,0.9143128866001519,2454,31
4096,0,random,3.3,paper,0.65,0.8079521404322926,0.980570827842657,2658,33
4096,0,random,3.3,paper,0.7,0.8430206357267723,1.0609193293731458,2862,36
4096,0,random,3.3,paper,0.75,0.8751328917356246,1.1400174587286716,3072,39
4096,0,random,3.3,paper,0.7999999999999999,0.9052564915158522,1.2158867912797278,3276,41
4096,0,random,3.3,paper,0.85,0.9367865885941439,1.3150696029148956,3480,45
4096,0,random,3.3,paper,0.9,0.9595158362732786,1.39024137222135,3684,47
4096,0,random,3.3,paper,0.95,0.9811333946454652,1.4716210176728923,3888,47
4096,0,local,3.3,supported,0.05,0.15779899074455817,0.01980913803277525,39,1
4096,0,local,3.3,supported,0.1,0.15779899074455817,0.01980913803277525,39,1
4096,0,local,3.3,supported,0.15,0.15779899074455817,0.01980913803277525,39,1
4096,0,local,3.3,supported,0.2,0.2637529131242099,0.03708593439284413,62,2
4096,0,local,3.3,supported,0.25,0.2637529131242099,0.03708593439284413,62,2
4096,0,local,3.3,supported,0.3,0.30921473376640213,0.04680364322758247,113,2
4096,0,local,3.3,supported,0.35,0.35023405926873985,0.06388788049299411,134,3
4096,0,local,3.3,supported,0.39999999999999997,0.41095989077094,0.09246218052495626,219,4
4096,0,local,3.3,supported,0.44999999999999996,0.47539175564765257,0.1254366497317082,318,5
4096,0,local,3.3,supported,0.49999999999999994,0.5114297022986968,0.14755950921457062,365,6
4096,0,local,3.3,supported,0.5499999999999999,0.5713139051339313,0.19168061282771537,501,7
4096,0,local,3.3,supported,0.6,0.6119172537857657,0.22725595480491534,597,8
4096,0,local,3.3,supported,0.65,0.6622678068941478,0.2772682322897168,718,10
4096,0,local,3.3,supported,0.7,0.7185696157883222,0.3403112337908888,902,12
4096,0,local,3.3,supported,0.75,0.7500397782697877,0.3867887191846745,1053,12
4096,0,local,3.3,supported,0.7999999999999999,0.8022114851385429,0.47344342685501545,1249,16
4096,0,local,3.3,supported,0.85,0.8536421771245805,0.5752905144348455,1580,18
4096,0,local,3.3,supported,0.9,0.9004445341612133,0.6945205179583978,1965,20
4096,0,local,3.3,supported,0.95,0.9506650010490235,0.8744298215567211,2517,22
4096,0,local,3.3,supported,0.99,0.9904039607369839,1.1170121864046332,3339,20
4096,0,local,3.3,paper,0.05,0.4210333005892756,0.11703648765499639,204,6
4096,0,local,3.3,paper,0.1,0.5313475803224562,0.19478300358320288,408,9
4096,0,local,3.3,paper,0.15,0.614863207143628,0.284454770660738,612,13
4096,0,local,3.3,paper,0.2,0.6784006459056042,0.357267983214958,816,15
4096,0,local,3.3,paper,0.25,0.7285338481027522,0.42192138300099247,1020,17
4096,0,local,3.3,paper,0.3,0.7874088494792857,0.5257786692675922,1224,22
4096,0,local,3.3,paper,0.35,0.828808117905043,0.6048320090465107,1434,25
4096,0,local,3.3,paper,0.39999999999999997,0.8556707331752424,0.6825783788667598,1638,28
4096,0,local,3.3,paper,0.44999999999999996,0.8780705982697268,0.7645586806661588,1842,31
4096,0,local,3.3,paper,0.49999999999999994,0.8984269374378062,0.8556363796590153,2046,35
4096,0,local,3.3,paper,0.5499999999999999,0.9137867565241833,0.9197063869210653,2250,36
4096,0,local,3.3,paper,0.6,0.9300284218547106,0.9928465715561167,2454,38
4096,0,local,3.3,paper,0.65,0.9471051827968663,1.0525534914066101,2658,38
4096,0,local,3.3,paper,0.7,0.9579832348768762,1.1160854960904578,2862,39
4096,0,local,3.3,paper,0.75,0.9645073658579866,1.1920645377855585,3072,41
4096,0,local,3.3,paper,0.7999999999999999,0.9742890270770874,1.2550401290812545,3276,42
4096,0,local,3.3,paper,0.85,0.9789132179343518,1.3128540633089465,3480,42
4096,0,local,3.3,paper,0.9,0.982581338843711,1.3585326454745723,3684,40
4096,0,local,3.3,paper,0.95,0.9852683174840997,1.414701265986519,3888,38
4096,0,hot-cold,3.3,supported,0.05,0.08249390508657042,0.022746173773761404,55,1
4096,0,hot-cold,3.3,supported,0.1,0.129187651487458,0.0356972394267516,105,1
4096,0,hot-cold,3.3,supported,0.15,0.21465010735384088,0.06175774609681629,174,2
4096,0,hot-cold,3.3,supported,0.2,0.21465010735384088,0.06175774609681629,174,2
4096,0,hot-cold,3.3,supported,0.25,0.25682753365337413,0.07762735391852624,230,2
4096,0,hot-cold,3.3,supported,0.3,0.32213289986197224,0.1029400717202241,296,3
4096,0,hot-cold,3.3,supported,0.35,0.35491838949093124,0.11565184716176954,342,3
4096,0,hot-cold,3.3,supported,0.39999999999999997,0.4191013990147144,0.14806425099294346,433,4
4096,0,hot-cold,3.3,supported,0.44999999999999996,0.4621746394386529,0.17200095151140543,507,4
4096,0,hot-cold,3.3,supported,0.49999999999999994,0.5090221233254204,0.20143163502962091,597,5
4096,0,hot-cold,3.3,supported,0.5499999999999999,0.5535762730462964,0.2320764448414715,704,5
4096,0,hot-cold,3.3,supported,0.6,0.6089950921681634,0.27259076449116226,820,6
4096,0,hot-cold,3.3,supported,0.65,0.6637976216562721,0.31746323013538935,952,7
4096,0,hot-cold,3.3,supported,0.7,0.7050168542317408,0.35457626440422474,1066,8
4096,0,hot-cold,3.3,supported,0.75,0.771551787349921,0.4296567049324287,1296,9
4096,0,hot-cold,3.3,supported,0.7999999999999999,0.8020548194261834,0.4687826045877399,1418,9
4096,0,hot-cold,3.3,supported,0.85,0.8630617845872647,0.5791484382855162,1751,12
4096,0,hot-cold,3.3,supported,0.9,0.9058482641930653,0.6907181392253017,2090,14
4096,0,hot-cold,3.3,supported,0.95,0.9559673942775931,0.8904667463434153,2692,18
4096,0,hot-cold,3.3,supported,0.99,0.9901367287375167,1.1824682385548293,3562,22
4096,0,hot-cold,3.3,paper,0.05,0.23704015724667252,0.07777572596344218,204,3
4096,0,hot-cold,3.3,paper,0.1,0.4085512368376091,0.16119957199990959,408,6
4096,0,hot-cold,3.3,paper,0.15,0.5132338033922257,0.22301329315701993,612,7
4096,0,hot-cold,3.3,paper,0.2,0.6067733038696127,0.3014617837978965,816,10
4096,0,hot-cold,3.3,paper,0.25,0.6829783692713164,0.37315592459426744,1020,11
4096,0,hot-cold,3.3,paper,0.3,0.7405494090600816,0.4455897969802763,1224,13
4096,0,hot-cold,3.3,paper,0.35,0.788807452459033,0.5183103875123557,1434,15
4096,0,hot-cold,3.3,paper,0.39999999999999997,0.8351729584066871,0.572468204029383,1638,14
4096,0,hot-cold,3.3,paper,0.44999999999999996,0.8595768267672058,0.6553065188685008,1842,17
4096,0,hot-cold,3.3,paper,0.49999999999999994,0.885040689447654,0.7130565270186696,2046,17
4096,0,hot-cold,3.3,paper,0.5499999999999999,0.908353239606176,0.7832844276070714,2250,19
4096,0,hot-cold,3.3,paper,0.6,0.9241372710423071,0.8626924810981766,2454,22
4096,0,hot-cold,3.3,paper,0.65,0.9347706489477633,0.9249241828963868,2658,23
4096,0,hot-cold,3.3,paper,0.7,0.9500343818151644,1.0062440901341454,2862,25
4096,0,hot-cold,3.3,paper,0.75,0.9612920551410373,1.0678870383670838,3072,24
4096,0,hot-cold,3.3,paper,0.7999999999999999,0.9694155979967839,1.1289061053203218,3276,25
4096,0,hot-cold,3.3,paper,0.85,0.9750036989585321,1.2035893076918471,3480,27
4096,0,hot-cold,3.3,paper,0.9,0.9802333151256654,1.2768569308013942,3684,28
4096,0,hot-cold,3.3,paper,0.95,0.9834135075891045,1.3421239594930057,3888,28
4096,1,random,3.3,supported,0.05,0.059753210161681045,0.035182796967424296,67,2
4096,1,random,3.3,supported,0.1,0.10182946869327496,0.06182792651287126,95,4
4096,1,random,3.3,supported,0.15,0.18083249562229414,0.12203759445486,261,6
4096,1,random,3.3,supported,0.2,0.236115606616565,0.16661822134729026,396,7
4096,1,random,3.3,supported,0.25,0.2658806255640137,0.19193093914898807,462,8
4096,1,random,3.3,supported,0.3,0.31047772234469584,0.23307247054350932,588,9
4096,1,random,3.3,supported,0.35,0.36382585816751045,0.28472530427000003,721,11
4096,1,random,3.3,supported,0.39999999999999997,0.4000654513933236,0.32042254369675166,826,12
4096,1,random,3.3,supported,0.44999999999999996,0.45142405877822855,0.378139921244541,1016,13
4096,1,random,3.3,supported,0.49999999999999994,0.502319828318124,0.4375168332498781,1174,15
4096,1,random,3.3,supported,0.5499999999999999,0.5503878852188664,0.4945523202933134,1354,16
4096,1,random,3.3,supported,0.6,0.6148313321048471,0.5790594810199908,1614,18
4096,1,random,3.3,supported,0.65,0.6500654898860752,0.6281607602722102,1785,18
4096,1,random,3.3,supported,0.7,0.7286651271252576,0.7416329239027905,2174,19
4096,1,random,3.3,supported,0.75,0.7508517955445602,0.7746856273321386,2286,19
4096,1,random,3.3,supported,0.7999999999999999,0.8094079850778382,0.8659581567794775,2555,21
4096,1,random,3.3,supported,0.85,0.8614634455495694,0.9554563244492872,2846,22
4096,1,random,3.3,supported,0.9,0.9002190792046976,1.0269178661127725,3076,23
4096,1,random,3.3,supported,0.95,0.9505735210454898,1.1440851816216042,3429,24
4096,1,random,3.3,supported,0.99,0.9907757076897246,1.273739047157166,3845,25
4096,1,random,3.3,paper,0.05,0.1558254631926431,0.11693040781230281,204,6
4096,1,random,3.3,paper,0.1,0.2468019272303651,0.19449715321901184,408,9
4096,1,random,3.3,paper,0.15,0.33165859154446076,0.27763630832625674,612,12
4096,1,random,3.3,paper,0.2,0.393368516728718,0.3428882795621211,816,14
4096,1,random,3.3,paper,0.25,0.45392870845762234,0.42146477017999073,1020,17
4096,1,random,3.3,paper,0.3,0.5169144217729733,0.5037773430656506,1224,20
4096,1,random,3.3,paper,0.35,0.569860639017089,0.573668982174597,1434,22
4096,1,random,3.3,paper,0.39999999999999997,0.6138739839884049,0.631637405623129,1638,23
4096,1,random,3.3,paper,0.44999999999999996,0.6638217774294062,0.7130800092536711,1842,26
4096,1,random,3.3,paper,0.49999999999999994,0.7109007465576582,0.7945903538692992,2046,29
4096,1,random,3.3,paper,0.5499999999999999,0.7490605068492022,0.8534772357853424,2250,30
4096,1,random,3.3,paper,0.6,0.7915438576954663,0.9326261764259893,2454,33
4096,1,random,3.3,paper,0.65,0.8283301036477765,1.009831315851739,2658,36
4096,1,random,3.3,paper,0.7,0.8606602017324434,1.0830312516185343,2862,38
4096,1,random,3.3,paper,0.75,0.8911561506935988,1.1466388971191166,3072,39
4096,1,random,3.3,paper,0.7999999999999999,0.9164310629008948,1.2115609050005787,3276,40
4096,1,random,3.3,paper,0.85,0.9439428997844925,1.2914742728168198,3480,42
4096,1,random,3.3,paper,0.9,0.9642968800249216,1.360107746503641,3684,43
4096,1,random,3.3,paper,0.95,0.9847576685261478,1.466547671217315,3888,43
4096,1,local,3.3,supported,0.05,0.11443553425266335,0.018949429657794677,32,1
