method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
paper,Paper |x|,abs,17,0.95,63,2.2630087386463176,2.2311138813754683,0.03189485727085003,0.5410087777777778,0.5729036350486278,1.5164791984126984,0.46977360317460315,0.985863873015873,0.018680888715954,0.1549450164690377,0.09668712169098265,0.006482084592183393,0.9487621753246753,24.80952380952381,0.7142857142857143,0.0
wcell1,WCell-1 X²·W²,weighted,0,0.1,63,0.4494902939251226,0.4067520078859367,0.042738286039185856,0.1054711984126984,0.14820948445188428,0.24817807936507935,0.08717350793650791,0.11837303174603173,0.015398095154927783,0.03770463495323105,0.8032388724978008,0.3981510665681627,0.1000786323051948,5.0476190476190474,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,1,0.15,63,0.5084797387860228,0.46574145274683687,0.042738286039185856,0.10386611111111109,0.14660439715029697,0.29831775396825394,0.08920964285714285,0.16637686507936505,0.015301079311895885,0.04825650835557584,0.7512671318319109,0.33154816854567754,0.14992136769480519,6.9523809523809526,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,2,0.2,63,0.5706566908281455,0.5279184047889597,0.042738286039185856,0.10418803174603174,0.1469263177852176,0.35606459523809525,0.09418258730158728,0.21972325396825396,0.015014095202324834,0.05265168260250768,0.707015605436431,0.2892024914423625,0.2001572646103896,8.476190476190476,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,3,0.25,63,0.6337776113817133,0.5910393253425275,0.042738286039185856,0.10933201587301586,0.15207030191220175,0.4144346746031746,0.10482894444444443,0.2682969523809524,0.01543365071512872,0.05183898415120816,0.6472944567600886,0.23706132457369847,0.25,10.031746031746032,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,4,0.3,63,0.7211335959256424,0.6783953098864565,0.042738286039185856,0.10876413492063489,0.15150242095982078,0.4877975238095238,0.1174020476190476,0.3286481587301587,0.014891682562255627,0.06694196859404203,0.602550419313567,0.19879152945109774,0.29984273538961037,10.904761904761905,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,5,0.35,63,0.8090667218115064,0.7663284357723206,0.042738286039185856,0.11190575396825396,0.15464404000743984,0.5512049047619048,0.13469049206349204,0.37367177777777777,0.015239110985209019,0.08797866605695273,0.563436402214898,0.17173012665339876,0.3500786323051948,11.714285714285714,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,6,0.4,63,0.8856403175805315,0.8429020315413456,0.042738286039185856,0.11154299999999999,0.15428128603918587,0.6199136984126984,0.15168065873015874,0.4246846984126984,0.015834412611429607,0.09561092051721751,0.5198634953962432,0.14599986019588648,0.3999213676948052,12.206349206349206,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,7,0.45,63,0.9605581037473291,0.9178198177081431,0.042738286039185856,0.11609280952380951,0.15883109556299538,0.6974928492063491,0.1787121746031746,0.47135213492063494,0.01565460318196856,0.08857955579601579,0.48313334749804604,0.12603155961112367,0.45015726461038963,12.206349206349206,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,8,0.5,63,1.0263615874967527,0.9836233014575669,0.042738286039185856,0.11691881746031746,0.15965710349950332,0.7631489285714285,0.1960083571428571,0.5199052936507936,0.016323047630961873,0.08723250779485887,0.43199047954782605,0.10335731884789842,0.5,12.507936507936508,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,9,0.55,63,1.1319825248288702,1.0892442387896843,0.042738286039185856,0.11714073015873014,0.15987901619791603,0.8552730317460318,0.22784126984126982,0.5775841349206349,0.015845587284910246,0.10098488960001198,0.3978033328340167,0.0886983644394647,0.5498427353896104,12.126984126984127,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,10,0.6,63,1.2466122543418179,1.203873968302632,0.042738286039185856,0.12286785714285714,0.165606143182043,0.926455253968254,0.2505852380952381,0.6230525714285714,0.01681777778717255,0.1377330794043484,0.36099370166895883,0.07448687912925837,0.6000786323051949,11.904761904761905,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,11,0.65,63,1.321431721890493,1.2786934358513071,0.042738286039185856,0.11855749206349205,0.16129577810267792,0.9977450873015873,0.27398266666666665,0.6711716111111111,0.017202285783631414,0.14518857070259628,0.3259415069506282,0.062196944441114094,0.6499213676948051,11.238095238095237,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,12,0.7,63,1.3801524371734168,1.3374141511342308,0.042738286039185856,0.12132407142857142,0.1640623574677573,1.0741919206349206,0.30061922222222226,0.7203159444444445,0.017850412809777786,0.12404774626096085,0.2984848642751338,0.051946580410003614,0.7001572646103896,10.53968253968254,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,13,0.75,63,1.450204167285238,1.407465881246052,0.042738286039185856,0.12002806349206348,0.16276634953124935,1.1511584523809524,0.3318930714285714,0.7648701904761904,0.017902222181123348,0.11837714319191278,0.25955396268280245,0.040833556462847954,0.75,9.634920634920634,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,14,0.8,63,1.5762520653424434,1.5335137793032574,0.042738286039185856,0.12254026190476189,0.16527854794394775,1.2522022142857143,0.38022216666666664,0.816182007936508,0.018091682433372388,0.14067962067940876,0.22559782138301263,0.03131655757389367,0.7998427353896104,8.174603174603174,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,15,0.85,63,1.7598766751707027,1.7171383891315168,0.042738286039185856,0.12205303968253968,0.16479132572172556,1.3865784285714284,0.44478913492063493,0.8821475000000001,0.018128761740785683,0.19037815913676268,0.189827472451956,0.022583475188603434,0.8500786323051949,6.682539682539683,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,16,0.9,63,1.7839986437055895,1.7412603576664036,0.042738286039185856,0.12393339682539681,0.1666716828645827,1.3961891825396826,0.4143895238095238,0.924677238095238,0.019042031662095105,0.20209574663922897,0.15038582085380475,0.014381092692178339,0.8999213676948051,5.222222222222222,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,17,0.95,63,1.7792003184360417,1.7364620323968558,0.042738286039185856,0.12033437301587299,0.16307265905505888,1.4419709603174604,0.43106076984126984,0.955704746031746,0.018293333313767823,0.15586336574975454,0.10260270589903465,0.00686857813880553,0.9501572646103896,3.0,1.0,0.0
