n,trial,spatial_mode,scenario,track,target_fraction,target_importance,row_budget_fraction,row_budget,top_row_budget_importance,row_budget_intrinsically_feasible,method,method_label,family,repetition,runtime_ms,deadline_met,valid,error
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,2,1.928766,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,3,1.667768,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,4,1.348661,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,5,1.538325,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,6,1.790747,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,7,1.469537,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,8,1.396741,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,9,1.320779,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,10,1.285813,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,11,1.289591,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,12,1.295401,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,13,1.275365,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,14,1.283499,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,15,1.296043,True,True,
