method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_abs_twoline,Cell-1 |x| 2-line,abs,5,0.35,63,0.4233341112142394,0.39324446031979815,0.030089650894441253,0.07796269047619045,0.10805234137063173,0.2646318650793651,0.09306566666666666,0.13261803174603173,0.015239619058630726,0.03541028570561178,0.5542838650031222,0.19900033965943348,0.3899701601929135,0.35037090494092366,4.634920634920635,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,6,0.4,63,0.45307335758609335,0.4229837066916521,0.030089650894441253,0.08181530158730158,0.11190495248174286,0.2882256746031746,0.09888982539682538,0.14942729365079363,0.015224888935566847,0.03771784156560893,0.5265808888666687,0.17950954891386484,0.44017519742723493,0.39962909505907623,4.857142857142857,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,7,0.45,63,0.48752265863034555,0.45743300773590423,0.030089650894441253,0.08334294444444443,0.1134325953388857,0.309181873015873,0.10413557142857141,0.16599480158730157,0.015037968266932693,0.049870222008654,0.4959017236879657,0.15803525088325376,0.4892775203500475,0.4498145475295381,5.015873015873016,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,8,0.5,63,0.5020926508129466,0.4720029999185053,0.030089650894441253,0.08056323015873014,0.11065288105317142,0.3367471984126984,0.11149086507936508,0.18538521428571428,0.015497650758969361,0.03919492058810728,0.46690869783716543,0.13993398726932582,0.5380691242596459,0.5,5.126984126984127,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,9,0.55,63,0.5456403100072269,0.5155506591127855,0.030089650894441253,0.08094888888888888,0.11103853978333014,0.3639752301587301,0.1167040873015873,0.2081001587301587,0.015278730216243867,0.05534780984892254,0.434126326651682,0.11950967709223426,0.5909809053890289,0.5501854524704618,5.158730158730159,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,10,0.6,63,0.5685356987786094,0.538446047884168,0.030089650894441253,0.0818164365079365,0.11190608740237777,0.3940792619047619,0.12528612698412697,0.22816134126984125,0.015575873015064053,0.04697447645640557,0.4035193756784475,0.10324796892347787,0.6394838255549234,0.6003709049409237,4.873015873015873,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,11,0.65,63,0.6030890639447967,0.5729994130503554,0.030089650894441253,0.08614992857142856,0.11623957946586984,0.4205602142857143,0.13235133333333335,0.24719968253968252,0.015533206407867685,0.05075606378534478,0.37229038638964534,0.08794388695368686,0.6867299354265607,0.6496290950590763,4.380952380952381,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,12,0.7,63,0.6334848256312429,0.6033951747368016,0.030089650894441253,0.08084792857142856,0.11093757946586982,0.4426346111111111,0.13774920634920632,0.2637156904761904,0.015738920604307458,0.06417371444995437,0.3342230453688119,0.07107498721470905,0.7342573707065885,0.6998145475295382,4.0,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,13,0.75,63,0.6448689365714438,0.6147792856770026,0.030089650894441253,0.0821850238095238,0.11227467470396506,0.46750930952380954,0.14541716666666665,0.279252619047619,0.015985777675514134,0.04909917466815497,0.30166268701265964,0.058746837434314504,0.7789561578205654,0.75,3.888888888888889,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,14,0.8,63,0.6893136277062438,0.6592239768118026,0.030089650894441253,0.08204103174603174,0.11213068264047299,0.4926419920634921,0.15023873809523808,0.3002304841269841,0.01618996827257054,0.06835098472970814,0.2701028120363988,0.046990322688269186,0.8264195209457761,0.8001854524704618,3.4126984126984126,1.0,0.0
