trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,quant_build_ms,quant_peak_states
15,9.19,local,9.19,0.7382839511359865,0.6695308193721664,117.483504,888
15,9.19,hot-cold,9.19,0.02688504294782002,0.9685994160507281,154.135595,1101
16,1.07,random,1.07,0.00153933010347486,0.49790172404282096,77.062813,16
16,1.07,local,1.0700000000000003,0.9277761237668533,0.4801159403818919,81.066774,140
16,1.07,hot-cold,1.0700000000000003,0.3652105225635894,0.7570872756770759,108.791144,476
16,1.25,random,1.25,-0.005825215283746063,0.5059505778994468,78.3561,30
16,1.25,local,1.25,0.9181942597205074,0.5164621005863339,86.138349,174
16,1.25,hot-cold,1.25,0.3228827954259231,0.7815799273001557,126.077902,606
16,1.44,random,1.4400000000000002,0.009991043047860047,0.5060781927392735,90.060278,58
16,1.44,local,1.44,0.9019443823102142,0.4334446618218867,87.935056,346
16,1.44,hot-cold,1.44,0.28897228836955335,0.8000140069876773,128.145465,712
16,2.48,random,2.4800000000000004,0.003862259104732671,0.48486880897181744,94.101278,319
16,2.48,local,2.4800000000000004,0.8345217883257693,0.5579520548401453,104.337011,694
16,2.48,hot-cold,2.4800000000000004,0.18753182591416476,0.8815091693579999,149.769507,1020
16,3.3,random,3.3000000000000003,-0.004785152468033737,0.5079152388377145,96.556656,433
16,3.3,local,3.3000000000000003,0.7433683203821844,0.5226527134454376,111.153137,802
16,3.3,hot-cold,3.3000000000000003,0.11700799523976439,0.9051626087867418,153.69983,1105
16,4.55,random,4.549999999999999,-0.005525665510520711,0.5125122163067548,99.790858,514
16,4.55,local,4.55,0.5208571119184567,0.5940281359572014,112.506886,813
16,4.55,hot-cold,4.55,0.07489373418363282,0.9194640134648888,158.780853,1174
16,9.19,random,9.190000000000003,0.0013129086760587743,0.559417496433433,106.239737,738
16,9.19,local,9.190000000000003,0.7237761968093126,0.5523889260926496,112.12904,900
16,9.19,hot-cold,9.190000000000001,0.02124686911162278,0.9650800105665205,154.450814,1112
17,1.07,random,1.0699999999999998,0.0005741099356709483,0.4965335405873361,75.979179,12
17,1.07,local,1.0699999999999998,0.924058183150158,0.4720315202730175,83.009284,116
17,1.07,hot-cold,1.0699999999999998,0.3891821480476289,0.7548405606394184,107.773082,438
17,1.25,random,1.25,0.010169562650745222,0.505430228765754,79.578563,44
17,1.25,local,1.25,0.8930712939289936,0.47627515412144755,84.026063,234
17,1.25,hot-cold,1.2500000000000002,0.32477566397083935,0.778528959370053,122.47466,680
17,1.44,random,1.4399999999999997,-0.008090037624122293,0.49294271840479015,78.67764,52
17,1.44,local,1.4399999999999995,0.9010481991063845,0.4619028900239094,88.856268,360
17,1.44,hot-cold,1.44,0.307544383132481,0.8072089934730786,135.952872,774
17,2.48,random,2.4800000000000004,0.0015231959376489496,0.5147032447132817,92.381725,224
17,2.48,local,2.4800000000000004,0.8958365507741183,0.4417715096753558,93.214119,542
17,2.48,hot-cold,2.4800000000000004,0.13970930565810497,0.8631242081017256,146.314132,993
17,3.3,random,3.3,0.002135215278804437,0.5078014986892788,95.972284,406
17,3.3,local,3.2999999999999994,0.7097151898907167,0.46597319631693146,104.144802,744
17,3.3,hot-cold,3.3,0.13624312790101098,0.8920585384630245,159.261642,1078
17,4.55,random,4.550000000000002,0.0037502426651362148,0.49794505615887424,103.129706,466
17,4.55,local,4.55,0.6462814526919787,0.46953591068644424,106.697582,762
17,4.55,hot-cold,4.55,0.09008465727856294,0.9158012948430042,154.264786,1099
17,9.19,random,9.190000000000001,0.002475061950665154,0.4505048579635852,106.741524,726
17,9.19,local,9.190000000000001,0.711168208601819,0.5301354952006758,112.227344,887
17,9.19,hot-cold,9.190000000000001,0.08672710524373331,0.9701258888239335,163.522622,1150
18,1.07,random,1.07,-0.002476116622796256,0.5000252856029854,77.073292,14
18,1.07,local,1.07,0.9207523357927806,0.5491437808174698,85.411191,118
18,1.07,hot-cold,1.07,0.3723457599941583,0.7593009929613991,98.712413,272
18,1.25,random,1.2500000000000002,0.0004686600864405561,0.493807101348734,83.270341,26
18,1.25,local,1.25,0.932053657808304,0.5242210574193237,81.954382,184
18,1.25,hot-cold,1.2500000000000004,0.34351940415840604,0.7850029175401918,116.961179,494
18,1.44,random,1.44,0.00808588007199688,0.49391591287015557,79.279074,50
18,1.44,local,1.4399999999999997,0.9158384661134382,0.5360588066820923,88.439809,266
18,1.44,hot-cold,1.4399999999999997,0.2853037517834546,0.8063642212517003,125.27416,792
18,2.48,random,2.4800000000000004,-0.0025841919655555227,0.5113108729390263,86.731649,221
18,2.48,local,2.4800000000000004,0.8803758577234616,0.5167203994440215,102.749826,562
18,2.48,hot-cold,2.4800000000000004,0.1501279053374018,0.870201375870632,143.193631,967
18,3.3,random,3.2999999999999994,-0.010021507024592436,0.48561677500462364,92.679942,412
18,3.3,local,3.2999999999999994,0.8356650070849266,0.4302970247727622,102.45745,794
18,3.3,hot-cold,3.2999999999999994,0.11648722396783723,0.901971426290095,159.356209,1108
18,4.55,random,4.55,-0.0013938551637779969,0.5064502802145143,102.91249,510
18,4.55,local,4.55,0.7524260304699211,0.48088632969973105,109.486002,849
18,4.55,hot-cold,4.55,0.07185925640785731,0.924860976812264,157.213395,1100
18,9.19,random,9.190000000000001,-0.0015027490753715628,0.5503091333159431,107.202896,768
18,9.19,local,9.190000000000001,0.8117845006331411,0.4865762008835449,110.50683,917
18,9.19,hot-cold,9.190000000000001,0.058288431407300736,0.9734338351526066,157.098521,1183
19,1.07,random,1.0699999999999998,0.014814241351957134,0.5042080330906659,76.817875,2
19,1.07,local,1.07,0.9357592071676109,0.4940121841354398,81.847903,146
19,1.07,hot-cold,1.07,0.3497133239462402,0.7594869713814992,100.57336,286
19,1.25,random,1.2499999999999998,8.597528206307617e-06,0.5035926806560993,78.289816,20
19,1.25,local,1.25,0.9247541237852751,0.5173883632837148,83.839505,176
19,1.25,hot-cold,1.2499999999999998,0.3480369934529294,0.7850730917058071,122.682849,638
19,1.44,random,1.4400000000000002,-0.007163253920065532,0.4980288670197639,80.325789,56
19,1.44,local,1.4400000000000002,0.9023007415215287,0.5712521867716319,85.196991,258
19,1.44,hot-cold,1.4400000000000002,0.2883628238692245,0.8003697732432746,116.993049,584
19,2.48,random,2.4800000000000004,-0.0022856549459192117,0.501032512855359,82.951976,187
19,2.48,local,2.4800000000000004,0.8324573847044092,0.5288712850526799,102.410031,576
19,2.48,hot-cold,2.48,0.1722759012352754,0.8633137888641172,148.115306,1006
19,3.3,random,3.3,-0.002844384613877406,0.5175214245813784,97.883534,357
19,3.3,local,3.3,0.7940292823191127,0.5302862965378428,107.803658,692
19,3.3,hot-cold,3.3000000000000007,0.10156978381607741,0.8893437183203028,146.438043,1002
19,4.55,random,4.55,-0.0018891850577369492,0.49487501897319247,97.975837,542
19,4.55,local,4.55,0.7385790356971326,0.5500320440648468,120.487237,870
19,4.55,hot-cold,4.55,0.08389717337531505,0.933701511301809,158.20621,1166
19,9.19,random,9.190000000000005,-0.001388535887866796,0.4592733049171536,106.579301,715
19,9.19,local,9.190000000000001,0.32164969919619607,0.5995407258154014,122.291307,1022
19,9.19,hot-cold,9.190000000000001,0.02323019379526894,0.9651714357832328,156.15118,1101
