track,shape,n,d,row_size_kib,method,method_label,cases,valid_cases,valid_rate,exact_row_match_rate,deadline_pass_rate,valid_and_deadline_pass_rate,deterministic_rate,fallback_rate,error_rate,runtime_median_ms,runtime_case_p95_ms,runtime_worst_case_p95_ms,lookup_efficiency_gain_pct_mean_valid,lookup_efficiency_gain_pct_median_valid,lookup_efficiency_win_rate_valid,two_line_efficiency_gain_pct_mean_valid,two_line_efficiency_win_rate_valid,importance_gain_pct_mean_valid,importance_nonregression_rate_valid,lookup_saving_pct_mean_valid,lookup_saving_pct_weighted_valid,lookup_nonregression_rate_valid,pareto_nonregression_rate_valid,lookup_saving_abs_ms_mean_valid,selector_overhead_median_ms_median_valid,mixed_net_win_rate_valid,scalarized_calls_median,repair_deletions_mean,repair_additions_mean,returned_top_r_rate,paper_underfill_rows_mean,frontier_candidates_mean,eligible_candidates_mean,trim_work_deletions_mean,minimum_overfill_median,actual_cases,actual_direct_rate,actual_io_median_ms,actual_upload_median_ms,actual_read_wall_ms_mean,actual_read_wall_ms_median,actual_read_wall_case_p95_ms,actual_io_efficiency_gain_pct_mean,actual_read_saving_pct_mean,actual_total_ms_mean,actual_total_ms_median,actual_total_ms_p95,actual_total_saving_ms_mean,actual_total_win_rate
cuda,896x128,896,128,0.25,frontier16_trim256,Frontier16 + adaptive trim256,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.79879375,1.291862175,1.4877314,-30.74898923451831,-3.85450510905867,0.2708333333333333,-32.27511844334185,0.2708333333333333,7.863676669888903,0.7291666666666666,-140.41919300725257,-124.88361905910286,0.5416666666666666,0.2708333333333333,-0.03273273757110959,0.63680825,0.0,32.0,250.625,0.0,0.0,0.0,4.739583333333333,4.739583333333333,508.6666666666667,7.0,96,1.0,0.164039,0.02615625,0.23610042708333331,0.23267525,0.3925102249999999,-6.6035000769189836,-18.912906004371123,1.0380494739583332,1.0401555,1.1807235,-0.6694488906249999,0.0
cuda,896x128,896,128,0.25,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,96,96,1.0,1.0,0.9479166666666666,0.9479166666666666,1.0,0.0,0.0,1.25376775,2.0187891125,2.7119176999999994,-30.74898923451831,-3.85450510905867,0.2708333333333333,-32.27511844334185,0.2708333333333333,7.863676669888903,0.7291666666666666,-140.41919300725257,-124.88361905910286,0.5416666666666666,0.2708333333333333,-0.03273273757110959,1.09413875,0.0,72.0,325.21875,0.0,0.0,0.0,5.666666666666667,5.666666666666667,703.4375,7.0,96,1.0,0.16831275,0.027103000000000002,0.24330319791666666,0.239678,0.4106317124999999,-9.365737938522633,-22.420866773791342,1.5070469375000002,1.4991215,1.7097182499999999,-1.1384463541666667,0.0
cuda,896x4864,896,4864,9.5,paper,Paper,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28510825,0.5552672124999998,0.6936990999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,1.00749175,0.36461175,1.489105875,1.456013,2.2883845875,0.0,0.0,1.7776169895833334,1.746176,2.38268775,0.0,0.0
cuda,896x4864,896,4864,9.5,top_r,Top-R,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0345215,0.07076762499999997,0.0975051,-70.81066382240861,-73.59137189680628,0.0,-71.3107186932766,0.0,12.676832783745363,1.0,-321.1251661386656,-269.9995173171806,0.0,0.0,-2.0023422689170167,-0.24841675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,2.9294315,0.40849375,3.2849606510416662,3.55662225,4.3053951999999995,-50.124168714431796,-130.53164511916498,3.321090432291667,3.58958875,3.8909192499999996,-1.5434734427083334,0.0
cuda,896x4864,896,4864,9.5,legacy_rho2_mu4,Exp24 rho2/mu4,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.36557125,0.6368610749999997,0.7606860999999998,-1.370617595770873,-0.3745614832473265,0.4583333333333333,-1.5914436832616543,0.46875,-1.2031881397522766,0.5833333333333334,-0.3004543768260255,-0.36175998442071755,0.5625,0.2916666666666667,-0.0026828466776755624,0.07591699999999996,0.010416666666666666,8.0,535.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,1.0184775,0.363044,1.4767089218749998,1.46793525,2.1821758874999997,-0.6745598087043035,0.0032704071775596275,1.8552594218749998,1.8275052500000002,2.42065075,-0.07764243229166669,0.21875
cuda,896x4864,896,4864,9.5,frontier16_trim64,Frontier16 + adaptive trim64,96,96,1.0,1.0,0.9791666666666666,0.9791666666666666,1.0,0.0,0.0,0.9468455,1.5995007249999995,2.0528116,5.472012421835579,5.40500529668726,1.0,3.663474212836716,1.0,0.3320835258757029,0.6666666666666666,4.850961563978797,4.674850828185784,1.0,0.6666666666666666,0.03466914129021099,0.66377425,0.0,32.0,18.979166666666668,0.0,0.0,0.0,4.833333333333333,4.833333333333333,97.09375,4.0,96,1.0,1.0588585,0.3731505,1.4963294791666666,1.5217562500000001,2.4207719874999998,0.2325199852054273,-0.5115312296176086,2.4525805208333336,2.473561,3.17737475,-0.6749635312500001,0.0
cuda,896x4864,896,4864,9.5,frontier16_trim256,Frontier16 + adaptive trim256,96,96,1.0,1.0,0.9895833333333334,0.9895833333333334,1.0,0.0,0.0,1.13768275,1.7714633249999991,2.11707935,5.472012421835579,5.40500529668726,1.0,3.663474212836716,1.0,0.3320835258757029,0.6666666666666666,4.850961563978797,4.674850828185784,1.0,0.6666666666666666,0.03466914129021099,0.84674825,0.0,32.0,21.552083333333332,0.0,0.0,0.0,7.541666666666667,7.541666666666667,489.6354166666667,4.0,96,1.0,1.0474415000000001,0.36878199999999994,1.4822020885416667,1.49719025,2.2754407499999996,1.0448069003194413,0.3957014025516294,2.6176229114583336,2.63924175,3.34524175,-0.8400059218750001,0.0
cuda,896x4864,896,4864,9.5,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,96,96,1.0,1.0,0.53125,0.53125,1.0,0.0,0.0,1.77814875,2.5281046750000002,2.93938345,5.476996530305333,5.40500529668726,1.0,3.666176875182419,1.0,0.330773544329674,0.65625,4.85628668540876,4.679613364643176,1.0,0.65625,0.034704460716522,1.4816622499999998,0.0,72.0,29.166666666666668,0.0,0.0,0.0,11.1875,11.1875,721.875,3.0,96,1.0,1.0481552499999998,0.369734,1.483815916666667,1.4989035,2.2636123374999997,0.910317233791948,0.24076455831455093,3.2678506666666665,3.2872885,4.05539275,-1.4902336770833333,0.0
cuda,4864x896,4864,896,1.75,paper,Paper,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.26906825,0.4171299749999998,0.5286032999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,96,1.0,0.9766515,0.3590967499999999,1.4414812552083334,1.4172985000000002,2.1854904,0.0,0.0,1.7159502916666665,1.6818760000000001,2.298982375,0.0,0.0
cuda,4864x896,4864,896,1.75,top_r,Top-R,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07253025,0.13344439999999982,0.1826166,-91.78435219157699,-92.84849314714923,0.0,-93.18362371296045,0.0,25.397259235917204,1.0,-1587.1833198493298,-1351.528469040458,0.0,0.0,-10.110519274280046,-0.19857125000000006,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,96,1.0,10.9781105,0.48826099999999995,11.853866270833334,11.8296,19.8541350625,-85.12573355033955,-773.1092727729894,11.927415026041666,11.905467,14.490494,-10.211464734375001,0.0
cuda,4864x896,4864,896,1.75,legacy_rho2_mu4,Exp24 rho2/mu4,96,96,1.0,1.0,0.5104166666666666,0.5104166666666666,1.0,0.0,0.0,1.74593825,2.7450986625,3.61200775,-3.678590903036092,-2.4786598307400762,0.17708333333333334,-4.378709111459574,0.07291666666666667,-1.5106125289209824,0.5520833333333334,-2.5848044533506127,-3.606278231345028,0.28125,0.010416666666666666,-0.026977859809580628,1.48157625,0.0,8.0,4110.333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,96,1.0,1.08369225,0.37650174999999997,1.54934384375,1.540837,2.5256407125,-8.406739414538398,-8.091703607477285,3.4214725208333334,3.44227025,3.8788995,-1.705522229166667,0.0
cuda,4864x896,4864,896,1.75,frontier16_trim64,Frontier16 + adaptive trim64,96,96,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.822928,5.0636321875,6.22883505,-21.282664371191874,0.5142875153823834,0.5208333333333334,-22.661116633363417,0.4895833333333333,5.850211342336614,0.9895833333333334,-172.63629806230406,-183.26544306243403,0.4791666666666667,0.46875,-1.3709728184325396,3.56297425,0.0,32.0,36.46875,0.0,0.11458333333333333,2.0,2.2083333333333335,2.2083333333333335,57.90625,12.0,96,1.0,1.302521,0.39221849999999997,2.9025499427083337,1.7645179999999998,16.609685825,-18.570173177469147,-94.4079774603565,6.778768041666666,5.58884525,16.014916874999997,-5.062817750000001,0.0
cuda,4864x896,4864,896,1.75,frontier16_trim256,Frontier16 + adaptive trim256,96,96,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1943797499999995,5.6998690000000005,9.849598,3.2196701523586473,5.862391296026093,0.90625,1.095807722139768,0.9166666666666666,1.1425270408322155,0.9166666666666666,-21.79003586993731,-25.8022257130758,0.8854166666666666,0.8229166666666666,-0.19302138753805834,3.9298884999999997,0.0,32.0,162.89583333333334,0.0,0.020833333333333332,2.0,4.6875,4.6875,398.09375,11.5,96,1.0,1.0268657499999998,0.37290475,1.7729713125,1.502668,2.41151615,-3.440341120225566,-19.52711986570965,6.024371640624999,5.73528,6.516553125,-4.308421348958333,0.0
cuda,4864x896,4864,896,1.75,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,96,96,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.024785,8.7694895875,17.167100899999987,6.40391115341806,6.353368439832529,1.0,3.890027012954326,1.0,0.7053100441100685,0.8958333333333334,5.31993717069945,5.404289315633526,1.0,0.8958333333333334,0.04042842791783085,6.7312095,0.0,72.0,209.89583333333334,0.0,0.0,2.0,7.25,7.25,613.78125,8.5,96,1.0,1.0163962500000001,0.368527,1.4797740572916667,1.45961775,2.387869375,-0.9543618439672729,-2.2624060127698478,8.563853567708334,8.459455250000001,9.467401124999999,-6.8479032760416665,0.0
