method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
cell1_x2,Cell-1 X²,x2,13,0.75,189,0.931849016193706,0.034930285667537336,0.10598575132275131,0.701825507936508,0.017894433840872696,0.07121303742603645,0.2798371275803123,0.04922516194600903,0.8681318712612939,0.788878358230389,0.75,5.5132275132275135,0.0
cell1_x2,Cell-1 X²,x2,14,0.8,189,0.9800848015650214,0.034930285667537336,0.10635695767195767,0.7344044153439153,0.018207999902269775,0.08618514297934117,0.24887585074754143,0.03901239015437934,0.8977811910487987,0.8325193196377426,0.8000093959533574,4.73015873015873,0.0
cell1_x2,Cell-1 X²,x2,15,0.85,189,1.0457427646033401,0.034930285667537336,0.10708827513227513,0.7836248174603174,0.01831212693519846,0.1017872594080116,0.21271034462436555,0.02894181391549484,0.9236337965127652,0.8755551860446021,0.8501498457487062,3.9682539682539684,0.0
cell1_x2,Cell-1 X²,x2,16,0.9,189,1.0892937572226156,0.034930285667537336,0.10594821693121693,0.8228496243386243,0.018558984085247265,0.10700664619998954,0.17147168235868093,0.019137671384861814,0.9495518746830168,0.9179476767620712,0.8998501542512938,3.185185185185185,0.0
cell1_x2,Cell-1 X²,x2,17,0.95,189,1.1120575183938153,0.034930285667537336,0.10257100000000001,0.8581624126984128,0.01852613751081715,0.09786768251704787,0.12228299795511968,0.010174489841259298,0.9755652840175326,0.9584871338158057,0.9499906040466426,2.0317460317460316,0.0
paper,Paper |x|,abs,0,0.1,189,0.5988521801510425,0.0318804657845585,0.32089208465608465,0.20368403174603175,0.015933290981347548,0.02646230698301989,0.7183071054005749,0.3366793113410788,0.1613236833659429,0.1613236833659429,0.09651415851926895,4.529100529100529,0.0
paper,Paper |x|,abs,1,0.15,189,0.622636897107412,0.0318804657845585,0.3210808095238095,0.22079756878306875,0.016532486757982922,0.03234556625799207,0.6665883669876075,0.2801467274862622,0.22064088284969327,0.22064088284969327,0.14876618672289488,5.867724867724868,0.0
paper,Paper |x|,abs,2,0.2,189,0.6690024709412301,0.0318804657845585,0.3228748253968254,0.2603620582010582,0.016945100527394643,0.03694002103139321,0.6280965101190661,0.24810947911449208,0.2748084697458479,0.2748084697458479,0.19717734881033752,7.306878306878307,0.0
paper,Paper |x|,abs,3,0.25,189,0.6994844129328441,0.0318804657845585,0.31737830158730157,0.29579686243386244,0.016812190477534204,0.0376165926495872,0.5816334450922945,0.21065200636626547,0.3322551056506141,0.3322551056506141,0.2499608395989975,8.624338624338625,0.0
paper,Paper |x|,abs,4,0.3,189,0.7478176294900771,0.0318804657845585,0.3193124814814815,0.3340140582010582,0.017076825368262414,0.045533798654716434,0.5482282113461268,0.18639132143959164,0.3830013492750743,0.3830013492750743,0.2982324927578687,10.037037037037036,0.0
paper,Paper |x|,abs,5,0.35,189,0.8013513150230582,0.0318804657845585,0.3221753333333333,0.37990216137566135,0.017053629562416347,0.0503397249670886,0.5107937717031708,0.16244862256226714,0.4336819483174218,0.4336819483174218,0.34647499811826643,11.354497354497354,0.0
paper,Paper |x|,abs,6,0.4,189,0.8426184953421219,0.0318804657845585,0.3275227301587301,0.41302033597883603,0.017066835987544195,0.05312812743245289,0.4723159951113519,0.13938017370839595,0.48701752887831795,0.48701752887831795,0.3987857669233961,12.74074074074074,0.0
paper,Paper |x|,abs,7,0.45,189,0.8865502541016709,0.0318804657845585,0.3199504126984127,0.4610333650793651,0.017219216888031266,0.05646679365130324,0.4451256255229945,0.12303379982236828,0.5327644217266607,0.5327644217266607,0.44713818840933506,13.883597883597883,0.0
paper,Paper |x|,abs,8,0.5,189,0.9364388970898768,0.0318804657845585,0.32894216931216935,0.5024637539682539,0.017428148104242494,0.05572435992065241,0.4137873022605187,0.10744871096636249,0.5811670381556112,0.5811670381556112,0.49998041979949875,15.19047619047619,0.0
paper,Paper |x|,abs,9,0.55,189,0.9900270185117527,0.0318804657845585,0.33221326455026456,0.5455399761904762,0.017207195666968454,0.06318611631948476,0.3797867046127086,0.09170664271349625,0.6269504339606674,0.6269504339606674,0.5481933323568662,16.523809523809526,0.0
paper,Paper |x|,abs,10,0.6,189,1.0531538389049875,0.0318804657845585,0.3392944656084656,0.5955074576719577,0.017467767148027294,0.06900368269197836,0.35405972432936467,0.08016858182886916,0.6691911904900162,0.6691911904900162,0.5964945783187677,17.33862433862434,0.0
paper,Paper |x|,abs,11,0.65,189,1.1063944000020314,0.0318804657845585,0.3439832222222222,0.6392110079365079,0.01777049730083451,0.0735492067579081,0.32309302589585065,0.06667145377113701,0.7155613009891812,0.7155613009891812,0.6488053471238974,18.232804232804234,0.0
paper,Paper |x|,abs,12,0.7,189,1.1597174767207492,0.0318804657845585,0.3526344444444444,0.6829174444444444,0.017812148125832303,0.07447297392146923,0.29393247371569037,0.05547841074605463,0.7579674963597898,0.7579674963597898,0.6971577686098364,19.206349206349206,0.0
paper,Paper |x|,abs,13,0.75,189,1.1957677459457605,0.0318804657845585,0.35543315343915344,0.7192047724867724,0.01803733331087242,0.07121202092440351,0.2566237630046628,0.04305875995171759,0.8027431949105843,0.8027431949105843,0.75,19.634920634920636,0.0
paper,Paper |x|,abs,14,0.8,189,1.2633292592894634,0.0318804657845585,0.3623468835978836,0.7686398571428571,0.018313312114625325,0.08214874064953864,0.22390351092033872,0.03315782893902405,0.8438545213174568,0.8438545213174568,0.7982129125573674,19.56084656084656,0.0
paper,Paper |x|,abs,15,0.85,189,1.3396365294894046,0.0318804657845585,0.37720238624338626,0.8186684708994709,0.018315343910621222,0.09356986265136763,0.19278671604053918,0.025191915098321457,0.8819198028120414,0.8819198028120414,0.8465141585192689,18.55026455026455,0.0
paper,Paper |x|,abs,16,0.9,189,1.4097567538862832,0.0318804657845585,0.40415026984126984,0.8565469285714286,0.018498200947842533,0.0986808887411835,0.15045846994256687,0.015252984705425398,0.9247015960632808,0.9247015960632808,0.898766186722895,17.158730158730158,0.0
paper,Paper |x|,abs,17,0.95,189,1.4207835001018023,0.0318804657845585,0.38302559788359786,0.8935957010582011,0.01894941789999835,0.09333231747544628,0.10230774379356282,0.007261822778711831,0.9621380810384397,0.9621380810384397,0.9471773488103374,14.582010582010582,0.0
shifted8_x2,Shifted-8 X²,x2,0,0.1,189,0.39347014290854315,0.034930285667537336,0.13788886243386242,0.17738530158730156,0.015927026477006643,0.027338666742835045,0.7559949941637497,0.3648190353282545,0.3167931147747569,0.14169254926619704,0.10014984574870615,2.7883597883597884,0.0
shifted8_x2,Shifted-8 X²,x2,1,0.15,189,0.4411644551522842,0.034930285667537336,0.14376843915343915,0.21271758201058202,0.016397375667654913,0.033350772653070654,0.7031074536954443,0.30683729162922607,0.37391916492944044,0.19689102147622078,0.1498501542512938,3.7830687830687832,0.0
shifted8_x2,Shifted-8 X²,x2,2,0.2,189,0.48577788359062,0.034930285667537336,0.1475923492063492,0.24956991534391532,0.0162956190428563,0.0373897143299617,0.6564661187647038,0.2636446413539704,0.43560552652235385,0.2536946688064191,0.19999060404664257,4.735449735449736,0.0
shifted8_x2,Shifted-8 X²,x2,3,0.25,189,0.5367457248663536,0.034930285667537336,0.15725375132275132,0.28999288359788356,0.016803724819390173,0.03776507945879107,0.6165669048944163,0.22886577201268027,0.48441096399196243,0.3073976437250773,0.25,5.4603174603174605,0.0
shifted8_x2,Shifted-8 X²,x2,4,0.3,189,0.5840783912945103,0.034930285667537336,0.1567665291005291,0.3292125608465608,0.01679221160276221,0.04637680407712063,0.5758946323718028,0.19832624865587423,0.5364799469551712,0.3615050844099156,0.3000093959533574,5.936507936507937,0.0
shifted8_x2,Shifted-8 X²,x2,5,0.35,189,0.6433471849621282,0.034930285667537336,0.15948150264550265,0.37824959788359785,0.017145735433413814,0.05354006333207638,0.5398478751420659,0.17416982959817953,0.5870073934396108,0.41508464018503827,0.3501498457487061,6.4603174603174605,0.0
shifted8_x2,Shifted-8 X²,x2,6,0.4,189,0.6716948493771824,0.034930285667537336,0.15795227513227514,0.40576576984126983,0.016723132234007537,0.05632338650209243,0.5079748536307345,0.15307801804214555,0.6259822232067269,0.46390675883444527,0.3998501542512938,6.746031746031746,0.0
shifted8_x2,Shifted-8 X²,x2,7,0.45,189,0.7288060184988155,0.034930285667537336,0.163595708994709,0.45523816137566137,0.016614941751988424,0.058426920708919285,0.47069202124993637,0.13269497193987403,0.6679150151512611,0.513564682826794,0.4499906040466426,6.98941798941799,0.0
shifted8_x2,Shifted-8 X²,x2,8,0.5,189,0.7721106268791427,0.034930285667537336,0.16570805291005292,0.4990185317460318,0.017348740762345948,0.055105015793174617,0.4409130345290852,0.11638732498915734,0.7005105769192731,0.5598083138465881,0.5,7.037037037037037,0.0
shifted8_x2,Shifted-8 X²,x2,9,0.55,189,0.8285079207858158,0.034930285667537336,0.1675275291005291,0.5433683703703704,0.01710137568670443,0.06558035996067457,0.4073496851922264,0.10057219184895669,0.7402374810642667,0.6075464559610558,0.5500093959533574,6.91005291005291,0.0
shifted8_x2,Shifted-8 X²,x2,10,0.6,189,0.8806796770924901,0.034930285667537336,0.16760421164021164,0.5850680158730158,0.017624380958892315,0.07545278295283275,0.37612274576412147,0.08662041249098597,0.7752454876899719,0.6547550391898584,0.6001498457487062,6.735449735449736,0.0
shifted8_x2,Shifted-8 X²,x2,11,0.65,189,0.9319351506853406,0.034930285667537336,0.16846442857142857,0.6315773888888889,0.01719906869980073,0.07976397885768498,0.3420953094742443,0.07251384207811301,0.8115906475713013,0.7011297301009849,0.6498501542512938,6.444444444444445,0.0
shifted8_x2,Shifted-8 X²,x2,12,0.7,189,0.9599161670018854,0.034930285667537336,0.16867875661375661,0.6609159708994709,0.017725968225883692,0.0776651855952367,0.31361033793331844,0.061073657381471455,0.8407322073739673,0.7451971179593808,0.6999906040466426,6.084656084656085,0.0
shifted8_x2,Shifted-8 X²,x2,13,0.75,189,1.009137391908477,0.034930285667537336,0.1685460582010582,0.7161265714285715,0.018167195748044963,0.07136728086326484,0.2805815956841109,0.05007312789795887,0.8694812753213146,0.7893146226015041,0.75,5.582010582010582,0.0
shifted8_x2,Shifted-8 X²,x2,14,0.8,189,1.05135261370877,0.034930285667537336,0.16356604232804234,0.7487751851851852,0.01816330149907751,0.08591779902892765,0.24442891043822756,0.03803056320816116,0.9007993510791233,0.8343562329256976,0.8000093959533574,4.8201058201058204,0.0
shifted8_x2,Shifted-8 X²,x2,15,0.85,189,1.107181391589921,0.034930285667537336,0.16629355026455026,0.7861820634920635,0.01809625392631874,0.101679238239451,0.2124833561869328,0.029164555526915003,0.9255030369632459,0.8765085121941945,0.8501498457487062,4.052910052910053,0.0
shifted8_x2,Shifted-8 X²,x2,16,0.9,189,1.1563605611792687,0.034930285667537336,0.16906509523809524,0.8263452857142857,0.01876283596176156,0.10725705859758863,0.17376871776234887,0.020053830727067526,0.9499933770093968,0.9176953163727251,0.8998501542512938,3.2433862433862433,0.0
shifted8_x2,Shifted-8 X²,x2,17,0.95,189,1.1893635766261996,0.034930285667537336,0.16322842328042328,0.874944126984127,0.018449777683055855,0.09781096301105599,0.1160729186690693,0.008979233169051028,0.9777202890032813,0.9592402971610821,0.9499906040466426,2.0317460317460316,0.0
