objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_decision_time_ms,mean_error,mean_loss,mean_selected_fraction,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,target_mean_error,target_mean_importance_loss,total_workloads,coverage_rate,fixed_same_error_ms,gain_vs_fixed_same_error_pct
error_oracle,9,0.55,cell1_x2,Cell-1 X²,9,0.5219372010992472,0.496777894197452,0.37236233996769424,0.37236233996769424,0.5515828978080798,0.03493028566753734,0.09950314814814815,0.3258192804232804,0.016699089895362212,0.044985396964918954,0.3797867046127086,0.37304956603933265,9,1.0,0.8208008417879783,36.41122492488023
error_oracle,9,0.55,paper,Paper |x|,9,0.7292183334471997,0.693181076871004,0.3764022095941953,0.3764022095941953,0.5075078802537097,0.0318804657845585,0.3297725079365079,0.3103341216931217,0.016864169320022562,0.04036706871298881,0.3797867046127086,0.37304956603933265,9,1.0,0.9983316235140665,26.956302267537556
error_oracle,9,0.55,shifted8_x2,Shifted-8 X²,9,0.5714971056857407,0.5464918917036062,0.36808586267448923,0.36808586267448923,0.5576714452103608,0.03493028566753734,0.15351144973544972,0.3220345873015873,0.016478306830678302,0.04454247615048805,0.3797867046127086,0.37304956603933265,9,1.0,0.8927856214093124,35.987196480203124
error_oracle,10,0.6,adaptive8_x2,Adaptive-8 X²,9,0.6505547962830646,0.6260251852311655,0.33708566054209044,0.33708566054209044,0.5868101129673028,0.03493028566753734,0.1630598412698413,0.3857276746031746,0.016685375608700877,0.05015161913381047,0.35405972432936467,0.33080880950998376,9,1.0,0.9399258598650091,30.78658391455509
error_oracle,10,0.6,cell1_x2,Cell-1 X²,9,0.5827076613685391,0.5460895660323232,0.34842935128127617,0.34842935128127617,0.585176181966008,0.03493028566753734,0.10112697883597883,0.3780705026455026,0.017422052849300904,0.05115784137021923,0.35405972432936467,0.33080880950998376,9,1.0,0.8547416013068219,31.826453693416543
error_oracle,10,0.6,paper,Paper |x|,9,0.7815908730476099,0.7424424472875838,0.3477446768462421,0.3477446768462421,0.5555579797708557,0.0318804657845585,0.33656399470899473,0.351525417989418,0.017053798954717012,0.044567195609921464,0.35405972432936467,0.33080880950998376,9,1.0,1.0640112014384129,26.542984510783842
error_oracle,10,0.6,shifted8_x2,Shifted-8 X²,9,0.6624335711462762,0.6249635186124725,0.32724469005765894,0.32724469005765894,0.6097886762360445,0.03493028566753734,0.15768768783068782,0.4005056296296296,0.01708579890272284,0.05222416911569848,0.35405972432936467,0.33080880950998376,9,1.0,0.9465230334083145,30.014004121914137
error_oracle,11,0.65,adaptive8_x2,Adaptive-8 X²,9,0.696795039555889,0.6696021454640456,0.3071394900116261,0.3071394900116261,0.6267330656553224,0.03493028566753734,0.16468250793650793,0.42647731481481477,0.016818793589081664,0.05388613754794707,0.32309302589585065,0.28443869901081875,9,1.0,0.9831866947338952,29.128918923737032
error_oracle,11,0.65,cell1_x2,Cell-1 X²,9,0.6594221587761145,0.6243143544274824,0.29946381625812996,0.29946381625812996,0.6454874408271082,0.03493028566753734,0.10051981481481481,0.44800846031746033,0.017635216882265065,0.05832838109403687,0.32309302589585065,0.28443869901081875,9,1.0,0.909280097566425,27.478654757651043
error_oracle,11,0.65,paper,Paper |x|,9,0.8846903360891882,0.8470064154209482,0.30635151822149514,0.30635151822149514,0.6108899989421607,0.0318804657845585,0.34033585714285713,0.4424150079365079,0.017498243398097094,0.05256076182716734,0.32309302589585065,0.28443869901081875,9,1.0,1.1370079731810065,22.191369193824507
error_oracle,11,0.65,shifted8_x2,Shifted-8 X²,9,0.7106761372870118,0.6727143783532188,0.3009204220115429,0.3009204220115429,0.6447144537847369,0.03493028566753734,0.15830019047619048,0.4429335767195767,0.017244952351406717,0.05726713207230046,0.32309302589585065,0.28443869901081875,9,1.0,0.9788273686734065,27.395150561617104
error_oracle,12,0.7,adaptive8_x2,Adaptive-8 X²,9,0.7678286349430071,0.7342811798871076,0.27209461263070506,0.27209461263070506,0.6724953158679075,0.03493028566753734,0.16573273015873016,0.4902855343915344,0.01708867719209694,0.0597914075331082,0.29393247371569037,0.2420325036402102,9,1.0,1.0254248593115802,25.1209264169303
error_oracle,12,0.7,cell1_x2,Cell-1 X²,9,0.7288181297786788,0.6929350791664568,0.27181131860842467,0.27181131860842467,0.6806690846942842,0.03493028566753734,0.10121302116402116,0.5110611084656085,0.01775898407435128,0.06385473040716039,0.29393247371569037,0.2420325036402102,9,1.0,0.9443527382168685,22.823527662466805
error_oracle,12,0.7,paper,Paper |x|,9,0.9523892542027499,0.909440097868311,0.27720771805092537,0.27720771805092537,0.6476465979924333,0.0318804657845585,0.345812126984127,0.499525783068783,0.017856677250059457,0.057314201115221536,0.29393247371569037,0.2420325036402102,9,1.0,1.1758780980058772,19.006123524380012
error_oracle,12,0.7,shifted8_x2,Shifted-8 X²,9,0.7772785712208565,0.737447904636713,0.2787683261755519,0.2787683261755519,0.6719642382471329,0.03493028566753734,0.15911901058201058,0.5037610846560846,0.017334179864043227,0.06213401045118055,0.29393247371569037,0.2420325036402102,9,1.0,1.0112547332336623,23.137213040736675
