n,target_cv,observed_cv,trial,spatial_mode,target_fraction,method,method_label,importance_fraction,importance_overshoot,rows,chunks,two_line_ms,lookup_ms,coverage_met,fallback_used,error
4864,3.3,3.300000000000001,2,local,0.7,td_2l_c32,TD-2L (32),0.7017176057417687,0.001717605741768713,763,12,0.3185055907471498,0.313375736465278,True,False,
4864,3.3,3.300000000000001,2,local,0.7,td_2l_c8_trim64,TD-2L (8) + trim 64,0.7001394712355826,0.0001394712355826666,755,12,0.3165486213486997,0.3124565667487748,True,False,
4864,3.3,3.300000000000001,2,local,0.7,td_2l_c16_trim256,TD-2L (16) + trim 256,0.7001394712355826,0.0001394712355826666,755,12,0.3165486213486997,0.3124565667487748,True,False,
4864,3.3,3.300000000000001,2,local,0.7,tiles_half_s,Tiles (s/2),0.7071257855966621,0.007125785596662104,1156,10,0.40353615243592644,0.4039941927232876,True,False,
4864,3.3,3.300000000000001,2,local,0.7,tiles_s,Tiles (s),0.7195961251274234,0.01959612512742348,1557,7,0.5065224979438117,0.5165724085807599,True,False,
4864,3.3,3.300000000000001,2,local,0.7,tiles_2s,Tiles (2s),0.7580170954626404,0.058017095462640444,2160,5,0.7026901705578891,0.7178072398190045,True,False,
4864,3.3,3.300000000000001,2,local,0.7,paper_bucket64,Paper bucket 64,0.7062222530649037,0.00622225306490376,708,19,0.38268470472886773,0.3839672095206083,True,False,
4864,3.3,3.300000000000001,2,local,0.7,paper_bucket256,Paper bucket 256,0.7010877670723008,0.0010877670723008492,720,17,0.3634413181458134,0.35998923223461177,True,False,
4864,3.3,3.300000000000001,2,local,0.7,paper_bucket1024,Paper bucket 1024,0.7033779737566141,0.0033779737566141943,732,17,0.3663591653310667,0.3622660450967346,True,False,
4864,3.3,3.300000000000001,2,local,0.75,paper,Paper,0.7527234257729034,0.0027234257729034095,918,21,0.45590826423910824,0.45015222968964363,True,False,
4864,3.3,3.300000000000001,2,local,0.75,supported_full,Full supported,0.7549592808052955,0.004959280805295507,970,15,0.4027376300756467,0.3988254228947693,True,False,
4864,3.3,3.300000000000001,2,local,0.75,td_2l_c4,TD-2L (4),0.9407976278495355,0.19079762784953547,2539,23,0.9005104612398295,0.904828836840943,True,False,
4864,3.3,3.300000000000001,2,local,0.75,td_2l_c8,TD-2L (8),0.7552339774710694,0.005233977471069351,972,15,0.40322393793985556,0.39867518285774783,True,False,
4864,3.3,3.300000000000001,2,local,0.75,td_2l_c16,TD-2L (16),0.7549592808052955,0.004959280805295507,970,15,0.4027376300756467,0.3988254228947693,True,False,
4864,3.3,3.300000000000001,2,local,0.75,td_2l_c32,TD-2L (32),0.7549592808052955,0.004959280805295507,970,15,0.4027376300756467,0.3988254228947693,True,False,
4864,3.3,3.300000000000001,2,local,0.75,td_2l_c8_trim64,TD-2L (8) + trim 64,0.7500861523582067,8.615235820674805e-05,941,15,0.39543966927071195,0.39192931127442826,True,False,
4864,3.3,3.300000000000001,2,local,0.75,td_2l_c16_trim256,TD-2L (16) + trim 256,0.7500861523582067,8.615235820674805e-05,941,15,0.39543966927071195,0.39192931127442826,True,False,
4864,3.3,3.300000000000001,2,local,0.75,tiles_half_s,Tiles (s/2),0.761779292852822,0.011779292852821976,1428,13,0.5030097761537127,0.5022301111197115,True,False,
4864,3.3,3.300000000000001,2,local,0.75,tiles_s,Tiles (s),0.7646117458466162,0.014611745846616175,1827,6,0.5943587692635479,0.606580639154393,True,False,
4864,3.3,3.300000000000001,2,local,0.75,tiles_2s,Tiles (2s),0.7580170954626404,0.0080170954626404,2160,5,0.7026901705578891,0.7178072398190045,True,False,
4864,3.3,3.300000000000001,2,local,0.75,paper_bucket64,Paper bucket 64,0.7535927334664583,0.0035927334664582755,900,25,0.4958539609978436,0.5002215130778332,True,False,
4864,3.3,3.300000000000001,2,local,0.75,paper_bucket256,Paper bucket 256,0.7617951299204445,0.011795129920444514,978,22,0.4815781170495286,0.475382078158031,True,False,
4864,3.3,3.300000000000001,2,local,0.75,paper_bucket1024,Paper bucket 1024,0.7527234257729034,0.0027234257729034095,918,21,0.45590826423910824,0.45015222968964363,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,paper,Paper,0.8045399105822735,0.004539910582273543,1242,26,0.5900932226617166,0.5776497930715634,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,supported_full,Full supported,0.8005509877932695,0.0005509877932695639,1163,19,0.4941531376910233,0.492582675853715,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,td_2l_c4,TD-2L (4),0.9407976278495355,0.14079762784953553,2539,23,0.9005104612398295,0.904828836840943,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,td_2l_c8,TD-2L (8),0.8005509877932695,0.0005509877932695639,1163,19,0.4941531376910233,0.492582675853715,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,td_2l_c16,TD-2L (16),0.8005509877932695,0.0005509877932695639,1163,19,0.4941531376910233,0.492582675853715,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,td_2l_c32,TD-2L (32),0.8005509877932695,0.0005509877932695639,1163,19,0.4941531376910233,0.492582675853715,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,td_2l_c8_trim64,TD-2L (8) + trim 64,0.8000341264052686,3.4126405268675164e-05,1159,19,0.49309835637130356,0.48979417882001214,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,td_2l_c16_trim256,TD-2L (16) + trim 256,0.8000341264052686,3.4126405268675164e-05,1159,19,0.49309835637130356,0.48979417882001214,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,tiles_half_s,Tiles (s/2),0.8037619452429151,0.0037619452429151767,1700,16,0.6079767565471177,0.604020468994442,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,tiles_s,Tiles (s),0.8040009914870268,0.004000991487026817,2097,6,0.682195040583284,0.6963065441317685,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,tiles_2s,Tiles (2s),0.8021590040670931,0.0021590040670931288,2430,5,0.7905264418776252,0.80753314479638,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,paper_bucket64,Paper bucket 64,0.8014704147167668,0.001470414716766899,1200,30,0.6242032250499454,0.6224235028539061,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,paper_bucket256,Paper bucket 256,0.8051553808103145,0.005155380810314525,1224,27,0.5967970687679905,0.5864736410424454,True,False,
4864,3.3,3.300000000000001,2,local,0.7999999999999999,paper_bucket1024,Paper bucket 1024,0.803614375367713,0.0036143753677130297,1236,26,0.5886342990690899,0.575682357051137,True,False,
4864,3.3,3.300000000000001,2,local,0.85,paper,Paper,0.8505717788739514,0.000571778873951434,1542,30,0.708113098092997,0.6976444483530078,True,False,
4864,3.3,3.300000000000001,2,local,0.85,supported_full,Full supported,0.8532848089088745,0.0032848089088745036,1688,18,0.6178297898385162,0.6196282985544953,True,False,
4864,3.3,3.300000000000001,2,local,0.85,td_2l_c4,TD-2L (4),0.9407976278495355,0.09079762784953549,2539,23,0.9005104612398295,0.904828836840943,True,False,
4864,3.3,3.300000000000001,2,local,0.85,td_2l_c8,TD-2L (8),0.8598413533106841,0.009841353310684142,1754,18,0.6340540184816279,0.6344833617170146,True,False,
4864,3.3,3.300000000000001,2,local,0.85,td_2l_c16,TD-2L (16),0.8532848089088745,0.0032848089088745036,1688,18,0.6178297898385162,0.6196282985544953,True,False,
4864,3.3,3.300000000000001,2,local,0.85,td_2l_c32,TD-2L (32),0.8532848089088745,0.0032848089088745036,1688,18,0.6178297898385162,0.6196282985544953,True,False,
4864,3.3,3.300000000000001,2,local,0.85,td_2l_c8_trim64,TD-2L (8) + trim 64,0.8520278408307959,0.0020278408307958795,1690,18,0.6173301106071012,0.6179079744394245,True,False,
4864,3.3,3.300000000000001,2,local,0.85,td_2l_c16_trim256,TD-2L (16) + trim 256,0.8500897615422645,8.976154226447708e-05,1664,18,0.6112546051462917,0.6127192195906407,True,False,
4864,3.3,3.300000000000001,2,local,0.85,tiles_half_s,Tiles (s/2),0.8533351588274711,0.003335158827471152,2176,13,0.7408554229861039,0.7466604617419781,True,False,
4864,3.3,3.300000000000001,2,local,0.85,tiles_s,Tiles (s),0.8525181856883588,0.0025181856883588205,2502,6,0.8139494475628882,0.8311777271940893,True,False,
4864,3.3,3.300000000000001,2,local,0.85,tiles_2s,Tiles (2s),0.8722370796100047,0.022237079610004762,2970,4,0.9661989845170975,0.9869849547511312,True,False,
4864,3.3,3.300000000000001,2,local,0.85,paper_bucket64,Paper bucket 64,0.8510239537911839,0.001023953791183918,1470,39,0.7895803386755292,0.792238462806565,True,False,
4864,3.3,3.300000000000001,2,local,0.85,paper_bucket256,Paper bucket 256,0.8520731576172044,0.002073157617204391,1542,29,0.7002486772112353,0.6916536726182074,True,False,
4864,3.3,3.300000000000001,2,local,0.85,paper_bucket1024,Paper bucket 1024,0.8541947832508368,0.0041947832508367755,1560,31,0.7235704857550308,0.7135239266071403,True,False,
4864,3.3,3.300000000000001,2,local,0.9,paper,Paper,0.9031748361119758,0.003174836111975776,2088,38,0.929520080095253,0.9160713232373152,True,False,
4864,3.3,3.300000000000001,2,local,0.9,supported_full,Full supported,0.9009470933641035,0.0009470933641034796,2059,22,0.7537943950628571,0.7519530282551276,True,False,
4864,3.3,3.300000000000001,2,local,0.9,td_2l_c4,TD-2L (4),0.9407976278495355,0.040797627849535445,2539,23,0.9005104612398295,0.904828836840943,True,False,
4864,3.3,3.300000000000001,2,local,0.9,td_2l_c8,TD-2L (8),0.901212534376843,0.0012125343768429886,2062,22,0.7546060224504724,0.7525556600993832,True,False,
4864,3.3,3.300000000000001,2,local,0.9,td_2l_c16,TD-2L (16),0.9009470933641035,0.0009470933641034796,2059,22,0.7537943950628571,0.7519530282551276,True,False,
4864,3.3,3.300000000000001,2,local,0.9,td_2l_c32,TD-2L (32),0.9009470933641035,0.0009470933641034796,2059,22,0.7537943950628571,0.7519530282551276,True,False,
4864,3.3,3.300000000000001,2,local,0.9,td_2l_c8_trim64,TD-2L (8) + trim 64,0.900012521365841,1.25213658409562e-05,2049,22,0.7511867866175941,0.7484723140764012,True,False,
4864,3.3,3.300000000000001,2,local,0.9,td_2l_c16_trim256,TD-2L (16) + trim 256,0.900012521365841,1.25213658409562e-05,2049,22,0.7511867866175941,0.7484723140764012,True,False,
4864,3.3,3.300000000000001,2,local,0.9,tiles_half_s,Tiles (s/2),0.9008191530795229,0.0008191530795228497,2516,20,0.8899175576736206,0.886591909490255,True,False,
4864,3.3,3.300000000000001,2,local,0.9,tiles_s,Tiles (s),0.9068286662649716,0.0068286662649715835,3105,7,1.0101171201769656,1.0310009304510466,True,False,
4864,3.3,3.300000000000001,2,local,0.9,tiles_2s,Tiles (2s),0.9009427545100639,0.0009427545100638701,3240,4,1.0540352558368338,1.0767108597285067,True,False,
4864,3.3,3.300000000000001,2,local,0.9,paper_bucket64,Paper bucket 64,0.9002146869202171,0.00021468692021708868,1932,53,1.0587833070448915,1.0720194206824298,True,False,
4864,3.3,3.300000000000001,2,local,0.9,paper_bucket256,Paper bucket 256,0.9006949145448089,0.0006949145448088556,1968,38,0.9035578042451121,0.8932289829103213,True,False,
4864,3.3,3.300000000000001,2,local,0.9,paper_bucket1024,Paper bucket 1024,0.9020181215343064,0.0020181215343063608,2028,40,0.9370920779372942,0.9188357181064737,True,False,
4864,3.3,3.300000000000001,2,local,0.95,paper,Paper,0.950010163688549,1.016368854900307e-05,2838,43,1.1715142725755987,1.1600840673535449,True,False,
4864,3.3,3.300000000000001,2,local,0.95,supported_full,Full supported,0.9538183699981673,0.0038183699981673147,2724,24,0.9611875666178309,0.96726548448157,True,False,
4864,3.3,3.300000000000001,2,local,0.95,td_2l_c4,TD-2L (4),1.0,0.050000000000000044,4864,1,1.5823541618488761,1.6163955622590918,True,False,
4864,3.3,3.300000000000001,2,local,0.95,td_2l_c8,TD-2L (8),0.9555515015534025,0.00555150155340256,2782,23,0.9697267103545825,0.9767913394379419,True,False,
4864,3.3,3.300000000000001,2,local,0.95,td_2l_c16,TD-2L (16),0.9538183699981673,0.0038183699981673147,2724,24,0.9611875666178309,0.96726548448157,True,False,
4864,3.3,3.300000000000001,2,local,0.95,td_2l_c32,TD-2L (32),0.9538183699981673,0.0038183699981673147,2724,24,0.9611875666178309,0.96726548448157,True,False,
4864,3.3,3.300000000000001,2,local,0.95,td_2l_c8_trim64,TD-2L (8) + trim 64,0.9507861433637297,0.0007861433637297299,2718,23,0.951605987427922,0.958157427865713,True,False,
4864,3.3,3.300000000000001,2,local,0.95,td_2l_c16_trim256,TD-2L (16) + trim 256,0.9500287944232987,2.8794423298728056e-05,2673,24,0.9464860795240487,0.9515117064529786,True,False,
4864,3.3,3.300000000000001,2,local,0.95,tiles_half_s,Tiles (s/2),0.9519071461907217,0.0019071461907217424,3196,18,1.0836680502118998,1.0931757694906827,True,False,
4864,3.3,3.300000000000001,2,local,0.95,tiles_s,Tiles (s),0.9560312382241403,0.006031238224140312,3780,7,1.2297077984763058,1.256162669683258,True,False,
4864,3.3,3.300000000000001,2,local,0.95,tiles_2s,Tiles (2s),0.9632736626978273,0.01327366269782737,4050,3,1.317544069796042,1.3458885746606333,True,False,
4864,3.3,3.300000000000001,2,local,0.95,paper_bucket64,Paper bucket 64,0.9502062655674787,0.00020626556747871394,3240,53,1.436504345405974,1.4444250313215576,True,False,
4864,3.3,3.300000000000001,2,local,0.95,paper_bucket256,Paper bucket 256,0.9502327747584446,0.00023277475844463158,2736,47,1.1919975502499558,1.1718017091515247,True,False,
4864,3.3,3.300000000000001,2,local,0.95,paper_bucket1024,Paper bucket 1024,0.951455146910316,0.0014551469103160075,2802,45,1.1834429841447107,1.1621740062986117,True,False,
4864,3.3,3.300000000000001,2,local,0.99,paper,Paper,0.9900734715723675,7.347157236747837e-05,4200,40,1.5151321462132927,1.5230650625823636,True,False,
4864,3.3,3.300000000000001,2,local,0.99,supported_full,Full supported,0.990093338191403,9.333819140300292e-05,3772,23,1.24509950678419,1.268697401805643,True,False,
4864,3.3,3.300000000000001,2,local,0.99,td_2l_c4,TD-2L (4),1.0,0.010000000000000009,4864,1,1.5823541618488761,1.6163955622590918,True,False,
4864,3.3,3.300000000000001,2,local,0.99,td_2l_c8,TD-2L (8),0.9918312876214246,0.0018312876214245932,3867,23,1.2722252443079094,1.2979843774229338,True,False,
4864,3.3,3.300000000000001,2,local,0.99,td_2l_c16,TD-2L (16),0.990093338191403,9.333819140300292e-05,3772,23,1.24509950678419,1.268697401805643,True,False,
4864,3.3,3.300000000000001,2,local,0.99,td_2l_c32,TD-2L (32),0.990093338191403,9.333819140300292e-05,3772,23,1.24509950678419,1.268697401805643,True,False,
4864,3.3,3.300000000000001,2,local,0.99,td_2l_c8_trim64,TD-2L (8) + trim 64,0.9904511121978072,0.0004511121978072463,3803,23,1.2535411001837495,1.2769802602335891,True,False,
4864,3.3,3.300000000000001,2,local,0.99,td_2l_c16_trim256,TD-2L (16) + trim 256,0.9900119585769759,1.195857697589009e-05,3768,23,1.243962559873168,1.2674607134871463,True,False,
4864,3.3,3.300000000000001,2,local,0.99,tiles_half_s,Tiles (s/2),0.9910089772546518,0.0010089772546517661,4250,9,1.3881013311529466,1.4162012467072222,True,False,
4864,3.3,3.300000000000001,2,local,0.99,tiles_s,Tiles (s),0.9913935118913885,0.001393511891388477,4459,4,1.450599754869272,1.4818067047930283,True,False,
4864,3.3,3.300000000000001,2,local,0.99,tiles_2s,Tiles (2s),0.9904727001432554,0.0004727001432554001,4594,2,1.49451789052914,1.5266696572817162,True,False,
4864,3.3,3.300000000000001,2,local,0.99,paper_bucket64,Paper bucket 64,0.9900237290612339,2.37290612339347e-05,4723,46,1.8105533078071585,1.832348321048937,True,True,
4864,3.3,3.300000000000001,2,local,0.99,paper_bucket256,Paper bucket 256,0.9901021684347301,0.00010216843473009884,4338,51,1.6870542445962537,1.695009152482665,True,False,
4864,3.3,3.300000000000001,2,local,0.99,paper_bucket1024,Paper bucket 1024,0.9900822741083322,8.227410833216986e-05,4158,49,1.5962408668262587,1.5903914409452207,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,paper,Paper,0.11044198153733313,0.06044198153733313,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,supported_full,Full supported,0.2020372753499094,0.1520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,td_2l_c4,TD-2L (4),0.43493765737748313,0.38493765737748314,471,3,0.153378088765418,0.15654474861904516,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,td_2l_c8,TD-2L (8),0.2020372753499094,0.1520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,td_2l_c16,TD-2L (16),0.2020372753499094,0.1520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,td_2l_c32,TD-2L (32),0.2020372753499094,0.1520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,td_2l_c8_trim64,TD-2L (8) + trim 64,0.12012146725692657,0.07012146725692657,108,1,0.03734124155143356,0.03696301145662848,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,td_2l_c16_trim256,TD-2L (16) + trim 256,0.056461022498151325,0.006461022498151323,48,1,0.02275200562516705,0.02176891891891892,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,tiles_half_s,Tiles (s/2),0.07601919610781796,0.026019196107817957,68,1,0.02761508426725589,0.026446674057649666,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,tiles_s,Tiles (s),0.14600871593416126,0.09600871593416126,135,1,0.04391813565986807,0.04458062689243029,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,tiles_2s,Tiles (2s),0.14600871593416126,0.09600871593416126,135,1,0.04391813565986807,0.04458062689243029,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,paper_bucket64,Paper bucket 64,0.11044198153733313,0.06044198153733313,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,paper_bucket256,Paper bucket 256,0.11044198153733313,0.06044198153733313,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.05,paper_bucket1024,Paper bucket 1024,0.11044198153733313,0.06044198153733313,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,paper,Paper,0.11044198153733313,0.010441981537333125,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,supported_full,Full supported,0.2020372753499094,0.10203727534990939,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,td_2l_c4,TD-2L (4),0.43493765737748313,0.33493765737748316,471,3,0.153378088765418,0.15654474861904516,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,td_2l_c8,TD-2L (8),0.2020372753499094,0.10203727534990939,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,td_2l_c16,TD-2L (16),0.2020372753499094,0.10203727534990939,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,td_2l_c32,TD-2L (32),0.2020372753499094,0.10203727534990939,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,td_2l_c8_trim64,TD-2L (8) + trim 64,0.12012146725692657,0.020121467256926567,108,1,0.03734124155143356,0.03696301145662848,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,td_2l_c16_trim256,TD-2L (16) + trim 256,0.10027883059440065,0.0002788305944006475,96,1,0.03442339436618026,0.033354733727810656,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,tiles_half_s,Tiles (s/2),0.15010376075942192,0.05010376075942191,136,1,0.0442434551832745,0.0453425702811245,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,tiles_s,Tiles (s),0.14600871593416126,0.046008715934161254,135,1,0.04391813565986807,0.04458062689243029,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,tiles_2s,Tiles (2s),0.14600871593416126,0.046008715934161254,135,1,0.04391813565986807,0.04458062689243029,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,paper_bucket64,Paper bucket 64,0.11044198153733313,0.010441981537333125,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,paper_bucket256,Paper bucket 256,0.11044198153733313,0.010441981537333125,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.1,paper_bucket1024,Paper bucket 1024,0.11044198153733313,0.010441981537333125,90,1,0.03296447077355361,0.03206730392003013,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,paper,Paper,0.19568605899119335,0.04568605899119335,156,2,0.06009324717660062,0.057380021721727986,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,supported_full,Full supported,0.2020372753499094,0.0520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,td_2l_c4,TD-2L (4),0.43493765737748313,0.2849376573774831,471,3,0.153378088765418,0.15654474861904516,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,td_2l_c8,TD-2L (8),0.2020372753499094,0.0520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,td_2l_c16,TD-2L (16),0.2020372753499094,0.0520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,td_2l_c32,TD-2L (32),0.2020372753499094,0.0520372753499094,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,td_2l_c8_trim64,TD-2L (8) + trim 64,0.15002466864837433,2.4668648374331914e-05,137,1,0.04456877470668093,0.045401103361303374,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,td_2l_c16_trim256,TD-2L (16) + trim 256,0.15002466864837433,2.4668648374331914e-05,137,1,0.04456877470668093,0.045401103361303374,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,tiles_half_s,Tiles (s/2),0.15010376075942192,0.00010376075942192253,136,1,0.0442434551832745,0.0453425702811245,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,tiles_s,Tiles (s),0.2232643502439629,0.07326435024396291,202,1,0.06571454372809889,0.06712826964974024,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,tiles_2s,Tiles (2s),0.2751416320281909,0.12514163202819092,270,1,0.08783627131973613,0.08972590497737556,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,paper_bucket64,Paper bucket 64,0.19568605899119335,0.04568605899119335,156,2,0.06009324717660062,0.057380021721727986,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,paper_bucket256,Paper bucket 256,0.19568605899119335,0.04568605899119335,156,2,0.06009324717660062,0.057380021721727986,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.15,paper_bucket1024,Paper bucket 1024,0.19568605899119335,0.04568605899119335,156,2,0.06009324717660062,0.057380021721727986,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,paper,Paper,0.2988765158878095,0.09887651588780949,276,3,0.10035233591328749,0.09802526409156641,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,supported_full,Full supported,0.2020372753499094,0.0020372753499093843,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,td_2l_c4,TD-2L (4),0.43493765737748313,0.23493765737748312,471,3,0.153378088765418,0.15654474861904516,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,td_2l_c8,TD-2L (8),0.2020372753499094,0.0020372753499093843,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,td_2l_c16,TD-2L (16),0.2020372753499094,0.0020372753499093843,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,td_2l_c32,TD-2L (32),0.2020372753499094,0.0020372753499093843,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,td_2l_c8_trim64,TD-2L (8) + trim 64,0.2020372753499094,0.0020372753499093843,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,td_2l_c16_trim256,TD-2L (16) + trim 256,0.2020372753499094,0.0020372753499093843,172,1,0.055954958025905985,0.057158724652254064,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,tiles_half_s,Tiles (s/2),0.22376631699248978,0.023766316992489767,204,1,0.06636518277491175,0.06779290598290598,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,tiles_s,Tiles (s),0.2232643502439629,0.023264350243962895,202,1,0.06571454372809889,0.06712826964974024,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,tiles_2s,Tiles (2s),0.2751416320281909,0.07514163202819091,270,1,0.08783627131973613,0.08972590497737556,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,paper_bucket64,Paper bucket 64,0.2988765158878095,0.09887651588780949,276,3,0.10035233591328749,0.09802526409156641,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,paper_bucket256,Paper bucket 256,0.2988765158878095,0.09887651588780949,276,3,0.10035233591328749,0.09802526409156641,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.2,paper_bucket1024,Paper bucket 1024,0.2988765158878095,0.09887651588780949,276,3,0.10035233591328749,0.09802526409156641,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,paper,Paper,0.2988765158878095,0.0488765158878095,276,3,0.10035233591328749,0.09802526409156641,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,supported_full,Full supported,0.3198818472393232,0.06988184723932322,306,2,0.10085068568158487,0.1025782591400341,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,td_2l_c4,TD-2L (4),0.43493765737748313,0.18493765737748313,471,3,0.153378088765418,0.15654474861904516,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,td_2l_c8,TD-2L (8),0.3198818472393232,0.06988184723932322,306,2,0.10085068568158487,0.1025782591400341,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,td_2l_c16,TD-2L (16),0.3198818472393232,0.06988184723932322,306,2,0.10085068568158487,0.1025782591400341,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,td_2l_c32,TD-2L (32),0.3198818472393232,0.06988184723932322,306,2,0.10085068568158487,0.1025782591400341,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,td_2l_c8_trim64,TD-2L (8) + trim 64,0.2521367345298754,0.002136734529875395,248,2,0.08428278988046758,0.0843440679394046,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,td_2l_c16_trim256,TD-2L (16) + trim 256,0.2521367345298754,0.002136734529875395,248,2,0.08428278988046758,0.0843440679394046,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,tiles_half_s,Tiles (s/2),0.2669510538731449,0.016951053873144883,272,1,0.088486910366549,0.09039054131054132,True,False,
4864,3.3,3.300000000000001,2,hot-cold,0.25,tiles_s,Tiles (s),0.2751416320281909,0.02514163202819092,270,1,0.08783627131973613,0.08972590497737556,True,False,
