model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
tiny11,test_long_structured,6,0.4,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.4999359264260247,0.4616387277131989,21.0,16.78941351397806,0.7994958816180029,9.290080949664116,0.4423848071268627,0.40894673578441143,0.5095965232683982
tiny11,test_long_structured,6,0.4,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.4999359264260247,0.4616387277131989,21.0,15.260485023430522,0.726689763020501,9.533106064423919,0.45395743163923424,0.45395743163923424,0.4405396036255411
tiny11,test_long_structured,7,0.45,paper,Paper |x|,importance_bound,True,0.45520398588407607,0.43592354256127563,21.0,19.155975990356687,0.912189332874128,9.50218902528286,0.4524851916801362,0.41643557444747004,0.47750946969696967
tiny11,test_long_structured,7,0.45,paper,Paper |x|,error_oracle,True,0.45520398588407607,0.43592354256127563,21.0,18.29227599662328,0.8710607617439659,9.05636068340391,0.4312552706382814,0.4312552706382814,0.43444771374458874
tiny11,test_long_structured,7,0.45,cell1_x2,Cell-1 X²,importance_bound,True,0.45520398588407607,0.43592354256127563,21.0,14.069539008704066,0.6699780480335269,9.376920320093632,0.4465200152425539,0.44180377581644625,0.5072016199945887
tiny11,test_long_structured,7,0.45,cell1_x2,Cell-1 X²,error_oracle,True,0.45520398588407607,0.43592354256127563,21.0,14.031598504885137,0.6681713573754827,8.895326509140432,0.42358697662573486,0.42358697662573486,0.4952736066017316
tiny11,test_long_structured,7,0.45,shifted8_x2,Shifted-8 X²,importance_bound,True,0.45520398588407607,0.43592354256127563,21.0,16.15728949385953,0.7693947378028347,9.303545899689198,0.4430259952232951,0.43749117718211245,0.5143736471861471
tiny11,test_long_structured,7,0.45,shifted8_x2,Shifted-8 X²,error_oracle,True,0.45520398588407607,0.43592354256127563,21.0,15.478651502701284,0.7370786429857754,9.122880002483726,0.4344228572611298,0.4344228572611298,0.4810310132575757
tiny11,test_long_structured,7,0.45,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.45520398588407607,0.43592354256127563,21.0,16.78941351397806,0.7994958816180029,9.290080949664116,0.4423848071268627,0.40894673578441143,0.5095965232683982
tiny11,test_long_structured,7,0.45,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.45520398588407607,0.43592354256127563,21.0,16.135627512457425,0.768363214878925,8.814235335215926,0.41972549215313937,0.41972549215313937,0.4786720441017316
tiny11,test_long_structured,8,0.5,paper,Paper |x|,importance_bound,True,0.40722159828458515,0.40355569408053443,21.0,20.9540379999004,0.9978113333285905,8.411886557936668,0.4005660265684128,0.3698629664611958,0.5416603253517316
tiny11,test_long_structured,8,0.5,paper,Paper |x|,error_oracle,True,0.40722159828458515,0.40355569408053443,21.0,19.57017049219561,0.9319128805807434,8.187236494384706,0.3898684044945098,0.3898684044945098,0.49164637445887444
tiny11,test_long_structured,8,0.5,cell1_x2,Cell-1 X²,importance_bound,True,0.40722159828458515,0.40355569408053443,21.0,15.612387010819196,0.7434470005151999,8.491762086749077,0.4043696231785275,0.3956542150117457,0.5715046672077922
tiny11,test_long_structured,8,0.5,cell1_x2,Cell-1 X²,error_oracle,True,0.40722159828458515,0.40355569408053443,21.0,14.958722001800536,0.7123200953238351,8.298726418055594,0.3951774484788378,0.3951774484788378,0.5357776988636364
tiny11,test_long_structured,8,0.5,shifted8_x2,Shifted-8 X²,importance_bound,True,0.40722159828458515,0.40355569408053443,21.0,17.40033349997973,0.8285873095228443,8.535498224198818,0.4064522963904199,0.3887996349838518,0.562009604978355
tiny11,test_long_structured,8,0.5,shifted8_x2,Shifted-8 X²,error_oracle,True,0.40722159828458515,0.40355569408053443,21.0,16.59949649112809,0.7904522138632424,8.42131150700152,0.401014833666739,0.401014833666739,0.5310682156385281
tiny11,test_long_structured,8,0.5,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.40722159828458515,0.40355569408053443,21.0,17.91945101806706,0.8533071913365268,8.508473739027977,0.4051654161441894,0.3882020151774798,0.5596104741612554
