method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
paper,Paper |x|,abs,12,0.7,63,1.8923674292974162,0.03183949209513168,0.44548779365079366,1.270175634920635,0.02029155559896945,0.12457295303188615,0.27676161354230266,0.04831884493903504,0.7680885441719539,0.7680885441719539,0.6987621753246753,36.3968253968254,0.0
paper,Paper |x|,abs,13,0.75,63,1.9486972454469338,0.03183949209513168,0.4442699365079365,1.3329489603174605,0.02013511110156296,0.11950374542484203,0.24226263084167995,0.03791538590476622,0.8112201198698983,0.8112201198698983,0.75,37.20634920634921,0.0
paper,Paper |x|,abs,14,0.8,63,2.0680325793198024,0.03183949209513168,0.4513628571428571,1.4224408968253968,0.02105549199595333,0.14133384126046344,0.21148771101180167,0.029305714463430697,0.8500207899108766,0.8500207899108766,0.7990056818181818,36.44444444444444,0.0
paper,Paper |x|,abs,15,0.85,63,2.2166282863761246,0.03183949209513168,0.4680379523809524,1.5288671587301588,0.020783238083360637,0.16710044508652078,0.18028019791439406,0.021388234600188197,0.887746514782073,0.887746514782073,0.8481001420454545,34.20634920634921,0.0
paper,Paper |x|,abs,16,0.9,63,2.356889428084357,0.03183949209513168,0.5472549523809523,1.578108888888889,0.02164876184588855,0.17803733287349577,0.13992436065353328,0.013213109402429446,0.9279870088138278,0.9279870088138278,0.8993379667207793,30.6984126984127,0.0
paper,Paper |x|,abs,17,0.95,63,2.36039327733956,0.03183949209513168,0.48316920634920635,1.6677698492063493,0.02137853960610093,0.1562361900827714,0.09668712169098265,0.006482084592183393,0.9643820732358902,0.9643820732358902,0.9487621753246753,24.80952380952381,0.0
shifted8_x2,Shifted-8 X²,x2,0,0.1,63,0.5286051509036914,0.041138793622690496,0.18549292063492065,0.2476364206349206,0.016395682542924794,0.03794133346823468,0.7810302986985161,0.3626346682745313,0.29585397787510404,0.1464149646815799,0.1000786323051948,4.9523809523809526,0.0
shifted8_x2,Shifted-8 X²,x2,1,0.15,63,0.6127215875978517,0.041138793622690496,0.19087738095238097,0.31502160317460315,0.016790349169501183,0.048893460678675775,0.7274315418705107,0.30460900919778006,0.35843875720387414,0.20535818830369007,0.14992136769480519,6.984126984126984,0.0
shifted8_x2,Shifted-8 X²,x2,2,0.2,63,0.6866821584513366,0.041138793622690496,0.1908871587301587,0.3847651587301587,0.01676088883467604,0.05313015853365258,0.6831314991863947,0.26275629562044894,0.4128892487949795,0.26040282608970755,0.2001572646103896,8.65079365079365,0.0
shifted8_x2,Shifted-8 X²,x2,3,0.25,63,0.806204515916007,0.041138793622690496,0.21737403174603173,0.47612953174603173,0.017904253942625806,0.05365790485862696,0.6381203917756914,0.2249562134818425,0.4660886984968942,0.31666251212831525,0.25,10.063492063492063,0.0
shifted8_x2,Shifted-8 X²,x2,4,0.3,63,0.893940102514056,0.041138793622690496,0.21523536507936508,0.552088865079365,0.01738819034977086,0.06808888838286432,0.5918449111401088,0.1908416085773044,0.5189688744999114,0.3704156918185098,0.29984273538961037,11.063492063492063,0.0
shifted8_x2,Shifted-8 X²,x2,5,0.35,63,1.007092737353358,0.041138793622690496,0.21956257142857144,0.639495626984127,0.017553269877911504,0.08934247544005745,0.5447348469779605,0.16285178017994711,0.5795359436481718,0.4262436812832242,0.3500786323051948,11.984126984126984,0.0
shifted8_x2,Shifted-8 X²,x2,6,0.4,63,1.0858726272916595,0.041138793622690496,0.22015007936507938,0.7104834365079364,0.017528888887710932,0.09657142890824208,0.5086278248400915,0.1413818455877758,0.6212621979297154,0.47518030565882485,0.3999213676948052,12.333333333333334,0.0
shifted8_x2,Shifted-8 X²,x2,7,0.45,63,1.1767140240031035,0.041138793622690496,0.2220100634920635,0.8065698650793651,0.017301333284685482,0.08969396852429892,0.469082811285579,0.12128559653721155,0.6633724333747985,0.525484879338552,0.45015726461038963,12.777777777777779,0.0
shifted8_x2,Shifted-8 X²,x2,8,0.5,63,1.2798578968265228,0.041138793622690496,0.22618103174603174,0.9049759126984127,0.018864762008426624,0.08869739675096099,0.43694732882200726,0.10530479843654325,0.6987924897481524,0.5710490468948607,0.5,12.698412698412698,0.0
shifted8_x2,Shifted-8 X²,x2,9,0.55,63,1.3678614527080617,0.041138793622690496,0.22953833333333334,0.9753080079365078,0.018916063498528177,0.10296025431700165,0.3954503015866355,0.08859043461935856,0.7398383475485302,0.6196441092188396,0.5498427353896104,12.476190476190476,0.0
shifted8_x2,Shifted-8 X²,x2,10,0.6,63,1.5079534755358686,0.041138793622690496,0.2303772380952381,1.0758462063492065,0.020282412760905744,0.14030882470782785,0.36285470834090594,0.07552360826068451,0.7736187984072973,0.664957827045804,0.6000786323051949,12.015873015873016,0.0
shifted8_x2,Shifted-8 X²,x2,11,0.65,63,1.5990376506117943,0.041138793622690496,0.2293664603174603,1.162538238095238,0.01905676172602739,0.14693739685037777,0.3273846852696604,0.06295677215333964,0.8078897008820186,0.7103832505998158,0.6499213676948051,11.476190476190476,0.0
shifted8_x2,Shifted-8 X²,x2,12,0.7,63,1.637537588240578,0.041138793622690496,0.23063295238095238,1.2198773333333333,0.020263111100546852,0.12562539780305487,0.29515204708727577,0.0517569742505512,0.8391025624577961,0.7545939021640353,0.7001572646103896,10.968253968253968,0.0
shifted8_x2,Shifted-8 X²,x2,13,0.75,63,1.7240916995411062,0.041138793622690496,0.2218761746031746,1.3210477777777778,0.020172698467615057,0.11985625506984807,0.2594457650409331,0.041049743455553775,0.8710663971446809,0.7985968883075412,0.75,9.88888888888889,0.0
shifted8_x2,Shifted-8 X²,x2,14,0.8,63,1.8354110000746704,0.041138793622690496,0.2263186507936508,1.40505526984127,0.020498793601753166,0.142399492215306,0.22472759713197035,0.031177040130372986,0.9013351306082711,0.8408246929683383,0.7998427353896104,8.492063492063492,0.0
shifted8_x2,Shifted-8 X²,x2,15,0.85,63,1.9477467780765114,0.041138793622690496,0.22622925396825397,1.4684244444444443,0.020688761838726536,0.19126552420239598,0.19067532415427857,0.022567278809017564,0.927244814615401,0.8816309277973478,0.8500786323051949,6.936507936507937,0.0
shifted8_x2,Shifted-8 X²,x2,16,0.9,63,2.0565826831252085,0.041138793622690496,0.2382914761904762,1.5501591428571428,0.02256812699257376,0.20442514346232488,0.14897460242112476,0.014224821612948416,0.9537914556170267,0.923533044164143,0.8999213676948051,5.253968253968254,0.0
shifted8_x2,Shifted-8 X²,x2,17,0.95,63,2.0973924911610258,0.041138793622690496,0.22409582539682538,1.6534236507936508,0.02122412673715083,0.15751009461070808,0.10316865680931457,0.00692311260435312,0.9773412308995686,0.9616299687869965,0.9501572646103896,3.2063492063492065,0.0
