method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
paper,Paper |x|,abs,14,0.8,63,0.742908595464627,0.712567515946901,0.030341079517725866,0.31335349206349206,0.3436945715812179,0.3395756746031746,0.10631238888888887,0.19392724603174602,0.0157094603729626,0.043928888907271674,0.21414984336921145,0.030257583610595166,0.8,9.0,1.0,0.0
paper,Paper |x|,abs,15,0.85,63,0.7771612937201745,0.7468202142024486,0.030341079517725866,0.32305057936507936,0.35339165888280527,0.3565279841269841,0.11244707142857141,0.20540494444444443,0.015487491951457042,0.051754158758927846,0.179073229136448,0.02149738868077591,0.85,8.634920634920634,1.0,0.0
paper,Paper |x|,abs,16,0.9,63,0.8148806909813304,0.7845396114636045,0.030341079517725866,0.32493449206349206,0.3552755715812179,0.39085794444444444,0.13025005555555552,0.21906964285714284,0.01560533332032339,0.05314184163534448,0.14129974864541536,0.013617843862563796,0.9,8.079365079365079,1.0,0.0
paper,Paper |x|,abs,17,0.95,63,0.8509355876855007,0.8205945081677749,0.030341079517725866,0.3471868492063492,0.3775279287240751,0.3992326746031746,0.1264890079365079,0.23362466666666667,0.017668063456695176,0.05650692090155581,0.09532379781797762,0.006317384659297838,0.95,6.857142857142857,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,0,0.1,63,0.30279230143012786,0.2706805554815351,0.03211174594859278,0.08265923015873014,0.11477097610732294,0.15355732539682537,0.07191257936507936,0.04135911904761903,0.014690031711426002,0.01977396821455344,0.7818376667915828,0.38386667153191945,0.1,1.3333333333333333,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,1,0.15,63,0.31227220636794206,0.2801604604193492,0.03211174594859278,0.08659304761904761,0.1187047935676404,0.1571427777777778,0.07048331746031745,0.04930752380952379,0.014879999992748059,0.021544635029775706,0.7128165599609179,0.3139719546787322,0.15,1.7936507936507937,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,2,0.2,63,0.32904843628807007,0.2969366903394773,0.03211174594859278,0.08722370634920633,0.11933545229779913,0.16979019047619046,0.07195345238095235,0.06062606349206347,0.015463111020388057,0.024459682493692302,0.6715597580113108,0.2769487017676943,0.2,2.0952380952380953,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,3,0.25,63,0.3313566426253981,0.2992448966768052,0.03211174594859278,0.08663415079365078,0.11874589674224358,0.1699501746031746,0.06299976190476188,0.07100134920634919,0.015863872975820537,0.026796698304159254,0.6232526321259756,0.22886099985667635,0.25,2.365079365079365,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,4,0.3,63,0.34313883315483157,0.31102708720623873,0.03211174594859278,0.08536935714285712,0.11748110309144992,0.1804818571428571,0.06298319047619046,0.0816058968253968,0.015813079293048513,0.02936279362747589,0.5768569330610926,0.1997502588090442,0.3,2.6031746031746033,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,5,0.35,63,0.3706659285727143,0.3385541826241215,0.03211174594859278,0.08792283333333333,0.12003457928192611,0.20340696825396826,0.06980141269841268,0.09462269047619046,0.015660190378271353,0.03156419065854848,0.5345836183617986,0.1701495429826161,0.35,2.7142857142857144,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,6,0.4,63,0.37744390502938013,0.3453321590807873,0.03211174594859278,0.08820362698412697,0.12031537293271978,0.20836459523809522,0.06767760317460315,0.10379472222222222,0.015966476103852618,0.03279746075471239,0.509226747921535,0.1524811368139963,0.4,2.873015873015873,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,7,0.45,63,0.38857853926167507,0.35646679331308223,0.03211174594859278,0.0885691587301587,0.12068090467875152,0.2197696349206349,0.06696373809523806,0.11606385714285712,0.015283809516519736,0.03284419014576877,0.46585071075057227,0.12983425079830108,0.45,3.1587301587301586,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,8,0.5,63,0.40447111893287535,0.3723593729842825,0.03211174594859278,0.0878893333333333,0.12000107928192612,0.23508845238095236,0.07017051587301586,0.12697303174603172,0.01504101589440349,0.03434057137559326,0.43413455453183913,0.11199436585108435,0.5,3.238095238095238,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,9,0.55,63,0.41796219830504766,0.3858504523564548,0.03211174594859278,0.08843518253968252,0.12054692848827533,0.24693196825396824,0.07135201587301586,0.13886016666666665,0.01516139680253603,0.035321904760267954,0.4048775201515546,0.09769720312148801,0.55,3.3174603174603177,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,10,0.6,63,0.4284144760878758,0.39630273013928297,0.03211174594859278,0.08738815079365078,0.11949989674224358,0.2571609285714286,0.07159480158730158,0.1489671825396825,0.01527873011276358,0.03647492066143993,0.3641404193190355,0.08110162473860237,0.6,3.2698412698412698,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,11,0.65,63,0.45416018259811214,0.4220484366495193,0.03211174594859278,0.0877701984126984,0.1198819443612912,0.2799310634920635,0.07986185714285714,0.16103569047619046,0.015386412629768913,0.03896076211498839,0.3366290241006821,0.06891398297415835,0.65,3.142857142857143,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,12,0.7,63,0.46422311125314425,0.4321113653045514,0.03211174594859278,0.08820938095238094,0.12032112690097374,0.28758300000000003,0.07732355555555553,0.17274708730158728,0.015841015865878407,0.040477968486291975,0.30754102092413677,0.05805392208553491,0.7,3.015873015873016,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,13,0.75,63,0.48164656317942195,0.44953481723082916,0.03211174594859278,0.08924180952380951,0.12135355547240231,0.3026533888888889,0.080813373015873,0.18280556349206348,0.015939555456122655,0.041700063362008,0.2746626349195601,0.047052378692324155,0.75,2.8412698412698414,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,14,0.8,63,0.48141203147882505,0.4493002855302322,0.03211174594859278,0.08454219047619045,0.11665393642478326,0.305215746031746,0.07323970634920635,0.19375705555555556,0.015638857074673163,0.04390349194762248,0.25207011868792867,0.03880802128050057,0.8,2.5555555555555554,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,15,0.85,63,0.5203698651184251,0.4882581191698322,0.03211174594859278,0.08520725396825396,0.11731899991684676,0.3330953095238095,0.08966730158730157,0.20515985714285712,0.017116952317929406,0.05283860335983922,0.21907006694920478,0.029830366846114818,0.85,2.2222222222222223,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,16,0.9,63,0.5382860876705987,0.5061743417220059,0.03211174594859278,0.09168146031746029,0.1237932062660531,0.34597529365079366,0.08470530952380952,0.21917505555555553,0.015459047600863429,0.0530585401528884,0.182483304085003,0.021226338923923508,0.9,1.9047619047619047,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,17,0.95,63,0.5334012387617193,0.5012894928131264,0.03211174594859278,0.08449003968253967,0.11660178563113247,0.3467809126984127,0.07747411904761903,0.2317141746031746,0.015688634861911053,0.05432990557026291,0.13344278526566328,0.01214138477567637,0.95,1.3968253968253967,1.0,0.0
