case_key,model,model_label,prompt,split,situation,num_tokens,module,layer,projection,shape,n,d,row_size_kib,paper_parameter_source,method,method_label,score_kind,budget_index,budget_fraction,row_budget,selected_rows,selected_fraction,row_match,mask_sha256,importance_retention,abs_importance_retention,weighted_importance_retention,score_median_ms,score_p95_ms,selector_median_ms,selector_p95_ms,selector_total_ms,legacy_total_ms,actual_total_ms,deterministic,fallback_used,error,relative_l2_error,relative_mae,cosine_error,output_norm_ratio,chunks,gather_median_ms,gather_p95_ms,gemm_median_ms,gemm_p95_ms,io_median_ms,upload_median_ms,read_wall_median_ms,read_wall_p95_ms,direct_rate,nonselector_total_ms
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_x2,Cell-1 X²,x2,2,0.2,192,192,0.2,True,bc890edfe0c98bc62e5758bf8b3e7e4a1feefef53cfc7c74c56f574074718e47,0.7617581486701965,0.3228379487991333,0.7045796513557434,0.023552000522613525,0.030003199353814125,0.0956685,0.09774255,0.11922050052261353,0.28360100061058996,0.3071530011332035,True,False,,0.7147454619407654,0.6563581228256226,0.2883574962615967,0.8431578278541565,2,0.016383999958634377,0.016383999958634377,0.018432000651955605,0.019353599287569523,0.06801199999999999,0.0474985,0.1531165,0.15650635,1.0,0.18793250061058997
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,wcell1,WCell-1 X²·W²,weighted,2,0.2,192,192,0.2,True,864f18d927bed637aca548741d3aabffa42a6a43b89c3b7022080956f4f838d6,0.7059482932090759,0.3303799331188202,0.7059482932090759,0.03174399957060814,0.033587200194597246,0.09352,0.0973657,0.12526399957060813,0.28343099874794486,0.315174998318553,True,False,,0.7088649868965149,0.6529341340065002,0.2849684953689575,0.8323334455490112,2,0.015359999611973763,0.016281599923968316,0.01945599913597107,0.01945599913597107,0.06414,0.047383999999999996,0.155095,0.15894070000000002,1.0,0.18991099874794484
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,paper,Paper |x|,abs,3,0.25,240,240,0.25,True,fe3db13a0f3d817377052ce34904f043115de24ee42e0b956968f18d355afa02,0.4708330035209656,0.4708330035209656,0.9532856941223145,0.026623999699950218,0.040447999350726606,0.27482399999999996,0.2848599,0.3014479996999502,0.4604555005019307,0.4870795002018809,True,False,,0.2954671382904053,0.28608301281929016,0.0420839786529541,0.8878870606422424,5,0.014336000196635723,0.015257599670439959,0.01740800030529499,0.01740800030529499,0.06937950000000001,0.0504395,0.1538875,0.15547465000000002,1.0,0.18563150050193072
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_abs,Cell-1 |x|,abs,3,0.25,240,240,0.25,True,2967cc733c4d2b7d5b963a4fed357ff0cc79f30861ca12d86df46cd90ecc51a4,0.3639332056045532,0.3639332056045532,0.70890873670578,0.026623999699950218,0.040447999350726606,0.106514,0.1176452,0.13313799969995022,0.31058849909460545,0.33721249879455567,True,False,,0.6930164098739624,0.637721598148346,0.2708878517150879,0.8380905389785767,2,0.016383999958634377,0.01730560027062893,0.01945599913597107,0.01945599913597107,0.075421,0.05369500000000001,0.1682345,0.17381585,1.0,0.20407449909460545
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_x2,Cell-1 X²,x2,3,0.25,240,240,0.25,True,2967cc733c4d2b7d5b963a4fed357ff0cc79f30861ca12d86df46cd90ecc51a4,0.770946741104126,0.3639332056045532,0.70890873670578,0.023552000522613525,0.030003199353814125,0.09365000000000001,0.0962429,0.11720200052261354,0.29772449909460547,0.321276499617219,True,False,,0.6930164098739624,0.637721598148346,0.2708878517150879,0.8380905389785767,2,0.016383999958634377,0.01730560027062893,0.01945599913597107,0.01945599913597107,0.075421,0.05369500000000001,0.1682345,0.17381585,1.0,0.20407449909460545
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,wcell1,WCell-1 X²·W²,weighted,3,0.25,240,240,0.25,True,b4935548e568d106517d4bcce8fef195f6a066d5181ab35b8e24d9e003306901,0.7085657119750977,0.3618362545967102,0.7085657119750977,0.03174399957060814,0.033587200194597246,0.085059,0.0870426,0.11680299957060813,0.2624960003179312,0.2942399998885393,True,False,,0.6965480446815491,0.6408230662345886,0.27383166551589966,0.8379701972007751,2,0.015168000012636185,0.015340799652040004,0.01740800030529499,0.018243199959397317,0.057302,0.052949,0.144861,0.14706059999999999,1.0,0.17743700031793117
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,paper,Paper |x|,abs,4,0.3,288,288,0.3,True,97ffdb171360c4fe86c4a01c8ea280735d1cd0a4e0d26063d538b9a48a8996ac,0.5168418884277344,0.5168418884277344,0.9655721783638,0.026623999699950218,0.040447999350726606,0.2871825,0.30144255,0.3138064996999502,0.51688850061059,0.5435125003105402,True,False,,0.25386109948158264,0.2551061511039734,0.030627429485321045,0.9051166772842407,5,0.016383999958634377,0.01730560027062893,0.018432000651955605,0.018432000651955605,0.086121,0.06959,0.19489,0.2010712,1.0,0.22970600061059
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_abs,Cell-1 |x|,abs,4,0.3,288,288,0.3,True,0d9a605d21d59da6dfed91e08f659576fdbc5a1e08795a25dd09b93d468aaa73,0.41657671332359314,0.41657671332359314,0.8275571465492249,0.026623999699950218,0.040447999350726606,0.08792449999999999,0.09024154999999999,0.11454849969995021,0.2852234995706081,0.3118474992705583,True,False,,0.4477333724498749,0.43489524722099304,0.10512340068817139,0.8592468500137329,1,0.015359999611973763,0.01720320023596287,0.016383999958634377,0.01730560027062893,0.07218050000000001,0.0592555,0.165555,0.1668492,1.0,0.19729899957060815
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_x2,Cell-1 X²,x2,4,0.3,288,288,0.3,True,03736b22d65ec67b0726e600f952694e3bcff1538885512cf6ab8fb46b7ff35c,0.7746308445930481,0.3995560109615326,0.7113925814628601,0.023552000522613525,0.030003199353814125,0.088205,0.0909374,0.11175700052261353,0.28504600015527015,0.3085980006778837,True,False,,0.6937070488929749,0.6336901187896729,0.2694297432899475,0.8528909087181091,2,0.014336000196635723,0.01617919998243451,0.016383999958634377,0.018227200582623483,0.0707075,0.0602925,0.16612100000000002,0.1697822,1.0,0.19684100015527012
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,wcell1,WCell-1 X²·W²,weighted,4,0.3,288,288,0.3,True,4af927c56c6509dea37a80166d0dfcea02908c0f37f5df0a02939f6570a921b3,0.8439822793006897,0.43920502066612244,0.8439822793006897,0.03174399957060814,0.033587200194597246,0.0906045,0.09105945,0.12234849957060814,0.29603000065892937,0.3277740002295375,True,False,,0.4452607333660126,0.43340179324150085,0.10331904888153076,0.8487847447395325,1,0.014336000196635723,0.015257599670439959,0.017184000462293625,0.018307200632989407,0.07801649999999999,0.05820399999999999,0.1739055,0.18637545,1.0,0.20542550065892934
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,paper,Paper |x|,abs,5,0.35,336,336,0.35,True,434652836a0b01f06019014375fc01f76550c478ea1c2e1cb0eb13957095c037,0.5700578093528748,0.5700578093528748,0.9730622172355652,0.026623999699950218,0.040447999350726606,0.2404195,0.24928314999999998,0.2670434996999502,0.44890750024193526,0.4755314999418855,True,False,,0.2259017676115036,0.21867290139198303,0.024752795696258545,0.9290006756782532,6,0.013567999936640263,0.015094399824738503,0.01740800030529499,0.01740800030529499,0.07484450000000001,0.0675415,0.177512,0.182237,1.0,0.20848800024193526
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_abs,Cell-1 |x|,abs,5,0.35,336,336,0.35,True,00f9b2ba9eee1ded28b0d79a91afb28780bfb395b34c12173a168ffcbf1decba,0.4777553379535675,0.4777553379535675,0.8456048369407654,0.026623999699950218,0.040447999350726606,0.0909605,0.09383645,0.11758449969995022,0.35359750061059,0.3802215003105402,True,False,,0.4210905432701111,0.4158192574977875,0.0918157696723938,0.8621842265129089,1,0.016383999958634377,0.016383999958634377,0.018432000651955605,0.019353599287569523,0.1080375,0.081978,0.227821,0.2408638,1.0,0.26263700061059
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_x2,Cell-1 X²,x2,5,0.35,336,336,0.35,True,7b7ec76ce05e19cf3de57509a7c3baaee892e2a2b2f03c015499f292347f246a,0.8219891786575317,0.4689944088459015,0.8364929556846619,0.023552000522613525,0.030003199353814125,0.094066,0.0958246,0.11761800052261352,0.2979235000146031,0.32147550053721663,True,False,,0.45962363481521606,0.4446950852870941,0.11053526401519775,0.8404593467712402,2,0.014303999952971935,0.01516799982637167,0.017376000061631203,0.017404800280928612,0.06815750000000001,0.06583850000000001,0.17217749999999998,0.17242545,1.0,0.20385750001460312
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,wcell1,WCell-1 X²·W²,weighted,5,0.35,336,336,0.35,True,76cd1628e6189c3bbebe1bd34e4eda64e01456a9e2b5bdc705d5bea62167e745,0.8466377258300781,0.4772711992263794,0.8466377258300781,0.03174399957060814,0.033587200194597246,0.0926685,0.09434115,0.12441249957060814,0.34008799991726874,0.3718319994878769,True,False,,0.43466734886169434,0.42619672417640686,0.0980493426322937,0.8524441123008728,1,0.015359999611973763,0.016281599923968316,0.01740800030529499,0.01740800030529499,0.110281,0.0671505,0.2146515,0.23174745,1.0,0.24741949991726875
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,paper,Paper |x|,abs,6,0.4,384,384,0.4,True,7ffccccda348348affac9cfa8e9f07990239acf67a488ebae13741e0214b15d6,0.5865429043769836,0.5865429043769836,0.9701003432273865,0.026623999699950218,0.040447999350726606,0.24971749999999998,0.25490195,0.2763414996999502,0.4760965003015995,0.5027205000015498,True,False,,0.22325897216796875,0.22249752283096313,0.02408963441848755,0.9285213947296143,5,0.014431999996304512,0.01711040027439594,0.01740800030529499,0.019251199252903462,0.07892750000000001,0.073753,0.19453900000000002,0.2060131,1.0,0.22637900030159952
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_abs,Cell-1 |x|,abs,6,0.4,384,384,0.4,True,9828cc44ca0b986baf2055f6ce973797c36ad3f3125d63aecd4f6c2073ffbe42,0.5210176706314087,0.5210176706314087,0.8523248434066772,0.026623999699950218,0.040447999350726606,0.0864715,0.09102505,0.11309549969995022,0.32959600021493435,0.35621999991488457,True,False,,0.41424357891082764,0.409059077501297,0.08843404054641724,0.8610660433769226,1,0.014175999909639359,0.015155199822038412,0.01740800030529499,0.01740800030529499,0.096936,0.07493949999999999,0.2115405,0.21489885,1.0,0.24312450021493434
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_x2,Cell-1 X²,x2,6,0.4,384,384,0.4,True,4df8801e7ec1bdb0aae4c065c1455a65d047f019f3cd3f6517ba5b69aff70efe,0.8506584763526917,0.5160839557647705,0.8139723539352417,0.023552000522613525,0.030003199353814125,0.083486,0.0860825,0.10703800052261353,0.2928675005019307,0.31641950102454425,True,False,,0.4761924147605896,0.4706091582775116,0.11358410120010376,0.7746464610099792,3,0.014336000196635723,0.022630400490015745,0.01740800030529499,0.019251199252903462,0.0671655,0.0704515,0.1776375,0.17969805,1.0,0.20938150050193072
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,wcell1,WCell-1 X²·W²,weighted,6,0.4,384,384,0.4,True,9828cc44ca0b986baf2055f6ce973797c36ad3f3125d63aecd4f6c2073ffbe42,0.8523248434066772,0.5210176706314087,0.8523248434066772,0.03174399957060814,0.033587200194597246,0.0821635,0.08540035,0.11390749957060814,0.3252880002149343,0.35703199978554245,True,False,,0.41424357891082764,0.409059077501297,0.08843404054641724,0.8610660433769226,1,0.014175999909639359,0.015155199822038412,0.01740800030529499,0.01740800030529499,0.096936,0.07493949999999999,0.2115405,0.21489885,1.0,0.24312450021493434
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,paper,Paper |x|,abs,7,0.45,432,432,0.45,True,cc5ad660e031725569d5a1dbf7ee2217112542a6362887786844f0e083cbb5d9,0.6376322507858276,0.6376322507858276,0.9774873852729797,0.026623999699950218,0.040447999350726606,0.24597,0.2487924,0.27259399969995024,0.5311205008485913,0.5577445005485415,True,False,,0.18727853894233704,0.19332174956798553,0.01670670509338379,0.9392600655555725,6,0.014336000196635723,0.015257599670439959,0.018432000651955605,0.019353599287569523,0.08747849999999999,0.092228,0.2523825,0.26351864999999997,1.0,0.28515050084859134
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_abs,Cell-1 |x|,abs,7,0.45,432,432,0.45,True,a08f7ea54e65b55ae1457da87e3a78f1d55f828d29256703a9057e4a639d5534,0.6108607649803162,0.6108607649803162,0.9552249908447266,0.026623999699950218,0.040447999350726606,0.0885305,0.09214175,0.11515449969995022,0.3140015005019307,0.3406255002018809,True,False,,0.23931001126766205,0.2521369755268097,0.022649526596069336,0.86562180519104,2,0.014336000196635723,0.015257599670439959,0.01740800030529499,0.018329600617289544,0.07576649999999999,0.078893,0.19372699999999998,0.20676979999999998,1.0,0.2254710005019307
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_x2,Cell-1 X²,x2,7,0.45,432,432,0.45,True,7382eac4c42fdc7b5657db4318eb0e3ed07bb56d24f33133a32c9186b2f09b46,0.8920919299125671,0.5776834487915039,0.9311297535896301,0.023552000522613525,0.030003199353814125,0.0937955,0.09550865,0.11734750052261353,0.3229955008485913,0.3465475013712048,True,False,,0.27282288670539856,0.2915489077568054,0.03207504749298096,0.8615712523460388,2,0.014336000196635723,0.014336000196635723,0.018432000651955605,0.018432000651955605,0.0807255,0.079639,0.196432,0.20076460000000002,1.0,0.22920000084859132
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,wcell1,WCell-1 X²·W²,weighted,7,0.45,432,432,0.45,True,1e44d2f224d00697024b4f5d02a219cf8d735708a3bac59294f647e72939be83,0.9490677118301392,0.5916733741760254,0.9490677118301392,0.03174399957060814,0.033587200194597246,0.08713299999999999,0.0894505,0.11887699957060813,0.3493795008485914,0.3811235004191995,True,False,,0.2618370056152344,0.27085021138191223,0.02866119146347046,0.861531138420105,2,0.014336000196635723,0.01517119985073805,0.018432000651955605,0.019353599287569523,0.07972950000000001,0.09365,0.2294785,0.23733235,1.0,0.26224650084859136
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,paper,Paper |x|,abs,8,0.5,480,480,0.5,True,b53f424020f85cc96f0c927f9913db9ad1d6c6207fba6cc35748c1c984a6c05d,0.6729468107223511,0.6729468107223511,0.9794375896453857,0.026623999699950218,0.040447999350726606,0.28851899999999997,0.33074519999999996,0.3151429996999502,0.533334500025928,0.5599584997258782,True,False,,0.16833685338497162,0.17546206712722778,0.012955129146575928,0.936103880405426,5,0.014336000196635723,0.015372799709439278,0.021503999829292297,0.024268800765275954,0.083687,0.089167,0.2089755,0.21450735,1.0,0.24481550002592803
smol360|cal_short_factual|model.layers.0.self_attn.q_proj,smol360,SmolLM2-360M-Instruct,cal_short_factual,calibration,short,42,model.layers.0.self_attn.q_proj,0,q,960x960,960,960,1.875,generic-8KiB,cell1_abs,Cell-1 |x|,abs,8,0.5,480,480,0.5,True,178a5c3bdae37aef95a5af36989e45d01682c41f1855f06090124e18d8bdeb92,0.6429874897003174,0.6429874897003174,0.956912636756897,0.026623999699950218,0.040447999350726606,0.089112,0.091605,0.11573599969995021,0.35582299929493666,0.3824469989948869,True,False,,0.22792191803455353,0.24076247215270996,0.020541250705718994,0.873214840888977,2,0.014336000196635723,0.015401599928736687,0.021407999098300934,0.022272000648081304,0.0922925,0.0900785,0.23096699999999998,0.2343528,1.0,0.26671099929493663
