trial,target_cv,spatial_mode,q,coverage_target,quant_achieved,quant_overshoot,quant_rows,quant_chunks,quant_aff_ms,solve_ms,exact_requested_aff_ms,exact_at_achieved_aff_ms,requested_gap_pct,achieved_gap_pct
0,1.07,local,512,0.99,0.9910615127230591,0.0010615127230590993,244,1,0.04511519139029681,0.119753,0.04511519139029681,0.04511519139029681,0.0,0.0
0,1.07,local,16,0.1,1.0,0.9,256,1,0.046792944123548924,0.020979,0.011839762180796434,0.046792944123548924,295.21861511243014,0.0
0,1.07,local,16,0.3,1.0,0.7,256,1,0.046792944123548924,0.025517,0.015195267647300673,0.046792944123548924,207.944191636936,0.0
0,1.07,local,16,0.5,1.0,0.5,256,1,0.046792944123548924,0.019286,0.0226053422191642,0.046792944123548924,106.99949449948663,0.0
0,1.07,local,16,0.7,1.0,0.30000000000000004,256,1,0.046792944123548924,0.018485,0.028896914968859648,0.046792944123548924,61.93058731001104,0.0
0,1.07,local,16,0.9,1.0,0.09999999999999998,256,1,0.046792944123548924,0.020368,0.03756530409066227,0.046792944123548924,24.564262838432338,0.0
0,1.07,local,16,0.95,1.0,0.050000000000000044,256,1,0.046792944123548924,0.017773,0.04203931137933459,0.046792944123548924,11.307589463872848,0.0
0,1.07,local,16,0.99,1.0,0.010000000000000009,256,1,0.046792944123548924,0.017362,0.04511519139029681,0.046792944123548924,3.7188199396910093,0.0
0,1.07,local,8,0.1,1.0,0.9,256,1,0.046792944123548924,0.01619,0.011839762180796434,0.046792944123548924,295.21861511243014,0.0
0,1.07,local,8,0.3,1.0,0.7,256,1,0.046792944123548924,0.021531,0.015195267647300673,0.046792944123548924,207.944191636936,0.0
0,1.07,local,8,0.5,1.0,0.5,256,1,0.046792944123548924,0.016671,0.0226053422191642,0.046792944123548924,106.99949449948663,0.0
0,1.07,local,8,0.7,1.0,0.30000000000000004,256,1,0.046792944123548924,0.01637,0.028896914968859648,0.046792944123548924,61.93058731001104,0.0
0,1.07,local,8,0.9,1.0,0.09999999999999998,256,1,0.046792944123548924,0.01606,0.03756530409066227,0.046792944123548924,24.564262838432338,0.0
0,1.07,local,8,0.95,1.0,0.050000000000000044,256,1,0.046792944123548924,0.01588,0.04203931137933459,0.046792944123548924,11.307589463872848,0.0
0,1.07,local,8,0.99,1.0,0.010000000000000009,256,1,0.046792944123548924,0.021109,0.04511519139029681,0.046792944123548924,3.7188199396910093,0.0
0,1.07,local,256,0.1,0.10826349299621597,0.008263492996215968,6,1,0.011839762180796434,0.182691,0.011839762180796434,0.011839762180796434,0.0,0.0
0,1.07,local,256,0.3,0.30269111964801626,0.0026911196480162713,30,1,0.015195267647300673,0.145792,0.015195267647300673,0.015195267647300673,0.0,0.0
0,1.07,local,256,0.5,0.5015212520583353,0.0015212520583353095,83,1,0.0226053422191642,0.152976,0.0226053422191642,0.0226053422191642,0.0,0.0
0,1.07,local,256,0.7,0.7041087926831872,0.004108792683187201,128,1,0.028896914968859648,0.137877,0.028896914968859648,0.028896914968859648,0.0,0.0
0,1.07,local,256,0.9,0.9028453207115724,0.0028453207115723966,192,1,0.03784492954620429,0.120024,0.03756530409066227,0.03784492954620429,0.7443716011646062,0.0
0,1.07,local,256,0.95,0.9549172298266302,0.004917229826630232,222,1,0.04203931137933459,0.114163,0.04203931137933459,0.04203931137933459,0.0,0.0
0,1.07,local,256,0.99,0.992771203459816,0.002771203459815963,246,1,0.04539481684583883,0.110267,0.04511519139029681,0.04539481684583883,0.6198033232818423,0.0
0,1.07,local,1024,0.1,0.10826349299621597,0.008263492996215968,6,1,0.011839762180796434,0.216334,0.011839762180796434,0.011839762180796434,0.0,0.0
0,1.07,local,1024,0.3,0.30269111964801626,0.0026911196480162713,30,1,0.015195267647300673,0.186729,0.015195267647300673,0.015195267647300673,0.0,0.0
0,1.07,local,1024,0.5,0.5015212520583353,0.0015212520583353095,83,1,0.0226053422191642,0.184425,0.0226053422191642,0.0226053422191642,0.0,0.0
0,1.07,local,1024,0.7,0.7041087926831872,0.004108792683187201,128,1,0.028896914968859648,0.16588,0.028896914968859648,0.028896914968859648,0.0,0.0
0,1.07,local,1024,0.9,0.9000871335506669,8.713355066691797e-05,190,1,0.03756530409066227,0.149059,0.03756530409066227,0.03756530409066227,0.0,0.0
0,1.07,local,1024,0.95,0.9549172298266302,0.004917229826630232,222,1,0.04203931137933459,0.139631,0.04203931137933459,0.04203931137933459,0.0,0.0
0,1.07,local,1024,0.99,0.9910615127230591,0.0010615127230590993,244,1,0.04511519139029681,0.136154,0.04511519139029681,0.04511519139029681,0.0,0.0
0,1.07,local,32,0.1,0.10826349299621597,0.008263492996215968,6,1,0.011839762180796434,0.075952,0.011839762180796434,0.011839762180796434,0.0,0.0
0,1.07,local,32,0.3,0.3164012276920187,0.01640122769201874,67,1,0.02036833857482804,0.082284,0.015195267647300673,0.015614705830613702,34.04396057772845,30.443306430368434
