trial,target_cv,spatial_mode,q,build_ms,mean_solve_ms,single_query_ms,seven_target_amortized_ms,peak_states,dp_state_slots,requested_gap_pct,achieved_gap_pct,mean_overshoot,greedy_target_gap_pct
5,9.19,hot-cold,16,6.0854,0.040288285714285714,6.125688285714285,0.9287511428571429,14,8704,18.224094191540896,0.0,0.11839454370584308,48.51779398575761
5,9.19,hot-cold,1024,58.676848,0.06956785714285714,58.74641585714286,8.475868714285713,66,524800,0.0,0.0,0.11038669720782752,16.46929902553361
5,9.19,hot-cold,8,4.809858,0.029531785714285712,4.839389785714286,0.7317602857142858,10,4608,57.0964028011504,0.0,0.13090593449858937,71.1048204100834
5,9.19,hot-cold,64,11.082047,0.04655985714285715,11.128606857142856,1.645982714285714,28,33280,15.570803815237344,0.0,0.11344063708772233,33.166242966484035
5,9.19,hot-cold,512,36.323911,0.06173321428571427,36.38564421428572,5.270062714285714,58,262656,0.0,0.0,0.11038669720782752,16.46929902553361
5,9.19,hot-cold,256,25.545382,0.060191785714285705,25.605573785714284,3.7279514285714286,55,131584,0.0,0.0,0.11038669720782752,16.46929902553361
5,9.19,hot-cold,32,7.694968,0.044490357142857144,7.7394583571428575,1.1581897142857145,21,16896,15.570803815237344,0.0,0.11344063708772233,33.166242966484035
6,1.07,random,1024,127.984349,0.15554414285714288,128.13989314285715,18.44536242857143,470,524800,0.0,0.0,0.0037066384611626085,0.0
6,1.07,random,64,18.00371,0.07826057142857143,18.081970571428574,2.6531778571428575,79,33280,1.3951324038859159,0.26695304382019025,0.007102939397497878,1.3143056526659922
6,1.07,random,512,93.074269,0.1431037857142857,93.21737278571429,13.44580042857143,403,262656,0.0,0.0,0.0037066384611626085,0.0
6,1.07,random,128,35.528475,0.09659321428571428,35.62506821428571,5.177026,173,66048,0.26633652626610566,0.0,0.005269796219403657,0.7008541790333579
6,1.07,random,256,59.000202,0.11411521428571428,59.11431721428571,8.5486,269,131584,0.15087938970207596,0.0,0.004254930140037728,0.28249574025467666
6,1.07,random,32,4.305624,0.03285278571428571,4.338476785714286,0.6520338571428572,15,16896,17.699681801647152,0.19612053041099728,0.14399815054924878,32.870822814030376
6,1.07,random,16,2.887245,0.015885357142857142,2.903130357142857,0.4311871428571429,2,8704,71.70954768339304,0.0,0.36571428571428577,80.11783269500715
6,1.07,random,8,2.587084,0.014733214285714289,2.601817214285714,0.38648771428571427,2,4608,71.70954768339304,0.0,0.36571428571428577,80.11783269500715
6,1.07,local,256,48.100165,0.10736078571428569,48.20752578571428,6.984902857142856,270,131584,0.0,0.0,0.0038506711184675474,0.7054846267698224
6,1.07,local,32,8.094895,0.059798000000000004,8.154693,1.2157171428571427,39,16896,7.857123517398167,6.566992427512502,0.017839346953703244,11.366109123729954
6,1.07,local,64,15.049751,0.07446050000000001,15.124211500000001,2.224134428571429,86,33280,5.428218493782242,4.823795857648437,0.007233135412093074,9.069688244547775
6,1.07,local,512,80.457946,0.13237964285714285,80.59032564285715,11.634621000000001,373,262656,0.0,0.0,0.0038506711184675474,0.16191875470350503
6,1.07,local,8,2.584629,0.016178714285714286,2.6008077142857142,0.38828685714285716,2,4608,97.1680651425428,0.0,0.36571428571428577,65.2270192242709
6,1.07,local,128,28.109062,0.09270092857142856,28.20176292857143,4.114580857142857,163,66048,0.0,0.0,0.003832379014263268,1.183760175277558
6,1.07,local,16,2.86384,0.015508928571428573,2.879348928571429,0.4275547142857143,2,8704,97.1680651425428,0.0,0.36571428571428577,65.2270192242709
6,1.07,local,1024,123.697769,0.15243814285714286,123.85020714285713,17.834864142857143,459,524800,0.0,0.0,0.0038506711184675474,0.05397291823450168
6,1.07,hot-cold,32,13.955496,0.068066,14.023562,2.0669895714285715,60,16896,5.516765012074067,3.626785967696706,0.011806319770820741,8.761607529209817
6,1.07,hot-cold,1024,133.980813,0.15467199999999998,134.13548500000002,19.308671142857147,468,524800,0.0,0.0,0.0030331544512828983,0.04719694850171382
6,1.07,hot-cold,256,73.985992,0.1206162142857143,74.10660821428571,10.699964142857143,314,131584,0.2362263100072656,0.0,0.003953582278935267,0.2233651030807796
6,1.07,hot-cold,8,2.591362,0.015536785714285711,2.606898785714286,0.38844157142857144,2,4608,106.06130472615015,0.0,0.36571428571428577,80.7007964552924
6,1.07,hot-cold,128,47.483583,0.10007057142857143,47.58365357142858,6.891741428571429,210,66048,0.45627481391340907,0.0,0.004604426392537434,0.43421461543426015
6,1.07,hot-cold,64,25.789417,0.07953778571428573,25.868954785714287,3.7641958571428575,120,33280,1.9997512007550653,0.7669569278738139,0.0075827901511524454,2.5574667272978475
6,1.07,hot-cold,16,2.891814,0.015330071428571427,2.9071440714285717,0.43045428571428573,2,8704,106.06130472615015,0.0,0.36571428571428577,80.7007964552924
6,1.07,hot-cold,512,102.224387,0.13779864285714286,102.36218564285714,14.750903285714285,407,262656,0.04880951046808413,0.0,0.0035124025297944956,0.04719694850171382
6,1.25,random,512,90.601659,0.14218714285714285,90.74384614285714,13.09385442857143,395,262656,0.0,0.0,0.0024870652553593098,0.0
6,1.25,random,128,34.332972,0.09066292857142856,34.423634928571424,4.9977409999999995,160,66048,0.29375081612240833,0.0,0.005177829865585628,0.27065956792986196
6,1.25,random,8,2.588697,0.015472000000000003,2.6041689999999997,0.3880838571428571,2,4608,73.7081740013798,0.0,0.36571428571428577,80.85838608466274
6,1.25,random,32,5.21857,0.03599792857142857,5.254567928571428,0.7812094285714285,23,16896,21.0935038065352,0.8428170610497927,0.14346753579287425,23.25219408558106
6,1.25,random,256,54.024556,0.10897264285714285,54.13352864285714,7.829772571428571,260,131584,0.29375081612240833,0.0,0.005177829865585628,0.17626567092643114
6,1.25,random,64,17.27589,0.07582885714285714,17.351718857142856,2.544248142857143,75,33280,0.8104415407195071,0.0,0.007696055576156081,1.1140269133585599
6,1.25,random,1024,125.519203,0.14803807142857142,125.66724107142858,18.084993142857144,455,524800,0.0,0.0,0.0024870652553593098,0.0
6,1.25,random,16,2.875543,0.018764928571428575,2.8943079285714286,0.4353362857142857,2,8704,73.7081740013798,0.0,0.36571428571428577,80.85838608466274
6,1.25,local,512,88.345864,0.13059199999999999,88.476456,12.760279857142859,377,262656,0.23415334636881027,0.18289313322749873,0.004586821805460148,0.0
6,1.25,local,1024,121.899199,0.147749,122.046948,17.572162428571428,450,524800,0.0,0.0,0.004631558574701364,0.0
6,1.25,local,256,58.934239,0.10717535714285716,59.041414357142855,8.530246142857143,277,131584,0.8034461646920439,0.3064694086555329,0.005990546442702497,0.47656198381244813
6,1.25,local,8,2.622931,0.016535214285714285,2.639466214285714,0.39431099999999997,2,4608,112.92586096603519,0.0,0.36571428571428555,72.81051739155262
6,1.25,local,128,35.53685,0.08441657142857144,35.62126657142857,5.166017142857143,176,66048,1.837087796184741,1.0376527469386045,0.006490412101724671,4.285241036921497
6,1.25,local,64,20.44938,0.07011814285714286,20.519498142857145,2.991810142857143,108,33280,4.194697679808201,0.6757589858718533,0.01383746269639492,6.0899177381845595
6,1.25,local,32,11.923069,0.05812357142857143,11.981192571428572,1.7637027142857142,57,16896,5.843187321456611,2.015696595272517,0.016935286249313536,10.64931784101264
6,1.25,local,16,6.118592,0.04677092857142857,6.165362928571428,0.9236871428571428,25,8704,20.05153736622018,10.520609315266613,0.038851638660381056,23.706084903845372
6,1.25,hot-cold,128,48.148115,0.09866078571428571,48.246775785714284,6.9821918571428565,216,66048,0.23883500537140087,0.0,0.004145483325428907,0.2681395589395841
6,1.25,hot-cold,32,13.87229,0.06651628571428571,13.938806285714286,2.0507572857142855,61,16896,5.763754539015885,2.7635373057226045,0.01630543790376454,7.263782241053904
6,1.25,hot-cold,8,2.603685,0.0151475,2.6188325,0.38950628571428575,2,4608,112.09084118444092,0.0,0.36571428571428577,80.78228082832199
6,1.25,hot-cold,64,25.37311,0.07731657142857143,25.450426571428572,3.707556142857143,118,33280,3.9504897681667237,2.3000291712059657,0.009939112268710337,6.18142705743452
6,1.25,hot-cold,512,101.220792,0.1355302142857143,101.35632221428571,14.603154571428572,387,262656,0.09441476548369211,0.0,0.0037123535621709897,0.05277654645926714
6,1.25,hot-cold,256,73.127328,0.11677250000000002,73.2441005,10.57123942857143,307,131584,0.23883500537140087,0.0,0.004145483325428907,0.22140580545473934
6,1.25,hot-cold,16,2.892625,0.015967642857142857,2.9085926428571427,0.43222614285714284,2,8704,112.09084118444092,0.0,0.36571428571428577,80.78228082832199
6,1.25,hot-cold,1024,133.30983,0.1491817857142857,133.4590117857143,19.204015857142856,455,524800,0.0,0.0,0.0034680233053316157,0.0
6,1.44,random,8,2.557268,0.016090071428571433,2.5733580714285713,0.3847447142857143,2,4608,75.99860838944751,0.0,0.36571428571428555,81.79969725934153
6,1.44,random,128,33.486961,0.09185585714285714,33.57881685714286,4.879238285714286,164,66048,0.5926733033658316,0.0,0.0059184452325913555,0.42114706398724355
6,1.44,random,256,57.012348,0.1121752142857143,57.124523214285716,8.259065000000001,275,131584,0.13220521548306582,0.0,0.0028551460484097196,0.2045447704754677
6,1.44,random,512,85.498965,0.13200664285714286,85.63097164285715,12.350993428571428,364,262656,0.0,0.0,0.0012331683196331442,0.0
6,1.44,random,64,16.745759,0.06913771428571427,16.814896714285712,2.4571024285714285,74,33280,2.794777491414806,0.39298741835817846,0.015739896761197015,1.3119769068844427
6,1.44,random,32,8.938882,0.05662435714285714,8.995506357142856,1.3286111428571428,35,16896,5.7178993005183045,0.4780070150671691,0.03460447358589837,3.14538462071149
6,1.44,random,16,2.892695,0.015345000000000001,2.9080399999999997,0.43076042857142854,2,8704,75.99860838944751,0.0,0.36571428571428555,81.79969725934153
6,1.44,random,1024,124.029479,0.15143792857142854,124.18091692857142,17.875058,441,524800,0.0,0.0,0.0013351088646387074,0.0
6,1.44,local,32,4.981257,0.027840499999999997,5.0090975,0.7502358571428571,19,16896,44.52434541030232,0.6099596829376156,0.14054011464573293,61.34639113759721
6,1.44,local,512,86.67886,0.13306885714285713,86.81192885714286,12.526596285714286,362,262656,0.28380310106036954,0.23290684464983677,0.002894686994763553,0.05089625641053276
6,1.44,local,256,56.231749,0.10919478571428573,56.34094378571429,8.148345142857142,253,131584,1.0882209866640822,0.7842120410249612,0.0036317167992642014,0.2313975591071842
6,1.44,local,16,3.452311,0.023652785714285716,3.4759637857142858,0.5270332857142856,8,8704,47.95683375762693,3.6597580976256903,0.1443535711389612,61.34639113759721
6,1.44,local,64,16.282995,0.0627157857142857,16.345710785714285,2.3924015714285716,77,33280,7.784011712424421,2.4179156165603795,0.015299192980018377,9.885902558320513
6,1.44,local,128,32.711231,0.08535164285714285,32.79658264285714,4.7599798571428575,157,66048,3.6340146299086156,1.6942451386203825,0.006339471987275485,1.8667432707821818
6,1.44,local,1024,122.545026,0.14733957142857143,122.69236557142857,17.66163657142857,437,524800,0.0,0.0,0.002662555038342832,0.0
6,1.44,local,8,2.631908,0.016180285714285713,2.648088285714286,0.3952414285714286,2,4608,125.30209559140579,0.0,0.36571428571428555,61.34639113759721
6,1.44,hot-cold,512,100.091371,0.13727285714285714,100.22864385714286,14.448401142857142,381,262656,0.0,0.0,0.002170461940181889,0.05277654645926714
6,1.44,hot-cold,64,26.293219,0.08015285714285714,26.373371857142857,3.836885,119,33280,2.4971527453706344,0.7528459856998904,0.0059632309596186605,2.4536309485205074
6,1.44,hot-cold,256,70.112796,0.11261328571428572,70.22540928571429,10.136845,289,131584,0.5046412622447649,0.0,0.003765438271851797,0.05277654645926714
6,1.44,hot-cold,32,14.561859,0.066883,14.628742,2.1495295714285714,62,16896,6.856679350660312,2.6116562259894134,0.016405322318162285,7.619215682247017
6,1.44,hot-cold,8,2.568038,0.015498071428571429,2.5835360714285716,0.38412314285714283,2,4608,118.33131046676581,0.0,0.36571428571428555,79.94561638122477
6,1.44,hot-cold,128,45.671878,0.08974050000000001,45.7616185,6.615977714285714,198,66048,2.245125208595284,0.7528459856998904,0.005243809822649064,2.4536309485205074
6,1.44,hot-cold,16,7.29455,0.04314707142857143,7.337697071428572,1.0914995714285713,27,8704,18.16890095505998,6.131180722503059,0.036771339881997954,28.239024728374385
6,1.44,hot-cold,1024,132.110199,0.14919142857142859,132.25939042857144,19.035368857142856,437,524800,0.0,0.0,0.002170461940181889,0.05277654645926714
6,2.48,random,32,8.672625,0.06963228571428572,8.742257285714286,1.3084965714285715,36,16896,2.4351534941183677,0.5979159449115867,0.01784345331704953,4.033196636088077
6,2.48,random,8,2.709793,0.027069285714285716,2.7368622857142855,0.4197715714285714,5,4608,22.85083962352229,0.0,0.14386719913270923,48.78332636990815
6,2.48,random,128,26.308608,0.08327207142857143,26.39188007142857,3.8423824285714288,135,66048,0.7085838386199805,0.0,0.009820290566790877,0.6039371472148661
6,2.48,random,1024,105.36246,0.13789257142857145,105.50035257142856,15.199722,369,524800,0.0,0.0,0.006485982492521398,0.0
6,2.48,random,16,3.071178,0.028773714285714284,3.0999517142857145,0.47572014285714287,7,8704,22.73147669419708,0.11457627345446499,0.14332018255101797,48.65425764748345
6,2.48,random,64,14.783312,0.07565564285714287,14.858967642857143,2.188113857142857,70,33280,1.2535205300269414,0.23985013246303755,0.012856542117631644,1.4867940060139602
6,2.48,random,256,44.798306,0.11375271428571429,44.91205871428571,6.509633428571428,221,131584,0.08666333411031513,0.0,0.006471674043061212,0.3872061672741551
6,2.48,random,512,71.44772,0.12424592857142859,71.57196592857143,10.340188,305,262656,0.0,0.0,0.006485982492521398,0.1290687224247173
6,2.48,local,64,16.234403,0.060887928571428586,16.29529092857143,2.3837995714285714,67,33280,4.623362697859697,3.3481245704820872,0.01608757656610333,7.902995229813399
6,2.48,local,512,81.794554,0.11963078571428573,81.9141847857143,11.813971714285715,317,262656,0.0,0.0,0.004858154759646357,0.3913003695541896
6,2.48,local,128,31.154613,0.07698792857142857,31.23160092857143,4.532845142857143,128,66048,3.9943854875939464,1.4221238448104856,0.011869427791051388,2.7706656575559045
6,2.48,local,256,53.888941,0.0964932142857143,53.98543421428572,7.8059397142857145,216,131584,2.6704766445649613,0.9230696887957476,0.007467205347187755,2.070851631234321
6,2.48,local,8,2.634212,0.019606785714285712,2.653818785714286,0.40230200000000005,4,4608,68.36998003952003,0.0,0.24089320134318637,27.281131837502468
6,2.48,local,16,2.907312,0.018438142857142854,2.925750142857143,0.43925228571428576,6,8704,68.36998003952003,0.0,0.24089320134318637,27.281131837502468
6,2.48,local,1024,116.161619,0.13819035714285713,116.29980935714286,16.746096142857144,392,524800,0.0,0.0,0.004882131096624427,0.046629566103046596
6,2.48,local,32,8.984858,0.05332264285714285,9.038180642857142,1.3424571428571428,42,16896,6.5093356099310835,2.7069486820862108,0.02168883680740879,9.64440292109066
6,2.48,hot-cold,512,89.631958,0.12461135714285716,89.75656935714285,12.942996857142857,310,262656,0.09079431666558145,0.0,0.008205920064458678,0.4720051441136297
6,2.48,hot-cold,32,14.215953,0.05577714285714286,14.271730142857143,2.0939468571428574,53,16896,15.228613782808049,7.763618076801463,0.023532352491632096,22.204876324566015
6,2.48,hot-cold,1024,120.589432,0.14105135714285713,120.73048335714286,17.383621285714288,370,524800,0.09079431666558145,0.0,0.008205920064458678,0.2107098045564986
6,2.48,hot-cold,128,42.624984,0.09251807142857142,42.71750207142857,6.188427428571428,168,66048,0.34156106166525835,0.0,0.00941881386334592,1.4658059722518388
6,2.48,hot-cold,64,25.768248,0.0765057857142857,25.844753785714285,3.7584869999999997,103,33280,2.287443115339397,0.8116211367690029,0.010546556404162204,6.904123036270107
6,2.48,hot-cold,256,62.41369,0.1056337142857143,62.51932371428572,9.030370285714286,237,131584,0.20464800388733742,0.0,0.00895521942379238,0.7243741569807925
6,2.48,hot-cold,16,7.759238,0.03971992857142858,7.798957928571428,1.158003857142857,26,8704,22.257525465472145,5.782774721083535,0.03874565399400536,39.750328115906136
6,2.48,hot-cold,8,5.195187,0.03681728571428571,5.232004285714286,0.7875072857142857,14,4608,22.724974607235843,5.273511431224378,0.046996231644426845,39.750328115906136
6,3.3,random,16,7.014968,0.05934142857142858,7.0743094285714285,1.061446,28,8704,2.8096583041541012,0.40684005323373845,0.022372314855424496,13.88996615369827
6,3.3,random,256,36.065749,0.09737699999999998,36.163126,5.259255571428571,150,131584,0.4092207279754012,0.0,0.013639401561644884,0.29790932543347637
6,3.3,random,32,10.103919,0.06148771428571429,10.165406714285714,1.5050721428571427,46,16896,2.8096583041541012,0.40684005323373845,0.022372314855424496,7.198477424364934
6,3.3,random,512,53.590604,0.10565742857142858,53.696261428571425,7.770713857142857,189,262656,0.20635844747837037,0.0,0.013236596826358813,0.10012204398456451
6,3.3,random,1024,86.822408,0.12041135714285715,86.94281935714285,12.535641428571427,268,524800,0.0,0.0,0.011734541510958565,0.10012204398456451
6,3.3,random,128,25.153991,0.08437757142857145,25.238368571428573,3.682462142857143,119,66048,1.1699542798392675,0.0,0.016114685347100217,0.9987636333254406
6,3.3,random,64,16.049359,0.07695378571428571,16.126312785714283,2.373445,76,33280,1.2995561703867762,0.0,0.0161508883418862,3.4647581721551624
6,3.3,random,8,4.738213,0.056053285714285715,4.7942662857142855,0.7307941428571428,16,4608,9.467423142431667,1.7994372089502992,0.040243011460678546,14.791064549559366
6,3.3,local,128,11.755064,0.04980242857142857,11.80486642857143,1.7505781428571427,78,66048,22.01082629709858,0.0,0.02222100085060192,49.167913429769705
6,3.3,local,64,7.629075,0.04272628571428571,7.671801285714286,1.1492385714285713,51,33280,22.01082629709858,0.0,0.02222100085060192,49.167913429769705
6,3.3,local,1024,60.031459,0.09676792857142857,60.12822692857143,8.68539,192,524800,0.0,0.0,0.013656761694107107,0.811988176178475
6,3.3,local,16,3.620505,0.034294785714285715,3.6547997857142858,0.564429,16,8704,50.4126078689466,0.6395652611421975,0.05843785127337505,49.942325764318014
6,3.3,local,256,17.626044,0.057823785714285716,17.683867785714288,2.595521285714286,93,131584,2.783617872404595,0.4004881759382644,0.015534942769838514,30.21211664229093
6,3.3,local,512,32.098927,0.07928878571428573,32.178215785714286,4.682805428571429,143,262656,0.410936030635946,0.16043015959288048,0.013958475967989095,9.796504868189773
6,3.3,local,32,5.23934,0.039882928571428576,5.2792229285714285,0.8045045714285715,33,16896,26.608052170346898,3.7408312234783976,0.02751281221955937,49.167913429769705
6,3.3,local,8,2.664478,0.0244415,2.6889195,0.41518714285714287,5,4608,115.17430266311035,3.7556694744850776,0.15281755791211996,78.07930725290672
6,3.3,hot-cold,512,66.55117,0.10280064285714285,66.65397064285715,9.620057857142857,199,262656,0.0,0.0,0.01622641023809222,1.506569133828352
6,3.3,hot-cold,128,34.014586,0.07782407142857144,34.092410071428574,4.944908285714286,116,66048,1.7536350477974796,1.0477891124769918,0.01652947901281156,7.00337865065979
6,3.3,hot-cold,16,9.150598,0.03947992857142857,9.190077928571428,1.356397,28,8704,30.518346790397146,0.8297589576018195,0.03621215014835455,34.147940960887375
6,3.3,hot-cold,256,44.543569,0.08586542857142856,44.62943442857143,6.457062142857143,144,131584,1.7536350477974796,1.0477891124769918,0.01652947901281156,6.189842221604579
6,3.3,hot-cold,1024,93.357008,0.11041635714285715,93.46742435714285,13.456885857142856,233,524800,0.0,0.0,0.01622641023809222,1.506569133828352
6,3.3,hot-cold,8,5.77987,0.037600357142857144,5.817470357142857,0.8728525714285714,16,4608,32.337428067452876,1.507643286587127,0.05154636009849624,34.147940960887375
6,3.3,hot-cold,64,22.65441,0.06122157142857143,22.71563157142857,3.306851571428571,76,33280,5.109923902333041,0.8241051982293365,0.0178596819091627,9.550529296908968
6,3.3,hot-cold,32,15.547321,0.0498115,15.5971325,2.2806584285714284,52,16896,17.308656720462917,1.7842117403457027,0.026327001161445467,20.486699866883793
6,4.55,random,512,44.845434,0.09531442857142858,44.940748428571425,6.505904857142857,161,262656,0.14930252255815585,0.0,0.02694048045597412,1.3678783041653755
6,4.55,random,64,13.728151,0.0756577857142857,13.803808785714287,2.0400202857142857,59,33280,0.7497095874376873,0.08799791787797837,0.029941589733571663,1.9753509753251801
6,4.55,random,128,19.044064,0.07962292857142858,19.123686928571427,2.802605142857143,82,66048,0.34371549934844986,0.0,0.029631806755717676,1.6440022456016516
6,4.55,random,32,9.297633,0.07122292857142856,9.368855928571428,1.401422857142857,39,16896,1.0797430175839848,0.08799791787797837,0.03394011004304822,3.564896966816471
6,4.55,random,256,29.666311,0.08523657142857143,29.75154757142857,4.328196,126,131584,0.19441297679029404,0.0,0.027529979806777034,1.3678783041653755
6,4.55,random,8,3.941304,0.030365214285714287,3.9716692142857144,0.6025185714285713,12,4608,24.47784420001566,1.5349566267412666,0.09032971613900867,36.62526859441146
6,4.55,random,1024,74.768675,0.1040887142857143,74.87276371428571,10.792238142857144,213,524800,0.14930252255815585,0.0,0.027110389903361985,0.2947430872864817
6,4.55,random,16,6.253725,0.05264842857142856,6.306373428571429,0.9521017142857142,26,8704,8.598317294623792,3.1446345585891957,0.03695208622393991,9.872271192862868
6,4.55,local,32,7.997564,0.041000714285714286,8.038564714285714,1.2000122857142856,36,16896,17.987647468984903,0.22242305412477784,0.04055302554269552,35.211448981400785
6,4.55,local,512,39.993017,0.06900128571428572,40.06201828571429,5.799719857142857,132,262656,7.6951051006883855,0.21679730364447497,0.032388512304145925,13.304094518986549
6,4.55,local,64,11.16389,0.050557214285714296,11.214447214285714,1.66283,52,33280,8.437014860206277,0.06979433469803517,0.03551997310414441,22.42422697428516
6,4.55,local,128,17.015794,0.06011235714285714,17.075906357142856,2.506191428571429,80,66048,8.292483324443294,0.0,0.03542574298952189,13.727363676886444
6,4.55,local,16,5.613449,0.03536257142857143,5.648811571428571,0.8498108571428571,21,8704,28.567797048054953,0.0,0.05356730875728664,41.52075441665547
6,4.55,local,256,25.733413,0.06317742857142856,25.796590428571427,3.755938142857143,112,131584,8.216367140421205,0.07491865438448311,0.033493085212193845,13.727363676886444
6,4.55,local,1024,64.641091,0.08110078571428572,64.72219178571429,9.339649714285715,167,524800,1.0404602152408935,0.6993980513245449,0.031063430823806765,13.01356175734254
6,4.55,local,8,4.258998,0.031169785714285716,4.290167785714286,0.6552272857142858,14,4608,28.981144848888743,0.27293282297233823,0.05524086497731109,61.36877776506087
6,4.55,hot-cold,512,56.700034,0.09238271428571429,56.792416714285714,8.200517142857143,147,262656,0.0,0.0,0.017704909686187827,3.347178469823962
6,4.55,hot-cold,128,26.075833,0.0661,26.141932999999998,3.8058671428571427,84,66048,0.764353041372431,0.0,0.02962275958754578,11.443083618511555
6,4.55,hot-cold,8,5.269697,0.03675157142857143,5.306448571428572,0.7988757142857142,14,4608,44.149470762349495,4.900059096009082,0.06347034982603858,32.77750863220039
6,4.55,hot-cold,1024,84.77349,0.10002699999999999,84.87351699999999,12.220502714285713,183,524800,0.0,0.0,0.017704909686187827,1.4306304938189105
6,4.55,hot-cold,256,37.678984,0.08456578571428573,37.76354978571428,5.474055428571428,114,131584,0.2045447704754677,0.0,0.02645578532783623,6.302322882182277
6,4.55,hot-cold,16,8.057616,0.04147164285714285,8.099087642857143,1.205002857142857,24,8704,26.27111449489683,3.029251035652528,0.04310213595555582,31.54543367171789
6,4.55,hot-cold,64,18.120528,0.057853214285714286,18.178381214285714,2.655536142857143,60,33280,9.249084069155453,0.4992589965470838,0.031684203960004084,20.73357911088462
6,4.55,hot-cold,32,12.086855,0.04952514285714286,12.136380142857142,1.7884944285714286,39,16896,8.089214724335335,0.5183307247775762,0.02963679584325247,19.153176827794393
6,9.19,random,1024,70.167528,0.09568435714285717,70.26321235714286,10.127142571428573,174,524800,0.0,0.0,0.1284526977587768,0.10931577587791937
6,9.19,random,512,41.87822,0.08775557142857145,41.96597557142857,6.077487428571429,122,262656,0.0,0.0,0.1284526977587768,0.10931577587791937
6,9.19,random,16,4.819796,0.058711000000000006,4.878507,0.7484082857142857,17,8704,0.811988176178475,0.0,0.12953568910520802,1.7340438495803514
6,9.19,random,32,5.803073,0.05900542857142856,5.862078428571429,0.8890654285714287,21,16896,0.811988176178475,0.0,0.12953568910520802,1.7340438495803514
6,9.19,random,64,8.633592,0.06027114285714285,8.693863142857143,1.2946994285714286,30,33280,0.811988176178475,0.0,0.12953568910520802,1.1945933917511862
6,9.19,random,8,2.893036,0.024992428571428575,2.9180284285714286,0.45030014285714287,6,4608,18.663914346582494,0.0,0.17623812550164755,26.122452251859297
6,9.19,random,128,13.343803,0.06297771428571429,13.406780714285714,1.9720591428571428,42,66048,0.811988176178475,0.0,0.12953568910520802,1.1945933917511862
6,9.19,random,256,23.845576,0.07680714285714285,23.922383142857143,3.4879645714285714,74,131584,0.0,0.0,0.1284526977587768,0.21863155175583554
6,9.19,local,512,39.907667,0.06447957142857144,39.97214657142857,5.781717142857142,92,262656,10.78828623136587,0.0,0.1187806130774028,19.12213434881534
6,9.19,local,32,7.26744,0.035082785714285705,7.302522785714285,1.0920435714285712,20,16896,42.035951375367894,0.73122822225011,0.1272548547215582,68.08637540784956
6,9.19,local,256,24.594615,0.05308078571428571,24.647695785714287,3.584575142857143,68,131584,10.78828623136587,0.0,0.11867238565516396,31.72576422136415
6,9.19,local,64,10.407607,0.043150428571428576,10.450757428571428,1.550245,30,33280,20.479157804914355,8.676201619786244,0.12056759107865851,46.32939432216046
6,9.19,local,16,5.366086,0.033431857142857145,5.3995178571428575,0.8194954285714287,14,8704,44.208405395775216,1.3517513093332425,0.14684283843155327,68.08637540784956
6,9.19,local,1024,65.608048,0.0794305,65.6874785,9.471546142857141,128,524800,5.843655041989848,5.738641198245611,0.11742414317608359,8.520625195455828
6,9.19,local,128,16.022959,0.045281571428571435,16.06824057142857,2.355093142857143,46,66048,11.051173957834814,0.13024546553338037,0.11904467696534336,37.971529636804284
6,9.19,local,8,4.235885,0.029621071428571427,4.265506071428571,0.6505155714285714,10,4608,77.96401535671967,0.0,0.1556840505773805,68.08637540784956
6,9.19,hot-cold,16,6.895374,0.03908792857142857,6.934461928571429,1.0415102857142857,18,8704,29.22575559958521,0.0,0.13485450100224985,49.586052407868586
6,9.19,hot-cold,128,19.631592,0.06344364285714287,19.695035642857142,2.8841035714285717,54,66048,1.9986726544410314,0.0,0.11680915377964533,12.350958949774782
6,9.19,hot-cold,64,13.541131,0.052019642857142855,13.593150642857143,2.000153142857143,38,33280,10.657437038451231,0.0,0.11782542979470664,22.023761605445962
6,9.19,hot-cold,32,9.419891,0.04612192857142857,9.466012928571429,1.4067555714285713,26,16896,12.386907423969697,0.0,0.12110360440822081,34.4398693146777
6,9.19,hot-cold,512,45.698477,0.08543385714285713,45.78391085714286,6.625286428571428,102,262656,0.41230145372829685,0.1460087364469263,0.1159130091205555,7.32438740381962
6,9.19,hot-cold,1024,76.336334,0.09299885714285716,76.42933285714285,11.01187857142857,152,524800,0.22013807755957768,0.1460087364469263,0.11574144159080511,4.3832650132907505
6,9.19,hot-cold,8,4.504556,0.033440142857142856,4.537996142857143,0.6895895714285715,10,4608,52.515362117882994,0.0,0.13618332624149013,56.15824556959223
6,9.19,hot-cold,256,30.678563,0.0677615,30.7463245,4.466039,80,131584,1.9986726544410314,0.0,0.11680915377964533,11.686138645314946
7,1.07,random,128,33.314217,0.08938207142857144,33.40359907142857,4.849823571428572,160,66048,0.3651957886091152,0.0,0.005396348673817156,0.17511160209482085
7,1.07,random,64,14.664661,0.0621985,14.7268595,2.153851714285714,70,33280,3.067526163203208,0.0,0.02694530966415004,2.1153877241663794
7,1.07,random,16,2.977153,0.014986000000000001,2.992139,0.44253842857142855,2,8704,78.3408656859043,0.0,0.36571428571428577,80.26889202340608
7,1.07,random,256,61.326869,0.1161487142857143,61.443017714285716,8.882027857142857,312,131584,0.14431248201450333,0.0,0.0030100037861117306,0.08225165228554447
7,1.07,random,512,95.269111,0.14108935714285714,95.41020035714286,13.757361571428572,428,262656,0.0,0.0,0.0017312854440701964,0.0
