trial,target_cv,spatial_mode,coverage_target,exact_achieved,exact_rows,exact_chunks,exact_aff_ms
14,1.25,local,0.3,0.30168427190945707,20,1,0.013797140369590573
14,1.25,local,0.5,0.5001833855300828,84,1,0.02274515494693521
14,1.25,local,0.7,0.7015445573393949,162,1,0.03365054771307399
14,1.25,local,0.9,0.9048743725171126,237,1,0.044136502295899736
14,1.25,local,0.95,0.9508968082414516,245,1,0.045255004118067814
14,1.25,local,0.99,0.9917788859627554,252,1,0.046233693212464885
14,1.25,hot-cold,0.1,0.11576853525564128,5,1,0.011699949453025424
14,1.25,hot-cold,0.3,0.3030845944711536,26,1,0.014636016736216633
14,1.25,hot-cold,0.5,0.503061687620024,63,1,0.019809087663744
14,1.25,hot-cold,0.7,0.7017358864445076,102,1,0.02526178404681339
14,1.25,hot-cold,0.9,0.90121654283948,175,1,0.03546811317409712
14,1.25,hot-cold,0.95,0.9500178054974648,210,1,0.040361558646082464
14,1.25,hot-cold,0.99,0.9906184759327298,246,1,0.04539481684583883
14,1.44,random,0.1,0.10759455113821412,10,1,0.012399013091880472
14,1.44,random,0.3,0.3017219046313837,54,1,0.018550773113804913
14,1.44,random,0.5,0.5031243449876729,95,1,0.02428309495241632
14,1.44,random,0.7,0.7007323313706855,151,1,0.03211260770759288
14,1.44,random,0.9,0.9046967329742408,221,1,0.041899498651563574
14,1.44,random,0.95,0.9536628467198555,237,1,0.044136502295899736
14,1.44,random,0.99,0.9939927781803427,253,1,0.04637350594023589
14,1.44,local,0.1,0.10269359544839689,4,1,0.011560136725254414
14,1.44,local,0.3,0.3114337609384784,15,1,0.013098076730735523
14,1.44,local,0.5,0.5003830530328627,77,1,0.021766465852538143
14,1.44,local,0.7,0.7055241544386405,134,1,0.029735791335485706
14,1.44,local,0.9,0.9071355178531731,187,1,0.03714586590734924
14,1.44,local,0.95,0.9503106406330641,214,1,0.04092080955716651
14,1.44,local,0.99,0.9900776244311744,244,1,0.04511519139029681
14,1.44,hot-cold,0.1,0.11801184143616786,5,1,0.011699949453025424
14,1.44,hot-cold,0.3,0.3039241852323492,25,1,0.014496204008445623
14,1.44,hot-cold,0.5,0.5015616375694842,51,1,0.018131334930491884
14,1.44,hot-cold,0.7,0.702448513091623,97,1,0.02456272040795834
14,1.44,hot-cold,0.9,0.9047579873195175,174,1,0.03532830044632611
14,1.44,hot-cold,0.95,0.9501645711927472,204,1,0.039522682279456406
14,1.44,hot-cold,0.99,0.9902978194424629,244,1,0.04511519139029681
14,2.48,random,0.1,0.10126990968361783,1,1,0.011140698541941383
14,2.48,random,0.3,0.3015466999810522,46,1,0.017432271291636832
14,2.48,random,0.5,0.5020248697880986,98,1,0.02470253313572935
14,2.48,random,0.7,0.7089850666317127,162,1,0.03365054771307399
14,2.48,random,0.9,0.9153555423932175,232,1,0.043437438657044684
14,2.48,random,0.95,0.9589005861747854,240,1,0.04455594047921276
14,2.48,random,0.99,0.992333319085015,247,1,0.04553462957360983
14,2.48,local,0.1,0.10126990968361783,1,1,0.011140698541941383
14,2.48,local,0.3,0.3075657162025821,7,1,0.011979574908567443
14,2.48,local,0.5,0.5004758018073378,30,1,0.015195267647300673
14,2.48,local,0.7,0.7068367566426512,36,2,0.027035029828097107
14,2.48,local,0.9,0.9039166055582648,162,1,0.03365054771307399
14,2.48,local,0.95,0.9517811182703112,190,1,0.03756530409066227
14,2.48,local,0.99,0.9906048597662095,214,1,0.04092080955716651
14,2.48,hot-cold,0.1,0.10126990968361783,1,1,0.011140698541941383
14,2.48,hot-cold,0.3,0.30728920059010023,10,1,0.012399013091880472
14,2.48,hot-cold,0.5,0.5100843527537545,30,1,0.015195267647300673
14,2.48,hot-cold,0.7,0.7094664933596415,57,1,0.018970211297117942
14,2.48,hot-cold,0.9,0.9042633252758285,114,1,0.026939536780065512
14,2.48,hot-cold,0.95,0.9505946015050967,142,1,0.03085429315765379
14,2.48,hot-cold,0.99,0.9919159535610546,204,1,0.039522682279456406
14,3.3,random,0.1,0.17868573316566352,1,1,0.011140698541941383
14,3.3,random,0.3,0.3386601599128374,49,1,0.01785170947494986
14,3.3,random,0.5,0.50761233988313,114,1,0.026939536780065512
14,3.3,random,0.7,0.7011251041026799,163,1,0.033790360440845
14,3.3,random,0.9,0.9101696313014249,230,1,0.043157813201502665
14,3.3,random,0.95,0.9572008953967989,237,1,0.044136502295899736
14,3.3,random,0.99,0.9935098339642915,251,1,0.04609388048469387
14,3.3,local,0.1,0.17868573316566352,1,1,0.011140698541941383
14,3.3,local,0.3,0.3088292113273202,4,1,0.011560136725254414
14,3.3,local,0.5,0.5016609634692956,12,1,0.012678638547422494
14,3.3,local,0.7,0.7004812463248759,100,1,0.02498215859127137
14,3.3,local,0.9,0.9082338423171641,160,1,0.033370922257531965
14,3.3,local,0.95,0.9535947819753983,164,1,0.03393017316861601
14,3.3,local,0.99,0.990051456958243,203,1,0.0393828695516854
14,3.3,hot-cold,0.1,0.17868573316566352,1,1,0.011140698541941383
14,3.3,hot-cold,0.3,0.3398674451464839,18,1,0.013517514914048553
14,3.3,hot-cold,0.5,0.5035635920673744,38,1,0.016313769469468754
14,3.3,hot-cold,0.7,0.7288653891103413,62,1,0.019669274935972994
14,3.3,hot-cold,0.9,0.9004098201313804,118,1,0.02749878769114955
14,3.3,hot-cold,0.95,0.9511982130019109,152,1,0.03225242043536389
14,3.3,hot-cold,0.99,0.9902140929369713,212,1,0.04064118410162449
14,4.55,random,0.1,0.26426422101447594,1,1,0.011140698541941383
14,4.55,random,0.3,0.33574224794565377,14,1,0.012958264002964513
14,4.55,random,0.5,0.5068941483160487,49,1,0.01785170947494986
14,4.55,random,0.7,0.700109175390717,124,1,0.02833766405777561
14,4.55,random,0.9,0.9008038378352805,206,1,0.039802307734998425
14,4.55,random,0.95,0.9518104343245914,230,1,0.043157813201502665
14,4.55,random,0.99,0.9907030360571678,246,1,0.04539481684583883
14,4.55,local,0.1,0.26426422101447594,1,1,0.011140698541941383
14,4.55,local,0.3,0.32811313530930286,2,1,0.011280511269712393
14,4.55,local,0.5,0.5004965551459241,24,1,0.014356391280674613
14,4.55,local,0.7,0.7084271431729324,109,1,0.02624047314121046
14,4.55,local,0.9,0.9044632043037786,215,1,0.041060622284937516
14,4.55,local,0.95,0.9503346014007835,224,1,0.04231893683487661
14,4.55,local,0.99,0.9909625690869319,246,1,0.04539481684583883
14,4.55,hot-cold,0.1,0.26426422101447594,1,1,0.011140698541941383
14,4.55,hot-cold,0.3,0.30389046300108435,3,1,0.011420323997483403
14,4.55,hot-cold,0.5,0.5148679377102241,17,1,0.013377702186277544
14,4.55,hot-cold,0.7,0.7014011489235791,52,1,0.01827114765826289
14,4.55,hot-cold,0.9,0.9000294679524024,104,1,0.02554140950235541
14,4.55,hot-cold,0.95,0.9516415480775089,155,1,0.03267185861867692
14,4.55,hot-cold,0.99,0.9901593210805207,217,1,0.041340247740479535
14,9.19,random,0.1,0.43844678643322554,1,1,0.011140698541941383
14,9.19,random,0.3,0.43844678643322554,1,1,0.011140698541941383
14,9.19,random,0.5,0.8194168868282814,60,1,0.01938964948043097
14,9.19,random,0.7,0.8194168868282814,60,1,0.01938964948043097
14,9.19,random,0.9,0.9187322220869563,61,2,0.030530348022372356
14,9.19,random,0.95,0.9658360677813354,171,1,0.034908862263013075
14,9.19,random,0.99,0.9902982537905631,224,1,0.04231893683487661
14,9.19,local,0.1,0.43844678643322554,1,1,0.011140698541941383
14,9.19,local,0.3,0.43844678643322554,1,1,0.011140698541941383
14,9.19,local,0.5,0.5036026464851133,23,1,0.014216578552903602
14,9.19,local,0.7,0.8004538513976203,2,2,0.022281397083882767
14,9.19,local,0.9,0.9096552841775234,4,2,0.022561022539424786
14,9.19,local,0.95,0.9510812722631898,15,2,0.024098962544905896
14,9.19,local,0.99,0.9900906552531379,38,2,0.027314655283639126
14,9.19,hot-cold,0.1,0.43844678643322554,1,1,0.011140698541941383
14,9.19,hot-cold,0.3,0.43844678643322554,1,1,0.011140698541941383
14,9.19,hot-cold,0.5,0.5439410173463828,12,1,0.012678638547422494
14,9.19,hot-cold,0.7,0.9294667255915371,34,1,0.015754518558384712
14,9.19,hot-cold,0.9,0.9294667255915371,34,1,0.015754518558384712
14,9.19,hot-cold,0.95,0.9511400196325195,46,1,0.017432271291636832
14,9.19,hot-cold,0.99,0.9903647340338106,100,1,0.02498215859127137
15,1.07,random,0.1,0.10154961939995893,13,1,0.012818451275193503
15,1.07,random,0.3,0.3007242248806548,60,1,0.01938964948043097
15,1.07,random,0.5,0.5021748171971733,111,1,0.02652009859675248
15,1.07,random,0.7,0.7005283412471127,168,1,0.03448942407970005
15,1.07,random,0.9,0.9025278168966466,230,1,0.043157813201502665
15,1.07,random,0.95,0.9504242560800575,238,1,0.04427631502367074
15,1.07,random,0.99,0.9919843156070443,252,1,0.046233693212464885
15,1.07,local,0.1,0.10023752530965098,4,1,0.011560136725254414
15,1.07,local,0.3,0.3004122162818765,29,1,0.015055454919529664
15,1.07,local,0.5,0.5088023406472193,65,1,0.02008871311928602
15,1.07,local,0.7,0.7016263636787898,117,1,0.027358974963378538
15,1.07,local,0.9,0.900212011007755,196,1,0.03840418045728833
15,1.07,local,0.95,0.9514800528265325,220,1,0.04175968592379257
15,1.07,local,0.99,0.9906712172581762,245,1,0.045255004118067814
15,1.07,hot-cold,0.1,0.10374960050516402,9,1,0.012259200364109463
15,1.07,hot-cold,0.3,0.3035595473305766,36,1,0.01603414401392673
15,1.07,hot-cold,0.5,0.5016896215009494,67,1,0.02036833857482804
15,1.07,hot-cold,0.7,0.7004209414435203,115,1,0.02707934950783652
15,1.07,hot-cold,0.9,0.9042648718838829,194,1,0.03812455500174631
15,1.07,hot-cold,0.95,0.9509984811670062,220,1,0.04175968592379257
15,1.07,hot-cold,0.99,0.9900948488933786,248,1,0.045674442301380846
15,1.25,random,0.1,0.10385031052858895,14,1,0.012958264002964513
15,1.25,random,0.3,0.30388886138282944,68,1,0.020508151302599052
15,1.25,random,0.5,0.5036882059979361,120,1,0.02777841314669157
15,1.25,random,0.7,0.700240240065944,177,1,0.03574773862963914
15,1.25,random,0.9,0.9099021885934957,231,1,0.04329762592927368
15,1.25,random,0.95,0.9508477304679797,241,1,0.044695753206983775
15,1.25,random,0.99,0.9903805568320595,251,1,0.04609388048469387
15,1.25,local,0.1,0.11253255259084236,5,1,0.011699949453025424
15,1.25,local,0.3,0.301780679336788,27,1,0.014775829463987642
15,1.25,local,0.5,0.5013692779504919,108,1,0.02610066041343945
15,1.25,local,0.7,0.7041968823069084,108,2,0.037101546227609826
15,1.25,local,0.9,0.9079671435820104,239,1,0.044416127751441756
15,1.25,local,0.95,0.9508244313065709,244,1,0.04511519139029681
15,1.25,local,0.99,0.9914174562710936,254,1,0.046513318668006905
15,1.25,hot-cold,0.1,0.10016951056657827,7,1,0.011979574908567443
15,1.25,hot-cold,0.3,0.30104611803950815,30,1,0.015195267647300673
15,1.25,hot-cold,0.5,0.5035566386575727,57,1,0.018970211297117942
15,1.25,hot-cold,0.7,0.7029273942544547,97,1,0.02456272040795834
15,1.25,hot-cold,0.9,0.9000466814783787,166,1,0.03420979862415803
15,1.25,hot-cold,0.95,0.9524252114763869,203,1,0.0393828695516854
15,1.25,hot-cold,0.99,0.9908188743860207,243,1,0.044975378662525795
15,1.44,random,0.1,0.10415470528746262,8,1,0.012119387636338453
15,1.44,random,0.3,0.3029219954680954,65,1,0.02008871311928602
15,1.44,random,0.5,0.5006195410062446,124,1,0.02833766405777561
15,1.44,random,0.7,0.7158960511332202,181,1,0.03630698954072318
15,1.44,random,0.9,0.9012815173485436,229,1,0.04301800047373165
15,1.44,random,0.95,0.9508714499266532,242,1,0.04483556593475478
15,1.44,random,0.99,0.9963364798724483,254,1,0.046513318668006905
15,1.44,local,0.1,0.11471179035586784,4,1,0.011560136725254414
15,1.44,local,0.3,0.30317524218287084,14,1,0.012958264002964513
15,1.44,local,0.5,0.5024653591682484,43,1,0.017012833108323803
15,1.44,local,0.7,0.7025994283649124,123,1,0.028197851330004603
15,1.44,local,0.9,0.9007106396829514,184,1,0.036726427724036205
15,1.44,local,0.95,0.9550103104240578,213,1,0.0407809968293955
15,1.44,local,0.99,0.990775061967381,240,1,0.04455594047921276
15,1.44,hot-cold,0.1,0.10511835012851728,3,1,0.011420323997483403
15,1.44,hot-cold,0.3,0.3032239988216862,29,1,0.015055454919529664
15,1.44,hot-cold,0.5,0.5101038950301119,58,1,0.019110024024888952
15,1.44,hot-cold,0.7,0.7012209748876331,96,1,0.02442290768018733
15,1.44,hot-cold,0.9,0.9018882124834771,172,1,0.03504867499078409
15,1.44,hot-cold,0.95,0.9516960163539003,211,1,0.04050137137385348
15,1.44,hot-cold,0.99,0.9910470695403792,244,1,0.04511519139029681
15,2.48,random,0.1,0.10115342579346158,6,1,0.011839762180796434
15,2.48,random,0.3,0.30372920638245016,39,1,0.01645358219723976
15,2.48,random,0.5,0.5035992390221797,90,1,0.023584031313561273
15,2.48,random,0.7,0.7028828787136315,161,1,0.03351073498530298
15,2.48,random,0.9,0.9035656714628995,220,1,0.04175968592379257
15,2.48,random,0.95,0.9520391470387239,238,1,0.04427631502367074
15,2.48,random,0.99,0.9933285611984739,251,1,0.04609388048469387
15,2.48,local,0.1,0.1543870782779886,2,1,0.011280511269712393
15,2.48,local,0.3,0.3099533202323808,9,1,0.012259200364109463
15,2.48,local,0.5,0.5047913868130645,21,1,0.013936953097361583
15,2.48,local,0.7,0.7054659406989139,34,1,0.015754518558384712
15,2.48,local,0.9,0.9012485193425956,89,2,0.03444510439996064
15,2.48,local,0.95,0.9502603068855071,151,2,0.04311349352176325
15,2.48,local,0.99,0.99153660167611,249,1,0.04581425502915185
15,2.48,hot-cold,0.1,0.1543870782779886,2,1,0.011280511269712393
15,2.48,hot-cold,0.3,0.3007753982575998,10,1,0.012399013091880472
15,2.48,hot-cold,0.5,0.505680688531394,27,1,0.014775829463987642
15,2.48,hot-cold,0.7,0.7074750570497309,58,1,0.019110024024888952
15,2.48,hot-cold,0.9,0.9118288922672299,120,1,0.02777841314669157
15,2.48,hot-cold,0.95,0.9506143585850522,152,1,0.03225242043536389
15,2.48,hot-cold,0.99,0.9900408068458975,217,1,0.041340247740479535
15,3.3,random,0.1,0.125788317559917,1,1,0.011140698541941383
15,3.3,random,0.3,0.3383059143842886,11,1,0.012538825819651484
15,3.3,random,0.5,0.5002685741392263,75,1,0.021486840396996124
15,3.3,random,0.7,0.710536954109566,149,1,0.03183298225205086
15,3.3,random,0.9,0.9114886702703793,212,1,0.04064118410162449
15,3.3,random,0.95,0.950218746659001,235,1,0.04385687684035772
15,3.3,random,0.99,0.9977603851394414,249,1,0.04581425502915185
15,3.3,local,0.1,0.125788317559917,1,1,0.011140698541941383
15,3.3,local,0.3,0.30244340556329685,4,1,0.011560136725254414
15,3.3,local,0.5,0.5145230014769391,14,1,0.012958264002964513
15,3.3,local,0.7,0.709696300290516,38,1,0.016313769469468754
15,3.3,local,0.9,0.9010554060472639,65,2,0.031089598933456395
15,3.3,local,0.95,0.9512670380438698,96,2,0.0354237934943577
15,3.3,local,0.99,0.9900761419291083,238,1,0.04427631502367074
15,3.3,hot-cold,0.1,0.125788317559917,1,1,0.011140698541941383
15,3.3,hot-cold,0.3,0.301887135704492,12,1,0.012678638547422494
15,3.3,hot-cold,0.5,0.5058961555793395,28,1,0.014915642191758654
15,3.3,hot-cold,0.7,0.7099232686582999,44,1,0.017152645836094813
15,3.3,hot-cold,0.9,0.9002118090376189,96,1,0.02442290768018733
15,3.3,hot-cold,0.95,0.9520311604776664,114,1,0.026939536780065512
15,3.3,hot-cold,0.99,0.9900478873624716,191,1,0.037705116818433276
15,4.55,random,0.1,0.19861919371883954,1,1,0.011140698541941383
15,4.55,random,0.3,0.31739947684948744,41,1,0.016733207652781783
15,4.55,random,0.5,0.5327527912024319,88,1,0.023304405858019253
15,4.55,random,0.7,0.7020352727793099,141,1,0.030714480429882778
15,4.55,random,0.9,0.9453739138129499,222,1,0.04203931137933459
15,4.55,random,0.95,0.9549767696700071,223,1,0.042179124107105594
15,4.55,random,0.99,0.9901140655430486,240,1,0.04455594047921276
15,4.55,local,0.1,0.19861919371883954,1,1,0.011140698541941383
15,4.55,local,0.3,0.3006937801117764,5,1,0.011699949453025424
15,4.55,local,0.5,0.5552397387736121,12,1,0.012678638547422494
15,4.55,local,0.7,0.7053526630910312,47,1,0.01757208401940784
15,4.55,local,0.9,0.9007151869007674,67,2,0.03136922438899842
15,4.55,local,0.95,0.9595526773956552,170,1,0.03476904953524207
15,4.55,local,0.99,0.9910120400299295,177,1,0.03574773862963914
15,4.55,hot-cold,0.1,0.19861919371883954,1,1,0.011140698541941383
15,4.55,hot-cold,0.3,0.3647766906611646,9,1,0.012259200364109463
15,4.55,hot-cold,0.5,0.5027427083925466,13,1,0.012818451275193503
15,4.55,hot-cold,0.7,0.7006519398631129,37,1,0.01617395674169774
15,4.55,hot-cold,0.9,0.9003267796289689,113,1,0.0267997240522945
15,4.55,hot-cold,0.95,0.959229673278785,123,1,0.028197851330004603
15,4.55,hot-cold,0.99,0.9901008543089479,173,1,0.0351884877185551
15,9.19,random,0.1,0.4319146771956072,1,1,0.011140698541941383
15,9.19,random,0.3,0.4319146771956072,1,1,0.011140698541941383
15,9.19,random,0.5,0.7770914203023804,30,1,0.015195267647300673
15,9.19,random,0.7,0.7770914203023804,30,1,0.015195267647300673
15,9.19,random,0.9,0.9414558006873089,31,2,0.026335966189242055
15,9.19,random,0.95,0.9515186544961983,51,2,0.029132220744662256
15,9.19,random,0.99,0.9985114080146693,159,1,0.03323110952976096
15,9.19,local,0.1,0.4319146771956072,1,1,0.011140698541941383
15,9.19,local,0.3,0.4319146771956072,1,1,0.011140698541941383
15,9.19,local,0.5,0.7770815620238014,2,1,0.011280511269712393
15,9.19,local,0.7,0.7770815620238014,2,1,0.011280511269712393
15,9.19,local,0.9,0.9414459424087299,3,1,0.011420323997483403
15,9.19,local,0.95,0.9707191180814588,7,1,0.011979574908567443
15,9.19,local,0.99,0.9971015572499005,16,1,0.013237889458506534
15,9.19,hot-cold,0.1,0.4319146771956072,1,1,0.011140698541941383
15,9.19,hot-cold,0.3,0.4319146771956072,1,1,0.011140698541941383
15,9.19,hot-cold,0.5,0.5096434469344248,8,1,0.012119387636338453
15,9.19,hot-cold,0.7,0.8021814969134196,15,1,0.013098076730735523
15,9.19,hot-cold,0.9,0.9666580590196503,22,1,0.014076765825132592
15,9.19,hot-cold,0.95,0.9666580590196503,22,1,0.014076765825132592
15,9.19,hot-cold,0.99,0.996025573923172,38,1,0.016313769469468754
16,1.07,random,0.1,0.10218479908500744,14,1,0.012958264002964513
16,1.07,random,0.3,0.30420093558126443,62,1,0.019669274935972994
16,1.07,random,0.5,0.5022610577540642,113,1,0.0267997240522945
16,1.07,random,0.7,0.7000540717099086,169,1,0.034629236807471056
16,1.07,random,0.9,0.9027611239269252,223,1,0.042179124107105594
16,1.07,random,0.95,0.955335123460717,241,1,0.044695753206983775
16,1.07,random,0.99,0.9930454208454471,253,1,0.04637350594023589
16,1.07,local,0.1,0.10550472208771895,5,1,0.011699949453025424
16,1.07,local,0.3,0.3001854540105629,26,1,0.014636016736216633
16,1.07,local,0.5,0.5003806328690931,54,1,0.018550773113804913
16,1.07,local,0.7,0.7038434357055106,138,1,0.030295042246569752
16,1.07,local,0.9,0.9012746711181336,179,1,0.03602736408518116
16,1.07,local,0.95,0.9505140266771384,204,1,0.039522682279456406
16,1.07,local,0.99,0.990098009044968,238,1,0.04427631502367074
16,1.07,hot-cold,0.1,0.10376022577708188,9,1,0.012259200364109463
16,1.07,hot-cold,0.3,0.3008725423678249,35,1,0.015894331286155722
16,1.07,hot-cold,0.5,0.5010752449477691,60,1,0.01938964948043097
16,1.07,hot-cold,0.7,0.7066199734372172,108,1,0.02610066041343945
16,1.07,hot-cold,0.9,0.9002148094867355,184,1,0.036726427724036205
16,1.07,hot-cold,0.95,0.9504411755003132,216,1,0.04120043501270853
16,1.07,hot-cold,0.99,0.9926288806607253,250,1,0.045954067756922866
16,1.25,random,0.1,0.10041985479084263,11,1,0.012538825819651484
16,1.25,random,0.3,0.3014592037477451,63,1,0.019809087663744
16,1.25,random,0.5,0.5011554784873672,113,1,0.0267997240522945
16,1.25,random,0.7,0.703202467819143,161,1,0.03351073498530298
16,1.25,random,0.9,0.9028588351232361,220,1,0.04175968592379257
16,1.25,random,0.95,0.9500581634674315,234,1,0.043717064112586704
16,1.25,random,0.99,0.9901139291821608,250,1,0.045954067756922866
16,1.25,local,0.1,0.11489120667824311,4,1,0.011560136725254414
16,1.25,local,0.3,0.30504756572329983,65,1,0.02008871311928602
16,1.25,local,0.5,0.5022646231388331,113,1,0.0267997240522945
16,1.25,local,0.7,0.7031908391062974,174,1,0.03532830044632611
16,1.25,local,0.9,0.9053998206366228,228,1,0.042878187745960646
16,1.25,local,0.95,0.9508170415247578,238,1,0.04427631502367074
16,1.25,local,0.99,0.9907320378222276,253,1,0.04637350594023589
16,1.25,hot-cold,0.1,0.10111110261203163,7,1,0.011979574908567443
16,1.25,hot-cold,0.3,0.3054625820941275,30,1,0.015195267647300673
16,1.25,hot-cold,0.5,0.5012114027732222,62,1,0.019669274935972994
16,1.25,hot-cold,0.7,0.7102309942339576,110,1,0.02638028586898147
16,1.25,hot-cold,0.9,0.9023077898293902,169,1,0.034629236807471056
16,1.25,hot-cold,0.95,0.9501510038043756,202,1,0.039243056823914386
16,1.25,hot-cold,0.99,0.9907452999922631,245,1,0.045255004118067814
16,1.44,random,0.1,0.1043295736697005,7,1,0.011979574908567443
16,1.44,random,0.3,0.3056766044030873,58,1,0.019110024024888952
16,1.44,random,0.5,0.5015075899598729,114,1,0.026939536780065512
16,1.44,random,0.7,0.7015415445241776,175,1,0.03546811317409712
16,1.44,random,0.9,0.9003502194436375,228,1,0.042878187745960646
16,1.44,random,0.95,0.9505971380773164,243,1,0.044975378662525795
16,1.44,random,0.99,0.9910646000048748,253,1,0.04637350594023589
16,1.44,local,0.1,0.1134361399383561,3,1,0.011420323997483403
16,1.44,local,0.3,0.30222109850531653,26,1,0.014636016736216633
16,1.44,local,0.5,0.5064679077797205,55,1,0.018690585841575923
16,1.44,local,0.7,0.7005721494978875,81,1,0.022325716763622182
16,1.44,local,0.9,0.9006013278370822,170,1,0.03476904953524207
16,1.44,local,0.95,0.9508166164579147,209,1,0.04022174591831146
16,1.44,local,0.99,0.9907512874251782,242,1,0.04483556593475478
16,1.44,hot-cold,0.1,0.13085564773809902,6,1,0.011839762180796434
16,1.44,hot-cold,0.3,0.31346318142297347,21,1,0.013936953097361583
16,1.44,hot-cold,0.5,0.5048709665780902,54,1,0.018550773113804913
16,1.44,hot-cold,0.7,0.7070888432130342,97,1,0.02456272040795834
16,1.44,hot-cold,0.9,0.9006958818426416,175,1,0.03546811317409712
16,1.44,hot-cold,0.95,0.950791213498605,210,1,0.040361558646082464
16,1.44,hot-cold,0.99,0.9915098317785163,245,1,0.045255004118067814
16,2.48,random,0.1,0.11452717610989963,1,1,0.011140698541941383
16,2.48,random,0.3,0.3029652233270943,45,1,0.017292458563865822
16,2.48,random,0.5,0.5056426030311924,108,1,0.02610066041343945
16,2.48,random,0.7,0.702921843720307,160,1,0.033370922257531965
16,2.48,random,0.9,0.9048096264748688,223,1,0.042179124107105594
16,2.48,random,0.95,0.9516093724923249,243,1,0.044975378662525795
16,2.48,random,0.99,0.9939996926822174,253,1,0.04637350594023589
16,2.48,local,0.1,0.11452717610989963,1,1,0.011140698541941383
16,2.48,local,0.3,0.3018718803884838,9,1,0.012259200364109463
16,2.48,local,0.5,0.5004704534487343,77,1,0.021766465852538143
16,2.48,local,0.7,0.704287019734181,126,1,0.02861728951331763
16,2.48,local,0.9,0.9083600212593761,165,1,0.03406998589638702
16,2.48,local,0.95,0.9503272810030097,168,1,0.03448942407970005
16,2.48,local,0.99,0.9901149948646056,229,1,0.04301800047373165
16,2.48,hot-cold,0.1,0.11452717610989963,1,1,0.011140698541941383
16,2.48,hot-cold,0.3,0.31382089611650266,18,1,0.013517514914048553
16,2.48,hot-cold,0.5,0.5018285428908592,41,1,0.016733207652781783
16,2.48,hot-cold,0.7,0.7008655643700907,75,1,0.021486840396996124
16,2.48,hot-cold,0.9,0.901448781432934,112,1,0.026659911324523493
16,2.48,hot-cold,0.95,0.9502532090090943,151,1,0.03211260770759288
16,2.48,hot-cold,0.99,0.9908272250695227,220,1,0.04175968592379257
16,3.3,random,0.1,0.11022569598747736,1,1,0.011140698541941383
16,3.3,random,0.3,0.34595090245161997,46,1,0.017432271291636832
16,3.3,random,0.5,0.504621906821161,84,1,0.02274515494693521
16,3.3,random,0.7,0.7032989545378626,85,2,0.03388585348887659
16,3.3,random,0.9,0.9027546425740439,202,1,0.039243056823914386
16,3.3,random,0.95,0.9551808511798984,224,1,0.04231893683487661
16,3.3,random,0.99,0.9902686565578996,246,1,0.04539481684583883
16,3.3,local,0.1,0.11022569598747736,1,1,0.011140698541941383
16,3.3,local,0.3,0.3313875071581402,4,1,0.011560136725254414
16,3.3,local,0.5,0.5375912878039839,13,1,0.012818451275193503
16,3.3,local,0.7,0.700469589897565,56,1,0.018830398569346932
16,3.3,local,0.9,0.9031780556739137,129,1,0.02903672769663066
16,3.3,local,0.95,0.9502139852787393,137,1,0.03015522951879874
16,3.3,local,0.99,0.9900452808516433,186,1,0.03700605317957823
16,3.3,hot-cold,0.1,0.11022569598747736,1,1,0.011140698541941383
16,3.3,hot-cold,0.3,0.3032967222456707,11,1,0.012538825819651484
16,3.3,hot-cold,0.5,0.5127314249938133,29,1,0.015055454919529664
16,3.3,hot-cold,0.7,0.7124369009618848,60,1,0.01938964948043097
16,3.3,hot-cold,0.9,0.9001353359343294,104,1,0.02554140950235541
16,3.3,hot-cold,0.95,0.9510771024202779,139,1,0.030434854974340758
16,3.3,hot-cold,0.99,0.9902236180048589,207,1,0.03994212046276944
16,4.55,random,0.1,0.24019413164303388,1,1,0.011140698541941383
16,4.55,random,0.3,0.4138986110891333,29,1,0.015055454919529664
16,4.55,random,0.5,0.5575884730379033,46,1,0.017432271291636832
16,4.55,random,0.7,0.701245732587027,118,1,0.02749878769114955
16,4.55,random,0.9,0.9020995532024506,219,1,0.041619873196021555
16,4.55,random,0.95,0.9575234839155481,235,1,0.04385687684035772
16,4.55,random,0.99,0.9939267572796877,250,1,0.045954067756922866
16,4.55,local,0.1,0.24019413164303388,1,1,0.011140698541941383
16,4.55,local,0.3,0.36904130659675405,2,1,0.011280511269712393
16,4.55,local,0.5,0.515083031269675,6,1,0.011839762180796434
16,4.55,local,0.7,0.7033381382198881,32,1,0.015474893102842693
16,4.55,local,0.9,0.9000644115576194,92,1,0.023863656769103292
16,4.55,local,0.95,0.9504932569121562,98,2,0.03570341894989972
16,4.55,local,0.99,0.9914307657091258,237,1,0.044136502295899736
16,4.55,hot-cold,0.1,0.24019413164303388,1,1,0.011140698541941383
16,4.55,hot-cold,0.3,0.4085814374241522,6,1,0.011839762180796434
16,4.55,hot-cold,0.5,0.5014644476482237,18,1,0.013517514914048553
16,4.55,hot-cold,0.7,0.7263708660685143,42,1,0.016873020380552793
16,4.55,hot-cold,0.9,0.900540473771625,100,1,0.02498215859127137
16,4.55,hot-cold,0.95,0.9505516298148041,123,1,0.028197851330004603
16,4.55,hot-cold,0.99,0.9901925010556464,210,1,0.040361558646082464
16,9.19,random,0.1,0.42330697537307616,1,1,0.011140698541941383
16,9.19,random,0.3,0.42330697537307616,1,1,0.011140698541941383
16,9.19,random,0.5,0.5000152986824083,15,1,0.013098076730735523
16,9.19,random,0.7,0.9239516460071963,61,1,0.01952946220820198
