trial,target_cv,spatial_mode,budget_rows,budget_fraction,greedy_rows,greedy_chunks,greedy_importance,greedy_aff_ms,greedy_runtime_ms,exact_at_greedy_aff_ms,greedy_gap_pct
13,1.07,hot-cold,96,0.375,96,2,0.6463744904119403,0.0354237934943577,0.522256,0.02498215859127137,41.79636785563672
13,1.07,hot-cold,128,0.5,128,1,0.7473331811391128,0.028896914968859648,0.545639,0.028896914968859648,0.0
13,1.07,hot-cold,160,0.625,160,2,0.832729192648907,0.04437180807170234,0.547483,0.03351073498530298,32.41072775981419
13,1.07,hot-cold,192,0.75,192,1,0.9092446711213671,0.03784492954620429,0.561399,0.03784492954620429,0.0
13,1.07,hot-cold,224,0.875,224,1,0.9651546021382229,0.04231893683487661,0.64204,0.04231893683487661,0.0
13,1.25,random,32,0.125,32,1,0.19245801144294705,0.015474893102842693,0.873422,0.015055454919529664,2.785954895118725
13,1.25,random,64,0.25,64,1,0.31247204201717893,0.019948900391515013,0.521294,0.019809087663744,0.7058009442146407
13,1.25,random,96,0.375,96,1,0.45723944064704614,0.02442290768018733,0.491909,0.02414328222464531,1.1581915538251941
13,1.25,random,128,0.5,128,1,0.5892007884647461,0.028896914968859648,0.485136,0.02861728951331763,0.9771206857724701
13,1.25,random,160,0.625,160,1,0.7067570625090337,0.033370922257531965,0.490436,0.03295148407421894,1.2728961838814223
13,1.25,random,192,0.75,192,2,0.8263114571749475,0.04884581536037466,0.517517,0.03896343136837237,25.36322814736507
13,1.25,random,224,0.875,224,2,0.9242241157325942,0.053319822649046986,0.549677,0.042878187745960646,24.35185685773298
13,1.25,local,32,0.125,32,1,0.43007526505050986,0.015474893102842693,0.849046,0.015474893102842693,0.0
13,1.25,local,64,0.25,64,1,0.5867997087336305,0.019948900391515013,0.49734,0.019809087663744,0.7058009442146407
13,1.25,local,96,0.375,96,2,0.7639226778792935,0.0354237934943577,0.514612,0.030015416791027733,18.018662679195764
13,1.25,local,128,0.5,128,3,0.8535974723834897,0.0508986865972004,0.541652,0.03225242043536389,57.813540534748185
13,1.25,local,160,0.625,160,2,0.8893096158767211,0.04437180807170234,0.552512,0.033370922257531965,32.96548333088825
13,1.25,local,192,0.75,192,2,0.9396394184847241,0.04884581536037466,0.663831,0.03742549136289126,30.514827144813594
13,1.25,local,224,0.875,224,2,0.9579030607943723,0.053319822649046986,0.741996,0.04050137137385348,31.649425291975987
13,1.25,hot-cold,32,0.125,32,1,0.3112117991665921,0.015474893102842693,0.919509,0.015474893102842693,0.0
13,1.25,hot-cold,64,0.25,64,1,0.5841385269357545,0.019948900391515013,0.507248,0.019948900391515013,0.0
13,1.25,hot-cold,96,0.375,96,2,0.7170186747236977,0.0354237934943577,0.517266,0.02484234586350036,42.59439784390147
13,1.25,hot-cold,128,0.5,128,1,0.8060390379326707,0.028896914968859648,0.554857,0.028896914968859648,0.0
13,1.25,hot-cold,160,0.625,160,1,0.8742465174312013,0.033370922257531965,0.561189,0.033370922257531965,0.0
13,1.25,hot-cold,192,0.75,192,1,0.9445093595694942,0.03784492954620429,0.579844,0.03784492954620429,0.0
13,1.25,hot-cold,224,0.875,224,1,0.9807302831305643,0.04231893683487661,0.679419,0.04231893683487661,0.0
13,1.44,random,32,0.125,32,1,0.21519791632792187,0.015474893102842693,0.864545,0.015474893102842693,0.0
13,1.44,random,64,0.25,64,1,0.336498172119024,0.019948900391515013,0.529519,0.019948900391515013,0.0
13,1.44,random,96,0.375,96,1,0.4592954421284568,0.02442290768018733,0.521564,0.02442290768018733,0.0
13,1.44,random,128,0.5,128,1,0.582523198784224,0.028896914968859648,0.489946,0.028896914968859648,0.0
13,1.44,random,160,0.625,160,1,0.6945117705816136,0.033370922257531965,0.479426,0.033370922257531965,0.0
13,1.44,random,192,0.75,192,2,0.8173090405910464,0.04884581536037466,0.559866,0.038264367729517315,27.653527965378522
13,1.44,random,224,0.875,224,2,0.9049061924489196,0.053319822649046986,0.604409,0.04203931137933459,26.83324464552861
13,1.44,local,32,0.125,32,1,0.3245076395069628,0.015474893102842693,0.832636,0.015335080375071683,0.9117182587336625
13,1.44,local,64,0.25,64,1,0.3999176678890544,0.019948900391515013,0.505785,0.019809087663744,0.7058009442146407
13,1.44,local,96,0.375,96,2,0.7297986415610396,0.0354237934943577,0.506076,0.03253204589090591,8.888920214698715
13,1.44,local,128,0.5,128,3,0.8272126225355134,0.0508986865972004,0.527656,0.034629236807471056,46.98183179774642
13,1.44,local,160,0.625,160,1,0.7784579545337476,0.033370922257531965,0.477011,0.033370922257531965,0.0
13,1.44,local,192,0.75,192,2,0.923338808180781,0.04884581536037466,0.527065,0.04022174591831146,21.441310527838088
13,1.44,local,224,0.875,224,2,0.9638978699074123,0.053319822649046986,0.569975,0.04427631502367074,20.42515873450954
13,1.44,hot-cold,32,0.125,32,1,0.31693205810407177,0.015474893102842693,0.847734,0.015474893102842693,0.0
13,1.44,hot-cold,64,0.25,64,1,0.5633289326375885,0.019948900391515013,0.49271,0.019948900391515013,0.0
13,1.44,hot-cold,96,0.375,96,2,0.6978426954694108,0.0354237934943577,0.52984,0.02498215859127137,41.79636785563672
13,1.44,hot-cold,128,0.5,128,2,0.8025315495004317,0.03989780078303003,0.525241,0.029176540424401667,36.74616730659981
13,1.44,hot-cold,160,0.625,160,1,0.8824442863496317,0.033370922257531965,0.544327,0.033370922257531965,0.0
13,1.44,hot-cold,192,0.75,192,1,0.9482267931533169,0.03784492954620429,0.623936,0.03784492954620429,0.0
13,1.44,hot-cold,224,0.875,224,1,0.9775935693937603,0.04231893683487661,0.698425,0.04231893683487661,0.0
13,2.48,random,32,0.125,32,1,0.2759423741286622,0.015474893102842693,0.844308,0.015474893102842693,0.0
13,2.48,random,64,0.25,64,1,0.4078601327553291,0.019948900391515013,0.502369,0.019948900391515013,0.0
13,2.48,random,96,0.375,96,2,0.5395581579531991,0.0354237934943577,0.511856,0.025401596774584402,39.45498705735311
13,2.48,random,128,0.5,128,2,0.6430037570531788,0.03989780078303003,0.518839,0.03085429315765379,29.31037045369125
13,2.48,random,160,0.625,160,2,0.7465829703831364,0.04437180807170234,0.54063,0.0365866149962652,21.278801212497676
13,2.48,random,192,0.75,192,3,0.8609184712064747,0.05984670117454503,0.564225,0.041340247740479535,44.766188993938584
13,2.48,random,224,0.875,224,2,0.9347139244052842,0.053319822649046986,0.539087,0.04483556593475478,18.923050344984137
13,2.48,local,32,0.125,32,1,0.49490986615102295,0.015474893102842693,0.847173,0.015335080375071683,0.9117182587336625
13,2.48,local,64,0.25,64,1,0.6265879838448535,0.019948900391515013,0.491198,0.019948900391515013,0.0
13,2.48,local,96,0.375,96,1,0.7532424439700618,0.02442290768018733,0.505735,0.02442290768018733,0.0
13,2.48,local,128,0.5,128,1,0.8564340851566076,0.028896914968859648,0.542904,0.02861728951331763,0.9771206857724701
13,2.48,local,160,0.625,160,1,0.8883812285555219,0.033370922257531965,0.580094,0.033370922257531965,0.0
13,2.48,local,192,0.75,192,1,0.9220058487050264,0.03784492954620429,0.648341,0.036446802268494186,3.836076667056987
13,2.48,local,224,0.875,224,2,0.9817558318009245,0.053319822649046986,0.732759,0.04511519139029681,18.185961326797774
13,2.48,hot-cold,32,0.125,32,1,0.430470944581869,0.015474893102842693,0.849517,0.015474893102842693,0.0
13,2.48,hot-cold,64,0.25,64,1,0.6085978937386793,0.019948900391515013,0.490095,0.019948900391515013,0.0
13,2.48,hot-cold,96,0.375,96,2,0.7569127478230959,0.0354237934943577,0.533356,0.02526178404681339,40.22680832324741
13,2.48,hot-cold,128,0.5,128,1,0.8349662568632938,0.028896914968859648,0.546912,0.028896914968859648,0.0
13,2.48,hot-cold,160,0.625,160,1,0.8957936309419607,0.033370922257531965,0.550458,0.033370922257531965,0.0
13,2.48,hot-cold,192,0.75,192,1,0.9507081272686033,0.03784492954620429,0.588339,0.03784492954620429,0.0
13,2.48,hot-cold,224,0.875,224,1,0.9812500226500578,0.04231893683487661,0.699237,0.04231893683487661,0.0
13,3.3,random,32,0.125,32,1,0.28227295762336074,0.015474893102842693,0.879995,0.014915642191758654,3.749425629109293
13,3.3,random,64,0.25,64,1,0.4721041854038557,0.019948900391515013,0.502549,0.01952946220820198,2.147720089992422
13,3.3,random,96,0.375,96,1,0.6177179924431786,0.02442290768018733,0.486929,0.023584031313561273,3.5569676594844335
13,3.3,random,128,0.5,128,2,0.7568594555195036,0.03989780078303003,0.531393,0.031553356796508836,26.445503216457933
13,3.3,random,160,0.625,160,2,0.8390717427725207,0.04437180807170234,0.629937,0.03546811317409712,25.103379065869547
13,3.3,random,192,0.75,192,3,0.9193482663762174,0.05984670117454503,0.655074,0.04064118410162449,47.25629308658079
13,3.3,random,224,0.875,224,1,0.9552649854003171,0.04231893683487661,0.691973,0.04231893683487661,0.0
13,3.3,local,32,0.125,32,2,0.704047914679181,0.026475778917013068,0.875025,0.025776715278158016,2.7119965880501695
13,3.3,local,64,0.25,64,2,0.851927093550781,0.030949786205685385,0.510835,0.029735791335485706,4.082604886828545
13,3.3,local,96,0.375,96,2,0.9082770642064774,0.0354237934943577,0.507899,0.034629236807471056,2.294467796977906
13,3.3,local,128,0.5,128,3,0.9468983724997808,0.0508986865972004,0.550108,0.03868380591283035,31.57621230934444
13,3.3,local,160,0.625,160,3,0.9732653545941174,0.055372693885872716,0.597627,0.042878187745960646,29.139538764879624
13,3.3,local,192,0.75,192,2,0.9942172954018276,0.04884581536037466,0.703203,0.04483556593475478,8.944348848982164
13,3.3,local,224,0.875,224,2,0.9988662428020351,0.053319822649046986,0.800405,0.045255004118067814,17.820832608784
13,3.3,hot-cold,32,0.125,32,1,0.5085496053265429,0.015474893102842693,0.849127,0.015474893102842693,0.0
13,3.3,hot-cold,64,0.25,64,1,0.7079009899371582,0.019948900391515013,0.498481,0.019948900391515013,0.0
13,3.3,hot-cold,96,0.375,96,1,0.865710445481223,0.02442290768018733,0.490026,0.02442290768018733,0.0
13,3.3,hot-cold,128,0.5,128,1,0.9243017253225272,0.028896914968859648,0.544096,0.028896914968859648,0.0
13,3.3,hot-cold,160,0.625,160,1,0.9722786987780455,0.033370922257531965,0.580254,0.033370922257531965,0.0
13,3.3,hot-cold,192,0.75,192,1,0.9870949257214484,0.03784492954620429,0.651878,0.03784492954620429,0.0
13,3.3,hot-cold,224,0.875,224,1,0.9958921468466455,0.04231893683487661,0.707232,0.04231893683487661,0.0
13,4.55,random,32,0.125,32,2,0.4612932339614639,0.026475778917013068,0.863854,0.02036833857482804,29.98497064327492
13,4.55,random,64,0.25,64,4,0.696787577988638,0.052951557834026136,0.542214,0.033790360440845,56.70610536021252
13,4.55,random,96,0.375,96,2,0.6413698293868004,0.0354237934943577,0.505003,0.02987560406325672,18.570969876805155
13,4.55,random,128,0.5,128,2,0.7648100606788695,0.03989780078303003,0.495596,0.03849967350531992,3.6315302193846044
13,4.55,random,160,0.625,160,3,0.9135102553733674,0.055372693885872716,0.557652,0.04329762592927368,27.888522055051148
13,4.55,random,192,0.75,192,2,0.897253956321578,0.04884581536037466,0.573411,0.04301800047373165,13.547386727566945
13,4.55,random,224,0.875,224,2,0.9757211099749481,0.053319822649046986,0.582298,0.04511519139029681,18.185961326797774
13,4.55,local,32,0.125,32,2,0.7155240872941833,0.026475778917013068,0.86702,0.02372384404133228,11.599869190196577
13,4.55,local,64,0.25,64,2,0.8449856177696078,0.030949786205685385,0.549977,0.02470253313572935,25.289928913889838
13,4.55,local,96,0.375,96,1,0.8220935016511494,0.02442290768018733,0.576737,0.02428309495241632,0.5757615659988113
13,4.55,local,128,0.5,128,4,0.9789052240221684,0.06189957241137077,0.636759,0.041619873196021555,48.72599952391914
13,4.55,local,160,0.625,160,2,0.980921158629749,0.04437180807170234,0.666045,0.041619873196021555,6.612069341777427
13,4.55,local,192,0.75,192,2,0.992470372796683,0.04884581536037466,0.7543,0.045674442301380846,6.9434302844195495
13,4.55,local,224,0.875,224,1,0.988450785833066,0.04231893683487661,0.725896,0.04231893683487661,0.0
13,4.55,hot-cold,32,0.125,32,1,0.5710253137346737,0.015474893102842693,0.874314,0.015474893102842693,0.0
13,4.55,hot-cold,64,0.25,64,1,0.8757335272148172,0.019948900391515013,0.542403,0.019948900391515013,0.0
13,4.55,hot-cold,96,0.375,96,1,0.9233475263314096,0.02442290768018733,0.55114,0.02442290768018733,0.0
13,4.55,hot-cold,128,0.5,128,1,0.9574992361055382,0.028896914968859648,0.55625,0.028896914968859648,0.0
13,4.55,hot-cold,160,0.625,160,1,0.9886699971205424,0.033370922257531965,0.58333,0.033370922257531965,0.0
13,4.55,hot-cold,192,0.75,192,2,0.9942032091244154,0.04884581536037466,0.649464,0.04064118410162449,20.18797296415933
13,4.55,hot-cold,224,0.875,224,2,0.9971933897447466,0.053319822649046986,0.722801,0.043157813201502665,23.5461639358282
13,9.19,random,32,0.125,32,1,0.6900471771986674,0.015474893102842693,0.92062,0.014915642191758654,3.749425629109293
13,9.19,random,64,0.25,64,1,0.7806020277998958,0.019948900391515013,0.531543,0.019809087663744,0.7058009442146407
13,9.19,random,96,0.375,96,2,0.8483028452017305,0.0354237934943577,0.575185,0.02554140950235541,38.6916156333931
13,9.19,random,128,0.5,128,2,0.9063171291375053,0.03989780078303003,0.595583,0.02903672769663066,37.404604264893294
13,9.19,random,160,0.625,160,3,0.9537409548931828,0.055372693885872716,0.656457,0.03784492954620429,46.31469671060968
13,9.19,random,192,0.75,192,2,0.9610434276100537,0.04884581536037466,0.703625,0.03840418045728833,27.188797622433647
13,9.19,random,224,0.875,224,2,0.9851464605838163,0.053319822649046986,0.747657,0.04539481684583883,17.457953030456185
13,9.19,local,32,0.125,32,2,0.8990756697501525,0.026475778917013068,0.857983,0.0226053422191642,17.121778826987246
13,9.19,local,64,0.25,64,2,0.9489092577436854,0.030949786205685385,0.552893,0.02624047314121046,17.946753624190514
13,9.19,local,96,0.375,96,2,0.9649727597410482,0.0354237934943577,0.597377,0.02903672769663066,21.996506853174715
13,9.19,local,128,0.5,128,2,0.9866745641592329,0.03989780078303003,0.673288,0.034629236807471056,15.214207592418871
13,9.19,local,160,0.625,160,2,0.9924382121440135,0.04437180807170234,0.75988,0.0351884877185551,26.097513557835605
13,9.19,local,192,0.75,192,2,0.995805364977175,0.04884581536037466,0.837746,0.03756530409066227,30.02906949052604
13,9.19,local,224,0.875,224,1,0.999313968214994,0.04231893683487661,0.895363,0.04231893683487661,0.0
13,9.19,hot-cold,32,0.125,32,2,0.8213427273449089,0.026475778917013068,0.85613,0.01645358219723976,60.911943670568114
13,9.19,hot-cold,64,0.25,64,2,0.9038024668543401,0.030949786205685385,0.539207,0.02008871311928602,54.06554925597635
13,9.19,hot-cold,96,0.375,96,1,0.9694372566009404,0.02442290768018733,0.543316,0.02442290768018733,0.0
13,9.19,hot-cold,128,0.5,128,2,0.9870467844604403,0.03989780078303003,0.599189,0.0295959786077147,34.80818225970057
13,9.19,hot-cold,160,0.625,160,2,0.9926823507728318,0.04437180807170234,0.638082,0.033790360440845,31.314988928223244
13,9.19,hot-cold,192,0.75,192,1,0.9964519189062226,0.03784492954620429,0.694197,0.03784492954620429,0.0
13,9.19,hot-cold,224,0.875,224,1,0.9988059160728311,0.04231893683487661,0.741957,0.04231893683487661,0.0
14,1.07,random,32,0.125,32,1,0.16812340024081984,0.015474893102842693,0.852823,0.015195267647300673,1.8402140852826099
14,1.07,random,64,0.25,64,1,0.2862713048745196,0.019948900391515013,0.515594,0.01952946220820198,2.147720089992422
14,1.07,random,96,0.375,96,1,0.40255544359200696,0.02442290768018733,0.491328,0.02428309495241632,0.5757615659988113
14,1.07,random,128,0.5,128,1,0.5412746522216316,0.028896914968859648,0.48693,0.028477476785546622,1.4728769211951542
14,1.07,random,160,0.625,160,1,0.6583557553109921,0.033370922257531965,0.483965,0.03323110952976096,0.4207284371465114
14,1.07,random,192,0.75,192,2,0.798230565269344,0.04884581536037466,0.507569,0.03812455500174631,28.121666884078422
14,1.07,random,224,0.875,224,1,0.9091755103839385,0.04231893683487661,0.531363,0.04231893683487661,0.0
14,1.07,local,32,0.125,32,1,0.3520716978943911,0.015474893102842693,0.850499,0.015474893102842693,0.0
14,1.07,local,64,0.25,64,1,0.5517834058758073,0.019948900391515013,0.519451,0.019809087663744,0.7058009442146407
14,1.07,local,96,0.375,96,2,0.7120324093286677,0.0354237934943577,0.523378,0.026659911324523493,32.872885671501194
14,1.07,local,128,0.5,128,1,0.7982793087063853,0.028896914968859648,0.480107,0.028757102241088642,0.4861850356091768
14,1.07,local,160,0.625,160,1,0.8970948203360141,0.033370922257531965,0.548705,0.03323110952976096,0.4207284371465114
14,1.07,local,192,0.75,192,1,0.9328081664632228,0.03784492954620429,0.594721,0.03588755135741015,5.454198224059037
14,1.07,local,224,0.875,224,1,0.9529528821374422,0.04231893683487661,0.658331,0.03840418045728833,10.193568332859293
14,1.07,hot-cold,32,0.125,32,1,0.28180314612537755,0.015474893102842693,0.865407,0.015474893102842693,0.0
14,1.07,hot-cold,64,0.25,64,1,0.4960977129737986,0.019948900391515013,0.491559,0.019948900391515013,0.0
14,1.07,hot-cold,96,0.375,96,1,0.6558094086698034,0.02442290768018733,0.483524,0.02442290768018733,0.0
14,1.07,hot-cold,128,0.5,128,2,0.7802629821767413,0.03989780078303003,0.536732,0.02903672769663066,37.404604264893294
14,1.07,hot-cold,160,0.625,160,2,0.8546596340521619,0.04437180807170234,0.560387,0.03351073498530298,32.41072775981419
14,1.07,hot-cold,192,0.75,192,1,0.9156174577782633,0.03784492954620429,0.580645,0.03784492954620429,0.0
14,1.07,hot-cold,224,0.875,224,1,0.9717857158933536,0.04231893683487661,0.655495,0.04231893683487661,0.0
14,1.25,random,32,0.125,32,1,0.15381975833683298,0.015474893102842693,0.879714,0.015335080375071683,0.9117182587336625
14,1.25,random,64,0.25,64,1,0.28241037994923435,0.019948900391515013,0.50845,0.01952946220820198,2.147720089992422
14,1.25,random,96,0.375,96,1,0.4055542839161175,0.02442290768018733,0.507609,0.0240034694968743,1.7474064879147821
14,1.25,random,128,0.5,128,1,0.5341449055285188,0.028896914968859648,0.489214,0.02833766405777561,1.9735250934721504
14,1.25,random,160,0.625,160,2,0.6692374980842892,0.04437180807170234,0.512738,0.034629236807471056,28.13394738785979
14,1.25,random,192,0.75,192,2,0.7683797779961115,0.04884581536037466,0.515083,0.03812455500174631,28.121666884078422
14,1.25,random,224,0.875,224,1,0.873810641698038,0.04231893683487661,0.485046,0.042179124107105594,0.33147375800404166
14,1.25,local,32,0.125,32,1,0.3572330131068874,0.015474893102842693,0.845731,0.015474893102842693,0.0
14,1.25,local,64,0.25,64,2,0.5227179523034562,0.030949786205685385,0.536021,0.02344421858579026,32.01457789019384
14,1.25,local,96,0.375,96,1,0.5428589655285668,0.02442290768018733,0.478454,0.02428309495241632,0.5757615659988113
14,1.25,local,128,0.5,128,2,0.7013369999555633,0.03989780078303003,0.515914,0.03365054771307399,18.56508584414167
14,1.25,local,160,0.625,160,2,0.7554675115113785,0.04437180807170234,0.539949,0.03504867499078409,26.600529359154756
14,1.25,local,192,0.75,192,2,0.8805065361176413,0.04884581536037466,0.553104,0.04329762592927368,12.814073086048428
14,1.25,local,224,0.875,224,2,0.9505180189194277,0.053319822649046986,0.632793,0.045255004118067814,17.820832608784
14,1.25,hot-cold,32,0.125,32,1,0.33860205994363524,0.015474893102842693,0.887368,0.015195267647300673,1.8402140852826099
14,1.25,hot-cold,64,0.25,64,1,0.5039743814278503,0.019948900391515013,0.545048,0.019948900391515013,0.0
14,1.25,hot-cold,96,0.375,96,1,0.6811053417699755,0.02442290768018733,0.498362,0.02442290768018733,0.0
14,1.25,hot-cold,128,0.5,128,2,0.8041022370498366,0.03989780078303003,0.525602,0.029456165879943687,35.4480448869142
14,1.25,hot-cold,160,0.625,160,2,0.8719692187197425,0.04437180807170234,0.554726,0.03393017316861601,30.773892167294914
14,1.25,hot-cold,192,0.75,192,1,0.9248639418238975,0.03784492954620429,0.592337,0.03784492954620429,0.0
14,1.25,hot-cold,224,0.875,224,2,0.9696432580718471,0.053319822649046986,0.665413,0.04273837501818963,24.758656889397045
14,1.44,random,32,0.125,32,1,0.19852724917534567,0.015474893102842693,0.891446,0.015335080375071683,0.9117182587336625
14,1.44,random,64,0.25,64,1,0.35716160889759163,0.019948900391515013,0.536072,0.019809087663744,0.7058009442146407
14,1.44,random,96,0.375,96,1,0.4991062438818645,0.02442290768018733,0.494073,0.02428309495241632,0.5757615659988113
14,1.44,random,128,0.5,128,1,0.6137495237717795,0.028896914968859648,0.484555,0.02861728951331763,0.9771206857724701
14,1.44,random,160,0.625,160,2,0.7242693397403206,0.04437180807170234,0.544768,0.033370922257531965,32.96548333088825
14,1.44,random,192,0.75,192,1,0.8033229658281842,0.03784492954620429,0.573592,0.036726427724036205,3.045495822715316
14,1.44,random,224,0.875,224,2,0.9061701972687547,0.053319822649046986,0.62617,0.04203931137933459,26.83324464552861
14,1.44,local,32,0.125,32,2,0.4259371983321968,0.026475778917013068,0.880124,0.018690585841575923,41.653017949386694
14,1.44,local,64,0.25,64,1,0.4438618536343445,0.019948900391515013,0.49267,0.019948900391515013,0.0
14,1.44,local,96,0.375,96,1,0.6027297839597786,0.02442290768018733,0.488563,0.02442290768018733,0.0
14,1.44,local,128,0.5,128,2,0.7702468754198744,0.03989780078303003,0.517888,0.03267185861867692,22.11671594410727
14,1.44,local,160,0.625,160,2,0.8490386813415475,0.04437180807170234,0.510213,0.03630698954072318,22.212853869179593
14,1.44,local,192,0.75,192,3,0.9435942936594248,0.05984670117454503,0.590062,0.039802307734998425,50.35987755534448
14,1.44,local,224,0.875,224,3,0.9707571414788398,0.06432070846321736,0.673799,0.043157813201502665,49.0360694665082
14,1.44,hot-cold,32,0.125,32,1,0.36034399217580404,0.015474893102842693,0.842704,0.015474893102842693,0.0
14,1.44,hot-cold,64,0.25,64,1,0.5709794593863341,0.019948900391515013,0.502058,0.019948900391515013,0.0
14,1.44,hot-cold,96,0.375,96,2,0.7209239305425807,0.0354237934943577,0.525311,0.025401596774584402,39.45498705735311
14,1.44,hot-cold,128,0.5,128,1,0.8225697318039952,0.028896914968859648,0.525762,0.028896914968859648,0.0
14,1.44,hot-cold,160,0.625,160,1,0.8781184640519175,0.033370922257531965,0.570686,0.033370922257531965,0.0
14,1.44,hot-cold,192,0.75,192,1,0.9340993045050974,0.03784492954620429,0.605351,0.03784492954620429,0.0
14,1.44,hot-cold,224,0.875,224,1,0.9730403881747469,0.04231893683487661,0.709566,0.04231893683487661,0.0
14,2.48,random,32,0.125,32,1,0.23882729537104935,0.015474893102842693,0.868132,0.015195267647300673,1.8402140852826099
14,2.48,random,64,0.25,64,1,0.3244209653085528,0.019948900391515013,0.515904,0.01952946220820198,2.147720089992422
14,2.48,random,96,0.375,96,1,0.474587709513147,0.02442290768018733,0.485838,0.0240034694968743,1.7474064879147821
14,2.48,random,128,0.5,128,2,0.6378329867697288,0.03989780078303003,0.528157,0.03169316952427985,25.887695619917995
14,2.48,random,160,0.625,160,2,0.741688862211933,0.04437180807170234,0.521925,0.03476904953524207,27.618697274789938
14,2.48,random,192,0.75,192,2,0.8539552166532083,0.04884581536037466,0.537775,0.040361558646082464,21.020636959756487
14,2.48,random,224,0.875,224,2,0.9300957278968587,0.053319822649046986,0.527906,0.043717064112586704,21.96569859249886
14,2.48,local,32,0.125,32,1,0.5024035936492334,0.015474893102842693,0.84566,0.015474893102842693,0.0
14,2.48,local,64,0.25,64,3,0.8205582538514575,0.041950672019855764,0.539418,0.030015416791027733,39.76374978206447
14,2.48,local,96,0.375,96,3,0.881243519925158,0.04642467930852808,0.566308,0.033091296801989946,40.29271680200921
14,2.48,local,128,0.5,128,3,0.9396269982600572,0.0508986865972004,0.62623,0.0365866149962652,39.11832674981326
14,2.48,local,160,0.625,160,3,0.981827414803699,0.055372693885872716,0.699807,0.039802307734998425,39.119304977342175
14,2.48,local,192,0.75,192,3,0.9883355778026289,0.05984670117454503,0.810875,0.04064118410162449,47.25629308658079
14,2.48,local,224,0.875,224,2,0.9952647364752009,0.053319822649046986,0.885424,0.04203931137933459,26.83324464552861
14,2.48,hot-cold,32,0.125,32,1,0.514412829874697,0.015474893102842693,0.886396,0.015474893102842693,0.0
14,2.48,hot-cold,64,0.25,64,1,0.7390610168931999,0.019948900391515013,0.547012,0.019948900391515013,0.0
14,2.48,hot-cold,96,0.375,96,2,0.8640510194167506,0.0354237934943577,0.557592,0.02526178404681339,40.22680832324741
14,2.48,hot-cold,128,0.5,128,1,0.9364291903811809,0.028896914968859648,0.544448,0.028896914968859648,0.0
14,2.48,hot-cold,160,0.625,160,1,0.9668385065159626,0.033370922257531965,0.56215,0.033370922257531965,0.0
14,2.48,hot-cold,192,0.75,192,2,0.9869263360056323,0.04884581536037466,0.659613,0.03868380591283035,26.269414830700132
14,2.48,hot-cold,224,0.875,224,1,0.9962980022493314,0.04231893683487661,0.72773,0.04231893683487661,0.0
14,3.3,random,32,0.125,32,2,0.3098631511159638,0.026475778917013068,0.873773,0.01785170947494986,48.309487974609944
14,3.3,random,64,0.25,64,2,0.4181294662691786,0.030949786205685385,0.526173,0.02218590403585117,39.50202865599832
14,3.3,random,96,0.375,96,1,0.4533165627602662,0.02442290768018733,0.500415,0.02428309495241632,0.5757615659988113
14,3.3,random,128,0.5,128,2,0.6008979668767562,0.03989780078303003,0.517136,0.030714480429882778,29.898992998144934
14,3.3,random,160,0.625,160,2,0.7499362639506842,0.04437180807170234,0.51378,0.03476904953524207,27.618697274789938
14,3.3,random,192,0.75,192,2,0.8500619797968946,0.04884581536037466,0.506997,0.0393828695516854,24.02807595386176
14,3.3,random,224,0.875,224,2,0.9094364432523526,0.053319822649046986,0.539508,0.043157813201502665,23.5461639358282
14,3.3,local,32,0.125,32,2,0.6616865396188576,0.026475778917013068,0.864365,0.02190627858030915,20.859318117187176
14,3.3,local,64,0.25,64,2,0.7571698563389765,0.030949786205685385,0.520212,0.028197851330004603,9.759377916687285
14,3.3,local,96,0.375,96,3,0.8746911427694225,0.04642467930852808,0.554647,0.0323922331631349,43.32040361256504
14,3.3,local,128,0.5,128,3,0.9380898026410511,0.0508986865972004,0.635727,0.033790360440845,50.630789175232515
14,3.3,local,160,0.625,160,2,0.9700862412714399,0.04437180807170234,0.685581,0.034908862263013075,27.107574395844814
14,3.3,local,192,0.75,192,2,0.989130501007006,0.04884581536037466,0.797039,0.03868380591283035,26.269414830700132
14,3.3,local,224,0.875,224,2,0.995985682563997,0.053319822649046986,0.878061,0.043157813201502665,23.5461639358282
14,3.3,hot-cold,32,0.125,32,1,0.44722288780621394,0.015474893102842693,0.844668,0.015335080375071683,0.9117182587336625
14,3.3,hot-cold,64,0.25,64,1,0.7009334957142848,0.019948900391515013,0.544828,0.019669274935972994,1.4216358073810609
14,3.3,hot-cold,96,0.375,96,1,0.86190830703076,0.02442290768018733,0.55671,0.02442290768018733,0.0
14,3.3,hot-cold,128,0.5,128,2,0.9229841165277793,0.03989780078303003,0.578661,0.030015416791027733,32.92436037388744
14,3.3,hot-cold,160,0.625,160,1,0.9603495410880901,0.033370922257531965,0.576868,0.033370922257531965,0.0
14,3.3,hot-cold,192,0.75,192,1,0.9796377431146479,0.03784492954620429,0.652209,0.03784492954620429,0.0
14,3.3,hot-cold,224,0.875,224,1,0.9924707452026769,0.04231893683487661,0.70618,0.04231893683487661,0.0
14,4.55,random,32,0.125,32,1,0.4347202804928122,0.015474893102842693,0.841001,0.015474893102842693,0.0
14,4.55,random,64,0.25,64,1,0.546082708866702,0.019948900391515013,0.494614,0.019948900391515013,0.0
14,4.55,random,96,0.375,96,3,0.7207371693410346,0.04642467930852808,0.544317,0.029735791335485706,56.12390733024284
