method,method_label,score_kind,budget_index,budget_fraction,dense_to_sparse_kl_mean,top1_agreement_mean,nll_delta_mean,selected_fraction_mean,fallback_calls,actual_total_ms
cell1_abs_twoline,Cell-1 |x| 2-line,abs,14,0.8,3.135530630747477,0.2823857516050339,2.3528233766555786,0.7998427353896101,0,1.6013004694497008
cell1_abs_twoline,Cell-1 |x| 2-line,abs,15,0.85,1.6536194483439128,0.491630752881368,1.1679651339848836,0.8500786323051948,0,1.7350641363727801
cell1_abs_twoline,Cell-1 |x| 2-line,abs,16,0.9,0.7191149195035299,0.6383493940035502,0.40475745995839435,0.8999213676948052,0,1.8301204924178502
cell1_abs_twoline,Cell-1 |x| 2-line,abs,17,0.95,0.32544624805450434,0.749432384967804,0.1361618836720784,0.9501572646103896,0,1.885108588230906
cell1_x2_lookup,Cell-1 X² lookup,x2,0,0.1,10.455547968546549,0.0,9.471367835998535,0.1000786323051948,0,0.42393796042632775
cell1_x2_lookup,Cell-1 X² lookup,x2,1,0.15,9.847338676452637,0.0,8.86064338684082,0.1499213676948051,0,0.49178796869656677
cell1_x2_lookup,Cell-1 X² lookup,x2,2,0.2,9.663272857666016,0.0,8.725786844889322,0.2001572646103896,0,0.5569751907724416
cell1_x2_lookup,Cell-1 X² lookup,x2,3,0.25,9.222540855407715,0.0,8.231603622436523,0.25,0,0.6298389129305547
cell1_x2_lookup,Cell-1 X² lookup,x2,4,0.3,9.679210344950357,0.0,8.81998093922933,0.2998427353896103,0,0.7312422772808226
cell1_x2_lookup,Cell-1 X² lookup,x2,5,0.35,9.266322135925293,0.018779342373212167,8.275235493977865,0.3500786323051948,0,0.8330182541308734
cell1_x2_lookup,Cell-1 X² lookup,x2,6,0.4,8.47282346089681,0.013114065863192033,7.644692738850911,0.3999213676948051,0,0.9031795398637094
cell1_x2_lookup,Cell-1 X² lookup,x2,7,0.45,8.926493008931478,0.009389671186606066,8.08839480082194,0.4501572646103897,0,0.9740659208540481
cell1_x2_lookup,Cell-1 X² lookup,x2,8,0.5,8.280066331227621,0.013035381833712235,7.428780555725098,0.5,0,1.0426020158222837
cell1_x2_lookup,Cell-1 X² lookup,x2,9,0.55,7.6346540451049805,0.05823633571465806,6.8451948165893555,0.5498427353896103,0,1.1701886276442448
cell1_x2_lookup,Cell-1 X² lookup,x2,10,0.6,7.469277699788411,0.05521021783351896,6.714664777119954,0.6000786323051948,0,1.273518412981374
cell1_x2_lookup,Cell-1 X² lookup,x2,11,0.65,7.18280824025472,0.06722460562984146,6.29721736907959,0.6499213676948052,0,1.3643268736140455
cell1_x2_lookup,Cell-1 X² lookup,x2,12,0.7,6.120489756266276,0.09301977977156634,5.385502974192302,0.7001572646103899,0,1.4274709052737933
