shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,trial,spatial_mode,budget_index,row_budget_fraction,nominal_row_budget,effective_row_budget,paper_underfill_rows,track,method,method_label,repetition,runtime_ms
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",14,0.29952
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",15,0.305802
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",16,0.309749
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",17,0.302034
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",18,0.305852
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",19,0.301694
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",20,0.29978
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",21,0.297866
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",22,0.315279
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",23,0.3048
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",24,0.298057
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",25,0.307916
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",26,0.297306
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,0.297616
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",28,0.307906
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",29,0.29465
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",0,0.409105
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",1,0.409045
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",2,0.393015
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",3,0.397924
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",4,0.451494
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",5,0.399537
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",6,0.420857
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",7,0.462013
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",8,0.407451
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",9,0.395509
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",10,0.392654
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",11,0.40144
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",12,0.391843
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",13,0.394448
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",14,0.384719
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",15,0.395379
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",16,0.378207
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",17,0.389287
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",18,0.413143
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",19,0.382134
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",20,0.407612
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",21,0.384589
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",22,0.384007
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",23,0.384178
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",24,0.375251
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",25,0.394287
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",26,0.381313
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,0.389318
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",28,0.38523
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,0,0.25,384,384,0,cuda,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",29,0.384619
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,0,0.196818
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,1,0.174326
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,2,0.178754
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,3,0.163786
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,4,0.164647
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,5,0.169947
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,6,0.174476
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,7,0.174326
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,8,0.174336
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,9,0.162363
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,10,0.161643
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,11,0.172983
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,12,0.167624
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,13,0.162674
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,14,0.159879
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,15,0.170389
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,16,0.16007
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,17,0.17095
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,18,0.168965
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,19,0.175148
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,20,0.159097
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,21,0.169366
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,22,0.159528
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,23,0.160951
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,24,0.170459
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,25,0.182662
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,26,0.160661
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,27,0.195205
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,28,0.182311
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,paper,Paper,29,0.190666
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,0,0.013996
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,1,0.013765
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,2,0.012714
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,3,0.015268
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,4,0.016692
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,5,0.016712
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,6,0.013295
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,7,0.013355
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,8,0.012293
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,9,0.012072
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,10,0.012293
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,11,0.012313
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,12,0.013345
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,13,0.012875
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,14,0.012634
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,15,0.012423
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,16,0.012383
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,17,0.012132
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,18,0.012533
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,19,0.011932
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,20,0.015449
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,21,0.011992
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,22,0.013044
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,23,0.01643
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,24,0.017342
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,25,0.017072
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,26,0.015099
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,27,0.014717
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,28,0.012213
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,top_r,Top-R,29,0.012504
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",0,0.24574
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",1,0.223748
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",2,0.2301
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",3,0.205424
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",4,0.202548
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",5,0.197749
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",6,0.206315
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",7,0.201778
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",8,0.193772
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",9,0.196517
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",10,0.193462
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",11,0.209502
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",12,0.211184
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",13,0.202108
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",14,0.194653
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",15,0.193552
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",16,0.205434
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",17,0.193452
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",18,0.190175
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",19,0.206045
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",20,0.191078
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",21,0.202598
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",22,0.196307
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",23,0.19255
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",24,0.191318
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",25,0.193021
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",26,0.201627
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,0.193632
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",28,0.193422
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",29,0.190636
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",0,0.270827
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",1,0.263312
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",2,0.255889
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",3,0.277549
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",4,0.261348
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",5,0.25161
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",6,0.249937
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",7,0.264304
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",8,0.253213
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",9,0.248634
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",10,0.258473
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",11,0.253654
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",12,0.249136
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",13,0.253744
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",14,0.259736
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",15,0.249927
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",16,0.244627
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",17,0.246451
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",18,0.282318
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",19,0.249206
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",20,0.249476
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",21,0.262079
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",22,0.255999
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",23,0.249476
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",24,0.250097
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",25,0.245529
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",26,0.255708
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,0.255989
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",28,0.244828
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",29,0.247973
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",0,0.426908
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",1,0.38502
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",2,0.359272
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",3,0.357318
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",4,0.348071
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",5,0.340086
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",6,0.362037
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",7,0.341559
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",8,0.333002
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",9,0.341398
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",10,0.329806
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",11,0.335076
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",12,0.337521
1536x256,8,1536,256,0.5,8.0,8.0,1,hot-cold,1,0.5,768,768,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",13,0.324397
