track,shape,n,d,row_size_kib,method,method_label,cases,valid_cases,valid_rate,exact_row_match_rate,deadline_pass_rate,valid_and_deadline_pass_rate,deterministic_rate,fallback_rate,error_rate,runtime_median_ms,runtime_case_p95_ms,runtime_worst_case_p95_ms,lookup_efficiency_gain_pct_mean_valid,lookup_efficiency_gain_pct_median_valid,lookup_efficiency_win_rate_valid,two_line_efficiency_gain_pct_mean_valid,two_line_efficiency_win_rate_valid,importance_gain_pct_mean_valid,importance_nonregression_rate_valid,lookup_saving_pct_mean_valid,lookup_saving_pct_weighted_valid,lookup_nonregression_rate_valid,pareto_nonregression_rate_valid,lookup_saving_abs_ms_mean_valid,selector_overhead_median_ms_median_valid,mixed_net_win_rate_valid,scalarized_calls_median,repair_deletions_mean,repair_additions_mean,returned_top_r_rate,paper_underfill_rows_mean
host,896x4864,896,4864,9.5,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.01064,0.013756244999999931,0.0149541499999999,-46.30108050530249,-46.4835117206955,0.0,-43.35835754048051,0.0,4.6781248878744215,1.0,-118.94384987245813,-104.89241706308303,0.0,0.0,-1.0255021447585482,-0.298368,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
host,896x4864,896,4864,9.5,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.141444,0.20989601499999988,0.2150735,12.969000655994698,9.54229405563356,1.0,15.088050891732795,1.0,-2.8857612556933407,0.1111111111111111,13.156980683252637,14.099358014277897,1.0,0.1111111111111111,0.13784525410130352,-0.16289900000000002,1.0,4.0,124.66666666666667,0.0,0.0,0.0
host,896x4864,896,4864,9.5,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17648,0.23525771999999998,0.23992615,13.454163391594959,10.452735679992898,1.0,15.635535175759644,1.0,-2.2524164579975525,0.1111111111111111,12.927727143397814,13.9348385002674,1.0,0.1111111111111111,0.1362367954615248,-0.1296875,1.0,8.0,94.88888888888889,0.0,0.0,0.0
host,896x4864,896,4864,9.5,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23271,0.34395223999999996,0.3573573499999999,13.278055215053511,9.54229405563356,1.0,15.590632433242083,1.0,-3.247060008337977,0.1111111111111111,13.652152184718132,14.502609256703058,1.0,0.1111111111111111,0.14178772225641223,-0.07147300000000001,1.0,8.0,259.14814814814815,0.0,0.0,0.0
cuda,896x4864,896,4864,9.5,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3156,0.4300956699999998,0.44063735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuda,896x4864,896,4864,9.5,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0376755,0.050222699999999905,0.0595796999999999,-46.30108050530249,-46.4835117206955,0.0,-43.35835754048051,0.0,4.6781248878744215,1.0,-118.94384987245813,-104.89241706308303,0.0,0.0,-1.0255021447585482,-0.2810754999999999,0.18518518518518517,0.0,0.0,0.0,0.0,0.0
cuda,896x4864,896,4864,9.5,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2052935,0.2757187049999999,0.29752615,12.969000655994698,9.54229405563356,1.0,15.088050891732795,1.0,-2.8857612556933407,0.1111111111111111,13.156980683252637,14.099358014277897,1.0,0.1111111111111111,0.13784525410130352,-0.11073700000000011,1.0,4.0,124.66666666666667,0.0,0.0,0.0
cuda,896x4864,896,4864,9.5,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2452535,0.30763871,0.3113075999999999,13.454163391594959,10.452735679992898,1.0,15.635535175759644,1.0,-2.2524164579975525,0.1111111111111111,12.927727143397814,13.9348385002674,1.0,0.1111111111111111,0.1362367954615248,-0.07429399999999989,1.0,8.0,94.88888888888889,0.0,0.0,0.0
cuda,896x4864,896,4864,9.5,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.302821,0.40004175,0.4150931,13.278055215053511,9.54229405563356,1.0,15.590632433242083,1.0,-3.247060008337977,0.1111111111111111,13.652152184718132,14.502609256703058,1.0,0.1111111111111111,0.14178772225641223,-0.0024600000000000177,1.0,8.0,259.14814814814815,0.0,0.0,0.0
host,4096x1024,4096,1024,2.0,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2833949999999999,0.39072056999999993,0.4008164999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
