trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,scenario,target_fraction,target_importance,row_budget_fraction,row_budget,row_budget_intrinsically_feasible,paper_fixed_valid,paper_fixed_importance,paper_fixed_rows,paper_fixed_lookup_ms,paper_coverage_importance,paper_coverage_rows,paper_coverage_chunks,paper_coverage_lookup_ms,paper_coverage_two_line_ms,method,method_label,tile_length,repetition,runtime_wall_ms,runtime_event_ms,runtime_cpu_legacy_ms
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,3,0.607045,0.596992015838623,0.037279
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,4,0.605301,0.5959680080413818,0.037189
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,5,0.605652,0.5959039926528931,0.03714
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,6,0.600613,0.5910080075263977,0.041067
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,7,0.607846,0.5980160236358643,0.038151
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,8,0.592778,0.5836480259895325,0.036909
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,9,0.603859,0.5939199924468994,0.036859
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,10,0.604059,0.5939199924468994,0.036528
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,11,0.588469,0.5786240100860596,0.036799
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,12,0.606233,0.5959680080413818,0.038152
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,13,0.593509,0.5844799876213074,0.036999
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,14,0.604761,0.5949440002441406,0.036338
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,15,0.59941,0.5898240208625793,0.036188
