trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,budget_rows,budget_fraction,greedy_rows,greedy_chunks,greedy_importance,greedy_aff_ms,greedy_aff_ratio,fixed_rows,fixed_chunks,fixed_importance,fixed_aff_ms,fixed_aff_ratio,fixed_gain_pct,pareto_at_greedy_importance,pareto_at_greedy_aff_ms,greedy_extra_vs_pareto_pct,pareto_at_fixed_importance,pareto_at_fixed_aff_ms,fixed_extra_vs_pareto_pct,dinkelbach_iterations,dinkelbach_residual
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,224,0.875,224,2,0.9704976848849443,0.053319822649046986,18.201442478021644,224,1,0.9663025787867612,0.04231893683487661,22.833810370925843,25.450553704728684,0.9772949666090812,0.042878187745960646,24.35185685773298,0.9772949666090812,0.042878187745960646,-1.304278330039088,3,-7.771561172376096e-16
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,32,0.125,32,1,0.24617482888265457,0.015474893102842693,15.908014824182079,32,1,0.25546599462233543,0.015474893102842693,16.508417403891926,3.774214358897643,0.25546599462233543,0.015474893102842693,0.0,0.25546599462233543,0.015474893102842693,0.0,4,-2.7755575615628914e-17
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,64,0.25,64,1,0.3236082155663831,0.019948900391515013,16.221857306181413,64,1,0.3238097994886042,0.019948900391515013,16.231962320406,0.062292584836987075,0.3247567651823256,0.02008871311928602,-0.6959765264245799,0.3247567651823256,0.02008871311928602,-0.6959765264245799,5,0.0
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,96,0.375,96,1,0.3961846257524021,0.02442290768018733,16.221845119358992,96,1,0.4195021210571964,0.02442290768018733,17.176583826565025,5.885512407381177,0.41762516200218014,0.02414328222464531,1.1581915538251941,0.42229646688428374,0.02484234586350036,-1.6884000634146634,5,5.551115123125783e-17
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,128,0.5,128,2,0.6054713738333461,0.03989780078303003,15.175557598424698,128,1,0.5518983168311011,0.028896914968859648,19.098866347007856,25.852814455993478,0.632638939936068,0.03113391861319581,28.148985287447026,0.5518983168311011,0.028896914968859648,0.0,4,-5.551115123125783e-17
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,160,0.625,160,1,0.6974724438330547,0.033370922257531965,20.900604377981555,160,1,0.6999344009430961,0.033370922257531965,20.974379897011023,0.3529827066014901,0.6999344009430961,0.033370922257531965,0.0,0.6999344009430961,0.033370922257531965,0.0,4,-2.220446049250313e-16
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,192,0.75,192,2,0.8312243495652089,0.04884581536037466,17.017309332080995,192,1,0.7656756474572126,0.03784492954620429,20.231921597909466,18.89024993962054,0.8366817489237377,0.03966249500722742,23.153662802790965,0.7656756474572126,0.03784492954620429,0.0,4,0.0
0,2.48,random,2.48,-0.01475328061974189,0.46014468984478524,224,0.875,224,2,0.9411152110627334,0.053319822649046986,17.650381496149905,224,1,0.8686978672003649,0.04231893683487661,20.527402911607144,16.30005230246614,0.9454875222404157,0.04483556593475478,18.923050344984137,0.872282683365694,0.04301800047373165,-1.6250491216622698,4,2.220446049250313e-16
0,2.48,local,2.4800000000000004,0.5446005818772928,0.7278954656940392,32,0.125,32,1,0.5248503506177533,0.015474893102842693,33.916250479387145,32,1,0.5560883615784483,0.015474893102842693,35.93487579415308,5.951793863513211,0.5317221647574076,0.015055454919529664,2.785954895118725,0.5560883615784483,0.015474893102842693,0.0,4,2.7755575615628914e-17
0,2.48,local,2.4800000000000004,0.5446005818772928,0.7278954656940392,64,0.25,64,2,0.8013463839121517,0.030949786205685385,25.891822922025444,64,1,0.6866420271684794,0.019948900391515013,34.420043896782055,32.937893173608465,0.8022974848042599,0.02428309495241632,27.45404268415006,0.6903876192701601,0.020508151302599052,-2.726968915102379,4,-5.551115123125783e-17
0,2.48,local,2.4800000000000004,0.5446005818772928,0.7278954656940392,96,0.375,96,1,0.804848789377951,0.02442290768018733,32.95466698385266,96,1,0.8048681251513292,0.02442290768018733,32.95545869029611,0.0024024106929587674,0.804848789377951,0.02442290768018733,0.0,0.8105465298939148,0.02470253313572935,-1.131970774031965,3,-5.551115123125783e-17
0,2.48,local,2.4800000000000004,0.5446005818772928,0.7278954656940392,128,0.5,128,2,0.8873315307275946,0.03989780078303003,22.240111317238537,128,1,0.8742344705456663,0.028896914968859648,30.253557221861666,36.03150087837837,0.8904522491749997,0.030434854974340758,31.092462299121703,0.8753289840571377,0.02903672769663066,-0.48150304411621603,3,-1.1102230246251565e-16
