trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,pareto_peak_states
35,9.19,local,9.190000000000001,0.07006190114514785,0.7161797568705299,65
35,9.19,hot-cold,9.190000000000001,0.030276750310687685,0.9960431000605736,68
36,1.07,random,1.07,-0.01698682301813086,0.49891832632539557,290
36,1.07,local,1.07,0.8156907879966208,0.7083540315599746,312
36,1.07,hot-cold,1.07,0.4142874450904412,0.7743303852784194,299
36,1.25,random,1.25,0.0027063550339088546,0.4439132254603838,264
36,1.25,local,1.25,0.7234702718556398,0.23118263730402255,254
36,1.25,hot-cold,1.25,0.3272280973040626,0.7934640458572908,292
36,1.44,random,1.44,0.002426738067781465,0.6369666234634074,253
36,1.44,local,1.44,0.5739490851256805,0.6009388017266089,289
36,1.44,hot-cold,1.44,0.24268636587777942,0.7992880295795849,304
36,2.48,random,2.4800000000000004,0.04904646715384513,0.593446177504086,205
36,2.48,local,2.48,0.678930935540784,0.08166376719692192,164
36,2.48,hot-cold,2.48,0.17950562369738973,0.908837898041313,227
36,3.3,random,3.3000000000000003,-0.04572988205917132,0.3564422311733357,169
36,3.3,local,3.3000000000000003,0.42069095622575814,0.6101216842906831,224
36,3.3,hot-cold,3.3,0.022759012148273323,0.9214497104036777,222
36,4.55,random,4.5500000000000025,-0.0319548007383934,0.30247744157262124,110
36,4.55,local,4.550000000000001,0.37286681525686816,0.13760403759239143,107
36,4.55,hot-cold,4.550000000000002,0.04876562954312423,0.9814949123958385,142
36,9.19,random,9.189999999999998,-0.011836720455573997,0.1822111268852619,29
36,9.19,local,9.189999999999998,0.6051343669614194,0.04091691365411121,28
36,9.19,hot-cold,9.189999999999998,0.002339309464380551,0.9999160324057942,30
37,1.07,random,1.0700000000000003,0.05495868815651774,0.5059454769872265,278
37,1.07,local,1.0700000000000003,0.882779870604663,0.5095437480861539,288
37,1.07,hot-cold,1.0700000000000003,0.3716405599383796,0.7864269008212929,299
37,1.25,random,1.25,0.06056928036790379,0.49510779466635857,283
37,1.25,local,1.25,0.8684754416288067,0.7062560954134168,289
37,1.25,hot-cold,1.25,0.3250699485208866,0.7815880965313184,289
37,1.44,random,1.44,0.07103898632366533,0.5801512335332688,251
37,1.44,local,1.44,0.8133408968364042,0.469255255808977,266
37,1.44,hot-cold,1.44,0.2910168994432011,0.8402571383142207,286
37,2.48,random,2.48,-0.03252826577938798,0.536208353162559,217
37,2.48,local,2.48,0.7836968442977754,0.23362116600988686,177
37,2.48,hot-cold,2.48,0.032748221006744925,0.8607334107882475,256
37,3.3,random,3.3000000000000007,0.011284620722968512,0.22497349835798958,119
37,3.3,local,3.3000000000000003,0.5612288613631927,0.6194111575644686,145
37,3.3,hot-cold,3.3000000000000003,0.22838827317540097,0.9633900245630271,147
37,4.55,random,4.55,0.015636055147114122,0.5658866604120791,164
37,4.55,local,4.55,0.5238549333728796,0.9293838692071857,130
37,4.55,hot-cold,4.549999999999999,0.14080898829995395,0.965477076686737,168
37,9.19,random,9.190000000000001,-0.011779288491431535,0.7881972712765138,65
37,9.19,local,9.190000000000001,0.04158134472811798,0.9984856374279434,35
37,9.19,hot-cold,9.190000000000001,-0.0029217233759031235,0.9970273568762276,40
38,1.07,random,1.07,0.16977600306667304,0.5344752828793343,297
38,1.07,local,1.0699999999999998,0.8683162988385568,0.18837658005402164,254
38,1.07,hot-cold,1.0699999999999998,0.5615886602065077,0.7740222669330256,309
38,1.25,random,1.2500000000000002,-0.10849435261185088,0.4486772873492957,278
38,1.25,local,1.2500000000000004,0.7876379501764237,0.4871853542264184,273
38,1.25,hot-cold,1.2500000000000004,0.35339668461648227,0.7915858731524922,300
38,1.44,random,1.4400000000000002,0.01701381427896001,0.5107337082272603,238
38,1.44,local,1.44,0.9013682954684163,0.31832034491893035,192
38,1.44,hot-cold,1.44,0.19747880856760314,0.8474582610815258,275
38,2.48,random,2.4800000000000013,0.01336522413406243,0.5005561113684379,215
38,2.48,local,2.480000000000001,0.6171441219789646,0.7867155590554663,248
38,2.48,hot-cold,2.4800000000000013,0.07750799875159439,0.8524689680973231,254
38,3.3,random,3.3000000000000003,0.056964062478109374,0.2894501282022458,179
38,3.3,local,3.3000000000000003,0.39599079924275066,0.8576191451814098,196
38,3.3,hot-cold,3.2999999999999994,0.1028263582509951,0.9032156414640584,217
38,4.55,random,4.549999999999999,-0.011148429008039456,0.5704489314052037,115
38,4.55,local,4.549999999999999,0.5091660953023326,0.22403098927296583,98
38,4.55,hot-cold,4.550000000000001,0.300232267356652,0.9784525688807013,118
38,9.19,random,9.190000000000001,-0.011850755249824534,0.559879357775875,23
38,9.19,local,9.190000000000001,0.45467421711514167,0.0009330678916231667,14
38,9.19,hot-cold,9.19,0.22324620125658953,0.9999889658523128,19
39,1.07,random,1.07,0.0030576700927150368,0.48261563612864405,311
39,1.07,local,1.07,0.5678494454615084,0.6810265795060748,307
39,1.07,hot-cold,1.0700000000000003,0.27804841081117243,0.7375558169258466,329
39,1.25,random,1.2499999999999998,-0.044600983841711316,0.5666005576797796,270
39,1.25,local,1.25,0.8440671946620723,0.31269291464555604,249
39,1.25,hot-cold,1.2499999999999998,0.3228685724605913,0.7806557048259397,306
39,1.44,random,1.44,-0.07632633294843966,0.5586612370646162,260
39,1.44,local,1.44,0.9179519203355524,0.47782439838356,241
39,1.44,hot-cold,1.44,0.3616279884685656,0.8216184760249235,281
39,2.48,random,2.48,0.04968122380622973,0.5825890692688512,239
39,2.48,local,2.48,0.7576382482706732,0.7732772429182659,248
39,2.48,hot-cold,2.4800000000000004,0.07638008964412346,0.8535815430287457,267
39,3.3,random,3.3000000000000003,0.011976910072362968,0.4414174265367993,163
39,3.3,local,3.3,0.8546483066063262,0.028207688984156737,122
39,3.3,hot-cold,3.3000000000000003,0.07296303739743275,0.9340306972779742,164
39,4.55,random,4.55,-0.038665352710625156,0.4608525762033633,118
39,4.55,local,4.549999999999999,0.5846658467313111,0.024722988177090174,88
39,4.55,hot-cold,4.549999999999999,0.06762207646939557,0.972644649331214,150
39,9.19,random,9.189999999999998,-0.011854311987037411,0.8681094700434335,66
39,9.19,local,9.19,0.0421794742456284,0.002477049900967979,24
39,9.19,hot-cold,9.19,-0.011525318314084152,0.9999754063045885,31
40,1.07,random,1.0699999999999998,-0.05852037546993998,0.5158377543951045,303
40,1.07,local,1.07,0.8539454084042555,0.7137352774186274,305
40,1.07,hot-cold,1.07,0.3267014065027484,0.7380842712803803,311
40,1.25,random,1.25,-0.04295995527227445,0.5050911019179503,257
40,1.25,local,1.25,0.8373631236410981,0.5779229802158867,281
40,1.25,hot-cold,1.2500000000000002,0.28487027988888686,0.8037186063830131,302
40,1.44,random,1.4400000000000004,-0.09804308206419683,0.483334858947818,275
40,1.44,local,1.4400000000000002,0.8571186515923612,0.34263863576247794,264
40,1.44,hot-cold,1.4400000000000002,0.39724727321806186,0.8042134274752022,288
40,2.48,random,2.48,0.11208869020586146,0.6185521901219905,187
40,2.48,local,2.48,0.7812104514603809,0.45579660353792206,206
40,2.48,hot-cold,2.4800000000000004,0.18486702115775017,0.9137057932873246,210
40,3.3,random,3.2999999999999985,-0.036978467022616535,0.43202751205530554,175
40,3.3,local,3.2999999999999994,0.6886296916369179,0.09156490710588887,130
40,3.3,hot-cold,3.2999999999999985,0.04371657569134994,0.9118613169037253,208
40,4.55,random,4.55,0.07803392537077199,0.6153315356697436,207
40,4.55,local,4.550000000000001,0.20850776822418401,0.14153497490357947,153
40,4.55,hot-cold,4.55,0.024330105354939763,0.9286191328330462,207
40,9.19,random,9.190000000000001,-0.011722515196901285,0.46188379720036293,33
40,9.19,local,9.19,0.5876661637118616,0.9992472913734662,25
40,9.19,hot-cold,9.190000000000003,-0.0005394621880501324,0.9998786701440175,36
41,1.07,random,1.07,0.01787433062954677,0.5337227152810269,296
41,1.07,local,1.07,0.7387959420979643,0.5251285214265033,297
41,1.07,hot-cold,1.0699999999999998,0.5082110102228147,0.782430808011716,313
41,1.25,random,1.2500000000000002,-0.03417585655961221,0.4783816454659885,263
41,1.25,local,1.25,0.8901341990520856,0.6841371370675624,280
41,1.25,hot-cold,1.25,0.24941690457640892,0.7909080032741318,300
41,1.44,random,1.4399999999999997,0.013824124655056128,0.4921786672554075,255
41,1.44,local,1.4399999999999997,0.7964378299333937,0.49482085465035636,246
41,1.44,hot-cold,1.44,0.2468792965732423,0.8271046731118104,283
41,2.48,random,2.48,-0.04490225127049767,0.5384829622257675,167
41,2.48,local,2.48,0.5371455158169103,0.2835940079928799,165
41,2.48,hot-cold,2.4800000000000004,0.09525195485209903,0.909318299011365,206
41,3.3,random,3.3000000000000007,-0.03550125800114948,0.5354969552386034,162
41,3.3,local,3.3000000000000003,0.5457252221474407,0.5584071977015699,162
41,3.3,hot-cold,3.3000000000000007,0.11828836166839021,0.9272636529155085,193
41,4.55,random,4.55,-0.01935775238846467,0.23005171823651782,123
41,4.55,local,4.549999999999999,0.6610607624116145,0.10479637160026484,99
41,4.55,hot-cold,4.550000000000001,0.06713680002818419,0.9756187389341678,140
41,9.19,random,9.190000000000005,-0.008995058190924507,0.5858835260227357,55
41,9.19,local,9.190000000000003,0.24318002783520798,0.9937011527319293,51
41,9.19,hot-cold,9.190000000000003,-0.009988238221107854,0.9962156001450514,58
42,1.07,random,1.07,-0.01587556722798112,0.5624903856856616,283
42,1.07,local,1.07,0.9233225471342887,0.57087476368245,295
42,1.07,hot-cold,1.07,0.3916430220880894,0.7696124813613517,303
42,1.25,random,1.2500000000000004,0.017290593465744217,0.5424245412665872,278
42,1.25,local,1.2500000000000002,0.7765036076502274,0.8143635004239281,274
42,1.25,hot-cold,1.2500000000000002,0.3843293325219683,0.8276055155512481,287
42,1.44,random,1.44,-0.021284074713805702,0.4876345690849236,265
42,1.44,local,1.44,0.7164876502885853,0.7006856602394159,311
42,1.44,hot-cold,1.4400000000000004,0.30864302953667566,0.7967514540674084,307
42,2.48,random,2.48,-0.0276390785389649,0.5879517489070524,208
42,2.48,local,2.48,0.4606484897338019,0.8254523094269934,212
42,2.48,hot-cold,2.4800000000000004,0.2665025231819117,0.8728324774580102,225
42,3.3,random,3.3000000000000007,-0.036377056922750735,0.33957493214179535,154
42,3.3,local,3.3000000000000016,0.6808401872242039,0.3701594972910227,197
42,3.3,hot-cold,3.300000000000001,0.08650247810812067,0.9414930567829153,181
42,4.55,random,4.55,0.017918701426399248,0.6101732707072758,123
42,4.55,local,4.55,0.6932200908789451,0.2091809737925629,112
42,4.55,hot-cold,4.550000000000001,0.02803086417649752,0.9863764094790425,116
42,9.19,random,9.190000000000005,-0.00870941138046492,0.2481860227975723,51
42,9.19,local,9.190000000000005,0.1003827477126044,0.31357594256977606,66
42,9.19,hot-cold,9.190000000000005,-0.009747758383817967,0.9984181516711725,67
43,1.07,random,1.0699999999999996,-0.056125747853378864,0.4923537408337177,293
43,1.07,local,1.0699999999999998,0.8016465290807292,0.4762918869284164,270
43,1.07,hot-cold,1.0699999999999996,0.3471599803685358,0.7561479560527784,322
43,1.25,random,1.25,0.04112605970631512,0.506879764529588,268
43,1.25,local,1.25,0.8448612370943034,0.3928211140241618,254
43,1.25,hot-cold,1.25,0.35769919494478264,0.7882223172490644,303
43,1.44,random,1.44,-0.06053069004460123,0.492517820238083,247
43,1.44,local,1.44,0.8252892660246388,0.6310341111477302,245
43,1.44,hot-cold,1.44,0.3617778239099927,0.8407850515095302,264
43,2.48,random,2.48,-0.01905583484668153,0.504581042946467,203
43,2.48,local,2.48,0.651025813773676,0.42344133154019775,214
43,2.48,hot-cold,2.4800000000000004,0.2778423669082134,0.9107931649519786,242
43,3.3,random,3.3,0.07629748310430147,0.30415694229077844,136
43,3.3,local,3.3000000000000007,0.4156812054395016,0.49573992086975405,178
43,3.3,hot-cold,3.3,0.18398397555338478,0.9638670958924284,186
43,4.55,random,4.55,0.0018488374213772281,0.6121485379299865,158
43,4.55,local,4.550000000000001,0.18858613752461212,0.6204751148887432,192
43,4.55,hot-cold,4.55,0.049851321862660135,0.9662983152483573,153
43,9.19,random,9.190000000000001,-0.0018650053635631122,0.29136804668358646,43
43,9.19,local,9.19,0.37772620841057825,0.9995896368927161,43
43,9.19,hot-cold,9.190000000000003,0.0150612719764092,0.9996505969208087,44
44,1.07,random,1.0699999999999998,0.04854229979211982,0.47002100270181507,302
44,1.07,local,1.0699999999999998,0.6900951038117078,0.47940847805371856,308
44,1.07,hot-cold,1.0699999999999998,0.32888491052635577,0.7474249290862017,338
44,1.25,random,1.25,0.055248920132409306,0.5123066544163608,273
44,1.25,local,1.2500000000000002,0.8222430725990041,0.5361736696068171,254
44,1.25,hot-cold,1.25,0.285557285648063,0.7916065347912546,284
44,1.44,random,1.44,-0.10098278861931086,0.5000719770216996,246
44,1.44,local,1.44,0.8391038067346636,0.7427415806430309,255
44,1.44,hot-cold,1.44,0.4362467214864456,0.8307378911224339,279
44,2.48,random,2.4799999999999995,-0.027527609943281826,0.3610727579284916,198
44,2.48,local,2.4799999999999995,0.6148959243558192,0.8979623729740674,226
44,2.48,hot-cold,2.48,0.10937718190243895,0.8994669544524698,243
44,3.3,random,3.2999999999999994,-0.032539976387916364,0.45519476502740686,168
44,3.3,local,3.3,0.5571420148796421,0.14997801884401651,158
44,3.3,hot-cold,3.3000000000000003,0.33915080007418824,0.9524210156569509,197
44,4.55,random,4.550000000000001,-0.023852014842805608,0.40030868114982615,111
44,4.55,local,4.55,0.3585187969236206,0.904423503304721,145
44,4.55,hot-cold,4.550000000000001,0.13381888886415055,0.9616812714474969,165
44,9.19,random,9.19,-0.010890321466225853,0.3870225926166305,38
44,9.19,local,9.190000000000001,0.3543603489463757,0.07004266302561056,26
44,9.19,hot-cold,9.189999999999998,-0.0010441731598479366,0.9999041266099636,38
45,1.07,random,1.07,0.034708592220958956,0.5890140580673429,293
45,1.07,local,1.0699999999999998,0.8258910416528492,0.36731259002726196,275
45,1.07,hot-cold,1.07,0.43683799346363184,0.7577602798858377,320
45,1.25,random,1.2499999999999998,0.004924755804201019,0.5389135665728068,276
45,1.25,local,1.2499999999999998,0.8863661698505595,0.2380616880844317,239
45,1.25,hot-cold,1.2499999999999998,0.3984942121023354,0.7991926188450063,309
45,1.44,random,1.4400000000000002,-0.05368304179918473,0.5199376095610116,271
45,1.44,local,1.4400000000000002,0.8016220473665946,0.7720655772246129,292
45,1.44,hot-cold,1.4400000000000002,0.21719810903047293,0.7911047724782467,302
45,2.48,random,2.480000000000001,0.14954207934757172,0.4147717205956598,170
45,2.48,local,2.4800000000000004,0.7958307792006022,0.3009017309845183,180
45,2.48,hot-cold,2.480000000000001,0.27128847674299317,0.9186693643591465,203
45,3.3,random,3.2999999999999994,-0.019304749887307595,0.3028632191290305,170
45,3.3,local,3.3000000000000003,0.5283251024166986,0.4158417096783586,187
45,3.3,hot-cold,3.2999999999999994,0.033561910862299635,0.9519748635260701,168
45,4.55,random,4.550000000000002,-0.008992163110393617,0.4084238211367637,137
45,4.55,local,4.55,0.257665554137489,0.949514396382217,180
45,4.55,hot-cold,4.550000000000002,0.05515673248714605,0.9508350301062256,184
45,9.19,random,9.190000000000005,-0.006230081644899948,0.7663846305922286,96
45,9.19,local,9.190000000000003,0.21538774045928316,0.0026802319985457274,58
45,9.19,hot-cold,9.190000000000003,0.005958703474495719,0.9917616337344939,86
46,1.07,random,1.07,0.033563785963841804,0.4967629932890973,296
46,1.07,local,1.07,0.8184751974793607,0.6157232264040094,295
46,1.07,hot-cold,1.0700000000000003,0.4384661601049422,0.7451036087969248,325
46,1.25,random,1.2500000000000002,0.003569545515009594,0.5192914517646398,252
46,1.25,local,1.2500000000000002,0.8016050439920612,0.24801897288734473,252
46,1.25,hot-cold,1.25,0.38257961208023655,0.7944584695620667,305
46,1.44,random,1.44,-0.07332346985631223,0.4076022931276273,253
46,1.44,local,1.4400000000000002,0.4761030098215388,0.700825296531409,292
46,1.44,hot-cold,1.44,0.18000722770620353,0.8092300080804776,290
46,2.48,random,2.4800000000000004,-0.025678865872362015,0.41943306555706367,203
46,2.48,local,2.48,0.8811213612546598,0.8150263312331787,207
46,2.48,hot-cold,2.4800000000000004,0.24137137419576807,0.8968551178456349,235
46,3.3,random,3.3000000000000003,-0.005998848532356628,0.6299978026509538,152
46,3.3,local,3.2999999999999994,0.7925600940991856,0.8034911354331822,180
46,3.3,hot-cold,3.2999999999999994,0.10225509316693758,0.9442137804452402,169
46,4.55,random,4.550000000000001,-0.036303944703816336,0.39048791031504865,111
46,4.55,local,4.55,0.516544339395282,0.9797958674395191,119
46,4.55,hot-cold,4.55,0.0297401399849918,0.9837785693295387,123
46,9.19,random,9.190000000000005,-0.010179443086134134,0.21896718057894526,79
46,9.19,local,9.190000000000003,0.1249088131690208,0.9247848968308398,78
46,9.19,hot-cold,9.190000000000003,0.0026744837662754386,0.980389227729383,105
47,1.07,random,1.0699999999999998,0.02362989289914726,0.4450037883897502,292
47,1.07,local,1.0699999999999998,0.8031499560173034,0.5607377188941485,299
47,1.07,hot-cold,1.0699999999999998,0.35324109544369864,0.7694703729540939,307
47,1.25,random,1.25,0.009406232523551251,0.5193202209001858,274
47,1.25,local,1.2500000000000002,0.8501941010435551,0.7283751007669629,292
47,1.25,hot-cold,1.25,0.3213173298075892,0.797001505394046,305
47,1.44,random,1.4400000000000002,-0.06095212338020008,0.4906863337454724,275
47,1.44,local,1.4400000000000002,0.832228671024925,0.5075389131945426,276
47,1.44,hot-cold,1.4400000000000002,0.1933698761250978,0.7922139302118306,308
47,2.48,random,2.4800000000000004,0.0835399838658428,0.6226202175737003,241
47,2.48,local,2.480000000000001,0.5840288956606315,0.7276372066822351,212
47,2.48,hot-cold,2.48,0.07963321061071185,0.8518232625633533,255
47,3.3,random,3.3000000000000003,-0.05078165473654571,0.5510893233621317,170
47,3.3,local,3.3000000000000007,0.8855596220559616,0.1632993852667859,126
47,3.3,hot-cold,3.3000000000000007,0.15228805094924172,0.9528064153665236,178
47,4.55,random,4.55,-0.0329942313114797,0.5004883925187916,124
47,4.55,local,4.55,0.577797519933309,0.5067682081155713,145
47,4.55,hot-cold,4.550000000000001,0.24617454740802672,0.9687388820162243,138
47,9.19,random,9.190000000000003,-0.011204363533941197,0.7040659249891791,52
47,9.19,local,9.190000000000001,0.061138275225329844,0.9061961162024207,64
47,9.19,hot-cold,9.190000000000001,-0.007898240008535,0.9977372565248803,61
48,1.07,random,1.0700000000000003,-0.01862920498758996,0.5168636852980643,292
48,1.07,local,1.0700000000000003,0.6782143392161721,0.3783844015266307,294
48,1.07,hot-cold,1.0700000000000003,0.3164431166416594,0.7560349103885057,326
48,1.25,random,1.25,-0.0675862006187797,0.544662680834086,282
48,1.25,local,1.25,0.7719191407240674,0.680178474718156,281
48,1.25,hot-cold,1.25,0.22965366209243362,0.7817580571396877,312
48,1.44,random,1.44,-0.07772528256023975,0.5085147276308799,267
48,1.44,local,1.4400000000000002,0.7907638345850319,0.7682013713491883,273
48,1.44,hot-cold,1.4400000000000002,0.2462807701792794,0.835437094448837,280
48,2.48,random,2.480000000000001,0.0410370710119808,0.6038013519364499,234
48,2.48,local,2.4800000000000004,0.5804706407595334,0.29711572138353004,231
48,2.48,hot-cold,2.480000000000001,0.09803358911631777,0.8211803633439612,277
48,3.3,random,3.2999999999999994,-0.05243696779696351,0.5338708244686801,130
48,3.3,local,3.3000000000000003,0.6069922041079335,0.7587936909222405,132
48,3.3,hot-cold,3.3,0.0791605040146847,0.9491921659661591,174
48,4.55,random,4.550000000000002,-0.02858954994705415,0.6332656697169547,147
48,4.55,local,4.550000000000002,0.5795231960381196,0.8037137099017064,166
48,4.55,hot-cold,4.550000000000001,0.3061496877487249,0.9708781566112953,136
48,9.19,random,9.189999999999998,-0.011179773798962383,0.9736900144303327,22
48,9.19,local,9.19,0.5769121932585871,0.9998759170114533,18
48,9.19,hot-cold,9.19,-0.00962336405521584,0.9999523655301996,28
49,1.07,random,1.07,-0.008373069702739818,0.5087126839901448,299
49,1.07,local,1.07,0.8022531605666082,0.5276654853209356,289
49,1.07,hot-cold,1.07,0.37787433646602114,0.7670381207043107,317
49,1.25,random,1.25,0.0006522060164249372,0.4345796975717812,269
49,1.25,local,1.25,0.893286777197279,0.8493341827394982,284
49,1.25,hot-cold,1.25,0.36333656322312197,0.8144905773986536,301
49,1.44,random,1.44,-0.06279004664774182,0.4720752791692811,258
49,1.44,local,1.44,0.7905173537907496,0.6420101890860483,261
49,1.44,hot-cold,1.4400000000000002,0.38987526576349507,0.8412936537465534,273
49,2.48,random,2.4800000000000004,-0.06196804970896179,0.5391769397452749,185
49,2.48,local,2.4800000000000004,0.741023402890469,0.7760160731442003,195
49,2.48,hot-cold,2.4800000000000004,0.13111786035109663,0.9054206562177602,214
49,3.3,random,3.3000000000000007,-0.036134753555378506,0.46839169338271713,193
49,3.3,local,3.3000000000000007,0.62487654963558,0.8076071190949283,209
49,3.3,hot-cold,3.3,0.06599680698905289,0.8921938268712368,226
49,4.55,random,4.550000000000001,0.017520246787568812,0.5757346194298851,126
49,4.55,local,4.550000000000001,0.5555097011979294,0.9450131673756137,122
49,4.55,hot-cold,4.55,0.25385611877025116,0.976806989244276,131
49,9.19,random,9.19,-0.011551379387358044,0.15495668102696247,44
49,9.19,local,9.190000000000001,0.07091060564704707,0.01666610713513632,41
49,9.19,hot-cold,9.190000000000001,0.003453461264699601,0.995885312988031,56
50,1.07,random,1.07,-0.07822793858330468,0.570915862604823,302
50,1.07,local,1.0699999999999998,0.8536765024115519,0.46512081771554925,289
50,1.07,hot-cold,1.07,0.4749574288563894,0.7585620590300308,318
50,1.25,random,1.25,0.03934967558290876,0.5396148741943152,298
50,1.25,local,1.25,0.4317912196948282,0.46002957360562713,290
50,1.25,hot-cold,1.25,0.1704580363431692,0.7415350181579157,333
50,1.44,random,1.4400000000000004,0.06121844415016362,0.523094274921277,253
50,1.44,local,1.4400000000000004,0.917275175281911,0.745363550847989,276
50,1.44,hot-cold,1.4400000000000002,0.3305918338084228,0.8318244526129606,287
50,2.48,random,2.4800000000000004,-0.060455580713050364,0.50216299060017,218
50,2.48,local,2.4800000000000004,0.591838070051027,0.7770140943457462,226
50,2.48,hot-cold,2.48,0.12611897127473926,0.8922859870406852,243
50,3.3,random,3.3000000000000016,-0.010616462111451962,0.5935331959019545,127
50,3.3,local,3.3000000000000016,0.7174533030185357,0.1284392020000557,140
50,3.3,hot-cold,3.3000000000000007,0.042250435729537815,0.9503289977098914,167
50,4.55,random,4.550000000000002,-0.021852424053997066,0.678888264441009,171
50,4.55,local,4.550000000000001,0.39246496293775784,0.9538922016728411,139
50,4.55,hot-cold,4.550000000000002,0.055314273036717876,0.963562120972907,163
50,9.19,random,9.190000000000003,-0.011886381990372908,0.5300864222738029,34
50,9.19,local,9.190000000000003,0.0758564435023975,0.46425752336952325,46
50,9.19,hot-cold,9.190000000000003,-0.011485071929691611,0.9999752206673136,40
51,1.07,random,1.07,-0.06737568790289264,0.49648017832356145,287
51,1.07,local,1.07,0.9003538402029153,0.29473819980238697,248
51,1.07,hot-cold,1.0700000000000003,0.3471801321789107,0.779192898014313,308
51,1.25,random,1.2499999999999998,0.009623400533972502,0.4953728039213064,290
51,1.25,local,1.2499999999999998,0.7642845785220445,0.6076222900608281,296
51,1.25,hot-cold,1.25,0.25156022021714464,0.7538774190654406,315
51,1.44,random,1.44,0.007347988569186041,0.5220176877369584,258
51,1.44,local,1.4399999999999997,0.8991002704857183,0.30233940866596715,250
51,1.44,hot-cold,1.4399999999999997,0.4028463443644657,0.7989786146447784,276
51,2.48,random,2.48,-0.04216857469649879,0.39176201509580566,176
51,2.48,local,2.479999999999999,0.8487895277548914,0.8742237119881323,196
51,2.48,hot-cold,2.48,0.05802780767694794,0.8877565215833408,219
51,3.3,random,3.2999999999999994,-0.020975309280077792,0.5210369912256326,181
51,3.3,local,3.2999999999999994,0.6248745857211695,0.24977185719008232,181
51,3.3,hot-cold,3.2999999999999994,0.09161381175619694,0.9231124601693957,206
51,4.55,random,4.550000000000002,0.04419853182707537,0.3277658498795935,152
51,4.55,local,4.550000000000003,0.507540455745417,0.12523765268237458,126
51,4.55,hot-cold,4.550000000000001,0.04035222935065775,0.9499249246235437,161
51,9.19,random,9.190000000000001,-0.003906501318637991,0.14772167324170132,110
51,9.19,local,9.190000000000005,0.02409170571292229,0.07876036830581215,107
51,9.19,hot-cold,9.190000000000003,-0.002951840144029974,0.9646922155129742,123
52,1.07,random,1.0699999999999998,-0.045180369784094315,0.4730121675827818,328
52,1.07,local,1.0699999999999998,0.7380465122127076,0.5188049943768002,302
52,1.07,hot-cold,1.0699999999999998,0.2527313162242835,0.7413556670450299,315
52,1.25,random,1.2500000000000002,0.04542728790587872,0.4852484727937356,294
52,1.25,local,1.2500000000000004,0.748185464632759,0.44027786142017405,298
52,1.25,hot-cold,1.25,0.3011930999815004,0.783276072055596,310
52,1.44,random,1.4400000000000002,-0.015912137793570005,0.44092699530016277,272
52,1.44,local,1.4400000000000002,0.8870160663172811,0.7243996752470852,276
52,1.44,hot-cold,1.44,0.23967069073937994,0.8019941473598029,288
52,2.48,random,2.48,-0.027040858933657704,0.36496354106641293,172
52,2.48,local,2.48,0.6845108301536706,0.16559027853610875,123
52,2.48,hot-cold,2.4799999999999995,0.3236653989133486,0.9240214794467865,186
52,3.3,random,3.3000000000000003,-0.05864513379734244,0.5924089253587763,143
52,3.3,local,3.3000000000000003,0.6851146164096795,0.8477550616934901,145
52,3.3,hot-cold,3.3000000000000003,0.12334905396817013,0.9597622108246209,159
52,4.55,random,4.55,-0.041942232501285016,0.43053493858283387,93
52,4.55,local,4.55,0.6288452673459664,0.35076307743835067,101
52,4.55,hot-cold,4.550000000000001,0.11415919675877803,0.987982211075533,109
52,9.19,random,9.19,0.0902917772013946,0.7531436887691051,69
52,9.19,local,9.190000000000005,0.3810712172341101,0.8353233188386385,46
52,9.19,hot-cold,9.190000000000001,-0.008745457211058055,0.9997344133482361,44
53,1.07,random,1.0699999999999998,-0.029562922996543558,0.4126702879140729,296
53,1.07,local,1.07,0.8916339925576259,0.7550672620850907,325
53,1.07,hot-cold,1.07,0.5372941178539077,0.7656277582773923,322
53,1.25,random,1.25,-0.029085478894620643,0.4824035498169068,274
53,1.25,local,1.25,0.844424013299541,0.34137635316705606,262
53,1.25,hot-cold,1.25,0.327758716946683,0.7939889801897659,297
53,1.44,random,1.4399999999999997,-0.12145303176832896,0.4886406394576097,247
53,1.44,local,1.44,0.7677164950575917,0.539359714615904,231
53,1.44,hot-cold,1.4399999999999997,0.4264894649007136,0.8383035209133527,264
53,2.48,random,2.48,-0.018776377581029083,0.5840925225428572,213
53,2.48,local,2.48,0.6414172055091188,0.4937809622377387,215
53,2.48,hot-cold,2.48,0.3699472236797726,0.8654938864234831,220
53,3.3,random,3.3000000000000003,-0.025731812880448946,0.5763630463872663,175
53,3.3,local,3.3000000000000003,0.47749598089674117,0.22209719569226968,135
53,3.3,hot-cold,3.2999999999999994,0.13303145845309527,0.9393183988937677,199
53,4.55,random,4.550000000000001,-0.03414758450499459,0.650230778360577,113
53,4.55,local,4.550000000000002,0.733429012058344,0.02923421383278109,100
53,4.55,hot-cold,4.550000000000002,0.14743692908103054,0.9723577610165374,135
53,9.19,random,9.19,-0.011860346710738517,0.412894136976697,30
53,9.19,local,9.19,0.3492898119578416,0.05685084126641964,26
53,9.19,hot-cold,9.190000000000001,-0.011816827837228061,0.999904328071394,29
54,1.07,random,1.07,-0.02746600723480096,0.476781224332685,308
54,1.07,local,1.07,0.8237619720866404,0.5490392516997056,314
54,1.07,hot-cold,1.07,0.3209315893296904,0.7584116630984861,319
54,1.25,random,1.2500000000000002,-0.05425458825749454,0.4889497644942899,304
54,1.25,local,1.2500000000000002,0.44707006638677455,0.727375942929362,337
