method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
shifted8_x2,Shifted-8 X²,x2,0,0.1,63,0.3513769127125768,0.032786793622469106,0.12725711111111113,0.15283497619047617,0.01551441273223308,0.02298361905628721,0.712874429655217,0.3551077435887049,0.24374231719781478,0.13158778101205823,0.10037090494092368,2.0793650793650795,0.0
shifted8_x2,Shifted-8 X²,x2,1,0.15,63,0.3717606031552941,0.032786793622469106,0.12678768253968253,0.1696931746031746,0.015439238088826291,0.027053714301141427,0.6735355047775167,0.3105131018729437,0.29427555439964176,0.18475150115906244,0.14962909505907623,2.6507936507936507,0.0
shifted8_x2,Shifted-8 X²,x2,2,0.2,63,0.41528117479282994,0.032786793622469106,0.13799649206349204,0.19600569841269838,0.015701333312169857,0.03279085738200038,0.6381006049554027,0.27351105307775825,0.3596323853920376,0.23976972604554794,0.19981454752953812,3.3015873015873014,0.0
shifted8_x2,Shifted-8 X²,x2,3,0.25,63,0.4383196269352057,0.032786793622469106,0.13899571428571428,0.2193828333333333,0.0159507301000375,0.031203555593651393,0.6051270639494298,0.2414461052606976,0.4163076901246631,0.2930470104255373,0.25,3.7777777777777777,0.0
shifted8_x2,Shifted-8 X²,x2,4,0.3,63,0.4663005001659478,0.032786793622469106,0.1395562857142857,0.23813367460317458,0.015733841289248686,0.0400899049367696,0.5714632684867533,0.2139501231057303,0.4642009787143223,0.34612736578971615,0.30018545247046186,4.142857142857143,0.0
shifted8_x2,Shifted-8 X²,x2,5,0.35,63,0.4906788571062911,0.032786793622469106,0.13981644444444444,0.2660486984126984,0.015670349156217872,0.03635657147046114,0.5408897661855296,0.19048968383244103,0.5171212989186483,0.3991655518138219,0.35037090494092366,4.587301587301587,0.0
shifted8_x2,Shifted-8 X²,x2,6,0.4,63,0.5160081348020122,0.032786793622469106,0.14227280952380952,0.28656580158730155,0.015855237989435066,0.038527492078996785,0.511461948355039,0.16836731490634735,0.5633237447057452,0.4491232993110778,0.39962909505907623,4.873015873015873,0.0
shifted8_x2,Shifted-8 X²,x2,7,0.45,63,0.5643646270041797,0.032786793622469106,0.14364066666666667,0.3202084047619047,0.01619860312590991,0.051530158827229104,0.4806016995201981,0.14926395908234608,0.6057930938781254,0.4990335901578267,0.4498145475295381,4.9523809523809526,0.0
shifted8_x2,Shifted-8 X²,x2,8,0.5,63,0.5735634838510251,0.032786793622469106,0.1464347619047619,0.3375200873015873,0.016468825306565932,0.04035301571564063,0.45148365138956004,0.13079060637761672,0.6425844336312915,0.5455784608447363,0.5,4.984126984126984,0.0
shifted8_x2,Shifted-8 X²,x2,9,0.55,63,0.6150052620198877,0.032786793622469106,0.14482342857142855,0.3644838015873016,0.016214857203146714,0.05669638103554169,0.42653602123674417,0.11677398473497416,0.6905492307647826,0.5929391999093313,0.5501854524704618,4.873015873015873,0.0
shifted8_x2,Shifted-8 X²,x2,10,0.6,63,0.6318500715979479,0.032786793622469106,0.1447049365079365,0.3906752936507937,0.015926857124127048,0.047756190692621506,0.3972098068555906,0.10224208472267025,0.7313016463839819,0.6417301051200383,0.6003709049409237,4.73015873015873,0.0
shifted8_x2,Shifted-8 X²,x2,11,0.65,63,0.6703070315636311,0.032786793622469106,0.14831350793650794,0.4211589841269841,0.016110222210131895,0.051937523667537934,0.36263634110727005,0.08534036080042517,0.771722209832025,0.689776084725819,0.6496290950590763,4.5396825396825395,0.0
shifted8_x2,Shifted-8 X²,x2,12,0.7,63,0.7056943336373539,0.032786793622469106,0.14794961904761905,0.44280985714285714,0.016493206296766507,0.06565485752764197,0.3381758276151404,0.07354782403461513,0.8059057962326777,0.7344764433209858,0.6998145475295382,4.2063492063492065,0.0
shifted8_x2,Shifted-8 X²,x2,13,0.75,63,0.7303826350149096,0.032786793622469106,0.15099363492063492,0.4791782063492063,0.017003174501633776,0.05042082562096531,0.3069303245431492,0.06191512327345587,0.8366933181172326,0.7786368283014449,0.75,3.9523809523809526,0.0
shifted8_x2,Shifted-8 X²,x2,14,0.8,63,0.767455698353266,0.032786793622469106,0.14827042857142858,0.5004987936507936,0.016595809380449897,0.06930387312812461,0.26250934319955016,0.045492227115328306,0.8812630668519035,0.8285962040462191,0.8001854524704618,3.4444444444444446,0.0
shifted8_x2,Shifted-8 X²,x2,15,0.85,63,0.7895067855368626,0.032786793622469106,0.1501641746031746,0.5299127698412698,0.016549587338453204,0.06009346013149566,0.23350219685022552,0.036456162021273615,0.9098978960324847,0.8722030908342392,0.8503709049409237,2.984126984126984,0.0
shifted8_x2,Shifted-8 X²,x2,16,0.9,63,0.8118720079073158,0.032786793622469106,0.14270733333333335,0.557080865079365,0.016771555493866587,0.0625254603782816,0.1936579020435197,0.025766461614578448,0.9393055457917471,0.9137799238401746,0.8996290950590763,2.507936507936508,0.0
shifted8_x2,Shifted-8 X²,x2,17,0.95,63,0.8551030321997782,0.032786793622469106,0.14541203174603176,0.580274873015873,0.017008761890114254,0.07962057192529,0.1259695479040226,0.011006908757345973,0.9748433941886538,0.9587238724269564,0.949814547529538,1.619047619047619,0.0
