model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
qwen05,test_medium_code,7,0.45,cell1_x2,Cell-1 X²,importance_bound,True,0.4837465839726584,0.45078992125179085,21.0,7.154946501266002,0.3407117381555239,9.932694092392921,0.4729854329710915,0.4651740056495847,0.49535110096670243
qwen05,test_medium_code,7,0.45,cell1_x2,Cell-1 X²,error_oracle,True,0.4837465839726584,0.45078992125179085,21.0,7.111358999748051,0.33863614284514526,9.328358383849263,0.4442075420880601,0.4442075420880601,0.44762576083064803
qwen05,test_medium_code,7,0.45,shifted8_x2,Shifted-8 X²,importance_bound,True,0.4837465839726584,0.45078992125179085,21.0,8.206439504661203,0.39078283355529536,9.777889735996723,0.46561379695222493,0.4628192550624676,0.5071901293412102
qwen05,test_medium_code,7,0.45,shifted8_x2,Shifted-8 X²,error_oracle,True,0.4837465839726584,0.45078992125179085,21.0,8.258718011142792,0.39327228624489485,9.178653417155147,0.43707873415024506,0.43707873415024506,0.4666395341031149
qwen05,test_medium_code,7,0.45,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.4837465839726584,0.45078992125179085,21.0,8.360589503212928,0.3981233096768061,9.90930562466383,0.4718716964125633,0.45884314629005357,0.4952853674364482
qwen05,test_medium_code,7,0.45,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.4837465839726584,0.45078992125179085,21.0,8.269971005183576,0.3938081431039798,9.418014058843255,0.44847685994491693,0.44847685994491693,0.4405447211779447
qwen05,test_medium_code,8,0.5,paper,Paper |x|,importance_bound,True,0.4332498368762788,0.4259134554082439,21.0,10.650566504744827,0.5071698335592775,8.943853102624416,0.4258977667916389,0.43361749279401485,0.5277227667382743
qwen05,test_medium_code,8,0.5,paper,Paper |x|,error_oracle,True,0.4332498368762788,0.4259134554082439,21.0,10.544281506616832,0.5021086431722301,8.833692893385887,0.4206520425421851,0.4206520425421851,0.4558690252416756
qwen05,test_medium_code,8,0.5,cell1_x2,Cell-1 X²,importance_bound,True,0.4332498368762788,0.4259134554082439,21.0,7.440141500580966,0.3542924524086174,8.910224929451942,0.4242964252119973,0.430720710034837,0.5500917472252059
qwen05,test_medium_code,8,0.5,cell1_x2,Cell-1 X²,error_oracle,True,0.4332498368762788,0.4259134554082439,21.0,7.285076003133653,0.34690838110160255,8.94396691955626,0.42590318664553617,0.42590318664553617,0.4833400465449338
qwen05,test_medium_code,8,0.5,shifted8_x2,Shifted-8 X²,importance_bound,True,0.4332498368762788,0.4259134554082439,21.0,8.420668503585516,0.4009842144564531,9.02702846378088,0.42985849827528,0.4501260546246721,0.542904415055496
qwen05,test_medium_code,8,0.5,shifted8_x2,Shifted-8 X²,error_oracle,True,0.4332498368762788,0.4259134554082439,21.0,8.486634009598076,0.4041254290284798,8.831169309094548,0.42053187186164515,0.42053187186164515,0.4975678593805944
qwen05,test_medium_code,8,0.5,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.4332498368762788,0.4259134554082439,21.0,8.652780002506553,0.4120371429765025,8.88264299184084,0.42298299961146857,0.43962468195240945,0.5476875783208021
qwen05,test_medium_code,8,0.5,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.4332498368762788,0.4259134554082439,21.0,8.578436505098463,0.4084969764332601,8.889479795470834,0.4233085616890873,0.4233085616890873,0.4738394535445756
qwen05,test_medium_code,9,0.55,paper,Paper |x|,importance_bound,True,0.3919310938744318,0.40163305029273033,21.0,10.971481505770447,0.5224515002747832,8.12547878921032,0.3869275613909676,0.39569458428637255,0.5766285132474043
qwen05,test_medium_code,9,0.55,paper,Paper |x|,error_oracle,True,0.3919310938744318,0.40163305029273033,21.0,10.88285250537479,0.5182310716845139,8.30486885458231,0.3954699454563005,0.3954699454563005,0.5084306749015396
qwen05,test_medium_code,9,0.55,cell1_x2,Cell-1 X²,importance_bound,True,0.3919310938744318,0.40163305029273033,21.0,7.746060508435308,0.3688600242112051,8.1848826110363,0.3897563148112524,0.40321263834457133,0.5856465941639812
qwen05,test_medium_code,9,0.55,cell1_x2,Cell-1 X²,error_oracle,True,0.3919310938744318,0.40163305029273033,21.0,7.659851007439732,0.3647548098780825,8.402937976643443,0.40013990364968777,0.40013990364968777,0.5427547663802362
qwen05,test_medium_code,9,0.55,shifted8_x2,Shifted-8 X²,importance_bound,True,0.3919310938744318,0.40163305029273033,21.0,8.800801003759084,0.4190857620837659,8.202754497528076,0.3906073570251465,0.4113208057879958,0.585578063462227
qwen05,test_medium_code,9,0.55,shifted8_x2,Shifted-8 X²,error_oracle,True,0.3919310938744318,0.40163305029273033,21.0,8.896892004853068,0.4236615240406223,8.387691969051957,0.39941390328818843,0.39941390328818843,0.5284458355710704
qwen05,test_medium_code,9,0.55,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.3919310938744318,0.40163305029273033,21.0,9.007561509085953,0.4289315004326644,8.131580881774426,0.3872181372273536,0.40711643783530843,0.5832675998030789
qwen05,test_medium_code,9,0.55,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.3919310938744318,0.40163305029273033,21.0,9.057255505937693,0.43129788123512824,8.311034666374326,0.39576355554163456,0.39576355554163456,0.5261605464554242
qwen05,test_medium_code,10,0.6,paper,Paper |x|,importance_bound,True,0.3508060120400928,0.37697419559671763,21.0,12.345548504896222,0.5878832621379153,6.570003882050514,0.31285732771669117,0.33933382012349156,0.6500794396706051
qwen05,test_medium_code,10,0.6,paper,Paper |x|,error_oracle,True,0.3508060120400928,0.37697419559671763,21.0,11.295269005253733,0.5378699526311301,7.877101604361087,0.375100076398147,0.375100076398147,0.569453768349445
qwen05,test_medium_code,10,0.6,cell1_x2,Cell-1 X²,importance_bound,True,0.3508060120400928,0.37697419559671763,21.0,8.689288510441063,0.41377564335433636,7.0838242918252945,0.337324966277395,0.36584070488433573,0.6355355464554242
qwen05,test_medium_code,10,0.6,cell1_x2,Cell-1 X²,error_oracle,True,0.3508060120400928,0.37697419559671763,21.0,8.27453250296366,0.39402535728398386,7.8105051796883345,0.3719288180803969,0.3719288180803969,0.5712691326530612
qwen05,test_medium_code,10,0.6,shifted8_x2,Shifted-8 X²,importance_bound,True,0.3508060120400928,0.37697419559671763,21.0,9.53300100222027,0.45395242867715574,7.362297981977463,0.350585618189403,0.38300491254665847,0.6236713435374148
qwen05,test_medium_code,10,0.6,shifted8_x2,Shifted-8 X²,error_oracle,True,0.3508060120400928,0.37697419559671763,21.0,9.472051003435311,0.45105004778263386,7.859069550409913,0.3742414071623768,0.3742414071623768,0.5546035848549946
qwen05,test_medium_code,10,0.6,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.3508060120400928,0.37697419559671763,21.0,9.842650002916214,0.4686976191864864,7.148511230945587,0.3404052967116946,0.36695367884489577,0.6307523831901181
qwen05,test_medium_code,10,0.6,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.3508060120400928,0.37697419559671763,21.0,9.594187004180906,0.4568660478181384,7.828279776498675,0.3727752274523179,0.3727752274523179,0.5546217664697456
qwen05,test_medium_code,11,0.65,paper,Paper |x|,importance_bound,True,0.2972541479837327,0.3404191593595204,21.0,13.135393003604113,0.6254949049335292,5.80089595913887,0.2762331409113748,0.31517277508308844,0.6857461734693877
qwen05,test_medium_code,11,0.65,paper,Paper |x|,error_oracle,True,0.2972541479837327,0.3404191593595204,21.0,12.305661998975337,0.5859839047131112,6.978183169383556,0.3322944366373122,0.3322944366373122,0.6145889276763337
qwen05,test_medium_code,11,0.65,cell1_x2,Cell-1 X²,importance_bound,True,0.2972541479837327,0.3404191593595204,21.0,9.839448009650885,0.4685451433167088,5.911940813064575,0.2815209910983131,0.32003926400960026,0.6902664026136767
qwen05,test_medium_code,11,0.65,cell1_x2,Cell-1 X²,error_oracle,True,0.2972541479837327,0.3404191593595204,21.0,9.528481004612743,0.4537371906958449,6.762745080515742,0.3220354800245592,0.3220354800245592,0.6331341747225204
qwen05,test_medium_code,11,0.65,shifted8_x2,Shifted-8 X²,importance_bound,True,0.2972541479837327,0.3404191593595204,21.0,10.705557009627997,0.5097884290299046,6.194856882095337,0.2949931848616827,0.3338695295055264,0.6784371643394199
qwen05,test_medium_code,11,0.65,shifted8_x2,Shifted-8 X²,error_oracle,True,0.2972541479837327,0.3404191593595204,21.0,11.085994011879562,0.5279044767561696,6.5817465875297785,0.3134165041680847,0.3134165041680847,0.626047540726817
qwen05,test_medium_code,11,0.65,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.2972541479837327,0.3404191593595204,21.0,11.586683497485755,0.5517468332136074,5.50349548459053,0.26207121355193,0.3131131516226257,0.7117878401360542
qwen05,test_medium_code,11,0.65,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.2972541479837327,0.3404191593595204,21.0,10.48244000636172,0.4991638098267486,7.131546882912517,0.33959747061488177,0.33959747061488177,0.5950632720193338
qwen05,test_medium_code,12,0.7,paper,Paper |x|,importance_bound,True,0.2541382965587434,0.3130363440584569,21.0,13.940452001829028,0.6638310477061442,5.03973725438118,0.2399874883038657,0.2897624365564081,0.7215136054421768
qwen05,test_medium_code,12,0.7,paper,Paper |x|,error_oracle,True,0.2541382965587434,0.3130363440584569,21.0,13.384057499495805,0.6373360714045622,6.195251986850053,0.29501199937381206,0.29501199937381206,0.6667421902971714
qwen05,test_medium_code,12,0.7,cell1_x2,Cell-1 X²,importance_bound,True,0.2541382965587434,0.3130363440584569,21.0,10.906356010076403,0.5193502861941144,4.892263948917389,0.2329649499484471,0.2832285267289817,0.7403022064088792
qwen05,test_medium_code,12,0.7,cell1_x2,Cell-1 X²,error_oracle,True,0.2541382965587434,0.3130363440584569,21.0,10.447058504628478,0.4974789764108799,6.0230909418314695,0.2868138543729271,0.2868138543729271,0.6736162392588613
qwen05,test_medium_code,12,0.7,shifted8_x2,Shifted-8 X²,importance_bound,True,0.2541382965587434,0.3130363440584569,21.0,12.272129013274073,0.584387095870194,4.7747707068920135,0.22737003366152445,0.28815355885308236,0.747474154135338
qwen05,test_medium_code,12,0.7,shifted8_x2,Shifted-8 X²,error_oracle,True,0.2541382965587434,0.3130363440584569,21.0,12.236467014525056,0.5826889054535741,5.7298440877348185,0.27284971846356276,0.27284971846356276,0.6736665883458645
qwen05,test_medium_code,12,0.7,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.2541382965587434,0.3130363440584569,21.0,12.565316002058562,0.5983483810504078,4.610104352235794,0.21952877867789494,0.2851343081011215,0.7569621598639454
qwen05,test_medium_code,12,0.7,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.2541382965587434,0.3130363440584569,21.0,12.53233001433259,0.5967776197301233,5.5640581380575895,0.26495514943131376,0.26495514943131376,0.6855182039921229
qwen05,test_medium_code,13,0.75,paper,Paper |x|,importance_bound,True,0.20853498152324132,0.28030307812704924,21.0,14.73360400096655,0.7016001905222167,4.337886065244675,0.20656600310688927,0.2613637027929404,0.7548167293233082
qwen05,test_medium_code,13,0.75,paper,Paper |x|,error_oracle,True,0.20853498152324132,0.28030307812704924,21.0,15.204495002397183,0.724023571542723,4.912511349190026,0.2339291118661917,0.2339291118661917,0.7381427900107411
qwen05,test_medium_code,13,0.75,cell1_x2,Cell-1 X²,importance_bound,True,0.20853498152324132,0.28030307812704924,21.0,12.024613511875746,0.5726006434226546,3.8629567623138428,0.1839503220149449,0.24314812060245977,0.790297451217329
qwen05,test_medium_code,13,0.75,cell1_x2,Cell-1 X²,error_oracle,True,0.20853498152324132,0.28030307812704924,21.0,11.638772006815612,0.554227238419791,5.126669638091698,0.2441271256234142,0.2441271256234142,0.7378700657894736
qwen05,test_medium_code,13,0.75,shifted8_x2,Shifted-8 X²,importance_bound,True,0.20853498152324132,0.28030307812704924,21.0,13.530284014954507,0.6442992388073575,3.6880595088005066,0.17562188137145268,0.24942856802538568,0.8022175975653416
qwen05,test_medium_code,13,0.75,shifted8_x2,Shifted-8 X²,error_oracle,True,0.20853498152324132,0.28030307812704924,21.0,12.236467014525056,0.5826889054535741,5.7298440877348185,0.27284971846356276,0.27284971846356276,0.6736665883458645
qwen05,test_medium_code,13,0.75,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.20853498152324132,0.28030307812704924,21.0,13.173789508386013,0.6273233099231434,4.071294665336609,0.19387117453983851,0.26134446695158703,0.7854765261367704
qwen05,test_medium_code,13,0.75,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.20853498152324132,0.28030307812704924,21.0,12.53233001433259,0.5967776197301233,5.5640581380575895,0.26495514943131376,0.26495514943131376,0.6855182039921229
qwen05,test_medium_code,14,0.8,paper,Paper |x|,importance_bound,True,0.16379982233047485,0.24379751232585736,21.0,15.90567750377798,0.757413214465618,3.401161015033722,0.16196004833493913,0.2292477303251092,0.8024553571428571
qwen05,test_medium_code,14,0.8,paper,Paper |x|,error_oracle,True,0.16379982233047485,0.24379751232585736,21.0,15.204495002397183,0.724023571542723,4.912511349190026,0.2339291118661917,0.2339291118661917,0.7381427900107411
qwen05,test_medium_code,14,0.8,cell1_x2,Cell-1 X²,importance_bound,True,0.16379982233047485,0.24379751232585736,21.0,12.7981070153805,0.6094336673990715,3.1972174644470215,0.1522484506879534,0.21994049194645846,0.8260117369316147
qwen05,test_medium_code,14,0.8,cell1_x2,Cell-1 X²,error_oracle,True,0.16379982233047485,0.24379751232585736,21.0,12.062902508441805,0.5744239289734193,4.815476790303364,0.2293084185858745,0.2293084185858745,0.7545579909595416
qwen05,test_medium_code,14,0.8,shifted8_x2,Shifted-8 X²,importance_bound,True,0.16379982233047485,0.24379751232585736,21.0,14.518703513979016,0.6913668339990008,2.8594284653663635,0.13616326025554112,0.21558411372271144,0.8450255102040813
qwen05,test_medium_code,14,0.8,shifted8_x2,Shifted-8 X²,error_oracle,True,0.16379982233047485,0.24379751232585736,21.0,13.687707514078499,0.6517955959084999,4.690379107370973,0.2233513860652844,0.2233513860652844,0.7331652233261724
qwen05,test_medium_code,14,0.8,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.16379982233047485,0.24379751232585736,21.0,14.023133510825515,0.6677682624202627,3.344157427549362,0.15924559178806486,0.23177001454002624,0.8211880146795559
qwen05,test_medium_code,14,0.8,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.16379982233047485,0.24379751232585736,21.0,13.974257509838043,0.6654408338018116,4.5026472341269255,0.21441177305366313,0.21441177305366313,0.7474461824203364
qwen05,test_medium_code,15,0.85,paper,Paper |x|,importance_bound,True,0.12840467123758226,0.21796386589163116,21.0,17.215215999060213,0.8197721904314387,2.4604339599609375,0.11716352190290179,0.1838559099539582,0.8524156373075545
qwen05,test_medium_code,15,0.85,paper,Paper |x|,error_oracle,True,0.12840467123758226,0.21796386589163116,21.0,16.080537003292385,0.7657398572996373,4.3342806403525165,0.2063943162072627,0.2063943162072627,0.7738738587540278
qwen05,test_medium_code,15,0.85,cell1_x2,Cell-1 X²,importance_bound,True,0.12840467123758226,0.21796386589163116,21.0,14.13991451371932,0.6733292625580629,2.1453347802162166,0.10215879905791507,0.17385150655727125,0.8807775577336197
qwen05,test_medium_code,15,0.85,cell1_x2,Cell-1 X²,error_oracle,True,0.12840467123758226,0.21796386589163116,21.0,12.542048506919741,0.5972404050914163,4.477157324785367,0.21319796784692222,0.21319796784692222,0.7736095260472607
qwen05,test_medium_code,15,0.85,shifted8_x2,Shifted-8 X²,importance_bound,True,0.12840467123758226,0.21796386589163116,21.0,15.288328520062386,0.7280156438124946,2.2242868542671204,0.10591842163176764,0.18516677358032516,0.8759720170963121
qwen05,test_medium_code,15,0.85,shifted8_x2,Shifted-8 X²,error_oracle,True,0.12840467123758226,0.21796386589163116,21.0,14.212099517211973,0.6767666436767606,4.3363426346331835,0.20649250641110398,0.20649250641110398,0.7569747471356962
qwen05,test_medium_code,15,0.85,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.12840467123758226,0.21796386589163116,21.0,15.139776515378534,0.7209417388275492,2.420662432909012,0.1152696396623339,0.1872077897091263,0.8664280679377013
qwen05,test_medium_code,15,0.85,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.12840467123758226,0.21796386589163116,21.0,13.974257509838043,0.6654408338018116,4.5026472341269255,0.21441177305366313,0.21441177305366313,0.7474461824203364
qwen05,test_medium_code,16,0.9,paper,Paper |x|,importance_bound,True,0.08035881178719657,0.16907072922081817,21.0,18.59030250249767,0.8852525001189367,1.632100522518158,0.07771907250086467,0.15135385780151753,0.8976626834944506
qwen05,test_medium_code,16,0.9,paper,Paper |x|,error_oracle,True,0.08035881178719657,0.16907072922081817,21.0,17.995450005111095,0.856926190719576,3.2672873963601883,0.15558511411238993,0.15558511411238993,0.8524352175080558
qwen05,test_medium_code,16,0.9,cell1_x2,Cell-1 X²,importance_bound,True,0.08035881178719657,0.16907072922081817,21.0,14.923122510119258,0.7106248814342504,1.5906434655189514,0.07574492692947388,0.1523941842606291,0.9093702448084493
qwen05,test_medium_code,16,0.9,cell1_x2,Cell-1 X²,error_oracle,True,0.08035881178719657,0.16907072922081817,21.0,14.443155508735837,0.6877693099398018,3.33845953294076,0.15897426347336951,0.15897426347336951,0.8640896325635514
qwen05,test_medium_code,16,0.9,shifted8_x2,Shifted-8 X²,importance_bound,True,0.08035881178719657,0.16907072922081817,21.0,16.166749516520678,0.7698452150724132,1.576065182685852,0.07505072298504058,0.15679554381252575,0.9092947211779447
qwen05,test_medium_code,16,0.9,shifted8_x2,Shifted-8 X²,error_oracle,True,0.08035881178719657,0.16907072922081817,21.0,15.58415151609081,0.7421024531471814,3.5079572442919016,0.16704558306151912,0.16704558306151912,0.8212817199248116
qwen05,test_medium_code,16,0.9,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.08035881178719657,0.16907072922081817,21.0,16.458381515473548,0.7837324531177879,1.4262694120407104,0.06791759104955764,0.14928512068443175,0.916426109917651
qwen05,test_medium_code,16,0.9,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.08035881178719657,0.16907072922081817,21.0,15.738664506272197,0.7494602145843904,3.4411662670318037,0.1638650603348478,0.1638650603348478,0.8616854636591476
qwen05,test_medium_code,17,0.95,paper,Paper |x|,importance_bound,True,0.04225686618259976,0.11488408924612611,21.0,20.609664509239494,0.9814125956780712,0.887394189834595,0.04225686618259976,0.11488408924612614,0.9427698711063373
qwen05,test_medium_code,17,0.95,paper,Paper |x|,error_oracle,True,0.04225686618259976,0.11488408924612611,21.0,20.609664509239494,0.9814125956780712,2.412565874168649,0.11488408924612614,0.11488408924612614,0.9427698711063373
qwen05,test_medium_code,17,0.95,cell1_x2,Cell-1 X²,importance_bound,False,0.04225686618259976,0.11488408924612611,,,,,,,
qwen05,test_medium_code,17,0.95,cell1_x2,Cell-1 X²,error_oracle,False,0.04225686618259976,0.11488408924612611,,,,,,,
qwen05,test_medium_code,17,0.95,shifted8_x2,Shifted-8 X²,importance_bound,True,0.04225686618259976,0.11488408924612611,21.0,17.751841529932737,0.8453257871396541,0.8711133599281312,0.041481588568006246,0.12651228400812084,0.9498145475295378
qwen05,test_medium_code,17,0.95,shifted8_x2,Shifted-8 X²,error_oracle,False,0.04225686618259976,0.11488408924612611,,,,,,,
qwen05,test_medium_code,17,0.95,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.04225686618259976,0.11488408924612611,21.0,17.76303951688355,0.8458590246135023,0.8677086830139159,0.041319461095900754,0.12597622324912142,0.9498145475295378
qwen05,test_medium_code,17,0.95,adaptive8_x2,Adaptive-8 X²,error_oracle,False,0.04225686618259976,0.11488408924612611,,,,,,,
qwen05,test_short_korean,0,0.1,paper,Paper |x|,importance_bound,True,0.8623984534116018,0.7035656736365387,21.0,9.711109004741491,0.4624337621305472,16.131113439798355,0.7681482590380169,0.6459186814193215,0.18242872807017535
qwen05,test_short_korean,0,0.1,paper,Paper |x|,error_oracle,True,0.8623984534116018,0.7035656736365387,21.0,9.711109004741491,0.4624337621305472,13.56429230980575,0.6459186814193215,0.6459186814193215,0.18242872807017535
qwen05,test_short_korean,0,0.1,cell1_x2,Cell-1 X²,importance_bound,True,0.8623984534116018,0.7035656736365387,21.0,6.209404005772948,0.29568590503680703,16.967747882008553,0.8079879943813596,0.7053454334714583,0.16908901718582164
qwen05,test_short_korean,0,0.1,cell1_x2,Cell-1 X²,error_oracle,True,0.8623984534116018,0.7035656736365387,21.0,6.212278505225956,0.29582278596314077,14.564681949093938,0.6935562832901875,0.6935562832901875,0.1833853607232366
qwen05,test_short_korean,0,0.1,shifted8_x2,Shifted-8 X²,importance_bound,True,0.8623984534116018,0.7035656736365387,21.0,6.855878506295978,0.32647040506171326,16.964458346366882,0.8078313498269944,0.686283128336072,0.16202056480486926
qwen05,test_short_korean,0,0.1,shifted8_x2,Shifted-8 X²,error_oracle,True,0.8623984534116018,0.7035656736365387,21.0,6.855878506295978,0.32647040506171326,14.411945695057511,0.686283128336072,0.686283128336072,0.16202056480486926
qwen05,test_short_korean,0,0.1,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.8623984534116018,0.7035656736365387,21.0,7.036920503911612,0.3350914525672196,17.116537518799305,0.8150732151809192,0.67869501711712,0.1501689491586108
qwen05,test_short_korean,0,0.1,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.8623984534116018,0.7035656736365387,21.0,7.036920503911612,0.3350914525672196,14.25259535945952,0.67869501711712,0.67869501711712,0.1501689491586108
qwen05,test_short_korean,1,0.15,paper,Paper |x|,importance_bound,True,0.8050945784364428,0.6672101708217746,21.0,9.711109004741491,0.4624337621305472,16.131113439798355,0.7681482590380169,0.6459186814193215,0.18242872807017535
qwen05,test_short_korean,1,0.15,paper,Paper |x|,error_oracle,True,0.8050945784364428,0.6672101708217746,21.0,9.711109004741491,0.4624337621305472,13.56429230980575,0.6459186814193215,0.6459186814193215,0.18242872807017535
qwen05,test_short_korean,1,0.15,cell1_x2,Cell-1 X²,importance_bound,True,0.8050945784364428,0.6672101708217746,21.0,6.213539506054281,0.2958828336216324,16.413535937666893,0.7815969494127092,0.688782842475034,0.19529012262799847
qwen05,test_short_korean,1,0.15,cell1_x2,Cell-1 X²,error_oracle,True,0.8050945784364428,0.6672101708217746,21.0,6.2230865044302925,0.2963374525919187,13.845951588824391,0.6593310280392567,0.6593310280392567,0.22861282670963112
qwen05,test_short_korean,1,0.15,shifted8_x2,Shifted-8 X²,importance_bound,True,0.8050945784364428,0.6672101708217746,21.0,6.8593400064436185,0.3266352384020771,16.635700926184654,0.7921762345802217,0.6760801613508236,0.1786553437164339
qwen05,test_short_korean,1,0.15,shifted8_x2,Shifted-8 X²,error_oracle,True,0.8050945784364428,0.6672101708217746,21.0,6.863894506226955,0.3268521193441407,13.868159824982285,0.6603885630943945,0.6603885630943945,0.1905069593626924
qwen05,test_short_korean,1,0.15,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.8050945784364428,0.6672101708217746,21.0,7.0381290030989625,0.33514900014756965,16.81512612849474,0.8007202918330828,0.6700765431104672,0.16446529269602575
qwen05,test_short_korean,1,0.15,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.8050945784364428,0.6672101708217746,21.0,7.042907003618954,0.3353765239818549,13.59141075052321,0.6472100357392004,0.6472100357392004,0.18827481650554956
qwen05,test_short_korean,2,0.2,paper,Paper |x|,importance_bound,True,0.7520175519443694,0.6280055880723965,21.0,9.718238004167498,0.4627732382936904,15.681559413671494,0.7467409244605473,0.6453851125690908,0.2045375716075903
qwen05,test_short_korean,2,0.2,paper,Paper |x|,error_oracle,True,0.7520175519443694,0.6280055880723965,21.0,9.727371004205168,0.46320814305738894,12.882562233135104,0.6134553444350049,0.6134553444350049,0.21984369405656998
qwen05,test_short_korean,2,0.2,cell1_x2,Cell-1 X²,importance_bound,True,0.7520175519443694,0.6280055880723965,21.0,6.225840505020617,0.29646859547717225,15.44345560669899,0.7354026479380471,0.6565582767306339,0.24051758861439307
qwen05,test_short_korean,2,0.2,cell1_x2,Cell-1 X²,error_oracle,True,0.7520175519443694,0.6280055880723965,21.0,6.254487506823597,0.29783273842017133,12.936204267665744,0.6160097270317021,0.6160097270317021,0.27617872807017535
qwen05,test_short_korean,2,0.2,shifted8_x2,Shifted-8 X²,importance_bound,True,0.7520175519443694,0.6280055880723965,21.0,6.87739900590229,0.3274951907572519,15.536169320344925,0.7398175866830916,0.635521291001212,0.23100440834228422
qwen05,test_short_korean,2,0.2,shifted8_x2,Shifted-8 X²,error_oracle,True,0.7520175519443694,0.6280055880723965,21.0,6.8875810064002865,0.3279800479238232,12.935710513964295,0.6159862149506807,0.6159862149506807,0.2500307688865019
qwen05,test_short_korean,2,0.2,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.7520175519443694,0.6280055880723965,21.0,7.051222503856955,0.33577250018366456,15.694314368069172,0.7473483032413891,0.6288520364711682,0.21681435732187604
qwen05,test_short_korean,2,0.2,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.7520175519443694,0.6280055880723965,21.0,7.051938504885612,0.33580659547074343,13.160768115893006,0.6267032436139527,0.6267032436139527,0.21915279269602572
qwen05,test_short_korean,3,0.25,paper,Paper |x|,importance_bound,True,0.6922205431120736,0.5920355659687803,21.0,9.757481003241837,0.4646419525353256,14.342848554253578,0.6829927882977894,0.5847730790486648,0.2676753267096311
qwen05,test_short_korean,3,0.25,paper,Paper |x|,error_oracle,True,0.6922205431120736,0.5920355659687803,21.0,9.75035200381583,0.4643024763721824,12.291439605876803,0.5853066478988954,0.5853066478988954,0.2455664831722162
qwen05,test_short_korean,3,0.25,cell1_x2,Cell-1 X²,importance_bound,True,0.6922205431120736,0.5920355659687803,21.0,6.267291006926595,0.29844242890126643,14.226682633161545,0.6774610777695974,0.6156104395077342,0.29525823487289643
qwen05,test_short_korean,3,0.25,cell1_x2,Cell-1 X²,error_oracle,True,0.6922205431120736,0.5920355659687803,21.0,6.2925985054702736,0.29964754787953685,12.226003808900714,0.5821906575667006,0.5821906575667006,0.2975966702470461
qwen05,test_short_korean,3,0.25,shifted8_x2,Shifted-8 X²,importance_bound,True,0.6922205431120736,0.5920355659687803,21.0,6.9108375057019575,0.3290875002715218,14.347176417708397,0.6831988770337332,0.6052985370513939,0.28813663623344066
qwen05,test_short_korean,3,0.25,shifted8_x2,Shifted-8 X²,error_oracle,True,0.6922205431120736,0.5920355659687803,21.0,6.941034007293938,0.33052542891875897,12.051032995805144,0.5738587140859592,0.5738587140859592,0.29525823487289643
qwen05,test_short_korean,3,0.25,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.6922205431120736,0.5920355659687803,21.0,7.086505503402291,0.33745264301915673,14.396142266690731,0.6855305841281301,0.5955951847136021,0.28106818385248833
qwen05,test_short_korean,3,0.25,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.6922205431120736,0.5920355659687803,21.0,7.078790502941965,0.3370852620448555,12.359672719612718,0.5885558437910818,0.5885558437910818,0.2691634219477264
qwen05,test_short_korean,4,0.3,paper,Paper |x|,importance_bound,True,0.6444426746595473,0.5683184565887565,21.0,9.815814503182173,0.46741973824677013,13.116365119814873,0.6245888152292797,0.5358525377565196,0.32719913623344066
qwen05,test_short_korean,4,0.3,paper,Paper |x|,error_oracle,True,0.6444426746595473,0.5683184565887565,21.0,9.785385002971173,0.46597071442719873,11.529541281983256,0.549025775332536,0.549025775332536,0.2812807688865019
qwen05,test_short_korean,4,0.3,cell1_x2,Cell-1 X²,importance_bound,True,0.6444426746595473,0.5683184565887565,21.0,6.312237504349945,0.3005827383023783,13.492914766073227,0.6425197507653918,0.5970346968554493,0.32858093895452917
