method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,selected_fraction,chunks,row_match_rate,fallback_rate
paper,Paper |x|,abs,3,0.25,189,0.6681366114223789,0.6371382619960942,0.030998349426284624,0.29866830158730157,0.3296666510135862,0.2855666798941799,0.09418407671957671,0.1492009894179894,0.016052317455726273,0.03685096305888634,0.5816334450922945,0.21065200636626547,0.3322551056506141,0.2499608395989975,8.624338624338625,0.9523809523809523,0.0
paper,Paper |x|,abs,4,0.3,189,0.7136757672902951,0.6826774178640105,0.030998349426284624,0.30331050793650793,0.3343088573627926,0.3186105925925926,0.10070978306878305,0.174349791005291,0.016135280380252127,0.044621036954657696,0.5482282113461268,0.18639132143959164,0.3830013492750743,0.2982324927578687,10.037037037037036,0.6666666666666666,0.0
paper,Paper |x|,abs,5,0.35,189,0.7621827382253169,0.7311843887990322,0.030998349426284624,0.3089250132275132,0.33992336265379786,0.3567147407407407,0.11122481481481479,0.20221630687830686,0.0162284020827245,0.04931623274805365,0.5107937717031708,0.16244862256226714,0.4336819483174218,0.34647499811826643,11.354497354497354,0.5238095238095238,0.0
paper,Paper |x|,abs,6,0.4,189,0.802158352151105,0.7711600027248203,0.030998349426284624,0.30586373544973544,0.3368620848760201,0.3970903835978836,0.12325918253968253,0.22926188888888885,0.016100740700802422,0.052105142976398774,0.4723159951113519,0.13938017370839595,0.48701752887831795,0.3987857669233961,12.74074074074074,0.5238095238095238,0.0
paper,Paper |x|,abs,7,0.45,189,0.8420790000762942,0.8110806506500096,0.030998349426284624,0.30856722751322746,0.33956557693951217,0.431523708994709,0.13387493386243385,0.25287110317460315,0.015929227443559724,0.05506048669851326,0.4451256255229945,0.12303379982236828,0.5327644217266607,0.44713818840933506,13.883597883597883,0.6666666666666666,0.0
paper,Paper |x|,abs,8,0.5,189,0.8794462832384062,0.8484479338121216,0.030998349426284624,0.30762524338624336,0.338623592812528,0.4699139074074074,0.14164326984126982,0.28232785714285713,0.01631424334097313,0.054594539677497514,0.4137873022605187,0.10744871096636249,0.5811670381556112,0.49998041979949875,15.19047619047619,0.9523809523809523,0.0
paper,Paper |x|,abs,9,0.55,189,0.9440865557996104,0.9130882063733257,0.030998349426284624,0.3154772222222222,0.34647557164850684,0.518993417989418,0.15942388624338624,0.30984898148148143,0.01632355551713353,0.06229401064455189,0.3797867046127086,0.09170664271349625,0.6269504339606674,0.5481933323568662,16.523809523809526,0.6666666666666666,0.0
paper,Paper |x|,abs,10,0.6,189,1.0066879579245185,0.9756896084982339,0.030998349426284624,0.33628300793650795,0.36728135736279255,0.555520208994709,0.1704898624338624,0.3366520317460317,0.01615390474242818,0.06773248682458875,0.35405972432936467,0.08016858182886916,0.6691911904900162,0.5964945783187677,17.33862433862434,0.5238095238095238,0.0
paper,Paper |x|,abs,11,0.65,189,1.0497083420165547,1.01870999259027,0.030998349426284624,0.32685617460317457,0.3578545240294592,0.6032800185185185,0.1890770714285714,0.3641620978835978,0.016378920569661067,0.07219487889891574,0.32309302589585065,0.06667145377113701,0.7155613009891812,0.6488053471238974,18.232804232804234,0.5714285714285714,0.0
paper,Paper |x|,abs,12,0.7,189,1.0954908020269634,1.0644924526006787,0.030998349426284624,0.3267655925925926,0.35776394201887723,0.647156193121693,0.20476673544973545,0.39188501587301583,0.017029248636275002,0.07354141825011794,0.29393247371569037,0.05547841074605463,0.7579674963597898,0.6971577686098364,19.206349206349206,0.6666666666666666,0.0
paper,Paper |x|,abs,13,0.75,189,1.1487928361935824,1.1177944867672978,0.030998349426284624,0.3406368888888889,0.37163523831517353,0.6896457248677248,0.22022414814814814,0.41767250529100525,0.017253248622177714,0.07025862438850612,0.2566237630046628,0.04305875995171759,0.8027431949105843,0.75,19.634920634920636,1.0,0.0
paper,Paper |x|,abs,14,0.8,189,1.2053004842087678,1.1743021347824831,0.030998349426284624,0.34986874338624335,0.38086709281252806,0.7256405873015873,0.2305018941798942,0.44438212698412694,0.017473354487231436,0.08131944960742081,0.22390351092033872,0.03315782893902405,0.8438545213174568,0.7982129125573674,19.56084656084656,0.6666666666666666,0.0
paper,Paper |x|,abs,15,0.85,189,1.2661253020549612,1.2351269526286766,0.030998349426284624,0.3529332380952381,0.38393158752152273,0.7730400211640213,0.24884504761904763,0.4723438544973545,0.017008592611149138,0.09214510075826805,0.19278671604053918,0.025191915098321457,0.8819198028120414,0.8465141585192689,18.55026455026455,0.5714285714285714,0.0
paper,Paper |x|,abs,16,0.9,189,1.3127853076547173,1.2817869582284327,0.030998349426284624,0.360586544973545,0.39158489439982963,0.8065132592592592,0.25961560052910054,0.49584664814814816,0.017280169319184,0.0974069846764443,0.15045846994256687,0.015252984705425398,0.9247015960632808,0.898766186722895,17.158730158730158,0.5238095238095238,0.0
paper,Paper |x|,abs,17,0.95,189,1.3660309424305281,1.3350325930042435,0.030998349426284624,0.37213891798941795,0.40313726741570266,0.8532848703703704,0.2767742328042328,0.5237162433862435,0.017519915274408392,0.09208888937004656,0.10230774379356282,0.007261822778711831,0.9621380810384397,0.9471773488103374,14.582010582010582,0.6666666666666666,0.0
