trial,target_cv,spatial_mode,budget_fraction,budget_rows,target_importance,method,method_label,selected_rows,selected_fraction,importance,two_line_ms,released_ms,chunks,meets_target
1,2.48,local,0.75,3648,0.9438776884227024,paper,Paper fixed-R,3648,0.75,0.9438776884227024,1.3453921643659523,1.340272841401928,39,True
1,2.48,local,0.75,3648,0.9438776884227024,exact_coverage,Exact global I-bound,3384,0.6957236842105263,0.9438865679860398,1.1165162054379665,1.1387417203737398,21,True
1,2.48,local,0.75,3648,0.9438776884227024,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9224761844431298,1.186988642277334,1.2124769459527098,6,False
1,2.48,local,0.75,3648,0.9438776884227024,cell1_bound,Cell-1 I-bound,3891,0.7999588815789473,0.9440853310233772,1.2658182655744197,1.2938485610791637,6,True
1,2.48,local,0.875,4256,0.9787934985930042,paper,Paper fixed-R,4254,0.8745888157894737,0.9787934985930042,1.5137308868280952,1.5229980449371474,37,True
1,2.48,local,0.875,4256,0.9787934985930042,exact_coverage,Exact global I-bound,3996,0.821546052631579,0.9788027023265704,1.3119847298037997,1.3358148073705918,23,True
1,2.48,local,0.875,4256,0.9787934985930042,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9715008457559684,1.3845598916177668,1.4143461169767053,3,False
1,2.48,local,0.875,4256,0.9787934985930042,cell1_bound,Cell-1 I-bound,4378,0.9000822368421053,0.9796449390710849,1.4242488734733512,1.4548889332998156,2,True
1,2.48,random,0.125,608,0.2133968916013871,paper,Paper fixed-R,606,0.12458881578947369,0.2133968916013871,0.2581574516968302,0.2498485355689849,10,True
1,2.48,random,0.125,608,0.2133968916013871,exact_coverage,Exact global I-bound,666,0.13692434210526316,0.2134586796386952,0.2189282253202944,0.2245508564214976,5,True
1,2.48,random,0.125,608,0.2133968916013871,cell1_fixed,Cell-1 fixed-R,608,0.125,0.19075541102285556,0.20178517038006322,0.20476044548693267,4,False
1,2.48,random,0.125,608,0.2133968916013871,cell1_bound,Cell-1 I-bound,730,0.15008223684210525,0.21971840791140138,0.24253056698095898,0.2460692691295385,5,True
1,2.48,random,0.25,1216,0.3601653135730465,paper,Paper fixed-R,1212,0.24917763157894737,0.3601653135730465,0.4611700536884117,0.4534214250047711,15,True
1,2.48,random,0.25,1216,0.3601653135730465,exact_coverage,Exact global I-bound,1234,0.25370065789473684,0.36019262768874,0.4129592126074277,0.4217940737259085,10,True
1,2.48,random,0.25,1216,0.3601653135730465,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.33349285120627326,0.4050258455203331,0.4102665432042704,9,False
1,2.48,random,0.25,1216,0.3601653135730465,cell1_bound,Cell-1 I-bound,1362,0.2800164473684211,0.36688759372259383,0.45235816475506796,0.4604439210282483,10,True
1,2.48,random,0.375,1824,0.5010539104538052,paper,Paper fixed-R,1824,0.375,0.5010539104538052,0.6779664179679181,0.6659810401977778,21,True
1,2.48,random,0.375,1824,0.5010539104538052,exact_coverage,Exact global I-bound,1858,0.38199013157894735,0.5011064515252823,0.6101952658802864,0.6237101490014595,13,True
1,2.48,random,0.375,1824,0.5010539104538052,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.45616340715235004,0.5973854487838969,0.6130610590863642,12,False
1,2.48,random,0.375,1824,0.5010539104538052,cell1_bound,Cell-1 I-bound,2043,0.4200246710526316,0.5036119239437014,0.6704380674185488,0.6864665692583739,13,True
1,2.48,random,0.5,2432,0.6193170298818432,paper,Paper fixed-R,2430,0.4995888157894737,0.6193170298818432,0.8814720135073116,0.8642346955175739,26,True
1,2.48,random,0.5,2432,0.6193170298818432,exact_coverage,Exact global I-bound,2420,0.4975328947368421,0.619375534604,0.7905011805875677,0.809076253037668,16,True
1,2.48,random,0.5,2432,0.6193170298818432,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.58148669740575,0.7947336772336527,0.8117802091269036,12,False
1,2.48,random,0.5,2432,0.6193170298818432,cell1_bound,Cell-1 I-bound,2724,0.5600328947368421,0.6355964032251792,0.8884358044907277,0.9076293654887009,11,True
1,2.48,random,0.625,3040,0.7313968755813465,paper,Paper fixed-R,3036,0.6241776315789473,0.7313968755813465,1.0753994486892162,1.0573247358511872,30,True
1,2.48,random,0.625,3040,0.7313968755813465,exact_coverage,Exact global I-bound,2996,0.615953947368421,0.7314026315130657,0.9773335428137866,0.9997765108678338,20,True
1,2.48,random,0.625,3040,0.7313968755813465,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.6901210221504928,0.9896873655940364,1.0122298170924582,10,False
1,2.48,random,0.625,3040,0.7313968755813465,cell1_bound,Cell-1 I-bound,3259,0.6700246710526315,0.7328498568941846,1.0602163267815559,1.082742579297324,10,True
1,2.48,random,0.75,3648,0.8330329068274088,paper,Paper fixed-R,3648,0.75,0.8330329068274088,1.2722882639904125,1.261732428794703,33,True
1,2.48,random,0.75,3648,0.8330329068274088,exact_coverage,Exact global I-bound,3552,0.7302631578947368,0.833049522496621,1.1577064663383352,1.1856241251282338,23,True
1,2.48,random,0.75,3648,0.8330329068274088,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.8022872353910251,1.1868360490363445,1.2124540537941977,8,False
1,2.48,random,0.75,3648,0.8330329068274088,cell1_bound,Cell-1 I-bound,3843,0.7900904605263158,0.8342459033317497,1.250202928450911,1.2768163885817214,8,True
1,2.48,random,0.875,4256,0.9269637777193938,paper,Paper fixed-R,4254,0.8745888157894737,0.9269637777193938,1.484456460441358,1.4765388383400015,35,True
1,2.48,random,0.875,4256,0.9269637777193938,exact_coverage,Exact global I-bound,4125,0.8480674342105263,0.9269644843135518,1.3441849808999071,1.3755478510072112,27,True
1,2.48,random,0.875,4256,0.9269637777193938,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9041100491314583,1.3845598916177668,1.4143461169767053,5,False
1,2.48,random,0.875,4256,0.9269637777193938,cell1_bound,Cell-1 I-bound,4426,0.9099506578947368,0.9307481396551323,1.4398642105968598,1.4708402052957936,4,True
1,3.3,hot-cold,0.125,608,0.4978155290952459,paper,Paper fixed-R,606,0.12458881578947369,0.4978155290952459,0.2249156010443686,0.2220219291827493,7,True
1,3.3,hot-cold,0.125,608,0.4978155290952459,exact_coverage,Exact global I-bound,605,0.12438322368421052,0.498599914247767,0.1968183116608902,0.2010524907826378,4,True
1,3.3,hot-cold,0.125,608,0.4978155290952459,cell1_fixed,Cell-1 fixed-R,608,0.125,0.47811136314694175,0.19779427023110951,0.20204944528238647,1,False
1,3.3,hot-cold,0.125,608,0.4978155290952459,cell1_bound,Cell-1 I-bound,681,0.14000822368421054,0.5130312958881297,0.22154259543977892,0.22630867144293618,1,True
1,3.3,hot-cold,0.25,1216,0.7309872365959947,paper,Paper fixed-R,1212,0.24917763157894737,0.7309872365959947,0.4479061796639479,0.4437176661886928,13,True
1,3.3,hot-cold,0.25,1216,0.7309872365959947,exact_coverage,Exact global I-bound,1178,0.2421875,0.7311078583263295,0.3879802649266755,0.3949103118411627,8,True
1,3.3,hot-cold,0.25,1216,0.7309872365959947,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.7220665098797523,0.39558854046221903,0.40409889056477294,1,False
1,3.3,hot-cold,0.25,1216,0.7309872365959947,cell1_bound,Cell-1 I-bound,1265,0.26007401315789475,0.734016225950501,0.4115291971091341,0.4203824807273337,1,True
1,3.3,hot-cold,0.375,1824,0.8466363010927987,paper,Paper fixed-R,1824,0.375,0.8466363010927987,0.6437855319862911,0.6442829566819183,16,True
1,3.3,hot-cold,0.375,1824,0.8466363010927987,exact_coverage,Exact global I-bound,1745,0.3587582236842105,0.8466617716691084,0.568410320724324,0.5805139708680684,10,True
1,3.3,hot-cold,0.375,1824,0.8466363010927987,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.8505759140244187,0.5933828106933285,0.6061483358471593,1,True
1,3.3,hot-cold,0.375,1824,0.8466363010927987,cell1_bound,Cell-1 I-bound,1800,0.37006578947368424,0.8478332013691213,0.5855751421315742,0.5981726998491704,1,True
1,3.3,hot-cold,0.5,2432,0.9138299505543792,paper,Paper fixed-R,2430,0.4995888157894737,0.9138299505543792,0.8547095066260926,0.8532606228004944,20,True
1,3.3,hot-cold,0.5,2432,0.9138299505543792,exact_coverage,Exact global I-bound,2284,0.46957236842105265,0.9138524257018834,0.7433467158838798,0.7605165775233915,14,True
1,3.3,hot-cold,0.5,2432,0.9138299505543792,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.922410817871246,0.7911770809244381,0.8081977811295459,1,True
1,3.3,hot-cold,0.5,2432,0.9138299505543792,cell1_bound,Cell-1 I-bound,2383,0.48992598684210525,0.9175118510080404,0.775236424277523,0.7919141909669851,1,True
1,3.3,hot-cold,0.625,3040,0.947764067827598,paper,Paper fixed-R,3036,0.6241776315789473,0.947764067827598,1.0604453110722545,1.0577493330153425,25,True
1,3.3,hot-cold,0.625,3040,0.947764067827598,exact_coverage,Exact global I-bound,2750,0.5653782894736842,0.9477679820555536,0.8993590798383545,0.918243492212878,18,True
1,3.3,hot-cold,0.625,3040,0.947764067827598,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.9591393727373113,0.9889713511555477,1.0102472264119324,1,True
1,3.3,hot-cold,0.625,3040,0.947764067827598,cell1_bound,Cell-1 I-bound,2821,0.5799753289473685,0.9477818803095024,0.9177263755295394,0.9374695479302833,1,True
1,3.3,hot-cold,0.75,3648,0.9677245666139214,paper,Paper fixed-R,3648,0.75,0.9677245666139214,1.2585313964181366,1.260315898127239,28,True
1,3.3,hot-cold,0.75,3648,0.9677245666139214,exact_coverage,Exact global I-bound,3190,0.6558388157894737,0.967726824353463,1.037769279666512,1.060889702462121,19,True
1,3.3,hot-cold,0.75,3648,0.9677245666139214,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9806106470182652,1.186765621386657,1.2122966716943189,2,True
1,3.3,hot-cold,0.75,3648,0.9677245666139214,cell1_bound,Cell-1 I-bound,3259,0.6700246710526315,0.9679181125554884,1.0602163267815559,1.0830249048935816,2,True
1,3.3,hot-cold,0.875,4256,0.98048759443546,paper,Paper fixed-R,4254,0.8745888157894737,0.98048759443546,1.4473410890560887,1.4597475133401263,26,True
1,3.3,hot-cold,0.875,4256,0.98048759443546,exact_coverage,Exact global I-bound,3582,0.7364309210526315,0.9804901905332782,1.1653649604915202,1.1924833304507887,22,True
1,3.3,hot-cold,0.875,4256,0.98048759443546,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9933498350186445,1.3845598916177666,1.414346116976705,1,True
1,3.3,hot-cold,0.875,4256,0.98048759443546,cell1_bound,Cell-1 I-bound,3648,0.75,0.9806106470182652,1.186765621386657,1.2122966716943189,2,True
1,3.3,local,0.125,608,0.6144872023117492,paper,Paper fixed-R,606,0.12458881578947369,0.6144872023117492,0.2913993023492917,0.2849401469519257,13,True
1,3.3,local,0.125,608,0.6144872023117492,exact_coverage,Exact global I-bound,616,0.12664473684210525,0.6146054663026099,0.2605889910178746,0.2573606372818803,10,True
1,3.3,local,0.125,608,0.6144872023117492,cell1_fixed,Cell-1 fixed-R,608,0.125,0.42795996421727145,0.19973103059751354,0.20458613750664761,4,False
1,3.3,local,0.125,608,0.6144872023117492,cell1_bound,Cell-1 I-bound,1119,0.23005756578947367,0.6396047387048283,0.3640325466917953,0.3704524004249468,7,True
1,3.3,local,0.25,1216,0.7760284343755075,paper,Paper fixed-R,1212,0.24917763157894737,0.7760284343755075,0.5606373709302757,0.5417799817311981,24,True
1,3.3,local,0.25,1216,0.7760284343755075,exact_coverage,Exact global I-bound,1195,0.24568256578947367,0.7761041445500818,0.4281611004707946,0.4286863939008346,12,True
1,3.3,local,0.25,1216,0.7760284343755075,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.6774685735833752,0.39558854046221903,0.40240493698722796,8,False
1,3.3,local,0.25,1216,0.7760284343755075,cell1_bound,Cell-1 I-bound,1654,0.34004934210526316,0.7786905162632602,0.5380784917142354,0.5482426195467835,8,True
1,3.3,local,0.375,1824,0.8682724730884854,paper,Paper fixed-R,1824,0.375,0.8682724730884854,0.8091731293355787,0.781632292712132,33,True
1,3.3,local,0.375,1824,0.8682724730884854,exact_coverage,Exact global I-bound,1719,0.3534128289473684,0.8682914665500141,0.599720159305919,0.6041908979524384,15,True
1,3.3,local,0.375,1824,0.8682724730884854,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.8023355483084846,0.5933828106933285,0.6044543822696145,9,False
1,3.3,local,0.375,1824,0.8682724730884854,cell1_bound,Cell-1 I-bound,2335,0.4800575657894737,0.8690255290694675,0.7596210871540143,0.7751159421822347,7,True
1,3.3,local,0.5,2432,0.9220576574577686,paper,Paper fixed-R,2430,0.4995888157894737,0.9220576574577686,1.0451693472641013,1.011530086276552,41,True
1,3.3,local,0.5,2432,0.9220576574577686,exact_coverage,Exact global I-bound,2168,0.4457236842105263,0.9220677569475036,0.7719642351158966,0.7782419359961779,20,True
1,3.3,local,0.5,2432,0.9220576574577686,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.8833617287178441,0.7911770809244381,0.8076331299370308,7,False
1,3.3,local,0.5,2432,0.9220576574577686,cell1_bound,Cell-1 I-bound,3016,0.6200657894736842,0.9316482781746811,0.9811636825937933,1.0011422880289134,9,True
1,3.3,local,0.625,3040,0.9503379557781462,paper,Paper fixed-R,3036,0.6241776315789473,0.9503379557781462,1.211043101987184,1.188142217165434,42,True
1,3.3,local,0.625,3040,0.9503379557781462,exact_coverage,Exact global I-bound,2667,0.5483141447368421,0.9503499037891964,0.9001530051389219,0.9166842735352594,20,True
1,3.3,local,0.625,3040,0.9503379557781462,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.9318412032524019,0.9889713511555476,1.0091179240269024,9,False
1,3.3,local,0.625,3040,0.9503379557781462,cell1_bound,Cell-1 I-bound,3308,0.6800986842105263,0.9507378380003615,1.076156983428471,1.0999877950122192,9,True
1,3.3,local,0.75,3648,0.9660026950291558,paper,Paper fixed-R,3648,0.75,0.9660026950291558,1.4480287258437503,1.4236459964444403,49,True
1,3.3,local,0.75,3648,0.9660026950291558,exact_coverage,Exact global I-bound,3053,0.627672697368421,0.96600782980004,0.9937639261573306,1.015139933898482,18,True
1,3.3,local,0.75,3648,0.9660026950291558,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9674405100275424,1.186765621386657,1.2117320205018038,7,True
1,3.3,local,0.75,3648,0.9660026950291558,cell1_bound,Cell-1 I-bound,3599,0.7399259868421053,0.9674612522155364,1.1708249647397422,1.1962350556183707,8,True
1,3.3,local,0.875,4256,0.9770615596122374,paper,Paper fixed-R,4254,0.8745888157894737,0.9770615596122374,1.626462078094423,1.6185212543517968,50,True
1,3.3,local,0.875,4256,0.9770615596122374,exact_coverage,Exact global I-bound,3279,0.6741365131578947,0.9770624946029944,1.087463660082629,1.1083419042400646,21,True
1,3.3,local,0.875,4256,0.9770615596122374,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9890701323427068,1.3845598916177666,1.414346116976705,4,True
1,3.3,local,0.875,4256,0.9770615596122374,cell1_bound,Cell-1 I-bound,3891,0.7999588815789473,0.9770706542509011,1.2658182655744197,1.2925610750486023,7,True
1,3.3,random,0.125,608,0.2996069839111426,paper,Paper fixed-R,606,0.12458881578947369,0.2996069839111426,0.269238068580984,0.2608198867275696,11,True
1,3.3,random,0.125,608,0.2996069839111426,exact_coverage,Exact global I-bound,618,0.12705592105263158,0.2998157535922961,0.2499946819979296,0.2483424010749569,9,True
1,3.3,random,0.125,608,0.2996069839111426,cell1_fixed,Cell-1 fixed-R,608,0.125,0.21382148092615283,0.2032406751402699,0.20624820022797974,5,False
1,3.3,random,0.125,608,0.2996069839111426,cell1_bound,Cell-1 I-bound,973,0.20004111842105263,0.30650262493886904,0.3236960406593441,0.32943367348572283,7,True
1,3.3,random,0.25,1216,0.4802202098328406,paper,Paper fixed-R,1212,0.24917763157894737,0.4802202098328406,0.5163149033936604,0.5006972164604467,20,True
1,3.3,random,0.25,1216,0.4802202098328406,exact_coverage,Exact global I-bound,1239,0.25472861842105265,0.4802727082247687,0.4674769751397111,0.4636377660994782,15,True
1,3.3,random,0.25,1216,0.4802202098328406,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.36430696199267293,0.4058592393749676,0.4117658419507551,8,False
1,3.3,random,0.25,1216,0.4802202098328406,cell1_bound,Cell-1 I-bound,1800,0.37006578947368424,0.49380112549131105,0.5906811467339121,0.6034315553261037,9,True
1,3.3,random,0.375,1824,0.6162851454336434,paper,Paper fixed-R,1824,0.375,0.6162851454336434,0.7537700449148095,0.7249126626823175,28,True
1,3.3,random,0.375,1824,0.6162851454336434,exact_coverage,Exact global I-bound,1942,0.39925986842105265,0.6163744985814782,0.6552111838595831,0.6602878080254987,16,True
1,3.3,random,0.375,1824,0.6162851454336434,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.4955565194897016,0.5965168411044187,0.6100489683446257,9,False
1,3.3,random,0.375,1824,0.6162851454336434,cell1_bound,Cell-1 I-bound,2432,0.5,0.6309526029769452,0.7974334038050037,0.8136875703830863,10,True
1,3.3,random,0.5,2432,0.7324630494659108,paper,Paper fixed-R,2430,0.4995888157894737,0.7324630494659108,0.99446143948916,0.9567797200006538,36,True
1,3.3,random,0.5,2432,0.7324630494659108,exact_coverage,Exact global I-bound,2533,0.520764802631579,0.7324972806073364,0.8502803902386655,0.8618517518378133,20,True
1,3.3,random,0.5,2432,0.7324630494659108,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.6309526029769452,0.7974334038050037,0.8136875703830863,10,False
1,3.3,random,0.5,2432,0.7324630494659108,cell1_bound,Cell-1 I-bound,3016,0.6200657894736842,0.736548112436344,0.9837460297489986,1.005228822920373,8,True
1,3.3,random,0.625,3040,0.8244196923825355,paper,Paper fixed-R,3036,0.6241776315789473,0.8244196923825355,1.1979670350285534,1.1611872279982791,41,True
1,3.3,random,0.625,3040,0.8244196923825355,exact_coverage,Exact global I-bound,3076,0.6324013157894737,0.8244627960050618,1.0220811215615395,1.0393845247363227,22,True
1,3.3,random,0.625,3040,0.8244196923825355,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.7384702650039341,0.9908142079890351,1.0127089257294535,8,False
1,3.3,random,0.625,3040,0.8244196923825355,cell1_bound,Cell-1 I-bound,3599,0.7399259868421053,0.8279609877987123,1.1725856559819274,1.1983820559932719,7,True
1,3.3,random,0.75,3648,0.8971568915333237,paper,Paper fixed-R,3648,0.75,0.8971568915333237,1.4283089839312733,1.3855893914638735,48,True
1,3.3,random,0.75,3648,0.8971568915333237,exact_coverage,Exact global I-bound,3599,0.7399259868421053,0.897184619426572,1.1800627247904083,1.2080349540984547,24,True
1,3.3,random,0.75,3648,0.8971568915333237,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.8370738677443135,1.1916603430399326,1.215423920655821,6,False
1,3.3,random,0.75,3648,0.8971568915333237,cell1_bound,Cell-1 I-bound,4086,0.8400493421052632,0.9013627237481076,1.3292555726386737,1.3586869054861188,7,True
1,3.3,random,0.875,4256,0.9583273514108348,paper,Paper fixed-R,4254,0.8745888157894737,0.9583273514108348,1.6727095680558275,1.637089971034042,56,True
1,3.3,random,0.875,4256,0.9583273514108348,exact_coverage,Exact global I-bound,4117,0.846422697368421,0.9583410464205862,1.34269752916604,1.3734333890106392,26,True
1,3.3,random,0.875,4256,0.9583273514108348,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9271714069327679,1.3863440587431812,1.4164663978575327,5,False
1,3.3,random,0.875,4256,0.9583273514108348,cell1_bound,Cell-1 I-bound,4524,0.9300986842105263,0.9615973338103112,1.4719802827229813,1.5041429501319759,3,True
1,4.55,hot-cold,0.125,608,0.5452764643794346,paper,Paper fixed-R,606,0.12458881578947369,0.5452764643794346,0.2470768348126763,0.2366695267051628,9,True
1,4.55,hot-cold,0.125,608,0.5452764643794346,exact_coverage,Exact global I-bound,628,0.12911184210526316,0.5452825384399215,0.2050166751377269,0.2109607248908272,4,True
1,4.55,hot-cold,0.125,608,0.5452764643794346,cell1_fixed,Cell-1 fixed-R,608,0.125,0.5226185128176776,0.20205514303719835,0.2046021281373948,2,False
1,4.55,hot-cold,0.125,608,0.5452764643794346,cell1_bound,Cell-1 I-bound,730,0.15008223684210525,0.5676101813933175,0.237483252086694,0.2425922616054969,1,True
1,4.55,hot-cold,0.25,1216,0.7609745383081948,paper,Paper fixed-R,1212,0.24917763157894737,0.7609745383081948,0.4941536696253527,0.4756714886990333,18,True
1,4.55,hot-cold,0.25,1216,0.7609745383081948,exact_coverage,Exact global I-bound,1176,0.24177631578947367,0.7610713291294959,0.3869774876314255,0.3934783316716451,8,True
1,4.55,hot-cold,0.25,1216,0.7609745383081948,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.7503720469463502,0.39558854046221903,0.4039638645943693,3,False
1,4.55,hot-cold,0.25,1216,0.7609745383081948,cell1_bound,Cell-1 I-bound,1265,0.26007401315789475,0.7616225443387509,0.41152919710913416,0.420358877642825,3,True
1,4.55,hot-cold,0.375,1824,0.8641470875845332,paper,Paper fixed-R,1824,0.375,0.8641470875845332,0.7094475773781942,0.6832804301091243,24,True
1,4.55,hot-cold,0.375,1824,0.8641470875845332,exact_coverage,Exact global I-bound,1696,0.34868421052631576,0.8641842043603909,0.5541012379618341,0.5655921455226799,10,True
1,4.55,hot-cold,0.375,1824,0.8641470875845332,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.8716854186673947,0.5933828106933285,0.6061483358471593,1,True
1,4.55,hot-cold,0.375,1824,0.8641470875845332,cell1_bound,Cell-1 I-bound,1800,0.37006578947368424,0.8684051116295981,0.5855751421315742,0.5981726998491704,1,True
1,4.55,hot-cold,0.5,2432,0.9247059033692232,paper,Paper fixed-R,2430,0.4995888157894737,0.9247059033692232,0.9565244121908706,0.9272815030665854,33,True
1,4.55,hot-cold,0.5,2432,0.9247059033692232,exact_coverage,Exact global I-bound,2174,0.44695723684210525,0.924712441141551,0.7075615683091725,0.7256599219107865,13,True
1,4.55,hot-cold,0.5,2432,0.9247059033692232,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.9391850187779451,0.7911770809244381,0.8081977811295459,1,True
1,4.55,hot-cold,0.5,2432,0.9247059033692232,cell1_bound,Cell-1 I-bound,2237,0.45990953947368424,0.9249951130036361,0.7277397738601842,0.7433957386458857,2,True
1,4.55,hot-cold,0.625,3040,0.9520978947097796,paper,Paper fixed-R,3036,0.6241776315789473,0.9520978947097796,1.1711106246144178,1.1372773169619348,39,True
1,4.55,hot-cold,0.625,3040,0.9520978947097796,exact_coverage,Exact global I-bound,2568,0.5279605263157895,0.9520979834505616,0.8424515631348399,0.8626623832541233,17,True
1,4.55,hot-cold,0.625,3040,0.9520978947097796,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.971222031084118,0.9889713511555476,1.0102472264119322,2,True
1,4.55,hot-cold,0.625,3040,0.9520978947097796,cell1_bound,Cell-1 I-bound,2675,0.5499588815789473,0.9528761911228721,0.8702297251122006,0.888951095609184,1,True
1,4.55,hot-cold,0.75,3648,0.9677778351850208,paper,Paper fixed-R,3648,0.75,0.9677778351850208,1.36429025036541,1.3329760753643685,42,True
1,4.55,hot-cold,0.75,3648,0.9677778351850208,exact_coverage,Exact global I-bound,2884,0.5929276315789473,0.9677810246533262,0.9399235070382572,0.9616277853821522,18,True
1,4.55,hot-cold,0.75,3648,0.9677778351850208,cell1_fixed,Cell-1 fixed-R,3648,0.75,0.9861116628427804,1.186765621386657,1.2122966716943187,1,True
1,4.55,hot-cold,0.75,3648,0.9677778351850208,cell1_bound,Cell-1 I-bound,2967,0.6099917763157895,0.968326684718692,0.9652230259468783,0.9859880002513826,3,True
1,4.55,hot-cold,0.875,4256,0.975560545974966,paper,Paper fixed-R,4254,0.8745888157894737,0.975560545974966,1.5606826532863742,1.532616160255959,45,True
1,4.55,hot-cold,0.875,4256,0.975560545974966,exact_coverage,Exact global I-bound,3133,0.6441200657894737,0.9755618183081822,1.0196955844969284,1.0418595996151911,19,True
1,4.55,hot-cold,0.875,4256,0.975560545974966,cell1_fixed,Cell-1 fixed-R,4256,0.875,0.9951370357116948,1.3845598916177666,1.414346116976705,1,True
1,4.55,hot-cold,0.875,4256,0.975560545974966,cell1_bound,Cell-1 I-bound,3210,0.6599506578947368,0.975866633306836,1.0442756701346407,1.0667413147310207,1,True
1,4.55,local,0.125,608,0.6845867520630784,paper,Paper fixed-R,606,0.12458881578947369,0.6845867520630784,0.3246411530017531,0.3223366016365397,16,True
1,4.55,local,0.125,608,0.6845867520630784,exact_coverage,Exact global I-bound,703,0.14453125,0.684688642789731,0.2823302801916895,0.2881639184965369,10,True
1,4.55,local,0.125,608,0.6845867520630784,cell1_fixed,Cell-1 fixed-R,608,0.125,0.49654611442960367,0.19779427023110951,0.20120246849361398,4,False
1,4.55,local,0.125,608,0.6845867520630784,cell1_bound,Cell-1 I-bound,1362,0.2800164473684211,0.7110126408352051,0.44746344310179237,0.45544797299227047,10,True
1,4.55,local,0.25,1216,0.8421996422840057,paper,Paper fixed-R,1212,0.24917763157894737,0.8421996422840057,0.6160404553510449,0.6077268095640214,29,True
1,4.55,local,0.25,1216,0.8421996422840057,exact_coverage,Exact global I-bound,1275,0.2621299342105263,0.8422136676033124,0.5030986650512211,0.5046523548133629,17,True
1,4.55,local,0.25,1216,0.8421996422840057,cell1_fixed,Cell-1 fixed-R,1216,0.25,0.6822052405472535,0.40088235213039,0.40685822970188035,9,False
1,4.55,local,0.25,1216,0.8421996422840057,cell1_bound,Cell-1 I-bound,2189,0.45004111842105265,0.8496581657772837,0.7122652920360504,0.7266299284646357,9,True
1,4.55,local,0.375,1824,0.9086999528541456,paper,Paper fixed-R,1824,0.375,0.9086999528541456,0.8426732147035607,0.8249887335439152,36,True
1,4.55,local,0.375,1824,0.9086999528541456,exact_coverage,Exact global I-bound,1802,0.3704769736842105,0.90870368690905,0.6581089356260122,0.663709269830185,19,True
1,4.55,local,0.375,1824,0.9086999528541456,cell1_fixed,Cell-1 fixed-R,1824,0.375,0.8010091746472094,0.5933828106933285,0.6064838592530737,11,False
1,4.55,local,0.375,1824,0.9086999528541456,cell1_bound,Cell-1 I-bound,2724,0.5600328947368421,0.9124249808638129,0.8861703817591158,0.9041053833867145,9,True
1,4.55,local,0.5,2432,0.9410792837753832,paper,Paper fixed-R,2430,0.4995888157894737,0.9410792837753832,1.0786694326320831,1.059862349387976,44,True
1,4.55,local,0.5,2432,0.9410792837753832,exact_coverage,Exact global I-bound,2196,0.45148026315789475,0.941097731348493,0.7787138555067482,0.7830562728086574,21,True
1,4.55,local,0.5,2432,0.9410792837753832,cell1_fixed,Cell-1 fixed-R,2432,0.5,0.882829726058104,0.7911770809244382,0.8070684787445158,9,False
1,4.55,local,0.5,2432,0.9410792837753832,cell1_bound,Cell-1 I-bound,3064,0.6299342105263158,0.9415233779502294,0.996779019717302,1.0182914458097254,9,True
1,4.55,local,0.625,3040,0.9628336832784884,paper,Paper fixed-R,3036,0.6241776315789473,0.9628336832784884,1.258816524358483,1.2425591658939243,46,True
1,4.55,local,0.625,3040,0.9628336832784884,exact_coverage,Exact global I-bound,2626,0.5398848684210527,0.9628398738714572,0.9115350097195422,0.9211516776793872,23,True
1,4.55,local,0.625,3040,0.9628336832784884,cell1_fixed,Cell-1 fixed-R,3040,0.625,0.9398587428820726,0.9889713511555477,1.0103680075974482,9,False
1,4.55,local,0.625,3040,0.9628336832784884,cell1_bound,Cell-1 I-bound,3453,0.7099095394736842,0.9635896204374468,1.1233283143224033,1.1474946292106585,8,True
1,4.55,local,0.75,3648,0.9791293225147226,paper,Paper fixed-R,3648,0.75,0.9791293225147226,1.421688784860656,1.4125593959569565,46,True
