trial,target_cv,spatial_mode,selected_rows,selected_fraction,importance,two_line_ms,released_ms,chunks,cell_rows,tile_rows,repair_rows,strategy
0,1.44,hot-cold,1070,0.21998355263157895,0.4899886337368525,0.3480918900448802,0.3555804382436735,1,135,135,10,2
0,1.44,hot-cold,1119,0.23005756578947367,0.5031327422326024,0.36403254669179536,0.3718640284062343,1,135,135,39,1
0,1.44,hot-cold,1167,0.23992598684210525,0.5210561135348187,0.38259410716056097,0.38971034649024794,2,135,135,48,2
0,1.44,hot-cold,1216,0.25,0.533774732620983,0.39558854046221903,0.40424619019062674,2,135,135,1,1
0,1.44,hot-cold,1265,0.26007401315789475,0.5456460378032123,0.41152919710913416,0.420451064127138,2,135,135,50,1
0,1.44,hot-cold,1313,0.2699424342105263,0.5585553542898025,0.42714453423264276,0.43633375272331154,2,135,135,37,2
0,1.44,hot-cold,1362,0.2800164473684211,0.5724446735423045,0.4430851908795579,0.45261734288587235,2,135,135,12,1
0,1.44,hot-cold,1411,0.29009046052631576,0.5840548668886746,0.4590258475264729,0.46890093304843306,2,135,135,61,1
0,1.44,hot-cold,1459,0.29995888157894735,0.5964821837079595,0.47464118464998156,0.4848522050444109,2,135,135,109,1
0,1.44,hot-cold,1508,0.3100328947368421,0.6087374584518868,0.49058184129689664,0.5011357952069717,1,135,135,23,1
0,1.44,hot-cold,1556,0.3199013157894737,0.6196901843812346,0.5061971784204053,0.5170870672029495,1,135,135,64,2
0,1.44,hot-cold,1605,0.3299753289473684,0.6313902540460966,0.5221378350673204,0.5333706573655104,1,135,135,120,1
0,1.44,hot-cold,1654,0.34004934210526316,0.6435502615320331,0.5380784917142355,0.5496542475280711,1,135,135,34,1
0,1.44,hot-cold,1702,0.34991776315789475,0.6530717441215126,0.5536938288377441,0.5656055195240489,1,135,135,82,1
0,1.44,hot-cold,1751,0.3599917763157895,0.6649177459380391,0.5696344854846592,0.5818891096866098,1,135,135,131,1
0,1.44,hot-cold,1800,0.37006578947368424,0.6741203056363655,0.5855751421315742,0.5981726998491704,1,135,135,45,1
0,1.44,hot-cold,1824,0.375,0.6804350404053271,0.5933828106933285,0.6061483358471593,1,135,135,69,1
0,1.44,hot-cold,1848,0.37993421052631576,0.6875438236534261,0.6030685499134141,0.6149288304311098,2,135,135,42,2
0,1.44,hot-cold,1897,0.3900082236842105,0.6957439144343742,0.617131135901998,0.631206136912916,2,135,135,7,1
0,1.44,hot-cold,1946,0.40008223684210525,0.7061404815600238,0.633071792548913,0.6466911521702698,2,135,135,56,1
0,1.44,hot-cold,1994,0.40995065789473684,0.7168898269930382,0.6486871296724217,0.6626424241662476,1,135,135,31,2
0,1.44,hot-cold,2043,0.4200246710526316,0.726389072007984,0.6646277863193368,0.6789260143288085,1,135,135,18,1
0,1.44,hot-cold,2092,0.4300986842105263,0.7340507383386241,0.6805684429662519,0.6952096044913693,1,135,135,67,1
0,1.44,hot-cold,2140,0.4399671052631579,0.7431625006980662,0.6961837800897605,0.711160876487347,1,135,135,115,1
0,1.44,hot-cold,2189,0.45004111842105265,0.7533806053276417,0.7121244367366756,0.7274444666499078,2,135,135,106,2
0,1.44,hot-cold,2237,0.45990953947368424,0.7615172000730974,0.7277397738601843,0.7433957386458856,2,135,135,58,2
0,1.44,hot-cold,2286,0.4699835526315789,0.7699330243932228,0.7436804305070993,0.7596793288084465,2,135,135,9,2
0,1.44,hot-cold,2335,0.4800575657894737,0.776337901650278,0.7596210871540144,0.7759629189710072,2,135,135,40,1
0,1.44,hot-cold,2383,0.48992598684210525,0.7866182635960367,0.775236424277523,0.7919141909669851,1,135,135,47,2
0,1.44,hot-cold,2432,0.5,0.7940509465122807,0.7911770809244381,0.8081977811295459,1,135,135,2,1
0,1.44,hot-cold,2481,0.5100740131578947,0.8004395166796525,0.8071177375713532,0.8244813712921066,1,135,135,51,1
0,1.44,hot-cold,2529,0.5199424342105263,0.8086022617098458,0.8227330746948618,0.8404326432880844,1,135,135,99,1
0,1.44,hot-cold,2578,0.530016447368421,0.8151127427555686,0.8386737313417769,0.8567848168504495,2,135,135,13,1
0,1.44,hot-cold,2627,0.5400904605263158,0.8220071392114361,0.8546143879886919,0.8729998236132059,1,135,135,73,2
0,1.44,hot-cold,2675,0.5499588815789473,0.8294212804559423,0.8702297251122006,0.888951095609184,1,135,135,25,2
0,1.44,hot-cold,2724,0.5600328947368421,0.8354399179953693,0.8861703817591157,0.9052346857717447,1,135,135,24,1
0,1.44,hot-cold,2772,0.5699013157894737,0.8410444390742017,0.9017857188826244,0.9211859577677225,1,135,135,72,1
0,1.44,hot-cold,2821,0.5799753289473685,0.848908822522603,0.9180432999531328,0.9382978372973514,2,135,135,14,2
0,1.44,hot-cold,2870,0.5900493421052632,0.8550602301592466,0.9336670321764545,0.9537531380928439,2,135,135,35,1
0,1.44,hot-cold,2918,0.5999177631578947,0.8604801516482838,0.9492823692999631,0.9697044100888218,2,135,135,83,1
0,1.44,hot-cold,2967,0.6099917763157895,0.8668431816227429,0.9652230259468783,0.9859880002513827,1,135,135,3,2
0,1.44,hot-cold,3016,0.6200657894736842,0.8722820182770463,0.9811636825937933,1.0022715904139434,1,135,135,46,1
0,1.44,hot-cold,3040,0.625,0.8748432063185806,0.9889713511555477,1.0102472264119324,1,135,135,70,1
0,1.44,hot-cold,3064,0.6299342105263158,0.8769821850393801,0.996779019717302,1.0182228624099212,1,135,135,94,1
0,1.44,hot-cold,3113,0.6400082236842105,0.8825211446179727,1.012719676364217,1.034506452572482,1,135,135,8,1
0,1.44,hot-cold,3162,0.6500822368421053,0.8869100257699514,1.0286603330111321,1.0507900427350427,1,135,135,57,1
0,1.44,hot-cold,3210,0.6599506578947368,0.8917112826129221,1.0442756701346407,1.0667413147310207,1,135,135,105,1
0,1.44,hot-cold,3259,0.6700246710526315,0.8968296442531677,1.0602163267815559,1.0830249048935814,1,135,135,19,1
0,1.44,hot-cold,3308,0.6800986842105263,0.9009056557313443,1.076156983428471,1.0993084950561423,1,135,135,68,1
0,1.44,hot-cold,3356,0.6899671052631579,0.9056265238660718,1.0917723205519796,1.11525976705212,1,135,135,116,1
0,1.44,hot-cold,3405,0.7000411184210527,0.9103456134605743,1.1077129771988945,1.1315433572146807,2,135,135,30,1
0,1.44,hot-cold,3453,0.7099095394736842,0.9150839305648032,1.1233283143224033,1.1474946292106587,2,135,135,78,1
0,1.44,hot-cold,3502,0.719983552631579,0.9194323243954634,1.1392689709693185,1.1637782193732196,1,135,135,8,2
0,1.44,hot-cold,3551,0.7300575657894737,0.9239360927119444,1.1552096276162334,1.1800618095357802,1,135,135,41,1
0,1.44,hot-cold,3599,0.7399259868421053,0.927575888538509,1.1708249647397422,1.196013081531758,1,135,135,89,1
0,1.44,hot-cold,3648,0.75,0.9310832913324636,1.186765621386657,1.2124439713201727,2,135,135,3,1
0,1.44,hot-cold,3697,0.7600740131578947,0.9352275795032814,1.2027062780335722,1.2287275614827333,2,135,135,52,1
0,1.44,hot-cold,3745,0.7699424342105263,0.938760651612616,1.2183216151570808,1.2446788334787113,2,135,135,100,1
0,1.44,hot-cold,3794,0.780016447368421,0.9420182466350163,1.234262271803996,1.2608151240154182,1,135,135,14,1
0,1.44,hot-cold,3843,0.7900904605263158,0.9455749180589315,1.250202928450911,1.277098714177979,1,135,135,63,1
0,1.44,hot-cold,3891,0.7999588815789473,0.9487255332185589,1.2658182655744197,1.2930499861739568,1,135,135,111,1
0,1.44,hot-cold,3940,0.8100328947368421,0.952243833883037,1.2817589222213348,1.3093335763365175,1,135,135,25,1
0,1.44,hot-cold,3988,0.8199013157894737,0.9549507754752984,1.2973742593448434,1.3252848483324953,1,135,135,73,1
0,1.44,hot-cold,4037,0.8299753289473685,0.9580740994065918,1.3133149159917585,1.3415684384950561,1,135,135,122,1
0,1.44,hot-cold,4086,0.8400493421052632,0.9609451289040183,1.3292555726386737,1.357852028657617,1,135,135,36,1
0,1.44,hot-cold,4134,0.8499177631578947,0.9636721343715874,1.3448709097621823,1.3738033006535948,1,135,135,84,1
0,1.44,hot-cold,4183,0.8599917763157895,0.9667032889087579,1.3608115664090974,1.3900868908161554,1,135,135,133,1
0,1.44,hot-cold,4232,0.8700657894736842,0.9696799886170873,1.3767522230560123,1.4063704809787163,1,135,135,47,1
0,1.44,hot-cold,4256,0.875,0.9709364616608089,1.3845598916177666,1.414346116976705,1,135,135,71,1
0,1.44,hot-cold,4280,0.8799342105263158,0.9724046382998619,1.392367560179521,1.422321752974694,1,135,135,95,1
0,1.44,hot-cold,4329,0.8900082236842105,0.9751082619262601,1.408308216826436,1.4386053431372547,1,135,135,9,1
0,1.44,hot-cold,4378,0.9000822368421053,0.9774451442304388,1.4242488734733512,1.4548889332998158,1,135,135,58,1
0,1.44,hot-cold,4426,0.9099506578947368,0.9800195643681193,1.4398642105968598,1.4708402052957936,1,135,135,106,1
0,1.44,hot-cold,4475,0.9200246710526315,0.9825791761823782,1.455804867243775,1.4871237954583543,1,135,135,20,1
0,1.44,hot-cold,4524,0.9300986842105263,0.9848456233488931,1.47174552389069,1.5034073856209151,1,135,135,69,1
0,1.44,hot-cold,4572,0.9399671052631579,0.9876479156969566,1.487431288663886,1.519516039716772,2,135,135,18,2
0,1.44,hot-cold,4621,0.9500411184210527,0.9898192812674264,1.5033015176611135,1.5356422477794538,2,135,135,31,1
0,1.44,hot-cold,4669,0.9599095394736842,0.9916838303864789,1.5189168547846224,1.5515935197754316,2,135,135,79,1
0,1.44,hot-cold,4718,0.969983552631579,0.994164721480246,1.5348575114315375,1.5678771099379922,1,135,135,7,2
0,1.44,hot-cold,4767,0.9800575657894737,0.9960660823055889,1.5507981680784524,1.5841607001005529,1,135,135,42,1
0,1.44,hot-cold,4815,0.9899259868421053,0.9980881549887487,1.5664135052019612,1.600111972096531,1,135,135,90,1
0,1.44,hot-cold,4864,1.0,0.9999999999999999,1.5823541618488761,1.6163955622590918,1,135,135,4,1
0,1.44,local,49,0.010074013157894737,0.07621515950629551,0.02299515955727149,0.02316668677003868,1,135,135,0,0
0,1.44,local,97,0.019942434210526317,0.10405704634686215,0.03466654829828471,0.03391365464188861,1,135,135,0,0
0,1.44,local,146,0.030016447368421052,0.12061975393199308,0.047496650417338804,0.04851845232109938,1,135,135,11,1
0,1.44,local,195,0.04009046052631579,0.12398238872684175,0.06343730706425388,0.06480204248366013,1,135,135,60,1
0,1.44,local,243,0.049958881578947366,0.1430057265826646,0.07905264418776252,0.08075331447963802,1,135,135,27,2
0,1.44,local,292,0.060032894736842105,0.19446342582253626,0.10278729406675191,0.10383804346299325,2,135,135,113,2
0,1.44,local,340,0.06990131578947369,0.19974630039000468,0.11445868280776512,0.11494665050635638,2,135,135,65,2
0,1.44,local,389,0.07997532894736842,0.21447650762954246,0.12735921257650665,0.13005107004746547,2,135,135,16,2
0,1.44,local,438,0.09004934210526316,0.24286610217030782,0.14969704740336223,0.1500030859063423,3,135,135,102,2
0,1.44,local,486,0.09991776315789473,0.253982547125814,0.16194359528348934,0.16439836036455654,3,135,135,54,2
0,1.44,local,535,0.10999177631578948,0.2616971618584236,0.17404594502244014,0.17722556792932176,3,135,135,5,2
0,1.44,local,584,0.12006578947368421,0.29173447967907407,0.19685329751387848,0.1970215558949702,4,135,135,91,2
0,1.44,local,608,0.125,0.29529503827224357,0.20277115747568708,0.20626265713485883,4,135,135,67,2
0,1.44,local,632,0.1299342105263158,0.29937095043983797,0.20560193879286384,0.2100250812803754,3,135,135,92,1
0,1.44,local,681,0.14000822368421054,0.33254325029093,0.2316020114034652,0.23433377502226155,5,135,135,129,2
0,1.44,local,730,0.15008223684210525,0.3378402816042529,0.24351655407658285,0.24728302035863176,5,135,135,80,2
0,1.44,local,778,0.15995065789473684,0.34367763734533885,0.2530985892102027,0.25876550768808765,4,135,135,103,1
0,1.44,local,827,0.17002467105263158,0.3740837880925771,0.27818310237486754,0.28146680387932643,6,135,135,118,2
0,1.44,local,876,0.18009868421052633,0.3797785213051281,0.29010938298959976,0.29602924772631345,6,135,135,69,2
0,1.44,local,924,0.18996710526315788,0.38723694271217535,0.3005952396275415,0.30725237475329686,5,135,135,114,1
0,1.44,local,973,0.20004111842105263,0.41066563730919314,0.3181557322172671,0.3236184676639712,6,135,135,107,2
0,1.44,local,1021,0.2099095394736842,0.414620415176143,0.33215123339796515,0.3391618221107091,6,135,135,76,1
0,1.44,local,1070,0.21998355263157895,0.4355011200015712,0.3480918900448803,0.35544541227326987,6,135,135,125,1
0,1.44,local,1119,0.23005756578947367,0.4430369667373228,0.3658167138172099,0.372659991597369,7,135,135,96,2
0,1.44,local,1167,0.23992598684210525,0.4516232690046726,0.37964788381530395,0.38753297480595467,6,135,135,87,1
0,1.44,local,1216,0.25,0.47213316223014357,0.3959054648858124,0.40408020314306864,7,135,135,134,2
0,1.44,local,1265,0.26007401315789475,0.4794085503105427,0.4115291971091341,0.42015411095548455,7,135,135,50,1
0,1.44,local,1313,0.2699424342105263,0.4935187079872478,0.42714453423264276,0.4359249416665039,7,135,135,98,1
0,1.44,local,1362,0.2800164473684211,0.5060290055408431,0.4431556185292453,0.4522100737932362,7,135,135,123,2
0,1.44,local,1411,0.29009046052631576,0.5110094155492444,0.4590258475264729,0.4684921219916254,7,135,135,61,1
0,1.44,local,1459,0.29995888157894735,0.5239259010612642,0.47464118464998156,0.48456987944815344,7,135,135,109,1
0,1.44,local,1508,0.3100328947368421,0.538574114811148,0.49058184129689664,0.5005711440144567,7,135,135,112,2
0,1.44,local,1556,0.3199013157894737,0.5412752462159778,0.5061971784204053,0.5165224160104346,7,135,135,64,2
0,1.44,local,1605,0.3299753289473684,0.5618813688688264,0.5221378350673204,0.5340499573215873,7,135,135,120,1
0,1.44,local,1654,0.34004934210526316,0.5673507906756199,0.5380784917142355,0.5490895963355561,7,135,135,101,2
0,1.44,local,1702,0.34991776315789475,0.572253992507708,0.5536938288377441,0.5651166083986946,7,135,135,82,1
0,1.44,local,1751,0.3599917763157895,0.5851745648843167,0.5696344854846592,0.5818891096866097,7,135,135,131,1
0,1.44,local,1800,0.37006578947368424,0.5976601767417875,0.5856455697812617,0.5977654307565343,8,135,135,90,2
0,1.44,local,1824,0.375,0.600310007048724,0.5933828106933285,0.6058660102509019,7,135,135,69,1
0,1.44,local,1848,0.37993421052631576,0.6038017261801276,0.601190479255083,0.613635060719794,7,135,135,93,1
0,1.44,local,1897,0.3900082236842105,0.6229229214937844,0.617131135901998,0.6298429108151941,8,135,135,128,2
0,1.44,local,1946,0.40008223684210525,0.6278077521114096,0.633071792548913,0.6468119333557856,8,135,135,56,1
0,1.44,local,1994,0.40995065789473684,0.6464275002311259,0.6486871296724217,0.6623600985699902,8,135,135,104,1
0,1.44,local,2043,0.4200246710526316,0.6508357883725692,0.6646277863193368,0.6783613631362935,7,135,135,117,2
0,1.44,local,2092,0.4300986842105263,0.6575078236721313,0.6805684429662519,0.6949272788951117,8,135,135,67,1
0,1.44,local,2140,0.4399671052631579,0.6693434317596672,0.6961837800897606,0.7106719653619927,8,135,135,115,1
0,1.44,local,2189,0.45004111842105265,0.6769361707633614,0.7121244367366756,0.7268798154573928,6,135,135,106,2
0,1.44,local,2237,0.45990953947368424,0.6810911602224219,0.7277397738601843,0.7428310874533707,6,135,135,58,2
0,1.44,local,2286,0.4699835526315789,0.6929561171151746,0.7436804305070993,0.7596793288084465,7,135,135,126,1
0,1.44,local,2335,0.4800575657894737,0.7021286856068164,0.7596210871540144,0.7751159421822347,7,135,135,95,2
0,1.44,local,2383,0.48992598684210525,0.7061021992255148,0.775236424277523,0.7910672141782126,7,135,135,47,2
0,1.44,local,2432,0.5,0.7207215413575229,0.7921395921368328,0.8083089373843304,8,135,135,133,2
0,1.44,local,2481,0.5100740131578947,0.7261884676740403,0.8071177375713532,0.8242676290956534,7,135,135,51,1
0,1.44,local,2529,0.5199424342105263,0.7365828075543264,0.8227330746948618,0.840150317691827,7,135,135,99,1
0,1.44,local,2578,0.530016447368421,0.743251490716242,0.8397184081454736,0.8573841244196616,9,135,135,122,2
0,1.44,local,2627,0.5400904605263158,0.7499471540422078,0.8546143879886919,0.872435172420691,8,135,135,62,1
0,1.44,local,2675,0.5499588815789473,0.7596329510682862,0.8702297251122006,0.8890718767946996,8,135,135,110,1
0,1.44,local,2724,0.5600328947368421,0.7652424693756199,0.8872854862124999,0.9063422844368975,8,135,135,111,2
0,1.44,local,2772,0.5699013157894737,0.7732444748652081,0.9017857188826244,0.92033898097895,9,135,135,72,1
0,1.44,local,2821,0.5799753289473685,0.7826373552122763,0.9177263755295394,0.9379531289768029,9,135,135,121,1
0,1.44,local,2870,0.5900493421052632,0.7874803902438241,0.933737459826142,0.9530635434039504,8,135,135,100,2
0,1.44,local,2918,0.5999177631578947,0.7975587568898903,0.9492823692999631,0.9688574333000494,8,135,135,83,1
0,1.44,local,2967,0.6099917763157895,0.8062883891625428,0.9652230259468783,0.9861352998772364,8,135,135,132,1
0,1.44,local,3016,0.6200657894736842,0.8091145771680521,0.9811636825937934,1.0017755226212326,8,135,135,46,1
0,1.44,local,3040,0.625,0.8142502556680103,0.9889713511555477,1.0096825752194172,8,135,135,70,1
0,1.44,local,3064,0.6299342105263158,0.8192117124869509,0.996779019717302,1.0179169337291551,8,135,135,94,1
0,1.44,local,3113,0.6400082236842105,0.82543536571133,1.0127901040139045,1.0340991834798459,8,135,135,127,2
0,1.44,local,3162,0.6500822368421053,0.8309696543187982,1.0286603330111321,1.0502253915425277,8,135,135,57,1
0,1.44,local,3210,0.6599506578947368,0.8409750379900235,1.0442756701346407,1.0671444215127939,8,135,135,105,1
0,1.44,local,3259,0.6700246710526315,0.8443940196770563,1.0602867544312433,1.0828999613972028,7,135,135,116,2
0,1.44,local,3308,0.6800986842105263,0.8530195295296437,1.076156983428471,1.0990261694598846,8,135,135,68,1
0,1.44,local,3356,0.6899671052631579,0.8629112410793727,1.0917723205519796,1.11525976705212,8,135,135,116,1
0,1.44,local,3405,0.7000411184210527,0.8630821911649698,1.1077129771988947,1.1313296150182277,7,135,135,30,1
0,1.44,local,3453,0.7099095394736842,0.8746355345537503,1.1233283143224033,1.147212303614401,7,135,135,78,1
0,1.44,local,3502,0.719983552631579,0.8826797603272076,1.1392689709693182,1.1637782193732193,7,135,135,127,1
0,1.44,local,3551,0.7300575657894737,0.8825976204308967,1.1552096276162334,1.1797794839395226,6,135,135,41,1
0,1.44,local,3599,0.7399259868421053,0.889354210252652,1.170824964739742,1.196013081531758,6,135,135,89,1
0,1.44,local,3648,0.75,0.8941372810592206,1.1870003802189486,1.2130322362053796,5,135,135,132,2
0,1.44,local,3697,0.7600740131578947,0.8984807385763595,1.2027062780335722,1.2285802618568795,5,135,135,52,1
0,1.44,local,3745,0.7699424342105263,0.9025027582795642,1.2183216151570808,1.2445315338528573,5,135,135,100,1
0,1.44,local,3794,0.780016447368421,0.9092959792955193,1.2357999421555046,1.262439588692154,6,135,135,121,2
0,1.44,local,3843,0.7900904605263158,0.9115425984811398,1.2502733561005985,1.2769737706816002,6,135,135,72,2
0,1.44,local,3891,0.7999588815789473,0.9132299678941164,1.2658182655744197,1.2930499861739568,5,135,135,111,1
0,1.44,local,3940,0.8100328947368421,0.9240109342652285,1.2834491858138328,1.3109809331717657,7,135,135,110,2
0,1.44,local,3988,0.8199013157894737,0.9260405773764259,1.2973742593448434,1.3244378715437228,7,135,135,62,2
0,1.44,local,4037,0.8299753289473685,0.9320140996932071,1.3133149159917585,1.3415684384950561,6,135,135,122,1
0,1.44,local,4086,0.8400493421052632,0.9381651323411365,1.3316148989032022,1.3599196933544277,6,135,135,99,2
0,1.44,local,4134,0.8499177631578947,0.9421990373939642,1.344870909762182,1.3741395820742608,7,135,135,84,1
0,1.44,local,4183,0.8599917763157895,0.9469316573775165,1.3608115664090972,1.390063287731647,7,135,135,133,1
0,1.44,local,4232,0.8700657894736842,0.9508327568277695,1.3785481281230416,1.4077134544775944,5,135,135,88,2
0,1.44,local,4256,0.875,0.9534269171369347,1.3845598916177666,1.414682398397371,6,135,135,71,1
0,1.44,local,4280,0.8799342105263158,0.955238345292151,1.392367560179521,1.4222981498901854,6,135,135,95,1
0,1.44,local,4329,0.8900082236842105,0.9563817581689367,1.408308216826436,1.4383230175409973,5,135,135,9,1
0,1.44,local,4378,0.9000822368421053,0.9637302964618248,1.4242488734733512,1.4552252147204816,5,135,135,58,1
0,1.44,local,4426,0.9099506578947368,0.9682224370737116,1.4398642105968598,1.4709087886955978,5,135,135,106,1
0,1.44,local,4475,0.9200246710526315,0.9700140949370033,1.455804867243775,1.4868414698620969,4,135,135,20,1
0,1.44,local,4524,0.9300986842105263,0.9768303082284897,1.47174552389069,1.5033837825364065,4,135,135,69,1
0,1.44,local,4572,0.9399671052631579,0.9821103954305062,1.4873608610141986,1.5194272410166973,4,135,135,117,1
0,1.44,local,4621,0.9500411184210527,0.9813581573146148,1.5033015176611135,1.5356422477794538,2,135,135,104,2
0,1.44,local,4669,0.9599095394736842,0.9871879036335373,1.5189168547846221,1.5515935197754316,2,135,135,56,2
0,1.44,local,4718,0.969983552631579,0.9918822326130893,1.5348575114315375,1.5678771099379925,3,135,135,128,1
0,1.44,local,4767,0.9800575657894737,0.994219135515529,1.5507981680784526,1.5841607001005529,2,135,135,42,1
0,1.44,local,4815,0.9899259868421053,0.9982697809553955,1.566413505201961,1.6001119720965309,2,135,135,90,1
0,1.44,local,4864,1.0,1.0,1.5823541618488761,1.6163955622590918,1,135,135,4,1
0,1.44,random,49,0.010074013157894737,0.018338372661891165,0.02299515955727149,0.02316668677003868,1,135,135,0,0
0,1.44,random,97,0.019942434210526317,0.027839264316723043,0.03466654829828471,0.03391365464188861,1,135,135,0,0
0,1.44,random,146,0.030016447368421052,0.03951699897412595,0.047496650417338804,0.04851845232109938,1,135,135,11,1
0,1.44,random,195,0.04009046052631579,0.05737890050164368,0.06957625052867386,0.06882660962167661,2,135,135,75,2
0,1.44,random,243,0.049958881578947366,0.06989637551336764,0.08124763926968706,0.08218673527343301,2,135,135,27,2
0,1.44,random,292,0.060032894736842105,0.08042091560005032,0.09499330083467761,0.09771620459827579,2,135,135,22,1
0,1.44,random,340,0.06990131578947369,0.09821729866125889,0.11591418756797178,0.11598261017986627,3,135,135,65,2
0,1.44,random,389,0.07997532894736842,0.10789722404942481,0.12782873024108943,0.13216818683441878,3,135,135,16,2
0,1.44,random,438,0.09004934210526316,0.12641653041891926,0.15082388979836092,0.15030217613067143,4,135,135,102,2
0,1.44,random,486,0.09991776315789473,0.13581331912997707,0.16249527853937415,0.1654618952950186,4,135,135,54,2
0,1.44,random,535,0.10999177631578948,0.1435055769808603,0.17442155915410637,0.17855822223639795,4,135,135,5,2
0,1.44,random,584,0.12006578947368421,0.15510596226465562,0.18998660166935522,0.193458412698493,4,135,135,44,1
0,1.44,random,608,0.125,0.16498629289898642,0.2032406751402699,0.20627327629003472,5,135,135,67,2
0,1.44,random,632,0.1299342105263158,0.1692596873108484,0.2090763695107765,0.21242156054100947,5,135,135,43,2
0,1.44,random,681,0.14000822368421054,0.17829423821099225,0.22154259543977892,0.22606797417728602,5,135,135,6,1
0,1.44,random,730,0.15008223684210525,0.18919275024036514,0.23748325208669402,0.24148795389423805,5,135,135,55,1
0,1.44,random,778,0.15995065789473684,0.2028698855793878,0.25566919842379343,0.2627050051212118,6,135,135,32,2
0,1.44,random,827,0.17002467105263158,0.21278374058888266,0.26903924585711775,0.27707124669760574,6,135,135,17,1
0,1.44,random,876,0.18009868421052633,0.22286808658670665,0.2849799025040328,0.2900749896151417,6,135,135,66,1
0,1.44,random,924,0.18996710526315788,0.23528444636712836,0.301862937321915,0.3097407376038696,6,135,135,21,2
0,1.44,random,973,0.20004111842105263,0.24561732197188035,0.31653589627445655,0.3251409136590944,6,135,135,28,1
0,1.44,random,1021,0.2099095394736842,0.258678674328238,0.3365177476785851,0.343136123341527,7,135,135,59,2
0,1.44,random,1070,0.21998355263157895,0.2660607489927416,0.34863183535915043,0.35574202508036035,7,135,135,10,2
0,1.44,random,1119,0.23005756578947367,0.2772330434310932,0.36403254669179536,0.37451979863143126,7,135,135,39,1
0,1.44,random,1167,0.23992598684210525,0.28955893486773976,0.3830988386499875,0.3907714561240299,8,135,135,48,2
0,1.44,random,1216,0.25,0.29713995762055406,0.39558854046221903,0.40212261139097044,8,135,135,1,1
0,1.44,random,1265,0.26007401315789475,0.3087557380333786,0.4115291971091341,0.42168281611498415,8,135,135,50,1
0,1.44,random,1313,0.2699424342105263,0.320876156307611,0.4301024955195144,0.43944080603068947,8,135,135,37,2
0,1.44,random,1362,0.2800164473684211,0.32939502974328005,0.4430851908795579,0.45355170474931605,8,135,135,12,1
0,1.44,random,1411,0.29009046052631576,0.3443768438206794,0.46501219774990354,0.4749719730917695,9,135,135,74,2
0,1.44,random,1459,0.29995888157894735,0.35236882154346355,0.4766953244325313,0.489210427618355,9,135,135,26,2
0,1.44,random,1508,0.3100328947368421,0.36154086375612626,0.49058184129689664,0.5042065177224727,9,135,135,23,1
0,1.44,random,1556,0.3199013157894737,0.37487954745862206,0.5113501347892014,0.5221512501385356,10,135,135,64,2
0,1.44,random,1605,0.3299753289473684,0.38260810898037323,0.5233116292287774,0.5343068760977585,10,135,135,15,2
0,1.44,random,1654,0.34004934210526316,0.3936982844923603,0.5380784917142355,0.5532839169610527,10,135,135,34,1
0,1.44,random,1702,0.34991776315789475,0.4057393377508322,0.5562527001097204,0.5686666663442798,9,135,135,53,2
0,1.44,random,1751,0.3599917763157895,0.41187922334031124,0.5697049131343466,0.5803525382089436,9,135,135,4,2
0,1.44,random,1800,0.37006578947368424,0.42784499942613397,0.591150664398495,0.6031082166665447,10,135,135,90,2
0,1.44,random,1824,0.375,0.43196498697439917,0.5969863587690015,0.6100331257695806,10,135,135,66,2
0,1.44,random,1848,0.37993421052631576,0.43579099820589884,0.6038197781767466,0.6186839971768079,10,135,135,42,2
0,1.44,random,1897,0.3900082236842105,0.4443519264031448,0.617131135901998,0.6307267085703171,10,135,135,7,1
0,1.44,random,1946,0.40008223684210525,0.4589760700004458,0.6377317553698972,0.651754706623827,11,135,135,79,2
0,1.44,random,1994,0.40995065789473684,0.46659333459748636,0.6506473659220549,0.664947657247731,11,135,135,31,2
0,1.44,random,2043,0.4200246710526316,0.48080763214270617,0.6715179580470892,0.684947611715018,11,135,135,117,2
0,1.44,random,2092,0.4300986842105263,0.48943737119779523,0.6841837289835393,0.6994495158427358,11,135,135,68,2
0,1.44,random,2140,0.4399671052631579,0.49613167233145083,0.6967824151121036,0.7106973403738691,11,135,135,20,2
0,1.44,random,2189,0.45004111842105265,0.5067851822886404,0.7121244367366756,0.7290557203815289,11,135,135,29,1
0,1.44,random,2237,0.45990953947368424,0.5186980540439472,0.7307916386799724,0.7470666718978068,10,135,135,58,2
0,1.44,random,2286,0.4699835526315789,0.5250129395933789,0.7439856169890782,0.7583134851441834,10,135,135,9,2
0,1.44,random,2335,0.4800575657894737,0.5404198758957905,0.7650322782383311,0.7810534772611035,11,135,135,95,2
0,1.44,random,2383,0.48992598684210525,0.5485597656720881,0.7777013920165827,0.7942067411464188,11,135,135,47,2
0,1.44,random,2432,0.5,0.5613528414488231,0.7992997365217204,0.814785695990874,10,135,135,133,2
0,1.44,random,2481,0.5100740131578947,0.5682268767964482,0.8071177375713532,0.8276183144759235,11,135,135,51,1
0,1.44,random,2529,0.5199424342105263,0.5778675907743296,0.8245407177035056,0.8423317855289535,10,135,135,36,2
0,1.44,random,2578,0.530016447368421,0.5918227780501015,0.844671819506822,0.8627856450634409,10,135,135,122,2
0,1.44,random,2627,0.5400904605263158,0.5998646650890574,0.8577366804581675,0.8768832497638895,10,135,135,73,2
