trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,exact_build_ms
16,2.48,local,2.4799999999999995,0.8064571719463022,0.640117146691371,29.51241
16,2.48,hot-cold,2.48,0.4133931577655573,0.9198266036744448,29.58183
16,3.3,random,3.3,-0.03352042522112847,0.526526342221061,29.526496
16,3.3,local,3.2999999999999994,0.7147185642280132,0.9140133804225258,29.731448
16,3.3,hot-cold,3.3000000000000003,0.1669631053906211,0.9633063323758493,29.419075
16,4.55,random,4.55,-0.020254660224855385,0.26281446027453964,29.961238
16,4.55,local,4.55,0.7585782030437282,0.262875856507532,29.663643
16,4.55,hot-cold,4.549999999999999,-0.002489856679078298,0.9962881217656294,29.693218
16,9.19,random,9.190000000000001,-0.010502455627331977,0.09204373798514237,29.814063
16,9.19,local,9.19,0.11971367122727586,0.9890370280402384,30.052228
16,9.19,hot-cold,9.190000000000001,0.003959339113699891,0.999028000151914,29.725648
17,1.07,random,1.0700000000000003,-0.04506126369108946,0.47455004184427274,29.782354
17,1.07,local,1.0700000000000003,0.8018165941667318,0.2840176656386017,29.408847
17,1.07,hot-cold,1.0700000000000003,0.35667872720819827,0.7239646775311066,29.910484
17,1.25,random,1.25,-0.0023822972828028794,0.5215631559897731,29.784518
17,1.25,local,1.25,0.7086951978767254,0.3771941671571266,29.661488
17,1.25,hot-cold,1.25,0.2734140286281798,0.7605879342104274,29.472185
17,1.44,random,1.44,-0.10249290890517809,0.42580708209528184,29.69444
17,1.44,local,1.44,0.8303368553033195,0.5107337590114398,29.594694
17,1.44,hot-cold,1.44,0.4119161819931954,0.8359171386533985,29.596296
17,2.48,random,2.48,0.009001980297769914,0.5233227980856776,29.530815
17,2.48,local,2.48,0.7433007437945643,0.6855315054922633,29.776923
17,2.48,hot-cold,2.4800000000000004,0.27781167099979176,0.9089141763480222,29.569066
17,3.3,random,3.3000000000000003,-0.0037123837367445405,0.3373924318697491,29.702696
17,3.3,local,3.299999999999999,0.8357132310783247,0.05053908781937405,29.454272
17,3.3,hot-cold,3.3,0.3826948722544011,0.9401197875705678,29.72136
17,4.55,random,4.550000000000001,-0.03558832611027705,0.6354488115779973,29.609852
17,4.55,local,4.550000000000002,0.45060872308180244,0.10533014952651593,29.738432
17,4.55,hot-cold,4.550000000000002,0.04973016625641842,0.9834046957260044,29.552575
17,9.19,random,9.190000000000005,-0.0014438486715508268,0.1470868733277282,29.751266
17,9.19,local,9.190000000000007,0.12482079408371922,0.9697640777688644,29.696323
17,9.19,hot-cold,9.190000000000005,-0.006441484032624437,0.975282845177769,29.685043
18,1.07,random,1.07,-0.03934070467196188,0.46188090931145426,29.577863
18,1.07,local,1.07,0.7102629977500061,0.6734075328724489,29.641801
18,1.07,hot-cold,1.0699999999999998,0.3775483156382895,0.7505799590996048,29.596466
18,1.25,random,1.25,0.05612841351920444,0.5262233323256988,29.781522
18,1.25,local,1.25,0.7910921889744431,0.6925358360129372,29.503463
18,1.25,hot-cold,1.25,0.38380367337166715,0.7983784649859531,29.812019
18,1.44,random,1.4400000000000002,-0.011297213053268486,0.43679602309174437,30.000842
18,1.44,local,1.4400000000000002,0.5016003606929071,0.2133414750255269,29.621213
18,1.44,hot-cold,1.44,0.1819202392377296,0.7708457895970129,29.526206
18,2.48,random,2.4800000000000004,-0.05741698354262277,0.5790462801297135,29.826527
18,2.48,local,2.480000000000001,0.5688967361872203,0.2393005605001945,29.568405
18,2.48,hot-cold,2.4800000000000004,0.334377031484786,0.8899551412522818,29.604992
18,3.3,random,3.3000000000000003,-0.049286307437781875,0.5431944924216637,29.590365
18,3.3,local,3.2999999999999994,0.7251367365213807,0.2506996914709096,30.051147
18,3.3,hot-cold,3.3,0.34468914688221164,0.9546267445063391,29.982918
18,4.55,random,4.5500000000000025,-0.02569543649511221,0.5444491754140123,29.798013
18,4.55,local,4.5500000000000025,0.3606303905382199,0.7006376525743059,29.564166
18,4.55,hot-cold,4.550000000000002,0.10561640423847841,0.9503532930165546,29.867232
18,9.19,random,9.19,-0.010561899213470569,0.906246477881313,29.605254
18,9.19,local,9.19,0.3427850936637874,0.16876681848620156,29.649716
18,9.19,hot-cold,9.19,-0.009497505889054132,0.9971174516277861,29.674433
19,1.07,random,1.07,-0.03989501685561832,0.5494215063124059,29.755815
19,1.07,local,1.07,0.7564151189158309,0.7763852518608513,29.580136
19,1.07,hot-cold,1.07,0.5188424576160187,0.7618622572139419,29.543008
19,1.25,random,1.25,0.01316056971701185,0.5209892703374964,29.656048
19,1.25,local,1.25,0.6969356194033663,0.6282928695498264,29.845953
19,1.25,hot-cold,1.25,0.336202652124269,0.7899147777496925,29.472846
19,1.44,random,1.4400000000000002,-0.031198511504660523,0.5101454449565633,29.659785
19,1.44,local,1.4400000000000002,0.8519149838628137,0.42852236437431723,29.788696
19,1.44,hot-cold,1.4400000000000002,0.24106721759144348,0.8279305571445572,29.767947
19,2.48,random,2.4800000000000004,0.03753436288945368,0.5542494629324254,29.734244
19,2.48,local,2.480000000000001,0.7322712005637028,0.7343882361817188,29.588001
19,2.48,hot-cold,2.480000000000001,0.22169255801349155,0.8868455556290186,29.703036
19,3.3,random,3.3000000000000003,0.27571117143623974,0.39800965422117796,29.900895
19,3.3,local,3.3000000000000007,0.3597130929691239,0.6737524330592662,29.576319
19,3.3,hot-cold,3.3000000000000003,0.13538651785422892,0.9058371782251842,29.685133
19,4.55,random,4.55,-0.031619267962312264,0.43377625505367096,30.075491
19,4.55,local,4.55,0.8022799699658265,0.09390518519716085,29.872242
19,4.55,hot-cold,4.55,0.09647978246380891,0.9872200401387875,29.516878
19,9.19,random,9.190000000000001,-0.011715224425575956,0.1976361991663787,29.723444
19,9.19,local,9.190000000000003,0.19610624629318807,0.01829954993990273,29.537627
19,9.19,hot-cold,9.190000000000001,0.0018100783148938715,0.9982826192360075,29.811268
20,1.07,random,1.0699999999999998,-0.03869507119683336,0.5403910746538285,29.737019
20,1.07,local,1.07,0.8559438206639713,0.4152022871974736,29.933706
20,1.07,hot-cold,1.07,0.3241995811716374,0.7433832359730798,29.557274
20,1.25,random,1.2500000000000002,-0.031058547171874326,0.5399600673837001,29.937553
20,1.25,local,1.25,0.7826406989119329,0.23523944043545802,29.767616
20,1.25,hot-cold,1.25,0.2426884187849778,0.8122872053359755,29.542506
20,1.44,random,1.4400000000000004,-0.10762713819675401,0.5012175956834333,29.643104
20,1.44,local,1.4400000000000002,0.7685524970213158,0.4889576671748024,29.629879
20,1.44,hot-cold,1.4400000000000002,0.3182763643482922,0.8235290087988036,29.632624
20,2.48,random,2.4800000000000004,-0.02967685038248846,0.509303451618775,29.590556
20,2.48,local,2.48,0.7729846241773565,0.4693232068091675,29.708376
20,2.48,hot-cold,2.48,0.178691163111289,0.8980808334170154,29.700531
20,3.3,random,3.3000000000000016,0.01695799451389872,0.6113870682433673,29.905274
20,3.3,local,3.3000000000000003,0.5394917524231824,0.8733637417775473,29.573593
20,3.3,hot-cold,3.3000000000000007,0.09102368378080852,0.8951849757439962,29.829513
20,4.55,random,4.55,-0.013994528221710389,0.5883292788368757,29.765443
20,4.55,local,4.55,0.45594597602913156,0.820445769600914,29.862714
20,4.55,hot-cold,4.550000000000001,0.05463831613732179,0.9322875342349644,29.908118
20,9.19,random,9.190000000000001,-0.00992221945720574,0.8527121388378096,29.954215
20,9.19,local,9.190000000000001,0.09608309815154868,0.13274087579926025,29.562533
20,9.19,hot-cold,9.190000000000001,-0.009529329553027958,0.9984401910603872,29.764721
21,1.07,random,1.07,0.03951172404178519,0.5079657462830455,29.756076
21,1.07,local,1.0699999999999998,0.7448342700190794,0.6593095260261679,29.671176
21,1.07,hot-cold,1.07,0.29613366233981375,0.7596489500734975,29.590616
21,1.25,random,1.25,0.044092828695540806,0.5468613850238999,29.846995
21,1.25,local,1.25,0.7712833042961678,0.3256870269338108,29.768138
21,1.25,hot-cold,1.25,0.21659264765814976,0.7932619645037311,29.814524
21,1.44,random,1.4400000000000002,-0.023103255319272174,0.5421004121546877,29.841404
21,1.44,local,1.44,0.6692786972785598,0.43536824271444696,29.712603
21,1.44,hot-cold,1.44,0.3571439712955836,0.816038264260058,29.880919
21,2.48,random,2.48,-0.062277126220868756,0.41776708990424805,29.853177
21,2.48,local,2.48,0.7614797099391925,0.615030043755904,29.717753
21,2.48,hot-cold,2.48,0.15481754423209446,0.9122307738462578,29.848858
21,3.3,random,3.3000000000000003,-0.030980017425608866,0.44113191083149106,29.816147
21,3.3,local,3.3,0.6951797185491865,0.13736258629298215,29.635881
21,3.3,hot-cold,3.2999999999999994,0.017782973709644243,0.9177845082400845,29.964184
21,4.55,random,4.550000000000001,-0.024032915132448984,0.4761043794477508,29.725047
21,4.55,local,4.550000000000001,0.5150978800506351,0.8616404549695573,29.819262
21,4.55,hot-cold,4.55,0.050767399673879825,0.9501791355428263,29.613067
21,9.19,random,9.19,-0.008973259630710625,0.8784760697656012,29.832968
21,9.19,local,9.190000000000001,0.364641369708223,0.9209269951884782,29.738222
21,9.19,hot-cold,9.190000000000001,-0.007373807100215289,0.9937577193383158,29.518461
22,1.07,random,1.07,0.011767272283859046,0.46452731783188433,29.606325
22,1.07,local,1.0699999999999998,0.8913578529827831,0.4318362471874016,29.609761
22,1.07,hot-cold,1.0699999999999998,0.46269906734875615,0.7655698097591579,30.064912
22,1.25,random,1.2500000000000004,-0.06281476160050971,0.471392924056357,29.636451
22,1.25,local,1.2500000000000002,0.8210286425735207,0.7605771029318164,29.719617
22,1.25,hot-cold,1.2500000000000004,0.209658356368149,0.7775182187083736,29.704759
22,1.44,random,1.44,-0.06196668769206116,0.4783534587437778,29.686695
22,1.44,local,1.4399999999999997,0.8738425492363042,0.23041258803618297,29.486742
22,1.44,hot-cold,1.4399999999999997,0.3732336283978241,0.83466511540473,29.485599
22,2.48,random,2.4800000000000004,-0.05101263478724459,0.49794293711366533,29.601236
22,2.48,local,2.4800000000000004,0.7037687668761915,0.27718757868796695,29.604622
22,2.48,hot-cold,2.4800000000000004,0.11803817998740485,0.8893417917218783,29.694029
22,3.3,random,3.3,-0.007642085774610833,0.49696920594540106,29.712604
22,3.3,local,3.3000000000000003,0.6732544571489554,0.3799005813895522,29.677508
22,3.3,hot-cold,3.3,0.1439077925701865,0.9458217894278278,29.522809
22,4.55,random,4.55,-0.02462150201684027,0.4450949629114384,29.829582
22,4.55,local,4.550000000000001,0.43379354497878503,0.08640051130851965,29.590967
22,4.55,hot-cold,4.55,0.09486277053449965,0.9663626823337832,29.722312
22,9.19,random,9.190000000000001,-0.005578360062943546,0.212352779547922,29.802562
22,9.19,local,9.190000000000001,0.12212104421584817,0.25800710557222445,31.941878
22,9.19,hot-cold,9.19,0.009666543931188338,0.9947732736069821,34.479208
23,1.07,random,1.0699999999999998,0.03370541696116818,0.5072906251572569,30.19263
23,1.07,local,1.07,0.8410747836299222,0.4205986445970348,29.985934
23,1.07,hot-cold,1.0699999999999998,0.40644200099716166,0.7779923278181547,30.612885
23,1.25,random,1.25,-0.048139321387276515,0.5287464223321172,32.968025
23,1.25,local,1.25,0.7720632471827652,0.44156605113211245,30.4442
23,1.25,hot-cold,1.25,0.4342632979549972,0.7690709313749635,30.140232
23,1.44,random,1.44,-0.032281498778315765,0.4361908990212047,30.119314
23,1.44,local,1.4400000000000002,0.8523231383585319,0.7415460909367948,29.797322
23,1.44,hot-cold,1.4400000000000002,0.4372025146369386,0.8650409676019147,30.233817
23,2.48,random,2.48,0.030663514643158106,0.5407073112043573,30.352028
23,2.48,local,2.4799999999999995,0.785423155436788,0.8968538522645536,29.939869
23,2.48,hot-cold,2.48,0.29109812658793427,0.9286073669949335,29.879966
23,3.3,random,3.2999999999999994,-0.03693338247280914,0.4178972924091386,29.972589
23,3.3,local,3.2999999999999994,0.28081900679441163,0.5106031240453709,30.27263
23,3.3,hot-cold,3.299999999999999,0.3226256361274867,0.9363193358335598,30.223248
23,4.55,random,4.550000000000001,-0.00012578811145642357,0.615215252465264,30.305802
23,4.55,local,4.550000000000001,0.4049235951137507,0.5794117995763871,30.154449
23,4.55,hot-cold,4.550000000000001,0.017433880781392627,0.9797306253981132,29.870138
23,9.19,random,9.190000000000001,-0.009740214933339835,0.7628160942373876,29.799877
23,9.19,local,9.190000000000003,0.20569273169624572,0.2161405233490086,29.760844
23,9.19,hot-cold,9.190000000000007,0.027822592386390437,0.9892704242111815,30.194394
24,1.07,random,1.07,0.05184578133616163,0.439596445598154,29.780971
24,1.07,local,1.0699999999999998,0.7084562652718768,0.3555543364964682,29.713966
24,1.07,hot-cold,1.0699999999999998,0.5241680972101158,0.7560625760482125,29.817069
24,1.25,random,1.2500000000000002,0.07341664519616925,0.4712100435187435,29.86045
24,1.25,local,1.2500000000000002,0.7952819510133853,0.769151779724748,29.970005
24,1.25,hot-cold,1.2500000000000002,0.33628454895836984,0.7654449547423094,30.115947
24,1.44,random,1.44,-0.024826798532540714,0.49112044382485,30.383537
24,1.44,local,1.44,0.8596795569662428,0.6190116395147894,29.960898
24,1.44,hot-cold,1.4400000000000002,0.4573307806653821,0.8355717433259477,29.665265
24,2.48,random,2.48,0.06597496660436124,0.3491576142729739,29.779329
24,2.48,local,2.48,0.5795762814137795,0.821503453472592,29.780751
24,2.48,hot-cold,2.48,0.13034876456847633,0.8779411732639957,29.526957
24,3.3,random,3.300000000000001,-0.028932564945214703,0.5480315670518359,30.329266
24,3.3,local,3.300000000000001,0.4690784597715854,0.5983809146106812,30.004589
24,3.3,hot-cold,3.300000000000001,0.07449828835993298,0.9267185514973286,29.928006
24,4.55,random,4.549999999999999,-0.001012238537759641,0.6074687597383177,30.069731
24,4.55,local,4.550000000000001,0.1683321840433193,0.9025796009882426,29.729626
24,4.55,hot-cold,4.549999999999999,0.09156954567070923,0.9616213244828774,29.741247
24,9.19,random,9.190000000000001,-0.008980995154086685,0.7928227504229487,29.646621
24,9.19,local,9.190000000000001,0.14232060563699883,0.9197238847132068,29.621393
24,9.19,hot-cold,9.19,0.015243958776429206,0.9923468385703214,29.86616
25,1.07,random,1.07,-0.027999446329668783,0.4743937558326684,29.764281
25,1.07,local,1.0699999999999998,0.85572714815962,0.7301873681819273,29.573985
25,1.07,hot-cold,1.0699999999999998,0.377620698888447,0.7518679915132997,29.577832
25,1.25,random,1.2500000000000002,-0.029473097221170166,0.4651117766643448,29.727342
25,1.25,local,1.2500000000000002,0.8661078631760034,0.5065029016392482,29.998308
25,1.25,hot-cold,1.25,0.3216550887864661,0.7974871193696051,29.974783
25,1.44,random,1.4400000000000002,0.03860476926864484,0.49408195022120094,29.591438
25,1.44,local,1.44,0.7480410904757038,0.3811319758052061,29.784568
25,1.44,hot-cold,1.44,0.3535275850946143,0.7966227306260772,29.773447
25,2.48,random,2.48,-0.05173699538556291,0.5324702536306708,29.76891
25,2.48,local,2.4800000000000004,0.6098312377900248,0.5401537917762084,29.749713
25,2.48,hot-cold,2.48,0.22671348813882639,0.8993082321991216,29.932755
25,3.3,random,3.3,-0.04574363596310803,0.34829224439833323,29.917677
25,3.3,local,3.300000000000001,0.6220529497412159,0.12659032683642232,29.883373
25,3.3,hot-cold,3.300000000000001,0.0776365370926865,0.8790636967827297,29.98871
25,4.55,random,4.550000000000001,-0.02467437720805325,0.4376874461993151,32.339511
25,4.55,local,4.550000000000001,0.23344673767539328,0.965324679643983,31.981281
25,4.55,hot-cold,4.55,0.022273074970254773,0.9506299267082987,29.97817
25,9.19,random,9.190000000000001,0.0014257015114121166,0.8095281848725243,29.858456
25,9.19,local,9.189999999999998,0.03674755995764566,0.9387575568209665,29.874426
25,9.19,hot-cold,9.189999999999998,0.15249998544132407,0.9731846583488588,29.974032
26,1.07,random,1.07,-0.03467866364217438,0.4807184867518766,29.768358
26,1.07,local,1.07,0.8662227511960784,0.8024430304967107,29.823752
26,1.07,hot-cold,1.07,0.3380909323727388,0.7526610901508489,30.148077
26,1.25,random,1.2500000000000002,-0.05869808120385181,0.4794046821181283,29.784799
26,1.25,local,1.2500000000000002,0.648929670201471,0.5396306268829538,30.111289
26,1.25,hot-cold,1.2500000000000002,0.41968055648222674,0.7902090144915483,29.915824
26,1.44,random,1.4400000000000002,-0.022375549187955146,0.5545050085412496,29.838309
26,1.44,local,1.4400000000000006,0.7110658898498403,0.5721320334355482,29.676836
26,1.44,hot-cold,1.4400000000000004,0.22036577582350453,0.8082362823181691,30.186699
26,2.48,random,2.4800000000000013,-0.0401827438034037,0.44682768415492075,29.890716
26,2.48,local,2.4800000000000004,0.7854219050726351,0.9017158572561889,29.871531
26,2.48,hot-cold,2.480000000000001,0.04935418721537963,0.9174655955989972,29.679462
26,3.3,random,3.300000000000001,-0.03403835419039378,0.6350710475223276,30.146153
26,3.3,local,3.3,0.32846696264211284,0.22400029048147893,29.795187
26,3.3,hot-cold,3.3000000000000016,0.10700435225802139,0.8896689048929587,29.919921
26,4.55,random,4.550000000000001,-0.03093832110118199,0.6156387145766041,29.80176
26,4.55,local,4.550000000000002,0.6696478796110167,0.05168839238859346,30.407041
26,4.55,hot-cold,4.55,0.031571391655712724,0.9700217935886126,30.368018
26,9.19,random,9.19,-0.009920793875390672,0.7315296881326248,29.851373
26,9.19,local,9.19,0.13213165442790858,0.012729983335890843,29.830153
26,9.19,hot-cold,9.190000000000001,-0.0039817778345633765,0.9957349438217384,29.908019
27,1.07,random,1.0699999999999998,-0.02749520371264197,0.5080205687960211,30.259025
27,1.07,local,1.07,0.9031428320876602,0.49728702592022234,29.142518
27,1.07,hot-cold,1.07,0.36504064003868913,0.741427818935968,29.27179
27,1.25,random,1.25,-0.06847830401255692,0.5270534822397073,29.520685
27,1.25,local,1.2500000000000002,0.7219309485016513,0.6250998759115766,30.275144
27,1.25,hot-cold,1.2499999999999998,0.23502860549588142,0.7663505052844277,29.269476
27,1.44,random,1.4400000000000002,-0.04864173062420012,0.5865666405860657,29.457598
27,1.44,local,1.4400000000000004,0.6091967999216126,0.3963276091410686,29.473237
27,1.44,hot-cold,1.4400000000000002,0.15276834796757016,0.7884822077017749,29.352872
27,2.48,random,2.480000000000001,-0.01859431105607816,0.5267911959168033,29.268124
27,2.48,local,2.480000000000001,0.2787845361164603,0.5796634776009211,29.417262
27,2.48,hot-cold,2.4800000000000013,0.15027307616707794,0.8021913713545614,29.702514
27,3.3,random,3.3,0.029419570110781643,0.35886492941027065,29.361348
27,3.3,local,3.2999999999999994,0.46987524046628076,0.3637365809223762,29.361438
27,3.3,hot-cold,3.3000000000000003,0.06728765105508698,0.873171022145158,29.436218
27,4.55,random,4.55,0.02193463361764078,0.7036351019861239,29.812199
27,4.55,local,4.550000000000001,0.35885983274059585,0.777632255120411,29.235001
27,4.55,hot-cold,4.550000000000001,0.054070948190256325,0.9420004179893676,29.365526
27,9.19,random,9.189999999999998,-0.006783030080654324,0.7757274585276039,29.51227
27,9.19,local,9.19,0.0887859437480725,0.030811573460785537,29.278693
27,9.19,hot-cold,9.190000000000001,0.02290621281346467,0.9733384255290907,29.194545
28,1.07,random,1.0700000000000003,-0.0527826808563089,0.5279861112045788,29.616925
28,1.07,local,1.0700000000000003,0.6528730744736576,0.5569025665895609,29.722583
28,1.07,hot-cold,1.0700000000000003,0.236024195415681,0.726174894279805,29.6676
28,1.25,random,1.2500000000000002,-0.03228709281310061,0.5214830266233038,30.482432
28,1.25,local,1.2500000000000002,0.8428789737663734,0.4217852935635207,29.512229
28,1.25,hot-cold,1.2500000000000004,0.3386563348468466,0.7943060746930356,29.453209
28,1.44,random,1.44,-0.08003380612922255,0.531618140257047,29.536143
28,1.44,local,1.4400000000000002,0.7276081641869985,0.2893435607257082,29.418083
28,1.44,hot-cold,1.4400000000000004,0.34687294038919353,0.8139432596318653,29.379051
28,2.48,random,2.4800000000000004,0.0555153713636626,0.565507490125428,29.539881
28,2.48,local,2.48,0.8780257471232387,0.7906492258810829,29.417973
28,2.48,hot-cold,2.48,0.13043224112163568,0.9109845945880557,29.476041
28,3.3,random,3.3000000000000003,-0.039175483096149065,0.6901405519191796,29.43743
28,3.3,local,3.3,0.5808229428735995,0.32762272074956916,29.301546
28,3.3,hot-cold,3.3000000000000003,0.11097320893569858,0.9696841135862239,29.365966
28,4.55,random,4.549999999999999,-0.042935941326195624,0.5319700483098602,29.418604
28,4.55,local,4.549999999999999,0.4292943548346282,0.49463583583160053,29.627485
28,4.55,hot-cold,4.549999999999999,0.08911195225999201,0.9675609034165544,29.58219
28,9.19,random,9.189999999999998,0.06084361466781355,0.281643607204789,29.551823
28,9.19,local,9.189999999999998,0.2476359405660289,0.0627435409470451,29.359935
28,9.19,hot-cold,9.189999999999996,0.004628977835821965,0.9846183638309323,29.291697
29,1.07,random,1.0700000000000003,0.05161490843352759,0.4614284062346335,29.395632
29,1.07,local,1.0700000000000003,0.8518077800719421,0.5745977642771313,29.40006
29,1.07,hot-cold,1.07,0.3853816831471569,0.7637342993400719,29.618067
29,1.25,random,1.2500000000000002,0.04869808295566241,0.5065009869417678,29.581399
29,1.25,local,1.2500000000000002,0.8520499599774015,0.3411679738920261,29.479638
29,1.25,hot-cold,1.2500000000000002,0.2989082063367456,0.8098817062460406,29.619961
29,1.44,random,1.4400000000000004,-0.05634370129049762,0.4470165015343682,29.755674
29,1.44,local,1.4400000000000006,0.8088333725778479,0.40836057768174944,29.43784
29,1.44,hot-cold,1.4400000000000006,0.26222016927867087,0.7890733357365728,29.685062
29,2.48,random,2.48,0.02348948265350671,0.5941697079864714,29.554719
29,2.48,local,2.48,0.5589576024887177,0.3051002509732639,29.33537
29,2.48,hot-cold,2.4799999999999995,0.150828211855211,0.8775454275817953,29.361468
29,3.3,random,3.3000000000000007,0.019550276175690013,0.5784820591698908,29.383158
29,3.3,local,3.3000000000000003,0.29024168531872646,0.6194210403072258,29.909381
29,3.3,hot-cold,3.3000000000000003,0.14334894586221483,0.8984204172969404,29.563846
29,4.55,random,4.550000000000001,-0.004963359077862222,0.3031831215000055,29.30385
29,4.55,local,4.55,0.23696176375839145,0.4047478734711911,29.393106
29,4.55,hot-cold,4.550000000000002,0.051227332435044286,0.9504308763777111,29.355086
29,9.19,random,9.190000000000001,-0.005548959624931485,0.9158186451160593,29.524864
29,9.19,local,9.190000000000001,0.040841268712743684,0.9976438602139117,29.402083
29,9.19,hot-cold,9.19,-0.006977867986943669,0.9963574760673577,29.494957
30,1.07,random,1.07,-0.006529093936619367,0.4119477982337213,29.562975
30,1.07,local,1.07,0.9268477734969504,0.6853679504788357,29.563295
30,1.07,hot-cold,1.07,0.2962061505527461,0.7872428529041516,29.338395
30,1.25,random,1.25,-0.07584532092813025,0.5175234185358777,29.36788
30,1.25,local,1.25,0.6558549951918078,0.3888054893394859,29.463319
30,1.25,hot-cold,1.2500000000000002,0.19519072802443926,0.7803068930481357,29.570789
30,1.44,random,1.4399999999999997,-0.07433937736815775,0.4726067273026333,29.328576
30,1.44,local,1.44,0.7491195617660314,0.6382348849575841,29.713746
30,1.44,hot-cold,1.44,0.2547806262519495,0.7761377831056244,29.331752
30,2.48,random,2.48,-0.0637480543072485,0.5381847853503459,29.456044
30,2.48,local,2.48,0.7569604470934824,0.0730753289342745,29.434053
30,2.48,hot-cold,2.4800000000000004,0.26975853776680897,0.9148652936579911,29.52285
30,3.3,random,3.3,0.1306483379600263,0.39269607599507933,29.702135
30,3.3,local,3.2999999999999994,0.5072071916944982,0.13065682867447442,29.295765
30,3.3,hot-cold,3.3,0.18050465016867007,0.9567385883201556,29.661719
30,4.55,random,4.550000000000004,-0.027720595931476782,0.3801936796214605,29.258596
30,4.55,local,4.5500000000000025,0.5590739908391973,0.6270424258071519,29.438101
30,4.55,hot-cold,4.5500000000000025,0.03842255511916779,0.930688886767953,29.872182
30,9.19,random,9.19,-0.010592636509038862,0.18102972604899373,29.616394
30,9.19,local,9.190000000000003,0.054395163870480934,0.3153371408372339,29.366847
30,9.19,hot-cold,9.190000000000001,-0.004924958803030255,0.9842880163641844,31.652197
31,1.07,random,1.0700000000000003,-0.059010073051889336,0.4838762918648355,30.51892
31,1.07,local,1.07,0.8574290009309313,0.3056926966452831,29.323476
31,1.07,hot-cold,1.07,0.39455666399248396,0.7944789468745511,29.66209
31,1.25,random,1.25,-0.017180927480241946,0.5158276347504676,29.820336
31,1.25,local,1.25,0.7036238926580664,0.5907788757312776,29.33611
31,1.25,hot-cold,1.25,0.19263816904477096,0.7470865261467836,29.359284
31,1.44,random,1.44,-0.02307436321262106,0.6268445973007094,29.486892
31,1.44,local,1.4399999999999997,0.8316848317345209,0.58028991860139,29.483395
31,1.44,hot-cold,1.4399999999999997,0.2960791963172227,0.815715135831089,29.4482
31,2.48,random,2.48,-0.05618898135584188,0.4564767102928593,29.347813
31,2.48,local,2.48,0.5992506841364809,0.1324691531617683,29.280978
31,2.48,hot-cold,2.4800000000000004,0.07742017279085256,0.9163267060490663,29.201047
31,3.3,random,3.3000000000000003,-0.01571532391285368,0.39120562053139046,29.291898
31,3.3,local,3.3000000000000016,0.44645165193219044,0.6265125478548266,29.316805
31,3.3,hot-cold,3.3000000000000003,0.13739340739872513,0.9375889550892302,29.480991
31,4.55,random,4.55,-0.03171101574860971,0.557507136125859,29.521656
31,4.55,local,4.55,0.6204661332815893,0.04123102161364857,29.196459
31,4.55,hot-cold,4.550000000000001,0.011383748775951998,0.9494381081745574,29.551072
31,9.19,random,9.19,0.008775086288961802,0.24729793901466177,29.926934
31,9.19,local,9.189999999999998,0.13551993002607746,0.9351370043606355,29.383228
31,9.19,hot-cold,9.19,0.00954450906035055,0.979982407390563,29.299732
32,1.07,random,1.07,0.011330233928184608,0.48114491882035787,29.309982
32,1.07,local,1.07,0.8599937029247047,0.6826817217564323,29.580126
32,1.07,hot-cold,1.0700000000000003,0.343281617634226,0.7691609224594431,29.165191
32,1.25,random,1.2500000000000002,-0.04177394760198184,0.5214331695458818,29.371085
32,1.25,local,1.25,0.8184475960187287,0.4107521618533533,29.574927
32,1.25,hot-cold,1.2500000000000002,0.4441784921530176,0.7693509907134786,29.482845
32,1.44,random,1.4400000000000002,-0.061132035334557494,0.5748713434312387,29.769831
32,1.44,local,1.44,0.8617974707789511,0.7731307876005273,33.229463
32,1.44,hot-cold,1.4400000000000004,0.33650431165378464,0.7914539737105067,38.359837
32,2.48,random,2.4800000000000004,-0.04937853635691082,0.5851793427960994,31.255346
32,2.48,local,2.4800000000000004,0.8536093606155729,0.5651005948805634,30.260628
32,2.48,hot-cold,2.48,0.35904290360506896,0.9177648438246662,29.612707
32,3.3,random,3.3,-0.04126888499441715,0.4052411580552658,29.711101
32,3.3,local,3.3000000000000007,0.2705108649747718,0.18518154248498714,29.671567
32,3.3,hot-cold,3.3000000000000007,0.062238870461240846,0.862056683712207,29.717964
32,4.55,random,4.550000000000002,0.031078643703181526,0.4003812616197758,29.871771
32,4.55,local,4.550000000000001,0.5541856691490982,0.026748038814616664,30.11735
32,4.55,hot-cold,4.550000000000002,0.033794816024222026,0.9629988211340745,30.332572
32,9.19,random,9.190000000000003,-0.011586456777500698,0.8693980760842468,30.783434
32,9.19,local,9.190000000000003,0.38240691849426256,0.9745075722074547,29.909812
32,9.19,hot-cold,9.190000000000007,0.006282992218092403,0.9972120233988166,29.910704
33,1.07,random,1.0699999999999998,-0.022717654441845248,0.48047479030293466,29.718374
33,1.07,local,1.0699999999999998,0.7302995344253006,0.47535130640148265,29.711762
33,1.07,hot-cold,1.0699999999999998,0.328673511436937,0.7521451432339641,30.035116
33,1.25,random,1.2500000000000002,-0.06662759219294355,0.5542723428248919,30.375362
33,1.25,local,1.2500000000000002,0.9062000600177793,0.32185984896533193,44.183927
33,1.25,hot-cold,1.25,0.40844496115863,0.826035686255751,29.837006
33,1.44,random,1.4400000000000002,-0.1020320569412098,0.5114298549361375,29.604692
