trial,target_cv,spatial_mode,coverage_target,target_importance,exact_importance,exact_rows,exact_chunks,exact_aff_ms,exact_build_ms,exact_solve_ms,exact_single_query_ms,single_importance,single_rows,single_chunks,single_aff_ms,single_runtime_ms,single_gap_pct,single_exact
23,3.3,hot-cold,0.95,0.95,0.9508591790445479,151,1,0.03211260770759288,30.223248,0.137797,30.361045,0.9508591790445473,151,1,0.03211260770759288,0.041748,0.0,True
23,3.3,hot-cold,0.99,0.99,0.9919221266261734,226,1,0.042598562290418626,30.223248,0.137266,30.360514000000002,0.9919221266261733,226,1,0.042598562290418626,0.043081,0.0,True
23,4.55,random,0.1,0.1,0.16454112880088367,1,1,0.011140698541941383,30.305802,0.183162,30.488964,0.16454112880088367,1,1,0.011140698541941383,0.089678,0.0,True
23,4.55,random,0.3,0.3,0.33698831983463606,21,1,0.013936953097361583,30.305802,0.131035,30.436837,0.3369883198346361,21,1,0.013936953097361583,0.079629,0.0,True
23,4.55,random,0.5,0.5,0.5580627271496702,82,1,0.02246552949139319,30.305802,0.141895,30.447697,0.5580627271496702,82,1,0.02246552949139319,0.057608,0.0,True
23,4.55,random,0.7,0.7,0.7073129212763841,140,1,0.03057466770211177,30.305802,0.136345,30.442147,0.7073129212763842,140,1,0.03057466770211177,0.053239,0.0,True
23,4.55,random,0.9,0.9,0.9283873285914181,201,1,0.03910324409614338,30.305802,0.137467,30.443269,0.9283873285914184,201,1,0.03910324409614338,0.043762,0.0,True
23,4.55,random,0.95,0.95,0.9537608286861924,211,1,0.04050137137385348,30.305802,0.145802,30.451604,0.9537608286861927,211,1,0.04050137137385348,0.043271,0.0,True
23,4.55,random,0.99,0.99,0.9905055132878327,241,1,0.044695753206983775,30.305802,0.148617,30.454419,0.9905055132878331,241,1,0.044695753206983775,0.046126,0.0,True
23,4.55,local,0.1,0.1,0.16454112880088367,1,1,0.011140698541941383,30.154449,0.18723,30.341679,0.16454112880088367,1,1,0.011140698541941383,0.074089,0.0,True
23,4.55,local,0.3,0.3,0.30910704647783527,3,1,0.011420323997483403,30.154449,0.126887,30.281336,0.30910704647783527,3,1,0.011420323997483403,0.063929,0.0,True
23,4.55,local,0.5,0.5,0.516460923660098,43,1,0.017012833108323803,30.154449,0.13417,30.288619,0.516460923660098,43,1,0.017012833108323803,0.058249,0.0,True
23,4.55,local,0.7,0.7,0.7196672657074199,49,1,0.01785170947494986,30.154449,0.126125,30.280573999999998,0.7196672657074198,49,1,0.01785170947494986,0.056355,0.0,True
23,4.55,local,0.9,0.9,0.9001565441087144,101,1,0.025121971319042383,30.154449,0.131816,30.286265,0.9001565441087144,101,1,0.025121971319042383,0.051717,0.0,True
23,4.55,local,0.95,0.95,0.9524357298664594,158,1,0.033091296801989946,30.154449,0.137967,30.292416,0.9524357298664595,158,1,0.033091296801989946,0.043301,0.0,True
23,4.55,local,0.99,0.99,0.9937024361544703,177,1,0.03574773862963914,30.154449,0.138809,30.293257999999998,0.9937024361544701,177,1,0.03574773862963914,0.041658,0.0,True
23,4.55,hot-cold,0.1,0.1,0.16454112880088367,1,1,0.011140698541941383,29.870138,0.180076,30.050214,0.16454112880088367,1,1,0.011140698541941383,0.06958,0.0,True
23,4.55,hot-cold,0.3,0.3,0.3005500952509267,11,1,0.012538825819651484,29.870138,0.12823,29.998368,0.3005500952509267,11,1,0.012538825819651484,0.062157,0.0,True
23,4.55,hot-cold,0.5,0.5,0.501136332104635,25,1,0.014496204008445623,29.870138,0.127308,29.997446,0.5011363321046352,25,1,0.014496204008445623,0.050043,0.0,True
23,4.55,hot-cold,0.7,0.7,0.7021490159208734,59,1,0.01924983675265996,29.870138,0.130654,30.000792,0.7021490159208734,59,1,0.01924983675265996,0.04795,0.0,True
23,4.55,hot-cold,0.9,0.9,0.9132585801519835,85,1,0.02288496767470622,29.870138,0.125465,29.995603,0.9132585801519834,85,1,0.02288496767470622,0.043672,0.0,True
23,4.55,hot-cold,0.95,0.95,0.9500392621952497,100,1,0.02498215859127137,29.870138,0.135543,30.005681,0.9500392621952497,100,1,0.02498215859127137,0.043211,0.0,True
23,4.55,hot-cold,0.99,0.99,0.9903637465151526,175,1,0.03546811317409712,29.870138,0.149289,30.019427,0.9903637465151527,175,1,0.03546811317409712,0.040676,0.0,True
23,9.19,random,0.1,0.1,0.5522715840400484,1,1,0.011140698541941383,29.799877,0.1979,29.997777,0.5522715840400484,1,1,0.011140698541941383,0.082404,0.0,True
23,9.19,random,0.3,0.3,0.5522715840400484,1,1,0.011140698541941383,29.799877,0.126907,29.926783999999998,0.5522715840400484,1,1,0.011140698541941383,0.056486,0.0,True
23,9.19,random,0.5,0.5,0.5522715840400484,1,1,0.011140698541941383,29.799877,0.125124,29.925000999999998,0.5522715840400484,1,1,0.011140698541941383,0.072926,0.0,True
23,9.19,random,0.7,0.7,0.7080006136764371,42,1,0.016873020380552793,29.799877,0.13934,29.939217,0.7080006136764371,42,1,0.016873020380552793,0.063008,0.0,True
23,9.19,random,0.9,0.9,0.9062705836337239,157,1,0.03295148407421894,29.799877,0.148297,29.948173999999998,0.9062705836337244,157,1,0.03295148407421894,0.070632,0.0,True
23,9.19,random,0.95,0.95,0.960695387851505,194,1,0.03812455500174631,29.799877,0.153517,29.953394,0.9606953878515054,194,1,0.03812455500174631,0.047017,0.0,True
23,9.19,random,0.99,0.99,0.9923077762002338,218,1,0.04148006046825055,29.799877,0.147074,29.946951,0.9923077762002342,218,1,0.04148006046825055,0.043562,0.0,True
23,9.19,local,0.1,0.1,0.5522715840400484,1,1,0.011140698541941383,29.760844,0.19803,29.958873999999998,0.5522715840400484,1,1,0.011140698541941383,0.094306,0.0,True
23,9.19,local,0.3,0.3,0.5522715840400484,1,1,0.011140698541941383,29.760844,0.129181,29.890024999999998,0.5522715840400484,1,1,0.011140698541941383,0.065843,0.0,True
23,9.19,local,0.5,0.5,0.5522715840400484,1,1,0.011140698541941383,29.760844,0.120035,29.880879,0.5522715840400484,1,1,0.011140698541941383,0.064791,0.0,True
23,9.19,local,0.7,0.7,0.702278294536008,5,1,0.011699949453025424,29.760844,0.119674,29.880518,0.702278294536008,5,1,0.011699949453025424,0.064771,0.0,True
23,9.19,local,0.9,0.9,0.901053101645937,30,2,0.026196153461471045,29.760844,0.131285,29.892128999999997,0.9041521561494048,120,1,0.02777841314669157,0.05346,6.040045869893418,False
23,9.19,local,0.95,0.95,0.9534587851586988,73,2,0.032208100755624476,29.760844,0.133971,29.894814999999998,0.9648974623699601,165,1,0.03406998589638702,0.04841,5.78079767847659,False
23,9.19,local,0.99,0.99,0.9902165343538266,100,2,0.03598304440544174,29.760844,0.130944,29.891788,0.9904378258384782,185,1,0.03686624045180722,0.046948,2.4544783826904615,False
23,9.19,hot-cold,0.1,0.1,0.5522715840400484,1,1,0.011140698541941383,30.194394,0.184936,30.37933,0.5522715840400484,1,1,0.011140698541941383,0.06445,0.0,True
23,9.19,hot-cold,0.3,0.3,0.5522715840400484,1,1,0.011140698541941383,30.194394,0.125044,30.319437999999998,0.5522715840400484,1,1,0.011140698541941383,0.047358,0.0,True
23,9.19,hot-cold,0.5,0.5,0.5522715840400484,1,1,0.011140698541941383,30.194394,0.134932,30.329326,0.5522715840400484,1,1,0.011140698541941383,0.04847,0.0,True
23,9.19,hot-cold,0.7,0.7,0.700607109524621,7,1,0.011979574908567443,30.194394,0.124032,30.318426,0.700607109524621,7,1,0.011979574908567443,0.046507,0.0,True
23,9.19,hot-cold,0.9,0.9,0.9370176481439317,54,1,0.018550773113804913,30.194394,0.126206,30.3206,0.937017648143932,54,1,0.018550773113804913,0.044142,0.0,True
23,9.19,hot-cold,0.95,0.95,0.9505186549905684,67,1,0.02036833857482804,30.194394,0.126396,30.32079,0.9505186549905688,67,1,0.02036833857482804,0.04305,0.0,True
23,9.19,hot-cold,0.99,0.99,0.9902692126228319,130,1,0.029176540424401667,30.194394,0.128981,30.323375,0.9902692126228325,130,1,0.029176540424401667,0.045615,0.0,True
24,1.07,random,0.1,0.1,0.10085843059547543,10,1,0.012399013091880472,29.780971,0.188312,29.969283,0.10085843059547545,10,1,0.012399013091880472,0.09111,0.0,True
24,1.07,random,0.3,0.3,0.30232772835071087,53,1,0.018410960386033903,29.780971,0.136916,29.917887,0.30232772835071087,53,1,0.018410960386033903,0.075882,0.0,True
24,1.07,random,0.5,0.5,0.5009280901424246,105,1,0.02568122223012642,29.780971,0.135313,29.916284,0.5009280901424246,105,1,0.02568122223012642,0.064721,0.0,True
24,1.07,random,0.7,0.7,0.7016174298634547,165,1,0.03406998589638702,29.780971,0.141103,29.922074000000002,0.7016174298634548,165,1,0.03406998589638702,0.05318,0.0,True
24,1.07,random,0.9,0.9,0.9010860914785981,218,1,0.04148006046825055,29.780971,0.157344,29.938315,0.9010860914785979,218,1,0.04148006046825055,0.051516,0.0,True
24,1.07,random,0.95,0.95,0.952255192028382,236,1,0.04399668956812872,29.780971,0.150942,29.931913,0.9522551920283818,236,1,0.04399668956812872,0.041978,0.0,True
24,1.07,random,0.99,0.99,0.9918900127715601,251,1,0.04609388048469387,29.780971,0.149179,29.93015,0.99189001277156,251,1,0.04609388048469387,0.039715,0.0,True
24,1.07,local,0.1,0.1,0.10780244507934994,6,1,0.011839762180796434,29.713966,0.179495,29.893461,0.10780244507934994,6,1,0.011839762180796434,0.087834,0.0,True
24,1.07,local,0.3,0.3,0.30297912610822825,42,1,0.016873020380552793,29.713966,0.141574,29.855539999999998,0.30297912610822825,42,1,0.016873020380552793,0.070552,0.0,True
24,1.07,local,0.5,0.5,0.5035166564075467,93,1,0.0240034694968743,29.713966,0.13405,29.848015999999998,0.503516656407547,93,1,0.0240034694968743,0.068128,0.0,True
24,1.07,local,0.7,0.7,0.7068437098391459,157,1,0.03295148407421894,29.713966,0.152765,29.866730999999998,0.706843709839146,157,1,0.03295148407421894,0.05321,0.0,True
24,1.07,local,0.9,0.9,0.9049838033018571,215,1,0.041060622284937516,29.713966,0.145311,29.859277,0.9049838033018569,215,1,0.041060622284937516,0.045014,0.0,True
24,1.07,local,0.95,0.95,0.9523441179081485,233,1,0.0435772513848157,29.713966,0.145802,29.859768,0.9523441179081484,233,1,0.0435772513848157,0.041798,0.0,True
24,1.07,local,0.99,0.99,0.9904790183044941,251,1,0.04609388048469387,29.713966,0.147746,29.861712,0.990479018304494,251,1,0.04609388048469387,0.038942,0.0,True
24,1.07,hot-cold,0.1,0.1,0.10496092310297525,6,1,0.011839762180796434,29.817069,0.189644,30.006713,0.10496092310297525,6,1,0.011839762180796434,0.090379,0.0,True
24,1.07,hot-cold,0.3,0.3,0.3009309327259506,30,1,0.015195267647300673,29.817069,0.138418,29.955487,0.3009309327259505,30,1,0.015195267647300673,0.061365,0.0,True
24,1.07,hot-cold,0.5,0.5,0.5000003218379209,64,1,0.019948900391515013,29.817069,0.128169,29.945238,0.500000321837921,64,1,0.019948900391515013,0.052638,0.0,True
24,1.07,hot-cold,0.7,0.7,0.7033357239806428,111,1,0.02652009859675248,29.817069,0.130835,29.947904,0.7033357239806431,111,1,0.02652009859675248,0.046688,0.0,True
24,1.07,hot-cold,0.9,0.9,0.9012340741282211,181,1,0.03630698954072318,29.817069,0.13369,29.950759,0.9012340741282208,181,1,0.03630698954072318,0.041658,0.0,True
24,1.07,hot-cold,0.95,0.95,0.9502098080806967,213,1,0.0407809968293955,29.817069,0.129422,29.946491,0.9502098080806964,213,1,0.0407809968293955,0.040917,0.0,True
24,1.07,hot-cold,0.99,0.99,0.9910854474386451,246,1,0.04539481684583883,29.817069,0.127328,29.944397,0.9910854474386446,246,1,0.04539481684583883,0.044182,0.0,True
24,1.25,random,0.1,0.1,0.10104604697306159,11,1,0.012538825819651484,29.86045,0.191769,30.052219,0.10104604697306158,11,1,0.012538825819651484,0.088626,0.0,True
24,1.25,random,0.3,0.3,0.3056720621492443,59,1,0.01924983675265996,29.86045,0.167333,30.027783,0.3056720621492443,59,1,0.01924983675265996,0.075651,0.0,True
24,1.25,random,0.5,0.5,0.5022728678567744,117,1,0.027358974963378538,29.86045,0.139079,29.999529,0.5022728678567745,117,1,0.027358974963378538,0.061115,0.0,True
24,1.25,random,0.7,0.7,0.7009937781899036,164,1,0.03393017316861601,29.86045,0.151914,30.012364,0.7009937781899034,164,1,0.03393017316861601,0.053209,0.0,True
24,1.25,random,0.9,0.9,0.907551258062092,227,1,0.04273837501818963,29.86045,0.164056,30.024506,0.9075512580620919,227,1,0.04273837501818963,0.049343,0.0,True
24,1.25,random,0.95,0.95,0.9526610723506294,237,1,0.044136502295899736,29.86045,0.153958,30.014408,0.952661072350629,237,1,0.044136502295899736,0.041878,0.0,True
24,1.25,random,0.99,0.99,0.9921768691118747,252,1,0.046233693212464885,29.86045,0.152074,30.012524,0.9921768691118742,252,1,0.046233693212464885,0.039634,0.0,True
24,1.25,local,0.1,0.1,0.10281595850447561,3,1,0.011420323997483403,29.970005,0.178423,30.148428,0.10281595850447561,3,1,0.011420323997483403,0.084578,0.0,True
24,1.25,local,0.3,0.3,0.30725092776280327,19,1,0.013657327641819563,29.970005,0.129241,30.099246,0.3072509277628032,19,1,0.013657327641819563,0.06942,0.0,True
24,1.25,local,0.5,0.5,0.5009271844000808,63,1,0.019809087663744,29.970005,0.135894,30.105899,0.5009271844000808,63,1,0.019809087663744,0.05345,0.0,True
24,1.25,local,0.7,0.7,0.7091586536706541,113,1,0.0267997240522945,29.970005,0.132978,30.102983000000002,0.7091586536706537,113,1,0.0267997240522945,0.045806,0.0,True
24,1.25,local,0.9,0.9,0.9018331052215538,198,1,0.03868380591283035,29.970005,0.138589,30.108594,0.9018331052215531,198,1,0.03868380591283035,0.041457,0.0,True
24,1.25,local,0.95,0.95,0.9529426527092617,221,1,0.041899498651563574,29.970005,0.149339,30.119344,0.952942652709261,221,1,0.041899498651563574,0.040887,0.0,True
24,1.25,local,0.99,0.99,0.9905283861115586,242,1,0.04483556593475478,29.970005,0.140943,30.110948,0.9905283861115579,242,1,0.04483556593475478,0.039825,0.0,True
24,1.25,hot-cold,0.1,0.1,0.1111065419636775,5,1,0.011699949453025424,30.115947,0.191567,30.307513999999998,0.1111065419636775,5,1,0.011699949453025424,0.085049,0.0,True
24,1.25,hot-cold,0.3,0.3,0.3021816473482416,28,1,0.014915642191758654,30.115947,0.13915,30.255097,0.3021816473482416,28,1,0.014915642191758654,0.062086,0.0,True
24,1.25,hot-cold,0.5,0.5,0.5035833481387368,62,1,0.019669274935972994,30.115947,0.138188,30.254134999999998,0.5035833481387368,62,1,0.019669274935972994,0.053389,0.0,True
24,1.25,hot-cold,0.7,0.7,0.7024175236483041,106,1,0.02582103495789743,30.115947,0.13902,30.254966999999997,0.702417523648304,106,1,0.02582103495789743,0.057968,0.0,True
24,1.25,hot-cold,0.9,0.9,0.9013537642377815,180,1,0.036167176812952166,30.115947,0.144019,30.259966,0.9013537642377814,180,1,0.036167176812952166,0.043651,0.0,True
24,1.25,hot-cold,0.95,0.95,0.9504223082134947,212,1,0.04064118410162449,30.115947,0.14422,30.260167,0.9504223082134942,212,1,0.04064118410162449,0.041647,0.0,True
24,1.25,hot-cold,0.99,0.99,0.9908574522989879,247,1,0.04553462957360983,30.115947,0.13388,30.249827,0.9908574522989874,247,1,0.04553462957360983,0.039143,0.0,True
24,1.44,random,0.1,0.1,0.10129889475511594,9,1,0.012259200364109463,30.383537,0.31021,30.693747000000002,0.10129889475511594,9,1,0.012259200364109463,0.087965,0.0,True
24,1.44,random,0.3,0.3,0.3012009975677309,50,1,0.01799152220272087,30.383537,0.154369,30.537906,0.301200997567731,50,1,0.01799152220272087,0.068238,0.0,True
24,1.44,random,0.5,0.5,0.5019946078920374,98,1,0.02470253313572935,30.383537,0.141143,30.52468,0.5019946078920372,98,1,0.02470253313572935,0.060053,0.0,True
24,1.44,random,0.7,0.7,0.7015442260729696,151,1,0.03211260770759288,30.383537,0.135523,30.51906,0.7015442260729694,151,1,0.03211260770759288,0.05377,0.0,True
24,1.44,random,0.9,0.9,0.9040689848195811,217,1,0.041340247740479535,30.383537,0.150802,30.534339,0.9040689848195816,217,1,0.041340247740479535,0.045294,0.0,True
24,1.44,random,0.95,0.95,0.9595253290901202,231,1,0.04329762592927368,30.383537,0.135954,30.519491000000002,0.9595253290901207,231,1,0.04329762592927368,0.043892,0.0,True
24,1.44,random,0.99,0.99,0.9907734868894379,245,1,0.045255004118067814,30.383537,0.146544,30.530081,0.9907734868894384,245,1,0.045255004118067814,0.041057,0.0,True
24,1.44,local,0.1,0.1,0.12211093384022625,4,1,0.011560136725254414,29.960898,0.189734,30.150632,0.12211093384022625,4,1,0.011560136725254414,0.083786,0.0,True
24,1.44,local,0.3,0.3,0.30102306931988043,17,1,0.013377702186277544,29.960898,0.137437,30.098335,0.3010230693198805,17,1,0.013377702186277544,0.065312,0.0,True
24,1.44,local,0.5,0.5,0.5025844917002076,64,1,0.019948900391515013,29.960898,0.131245,30.092143,0.5025844917002076,64,1,0.019948900391515013,0.056486,0.0,True
24,1.44,local,0.7,0.7,0.7050675229047879,129,1,0.02903672769663066,29.960898,0.143919,30.104817,0.705067522904788,129,1,0.02903672769663066,0.053019,0.0,True
24,1.44,local,0.9,0.9,0.9019257304183348,186,1,0.03700605317957823,29.960898,0.145532,30.10643,0.9019257304183345,186,1,0.03700605317957823,0.045836,0.0,True
24,1.44,local,0.95,0.95,0.9504936741794234,208,1,0.040081933190540445,29.960898,0.145531,30.106429,0.9504936741794232,208,1,0.040081933190540445,0.044393,0.0,True
24,1.44,local,0.99,0.99,0.9900576547393304,243,1,0.044975378662525795,29.960898,0.181238,30.142136,0.9900576547393296,243,1,0.044975378662525795,0.0428,0.0,True
24,1.44,hot-cold,0.1,0.1,0.11572310740156883,5,1,0.011699949453025424,29.665265,0.186478,29.851743000000003,0.11572310740156883,5,1,0.011699949453025424,0.081783,0.0,True
24,1.44,hot-cold,0.3,0.3,0.3095960421600211,24,1,0.014356391280674613,29.665265,0.133439,29.798704,0.309596042160021,24,1,0.014356391280674613,0.057167,0.0,True
24,1.44,hot-cold,0.5,0.5,0.5043923597976104,45,1,0.017292458563865822,29.665265,0.127528,29.792793000000003,0.5043923597976102,45,1,0.017292458563865822,0.050695,0.0,True
24,1.44,hot-cold,0.7,0.7,0.7098987233485489,85,1,0.02288496767470622,29.665265,0.134761,29.800026000000003,0.7098987233485484,85,1,0.02288496767470622,0.048,0.0,True
24,1.44,hot-cold,0.9,0.9,0.901927585349251,156,1,0.032811671346447926,29.665265,0.141184,29.806449,0.9019275853492509,156,1,0.032811671346447926,0.04282,0.0,True
24,1.44,hot-cold,0.95,0.95,0.950706129635491,182,1,0.036446802268494186,29.665265,0.131796,29.797061000000003,0.9507061296354906,182,1,0.036446802268494186,0.041027,0.0,True
24,1.44,hot-cold,0.99,0.99,0.9904315788888602,232,1,0.043437438657044684,29.665265,0.129562,29.794827,0.99043157888886,232,1,0.043437438657044684,0.039474,0.0,True
24,2.48,random,0.1,0.1,0.10169599833364253,1,1,0.011140698541941383,29.779329,0.189714,29.969043,0.10169599833364253,1,1,0.011140698541941383,0.084578,0.0,True
24,2.48,random,0.3,0.3,0.3012847673631175,25,1,0.014496204008445623,29.779329,0.130554,29.909883,0.3012847673631175,25,1,0.014496204008445623,0.066063,0.0,True
24,2.48,random,0.5,0.5,0.5086608839374496,65,1,0.02008871311928602,29.779329,0.137427,29.916756,0.5086608839374497,65,1,0.02008871311928602,0.062316,0.0,True
24,2.48,random,0.7,0.7,0.7010279891808728,144,1,0.03113391861319581,29.779329,0.136174,29.915503,0.7010279891808728,144,1,0.03113391861319581,0.055734,0.0,True
24,2.48,random,0.9,0.9,0.9055140780597336,213,1,0.0407809968293955,29.779329,0.14466,29.923989,0.9055140780597335,213,1,0.0407809968293955,0.044443,0.0,True
24,2.48,random,0.95,0.95,0.9508127006159834,233,1,0.0435772513848157,29.779329,0.145762,29.925091000000002,0.9508127006159832,233,1,0.0435772513848157,0.041167,0.0,True
24,2.48,random,0.99,0.99,0.9901579766152785,252,1,0.046233693212464885,29.779329,0.131726,29.911055,0.9901579766152784,252,1,0.046233693212464885,0.039954,0.0,True
24,2.48,local,0.1,0.1,0.10169599833364253,1,1,0.011140698541941383,29.780751,0.186789,29.96754,0.10169599833364253,1,1,0.011140698541941383,0.083436,0.0,True
24,2.48,local,0.3,0.3,0.3442678212081213,12,1,0.012678638547422494,29.780751,0.128219,29.90897,0.34426782120812127,12,1,0.012678638547422494,0.058129,0.0,True
24,2.48,local,0.5,0.5,0.5036685963160659,21,1,0.013936953097361583,29.780751,0.124002,29.904753,0.5036685963160659,21,1,0.013936953097361583,0.059311,0.0,True
24,2.48,local,0.7,0.7,0.7019311778370206,55,1,0.018690585841575923,29.780751,0.127248,29.907999,0.7019311778370206,55,1,0.018690585841575923,0.0646,0.0,True
24,2.48,local,0.9,0.9,0.9028049089344585,183,1,0.0365866149962652,29.780751,0.151673,29.932423999999997,0.9028049089344585,183,1,0.0365866149962652,0.048461,0.0,True
24,2.48,local,0.95,0.95,0.9500087803377709,205,1,0.03966249500722742,29.780751,0.150801,29.931552,0.9500087803377706,205,1,0.03966249500722742,0.045415,0.0,True
24,2.48,local,0.99,0.99,0.9911963914571428,251,1,0.04609388048469387,29.780751,0.153617,29.934368,0.9911963914571426,251,1,0.04609388048469387,0.038933,0.0,True
24,2.48,hot-cold,0.1,0.1,0.10169599833364253,1,1,0.011140698541941383,29.526957,0.183593,29.710549999999998,0.10169599833364253,1,1,0.011140698541941383,0.081462,0.0,True
24,2.48,hot-cold,0.3,0.3,0.30201096234074326,20,1,0.013797140369590573,29.526957,0.131135,29.658092,0.30201096234074326,20,1,0.013797140369590573,0.062587,0.0,True
24,2.48,hot-cold,0.5,0.5,0.5020049457271832,43,1,0.017012833108323803,29.526957,0.1288,29.655756999999998,0.5020049457271832,43,1,0.017012833108323803,0.051046,0.0,True
24,2.48,hot-cold,0.7,0.7,0.7084420616234924,72,1,0.02106740221368309,29.526957,0.132508,29.659465,0.7084420616234924,72,1,0.02106740221368309,0.046147,0.0,True
24,2.48,hot-cold,0.9,0.9,0.9028910974653283,133,1,0.0295959786077147,29.526957,0.135564,29.662520999999998,0.9028910974653283,133,1,0.0295959786077147,0.042379,0.0,True
24,2.48,hot-cold,0.95,0.95,0.9509196780202538,169,1,0.034629236807471056,29.526957,0.126837,29.653793999999998,0.9509196780202536,169,1,0.034629236807471056,0.040917,0.0,True
24,2.48,hot-cold,0.99,0.99,0.9902962067620827,232,1,0.043437438657044684,29.526957,0.139852,29.666809,0.9902962067620824,232,1,0.043437438657044684,0.039914,0.0,True
24,3.3,random,0.1,0.1,0.17372825049642596,1,1,0.011140698541941383,30.329266,0.187701,30.516967,0.17372825049642596,1,1,0.011140698541941383,0.087293,0.0,True
24,3.3,random,0.3,0.3,0.3037828861905746,20,1,0.013797140369590573,30.329266,0.145031,30.474297,0.3037828861905746,20,1,0.013797140369590573,0.070913,0.0,True
24,3.3,random,0.5,0.5,0.5203238513404144,79,1,0.022046091308080162,30.329266,0.153186,30.482452000000002,0.5203238513404144,79,1,0.022046091308080162,0.05872,0.0,True
24,3.3,random,0.7,0.7,0.7018770657711315,130,1,0.029176540424401667,30.329266,0.138228,30.467494000000002,0.7018770657711316,130,1,0.029176540424401667,0.060242,0.0,True
24,3.3,random,0.9,0.9,0.9005679246559426,199,1,0.03882361864060136,30.329266,0.137156,30.466422,0.9005679246559429,199,1,0.03882361864060136,0.046156,0.0,True
24,3.3,random,0.95,0.95,0.9505446819101073,231,1,0.04329762592927368,30.329266,0.148157,30.477423,0.9505446819101075,231,1,0.04329762592927368,0.041267,0.0,True
24,3.3,random,0.99,0.99,0.9901980936960897,244,1,0.04511519139029681,30.329266,0.156703,30.485969,0.9901980936960899,244,1,0.04511519139029681,0.040595,0.0,True
24,3.3,local,0.1,0.1,0.17372825049642596,1,1,0.011140698541941383,30.004589,0.267891,30.272479999999998,0.17372825049642596,1,1,0.011140698541941383,0.098013,0.0,True
24,3.3,local,0.3,0.3,0.33097564720763456,5,1,0.011699949453025424,30.004589,0.136926,30.141515,0.33097564720763456,5,1,0.011699949453025424,0.072816,0.0,True
24,3.3,local,0.5,0.5,0.5010623800255852,58,1,0.019110024024888952,30.004589,0.163225,30.167814,0.5010623800255851,58,1,0.019110024024888952,0.054432,0.0,True
24,3.3,local,0.7,0.7,0.7001976420047162,52,2,0.029272033472433266,30.004589,0.151282,30.155870999999998,0.726440368927025,190,1,0.03756530409066227,0.043261,28.331720193061184,False
24,3.3,local,0.9,0.9,0.9038889414618041,123,2,0.039198737144174975,30.004589,0.148337,30.152926,0.9010586627563731,224,1,0.04231893683487661,0.04254,7.959949523948628,False
24,3.3,local,0.95,0.95,0.9500842311953459,134,2,0.04073667714965608,30.004589,0.137597,30.142186,0.950934346708936,229,1,0.04301800047373165,0.041859,5.600170371516988,False
24,3.3,local,0.99,0.99,0.9903045030101862,241,1,0.044695753206983775,30.004589,0.147716,30.152305,0.990304503010186,241,1,0.044695753206983775,0.040926,0.0,True
24,3.3,hot-cold,0.1,0.1,0.17372825049642596,1,1,0.011140698541941383,29.928006,0.213118,30.141124,0.17372825049642596,1,1,0.011140698541941383,0.076162,0.0,True
24,3.3,hot-cold,0.3,0.3,0.31394461570957055,13,1,0.012818451275193503,29.928006,0.143859,30.071865,0.31394461570957044,13,1,0.012818451275193503,0.060773,0.0,True
24,3.3,hot-cold,0.5,0.5,0.5014406979578154,36,1,0.01603414401392673,29.928006,0.143148,30.071154,0.5014406979578153,36,1,0.01603414401392673,0.051486,0.0,True
24,3.3,hot-cold,0.7,0.7,0.7200152281226158,64,1,0.019948900391515013,29.928006,0.130634,30.05864,0.7200152281226155,64,1,0.019948900391515013,0.046747,0.0,True
24,3.3,hot-cold,0.9,0.9,0.9007294456907284,109,1,0.02624047314121046,29.928006,0.142446,30.070452,0.9007294456907282,109,1,0.02624047314121046,0.044143,0.0,True
24,3.3,hot-cold,0.95,0.95,0.9503243003762232,158,1,0.033091296801989946,29.928006,0.142496,30.070502,0.9503243003762234,158,1,0.033091296801989946,0.044573,0.0,True
24,3.3,hot-cold,0.99,0.99,0.9932786598272567,214,1,0.04092080955716651,29.928006,0.137577,30.065583,0.9932786598272567,214,1,0.04092080955716651,0.049693,0.0,True
24,4.55,random,0.1,0.1,0.1589241005217072,1,1,0.011140698541941383,30.069731,0.181609,30.251340000000003,0.1589241005217072,1,1,0.011140698541941383,0.083616,0.0,True
24,4.55,random,0.3,0.3,0.3019024009227049,11,1,0.012538825819651484,30.069731,0.12828,30.198011,0.3019024009227049,11,1,0.012538825819651484,0.069019,0.0,True
24,4.55,random,0.5,0.5,0.5008857250724563,43,1,0.017012833108323803,30.069731,0.127818,30.197549000000002,0.5008857250724562,43,1,0.017012833108323803,0.057187,0.0,True
24,4.55,random,0.7,0.7,0.7650219763967206,112,1,0.026659911324523493,30.069731,0.131235,30.200966,0.7650219763967205,112,1,0.026659911324523493,0.061094,0.0,True
24,4.55,random,0.9,0.9,0.9087968934357493,184,1,0.036726427724036205,30.069731,0.134993,30.204724000000002,0.9087968934357493,184,1,0.036726427724036205,0.050334,0.0,True
24,4.55,random,0.95,0.95,0.9595710749015578,222,1,0.04203931137933459,30.069731,0.145722,30.215453,0.9595710749015577,222,1,0.04203931137933459,0.043551,0.0,True
24,4.55,random,0.99,0.99,0.9951732584057076,241,1,0.044695753206983775,30.069731,0.147986,30.217717,0.9951732584057076,241,1,0.044695753206983775,0.040165,0.0,True
24,4.55,local,0.1,0.1,0.1589241005217072,1,1,0.011140698541941383,29.729626,0.183593,29.913218999999998,0.1589241005217072,1,1,0.011140698541941383,0.072695,0.0,True
