model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
smol360,test_long_structured,2,0.2,paper,Paper |x|,error_oracle,True,0.7174021920987538,0.6237547383421943,21.0,10.66779000383526,0.5079900001826314,12.7570820748806,0.6074800988038381,0.6074800988038381,0.21428571428571433
smol360,test_long_structured,2,0.2,cell1_x2,Cell-1 X²,importance_bound,True,0.7174021920987538,0.6237547383421943,21.0,6.226562002841889,0.29650295251628045,14.97681962698698,0.71318188699938,0.679182577700842,0.2404761904761905
smol360,test_long_structured,2,0.2,cell1_x2,Cell-1 X²,error_oracle,True,0.7174021920987538,0.6237547383421943,21.0,6.3512324976665955,0.30243964274602836,12.660212278366089,0.6028672513507661,0.6028672513507661,0.2619047619047619
smol360,test_long_structured,2,0.2,shifted8_x2,Shifted-8 X²,importance_bound,True,0.7174021920987538,0.6237547383421943,21.0,6.480760001968921,0.3086076191413772,14.58242342621088,0.6944011155338514,0.6430305927282288,0.25714285714285723
smol360,test_long_structured,2,0.2,shifted8_x2,Shifted-8 X²,error_oracle,True,0.7174021920987538,0.6237547383421943,21.0,6.53771200118959,0.3113196191042662,13.021108575165272,0.6200527892935843,0.6200527892935843,0.27142857142857146
smol360,test_long_structured,2,0.2,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.7174021920987538,0.6237547383421943,21.0,6.823209001663207,0.3249147143649146,13.963998422026634,0.6649523058107921,0.6034253243179548,0.2833333333333334
smol360,test_long_structured,2,0.2,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.7174021920987538,0.6237547383421943,21.0,6.881791001642523,0.3277043334115487,12.199314527213573,0.5809197393911225,0.5809197393911225,0.29761904761904756
smol360,test_long_structured,3,0.25,paper,Paper |x|,importance_bound,True,0.659392447698684,0.5700279052058855,21.0,10.761788002928556,0.5124660953775503,13.733024470508099,0.6539535462146714,0.5755667338768641,0.2619047619047619
smol360,test_long_structured,3,0.25,paper,Paper |x|,error_oracle,True,0.659392447698684,0.5700279052058855,21.0,10.750593505167245,0.511933024055583,11.954648613929749,0.5692689816157023,0.5692689816157023,0.25238095238095243
smol360,test_long_structured,3,0.25,cell1_x2,Cell-1 X²,importance_bound,True,0.659392447698684,0.5700279052058855,21.0,6.379767497633279,0.30379845226825136,13.591749541461468,0.6472261686410222,0.6106394465480532,0.3071428571428571
smol360,test_long_structured,3,0.25,cell1_x2,Cell-1 X²,error_oracle,True,0.659392447698684,0.5700279052058855,21.0,6.464896497715591,0.3078522141769329,11.75965790450573,0.5599837097383681,0.5599837097383681,0.31904761904761897
smol360,test_long_structured,3,0.25,shifted8_x2,Shifted-8 X²,importance_bound,True,0.659392447698684,0.5700279052058855,21.0,6.570596001086594,0.3128855238612664,13.844773255288601,0.6592749169185048,0.6147466518339657,0.2928571428571428
smol360,test_long_structured,3,0.25,shifted8_x2,Shifted-8 X²,error_oracle,True,0.659392447698684,0.5700279052058855,21.0,6.769436501955212,0.32235411914072437,11.571510188281536,0.5510242946800732,0.5510242946800732,0.34285714285714286
smol360,test_long_structured,3,0.25,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.659392447698684,0.5700279052058855,21.0,6.923650002118526,0.32969761914850126,13.182672053575516,0.6277462882655007,0.5725679812686784,0.32142857142857145
smol360,test_long_structured,3,0.25,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.659392447698684,0.5700279052058855,21.0,6.982232002097843,0.33248723819513537,11.551310323178768,0.5500623963418461,0.5500623963418461,0.3357142857142857
smol360,test_long_structured,4,0.3,paper,Paper |x|,importance_bound,True,0.6099010833672115,0.5477955508090201,21.0,10.92286750417584,0.5201365478178972,12.285616345703602,0.5850293497954097,0.5071699663641906,0.3333333333333333
smol360,test_long_structured,4,0.3,paper,Paper |x|,error_oracle,True,0.6099010833672115,0.5477955508090201,21.0,10.831494504902897,0.5157854526144237,11.19876218214631,0.5332743896260148,0.5332743896260148,0.2880952380952381
smol360,test_long_structured,4,0.3,cell1_x2,Cell-1 X²,importance_bound,True,0.6099010833672115,0.5477955508090201,21.0,6.560260998968541,0.31239338090326385,12.41785454005003,0.591326406669049,0.5527960182655425,0.36428571428571427
