method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
paper,Paper |x|,abs,1,0.15,63,0.5475966035417252,0.032414984401492805,0.3134618888888889,0.162353126984127,0.016228571430676457,0.023138031836539938,0.6536222825211192,0.2643197462672279,0.2298980809393383,0.2298980809393383,0.15,3.492063492063492,0.0
paper,Paper |x|,abs,2,0.2,63,0.5634046589422226,0.032414984401492805,0.3179724126984127,0.17012405555555554,0.016711111136135538,0.02618209515062585,0.6196096723987943,0.23770525436552742,0.2815970955860047,0.2815970955860047,0.2,3.8095238095238093,0.0
paper,Paper |x|,abs,3,0.25,63,0.583469801818736,0.032414984401492805,0.3170233015873016,0.18870123015873014,0.016832507939802212,0.0284977777314091,0.5675096947049337,0.19897798980985365,0.33844609345708576,0.33844609345708576,0.25,4.492063492063492,0.0
paper,Paper |x|,abs,4,0.3,63,0.5999112462140322,0.032414984401492805,0.31967846031746033,0.19948865873015872,0.017194158737621555,0.031134984027298616,0.5425127713926254,0.1805280494311499,0.38835959207443965,0.38835959207443965,0.3,4.936507936507937,0.0
paper,Paper |x|,abs,5,0.35,63,0.6309882784620854,0.032414984401492805,0.3202798571428571,0.22776086507936505,0.01701892062371206,0.03351365121465823,0.5017601192470581,0.15433581102462038,0.44204818682065083,0.44204818682065083,0.35,5.444444444444445,0.0
paper,Paper |x|,abs,6,0.4,63,0.636170611957834,0.032414984401492805,0.32058125396825393,0.23212929365079363,0.01685333334737348,0.034191746589919844,0.4681368044444493,0.13472918480161633,0.4897282672306848,0.4897282672306848,0.4,5.9523809523809526,0.0
paper,Paper |x|,abs,7,0.45,63,0.660366269755758,0.032414984401492805,0.32096390476190473,0.25494065079365075,0.017133714261627332,0.034913015537082155,0.44033708789991954,0.11867521111927332,0.5372506943013933,0.5372506943013933,0.45,6.428571428571429,0.0
paper,Paper |x|,abs,8,0.5,63,0.6793360556732992,0.032414984401492805,0.3280002380952381,0.26623003968253967,0.016574476106417504,0.0361163173876111,0.41099682438468177,0.10463248831885198,0.5830602134977069,0.5830602134977069,0.5,7.015873015873016,0.0
paper,Paper |x|,abs,9,0.55,63,0.7017842225553989,0.032414984401492805,0.328192126984127,0.2866272698412698,0.017112888780141576,0.0374369525483676,0.371162547064679,0.0864613226481846,0.6328838391909524,0.6328838391909524,0.55,7.666666666666667,0.0
paper,Paper |x|,abs,10,0.6,63,0.7388804368805441,0.032414984401492805,0.3416773650793651,0.3089536746031746,0.01709663485073376,0.038737777945777686,0.3464429974555969,0.07530951594549508,0.6753392474991935,0.6753392474991935,0.6,7.809523809523809,0.0
