objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_error,mean_loss,mean_selected_fraction,target_mean_error,target_mean_importance_loss
error_oracle,8,0.5,adaptive8_x2,Adaptive-8 X²,3,0.36637407938256245,0.40004360403806444,0.40004360403806444,0.4698412698412698,0.41099682438468177,0.4169397865022932
error_oracle,8,0.5,cell1_x2,Cell-1 X²,3,0.3428334047822261,0.4075938009080433,0.4075938009080433,0.5119047619047619,0.41099682438468177,0.4169397865022932
error_oracle,8,0.5,paper,Paper |x|,3,0.547031508234901,0.4030529364706978,0.4030529364706978,0.4444444444444444,0.41099682438468177,0.4169397865022932
error_oracle,8,0.5,shifted8_x2,Shifted-8 X²,3,0.3650358491638615,0.39655024534653105,0.39655024534653105,0.515079365079365,0.41099682438468177,0.4169397865022932
error_oracle,9,0.55,adaptive8_x2,Adaptive-8 X²,3,0.3820040317303037,0.3582045401609133,0.3582045401609133,0.542063492063492,0.37116254706467905,0.36711616080904763
error_oracle,9,0.55,cell1_x2,Cell-1 X²,3,0.35717170636534307,0.3681612000578926,0.3681612000578926,0.5626984126984126,0.37116254706467905,0.36711616080904763
error_oracle,9,0.55,paper,Paper |x|,3,0.561014516197547,0.3675976402702785,0.3675976402702785,0.503174603174603,0.37116254706467905,0.36711616080904763
error_oracle,9,0.55,shifted8_x2,Shifted-8 X²,3,0.3798123571376024,0.3617351988241786,0.3617351988241786,0.5595238095238094,0.37116254706467905,0.36711616080904763
error_oracle,10,0.6,adaptive8_x2,Adaptive-8 X²,3,0.3902232857060101,0.34114036259670105,0.34114036259670105,0.5666666666666665,0.3464429974555969,0.3246607525008065
error_oracle,10,0.6,cell1_x2,Cell-1 X²,3,0.3694772538146698,0.3417319200105137,0.3417319200105137,0.5976190476190476,0.3464429974555969,0.3246607525008065
error_oracle,10,0.6,paper,Paper |x|,3,0.5742399288786819,0.34202771358901546,0.34202771358901546,0.5396825396825397,0.3464429974555969,0.3246607525008065
error_oracle,10,0.6,shifted8_x2,Shifted-8 X²,3,0.39208236508876276,0.3370626789946405,0.3370626789946405,0.5896825396825397,0.3464429974555969,0.3246607525008065
error_oracle,11,0.65,adaptive8_x2,Adaptive-8 X²,3,0.4124793016959183,0.30436672589608604,0.30436672589608604,0.6119047619047618,0.31765842236696723,0.2813697145098732
error_oracle,11,0.65,cell1_x2,Cell-1 X²,3,0.38502261887687156,0.3126155343793687,0.3126155343793687,0.6388888888888887,0.31765842236696723,0.2813697145098732
error_oracle,11,0.65,paper,Paper |x|,3,0.594014484368609,0.30932808569854214,0.30932808569854214,0.5873015873015872,0.31765842236696723,0.2813697145098732
