trial,target_cv,spatial_mode,budget_fraction,budget_rows,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_runtime_ms,dpr_importance,dpr_rows,dpr_chunks,dpr_aff_ms,dpr_runtime_ms,top_importance,top_rows,top_chunks,top_aff_ms,top_runtime_ms,paper_cover_importance,paper_cover_rows,paper_cover_chunks,paper_cover_aff_ms,paper_cover_runtime_ms,dpr_cover_importance,dpr_cover_rows,dpr_cover_chunks,dpr_cover_aff_ms,dpr_cover_runtime_ms,top_cover_importance,top_cover_rows,top_cover_chunks,top_cover_aff_ms,top_cover_runtime_ms,paper_cover_ratio,dpr_cover_ratio,top_cover_ratio,paper_ratio,dpr_ratio,top_ratio,dpr_gain_over_paper_pct,top_importance_gain_over_paper_pct,dpr_iterations,dpr_residual
1,3.3,random,0.5,2432,0.7324630494659108,2430,36,0.9905855141563533,8.572989,0.6190246670338193,2432,4,0.6390465126501,471.958801,0.9610587849303075,2432,1220,14.016123662681274,0.04283,0.7325863692806937,2869,7,0.778970953655491,17.588456,0.6191488817695819,2077,11,0.6291940562215526,11.954472,0.9614186282223234,4529,2,1.130122498759423,10.314736,1.2716591157960575,1.01565885171852,12.402304774984383,0.7394243495370753,0.9686691888306362,0.06856808687334724,31.003149874234225,31.209183266115836,6,7.771561172376096e-16
1,3.3,random,0.625,3040,0.8244196923825355,3036,41,1.1938613410283614,9.614266,0.7354661692495921,3040,4,0.7878072549984546,420.71048,0.9814851705951232,3040,1131,13.185805567568465,0.043051,0.8245443982446181,3548,4,0.9121007699868825,15.15188,0.7356405500590233,2887,7,0.7833750545802778,17.748405,0.9817701066523775,4679,2,1.166823339799313,10.696751,1.3089138616180875,1.0056578268509604,11.300601485942463,0.6905489473948471,0.9335610513653302,0.07443497976408539,35.191148272293574,19.05164076790493,5,-1.1102230246251565e-16
1,3.3,random,0.75,3648,0.8971568915333237,3648,48,1.4206069731703057,11.455579,0.833325545321242,3648,3,0.9255671115326388,351.530681,0.9928349965956009,3648,906,10.859367001728486,0.040065,0.897211898427254,4047,3,1.0231913486987465,13.683725,0.8333879862454913,3603,4,0.9255577450348422,7.892878,0.9929427401889227,4809,1,1.1876298495530475,11.759217,1.3884079209396916,1.0000101198416271,9.143730267317968,0.6315306826427709,0.9003404884831584,0.09142659939917044,42.56480535759517,10.664590102936678,4,3.3306690738754696e-16
1,3.3,random,0.875,4256,0.9583273514108348,4254,56,1.6568854574848246,12.90566,0.9204405260304522,4256,2,1.063326968066823,372.740288,0.9983097840888295,4256,531,6.882795563762951,0.035206,0.9584423402340446,4513,2,1.1262077423818349,12.485675,0.9204512102150767,4207,3,1.0623389124746292,11.877639,0.9985308915655761,4850,1,1.1976614127706176,5.607034,1.4712076601255208,1.000930075685444,5.746862586013014,0.5783908278521492,0.8656232313037778,0.1450442301882108,49.660608298071466,4.17210597392772,4,-5.551115123125783e-16
1,3.3,local,0.125,608,0.6144872023117492,606,13,0.29128291338537093,4.204892,0.5506908123254817,608,6,0.21476605723337688,204.62698,0.7230468285086568,608,147,1.7658909570313994,0.029535,0.6146634152851994,654,9,0.2590236392614543,17.90645,0.5508956443704625,496,8,0.20936453421859963,12.790054,0.7232201503086646,1063,9,0.3590945991635547,8.023783,1.1245418148548005,1.0257996084911758,4.917620485367143,2.1095889050614343,2.56414267421723,0.4094515720971554,21.54703070656121,17.666702542949242,4,0.0
1,3.3,local,0.25,1216,0.7760284343755075,1212,24,0.5605640551424012,5.725435,0.7070120924429617,1216,6,0.3635267995817315,306.00479,0.8605336010475148,1216,200,2.497698647530784,0.03217,0.7760859517959221,1270,10,0.4207426456127734,15.465657,0.7072566484652203,1043,8,0.34320026787739893,8.242932,0.8606165746004476,1862,9,0.5545877457693694,7.616401,1.3323205075301805,1.059226444752059,4.503703276143926,1.38437066603989,1.9448692455588947,0.3445305949531723,40.48760879355806,10.889442052469512,5,-1.1102230246251565e-16
1,3.3,local,0.375,1824,0.8682724730884854,1824,33,0.8093114589126862,6.870226,0.8406931997530162,1824,7,0.5232884277442564,274.686934,0.9256769639243709,1824,226,2.932482421047568,0.033283,0.8683088512185319,1959,8,0.567320070494328,13.849254,0.8407939757692608,1758,8,0.5181409435008753,12.800735,0.9256783952541248,2428,12,0.7260749100690659,11.575123,1.4265517844406628,1.009934525167229,4.038815252228759,1.0728533045300181,1.606557980609277,0.31566326102432085,49.74628626539555,6.611345241856514,4,-7.771561172376096e-16
1,3.3,local,0.5,2432,0.9220576574577686,2430,41,1.0455899432272053,9.199781,0.8971600680216043,2432,6,0.6610482842784408,308.120566,0.9610587849303075,2432,252,3.367266194564353,0.033713,0.9221101266379077,2379,12,0.7140859686627018,15.16222,0.8972518320386097,2240,8,0.636072979375722,17.352345,0.9610717951218306,3076,11,0.8736216575472209,10.378325,1.4642353849709786,1.0392648417910015,3.854375822158857,0.8818539843754089,1.357177817957562,0.2854121799107262,53.90051437130048,4.229792698655088,4,-3.3306690738754696e-16
1,3.3,local,0.625,3040,0.9503379557781462,3036,42,1.2048622268425317,10.697322,0.9342597164402984,3040,5,0.798808140812625,330.870703,0.9814851705951231,3040,223,3.197001248301766,0.03705,0.9503936560592032,2871,11,0.8234638414593709,9.389927,0.9342891771324128,2553,12,0.7566589442689744,6.990951,0.9815156545768393,3675,8,0.9871776919906708,8.115003,1.4631634884019116,1.055704352486538,3.2385266343032177,0.7887523856305187,1.1695670946591492,0.30700181024842704,48.28064117032267,3.2774882480068213,4,-3.3306690738754696e-16
1,3.3,local,0.75,3648,0.9660026950291558,3648,49,1.431607858984476,12.339782,0.9586953492419303,3648,3,0.9255671115326388,348.16625,0.992834996595601,3648,217,3.279756675765099,0.032911,0.966006000644928,3222,10,0.8983429236785434,10.669709,0.9587111474048433,3028,11,0.8618773884144559,6.789625,0.9928404354900453,4172,6,1.086778040341166,9.192016,1.593609546254691,1.073896500795025,3.0178716849445206,0.6747676669743896,1.0357923669677878,0.3027160532767247,53.50355650741348,2.7776632202496376,4,-7.771561172376096e-16
1,3.3,local,0.875,4256,0.9770615596122374,4254,50,1.5908801425998025,13.377292,0.9867969858761061,4256,2,1.063326968066823,270.083115,0.9983097840888295,4256,109,2.240421750183053,0.025728,0.9770730539361724,3513,9,0.9585416694817599,6.659181,0.9868104520388936,3893,7,1.0295153618211408,6.255115,0.9983245636026791,4629,3,1.1655906119335202,9.452203,1.6596880378292989,1.0328422552004195,1.9221343473816828,0.6141641557078787,0.9280277990787238,0.4455901144537911,51.104194286475305,2.17470683065506,3,-5.551115123125783e-16
1,3.3,hot-cold,0.125,608,0.49781552909524596,606,7,0.2252775985003487,3.314577,0.4783804541363347,608,1,0.159761628162525,206.843614,0.7230468285086568,608,412,4.681125697786548,0.029405,0.4982963067417337,656,1,0.17150589729528984,18.176836,0.47838045413633484,608,1,0.159761628162525,13.343629,0.7241109560494859,1217,1,0.30876704278447886,15.914857,1.31352683524624,1.0,15.160703861305562,2.2097870911673243,2.994338876226773,0.15446003273326897,35.50350113797649,45.24392797122201,4,1.1102230246251565e-16
1,3.3,hot-cold,0.25,1216,0.7309872365959947,1212,13,0.439554311186527,6.422188,0.7220665098797523,1216,1,0.3085223705108796,248.25909,0.8605336010475149,1216,584,6.722038800172207,0.028474,0.7310064972286012,1248,1,0.3163518832660561,15.517734,0.722066509879751,1216,1,0.3085223705108796,14.191485,0.860695649738106,1886,1,0.4724527938223888,7.858954,1.3894474300216382,1.0,14.2279586195002,1.6630191491530992,2.340402443699912,0.1280167560213234,40.73214039007149,17.72211031409818,4,-1.1102230246251565e-15
1,3.3,hot-cold,0.375,1824,0.8466363010927987,1824,16,0.6222964000717899,6.863322,0.8505759140244187,1824,1,0.45728311285923423,286.614355,0.925676963924371,1824,624,7.310834975087377,0.029855,0.8469141687367818,1795,1,0.4501876169248554,16.663497,0.8505759140244165,1824,1,0.45728311285923423,13.104683,0.9257865710156483,2483,1,0.6185221411611515,13.540457,1.382304569642711,1.0,11.81984360553811,1.3605032923139655,1.8600641268077005,0.1266171329374464,36.71882584305064,9.335846186792395,4,-1.887379141862766e-15
1,3.3,hot-cold,0.5,2432,0.9138299505543793,2430,20,0.8145713411296274,8.70175,0.922410817871246,2432,1,0.6060438552075889,311.846382,0.9610587849303074,2432,664,7.899631150002547,0.035767,0.9138798675876953,2318,2,0.5891521018314427,17.253529,0.922410817871244,2432,1,0.6060438552075889,15.493399,0.9611326272851722,3095,1,0.7682615726039032,11.948401,1.3826163712179667,1.0,10.282475958322339,1.1218537952576413,1.522019916455207,0.12165869097951461,35.670077766743645,5.168230079050984,4,-1.5543122344752192e-15
1,3.3,hot-cold,0.625,3040,0.947764067827598,3036,25,1.0178471680016354,9.856219,0.9591393727373113,3040,1,0.7548045975559434,258.899825,0.9814851705951233,3040,662,8.02639012072256,0.039413,0.9477818803095005,2821,1,0.7012213696377039,10.389646,0.9591393727373098,3040,1,0.7548045975559434,13.609637,0.9814981902828386,3700,1,0.91628829813146,10.612362,1.4515347250862034,1.0,8.759677644132713,0.9311457531373465,1.2707121496649645,0.12228226585462394,36.46758795639708,3.5579638342713826,3,-9.992007221626409e-16
1,3.3,hot-cold,0.75,3648,0.9677245666139214,3648,28,1.2005892568868983,11.843444,0.9803022314993175,3648,1,0.9035653399042981,268.296204,0.9928349965956009,3648,598,7.471094170964011,0.035937,0.9677992889276532,3253,1,0.8069197918325874,17.448614,0.9803022314993171,3648,1,0.9035653399042981,7.449098,0.9928356620029062,4217,1,1.0427838635822813,5.699166,1.4878669094982193,1.0,7.164566341963251,0.8060413343387812,1.0849267764112633,0.13289017296210756,34.599397101795006,2.5947910023139453,3,-3.3306690738754696e-16
1,3.3,hot-cold,0.875,4256,0.98048759443546,4254,26,1.3268588830597134,12.837984,0.9933498350186445,4256,1,1.0523260822526526,278.156741,0.9983097840888296,4256,387,5.2986680065224165,0.030998,0.980503088019577,3654,1,0.9050333735458936,11.858082,0.993349835018645,4256,1,1.0523260822526526,5.800044,0.9983123966815318,4667,1,1.1528863867019516,11.101827,1.4660883475060373,1.0,4.596001885042856,0.7389539362124725,0.9439563000208442,0.1884076871508002,27.74223855672473,1.8176863995542192,3,5.551115123125783e-16
1,4.55,random,0.125,608,0.3426700965746774,606,14,0.3022837991995413,3.132988,0.26806632646623585,608,4,0.1927642856050361,310.126567,0.775086127422558,608,528,5.957228452230312,0.032601,0.3428190067025026,670,9,0.26293839563904253,15.019082,0.26833142209497207,394,8,0.18440796231147438,8.307082,0.7751847620746228,2887,10,0.8163777120227889,17.382421,1.1496373455267883,1.0453143301884518,7.297147343072024,1.1336039095779546,1.3906431143344138,0.13010851164057263,22.674516432477354,126.19018559550472,6,-5.551115123125783e-17
1,4.55,random,0.25,1216,0.5310570266563135,1212,25,0.5715649409565715,5.302544,0.4105434602297769,1216,5,0.3525259137675611,368.860133,0.8918110813355912,1216,902,10.220320489078386,0.032491,0.5311472789024243,1436,12,0.4833600146585926,8.528576,0.4106766413300066,937,10,0.3392667785042173,13.68651,0.8918874352270294,3814,6,0.9991853663926283,10.355643,1.1824828774061502,1.0390817377457398,10.228653093646617,0.9291280633265155,1.1645766855609652,0.08725862190805035,25.340814848653203,67.93132122753146,6,5.551115123125783e-17
1,4.55,random,0.375,1824,0.651040100168635,1824,31,0.7873096872843455,6.917805,0.5771120619433296,1824,9,0.5452901993725973,350.674601,0.9449711125898861,1824,1139,12.976291169385119,0.043321,0.6512217485462226,2066,12,0.6375035470261311,13.306349,0.5771257334006132,1715,11,0.5406226931786178,8.229797,0.9450719257329243,4282,4,1.0916902188087447,13.068735,1.2349887164660338,1.008633574307687,11.886422490388236,0.826917426120155,1.0583576646111486,0.07282289679344976,27.988313122979736,45.14791214014557,5,-3.3306690738754696e-16
1,4.55,random,0.5,2432,0.7551345995598212,2430,37,1.0015863999705237,7.73351,0.6798033019612106,2432,8,0.6830500559067815,387.270636,0.9726821618217294,2432,1230,14.126132520822978,0.03761,0.7552806671181507,2719,11,0.7862736558722823,8.214579,0.6798452584420224,2270,11,0.6764158050262112,17.25928,0.9727025330282096,4567,2,1.139420045156195,13.983706,1.2738394482508462,1.009807947761234,12.397651402461088,0.753938551464002,0.9952466822636291,0.06885693309105823,32.00633928734029,28.809110639178726,5,-1.7763568394002505e-15
1,4.55,random,0.625,3040,0.8417969597278983,3036,44,1.2268639984708725,9.429771,0.7642811966452212,3040,6,0.8098090266267953,414.682228,0.9874322343045489,3040,1154,13.438825941294384,0.037249,0.8418160647886305,3396,8,0.9189141276564753,8.282966,0.7642856768667519,2776,11,0.8002199754674406,14.161368,0.9875673218995649,4688,2,1.1690253902617065,6.419653,1.3351236655809915,1.0119830189864398,11.495751977025812,0.6861371437886264,0.9437795474184608,0.07347607883441659,37.5496948331957,17.300522755953594,5,-3.4416913763379853e-15
1,4.55,random,0.75,3648,0.9101530827143932,3648,49,1.431607858984476,11.167651,0.8568585990125142,3648,5,0.9475688831609796,433.796577,0.9952823925411576,3648,907,10.870367887542656,0.040856,0.9103774648661185,3988,5,1.0307574561847306,14.396017,0.8569597189489456,3535,7,0.9419226878726031,8.649873,0.9954009848905621,4800,1,1.185427799090654,8.078495,1.3888891614555594,1.0059943298543204,9.16999575670602,0.6357558580043131,0.9042705118746971,0.09155921886339673,42.23549818530532,9.35329577447337,5,-2.6645352591003757e-15
1,4.55,random,0.875,4256,0.961866376882322,4254,49,1.579879256785632,12.3066,0.9349660222297096,4256,3,1.0743278538809933,369.770184,0.9989518407847839,4256,524,6.805789363063758,0.035045,0.9619228378041415,4447,3,1.1210602581384534,14.14056,0.9351651340793179,4166,5,1.0743091208854,7.882398,0.9989874222991598,4843,1,1.1959487068554226,5.493842,1.409272378818475,1.0000174372489528,5.690703392253849,0.6088227139834106,0.8702799791070843,0.14677971760429073,42.944729084269675,3.8555733721212126,4,-2.9976021664879227e-15
1,4.55,local,0.125,608,0.6845867520630784,606,16,0.32428557082788206,4.562321,0.5330133410074536,608,4,0.1927642856050361,255.791103,0.7750861274225581,608,131,1.5898767840046735,0.022182,0.6847448319199103,703,10,0.2820134664819888,8.639905,0.5331347203721306,295,7,0.14918452141097652,13.732767,0.775206237430067,962,14,0.38938712860088054,10.496465,1.14989392128405,1.2921198779999783,4.083023467461062,2.111061402810395,2.765104227344114,0.48751333136032493,30.98170539535281,13.21956276348466,5,-2.220446049250313e-16
1,4.55,local,0.25,1216,0.8421996422840057,1212,29,0.6155684842132529,8.663289,0.7259005483051459,1216,6,0.3635267995817315,243.33834,0.8918110813355912,1216,201,2.5086995333449544,0.033142,0.842209545016743,1360,15,0.4977675793075593,17.720422,0.7260425809705633,846,11,0.32800248742085436,13.614736,0.8918580222841781,1767,15,0.5973491946624612,10.397842,1.2366584522631336,1.108305008416892,4.1997202905120234,1.3681656288177357,1.9968281544589181,0.3554874027287365,45.94929973386517,5.89069818612622,4,-4.440892098500626e-16
1,4.55,local,0.375,1824,0.9086999528541455,1824,36,0.8423141163551973,8.662948,0.8263849567284194,1824,7,0.5232884277442564,283.678125,0.9449711125898861,1824,210,2.756468248020842,0.034475,0.9087735732330733,2031,13,0.6399409032643271,12.675009,0.826424318883834,1200,16,0.4696209013458469,7.966695,0.9450301128332248,2526,13,0.7610536786959645,7.303215,1.3162373463839678,1.114278402525544,3.6219104186500246,1.0788136340231462,1.5792150426309322,0.3428195167016272,46.38441643916502,3.991544141915715,4,-1.887379141862766e-15
1,4.55,local,0.5,2432,0.9410792837753831,2430,44,1.0785926006697162,10.939214,0.8958592528629028,2432,7,0.6720491700926111,309.243506,0.9726821618217295,2432,252,3.367266194564353,0.033593,0.9410800391971528,2426,14,0.7475873371502081,17.444526,0.8958991937787022,1805,15,0.6066467410592333,12.548943,0.9727003870279471,3169,12,0.9073770648061231,6.643241,1.4427646738657924,1.1078097426505287,3.7109888768059482,0.8725067121645849,1.333026350943116,0.2888640533949744,52.78121444315733,3.358152558577565,4,-2.4424906541753444e-15
1,4.55,local,0.625,3040,0.9628336832784885,3036,46,1.2488657700992132,12.202316,0.9424088959743694,3040,6,0.8098090266267953,335.251013,0.9874322343045489,3040,243,3.417018964585174,0.035796,0.9628687202861186,2918,12,0.845964324132707,17.167027,0.9424193543593614,2444,14,0.7519914380749949,14.783611,0.9874367637792033,3823,8,1.0233891884833626,6.317372,1.4762629279663368,1.0768859665474466,3.338924236290899,0.7709665092366159,1.163742147824543,0.2889747597360564,50.94587558373189,2.554807902264211,4,-2.3314683517128287e-15
1,4.55,local,0.75,3648,0.9791293225147226,3648,46,1.3986052015419648,13.486957,0.9705785472010428,3648,4,0.9365679973468093,262.818653,0.9952823925411576,3648,188,2.9607309871541583,0.033953,0.9791367801731166,3409,11,0.9550975246557769,6.711458,0.9706116070468815,3114,12,0.8939200897581634,7.016819,0.9952893762592321,4309,5,1.1092972560100953,16.059147,1.4643585240638444,1.0477088590773072,2.6690149742218545,0.7000755620208124,1.0363140209259567,0.33616103484559356,48.02888104457905,1.6497381556247026,3,-2.3314683517128287e-15
1,4.55,local,0.875,4256,0.9877848335628702,4254,49,1.579879256785632,14.164974,0.9759476834099077,4256,1,1.0523260822526526,375.081235,0.9989518407847839,4256,132,2.4934421239089715,0.026028,0.9878104297065501,3837,8,1.0268146003137524,13.848132,0.9759647584185918,3265,12,0.9308656030716528,8.868942,0.9989597137623808,4606,4,1.1709640354549073,5.694588,1.5386217300600182,1.1304812196091538,2.12939257604124,0.6252280541821805,0.9274194566390997,0.4006316534103973,48.33298832890598,1.1305100911131793,4,-2.7755575615628914e-15
1,4.55,hot-cold,0.125,608,0.5452764643794346,606,9,0.24727937012868945,3.3961,0.5063397030553347,608,1,0.159761628162525,259.922908,0.7750861274225581,608,402,4.571116839644845,0.030507,0.5453565038993999,643,2,0.17932604355266973,10.230428,0.506416560202844,561,2,0.1592629171175298,8.619246,0.7752310781280832,1271,2,0.3329802313730097,14.292794,1.3789372989543551,1.0031313695241886,13.72789255625271,2.20510293315476,3.1693449101572555,0.16956165300792853,43.72775358939776,42.14553131403977,5,-5.551115123125783e-17
1,4.55,hot-cold,0.25,1216,0.7609745383081948,1212,18,0.4945587402573789,5.586555,0.7422708793936187,1216,1,0.3085223705108796,249.165685,0.8918110813355912,1216,570,6.5680263987738225,0.033653,0.7610267508678894,1227,2,0.32221465133464194,17.422926,0.7424706035071085,1152,2,0.3038642308146969,16.633842,0.8919496148976009,1936,2,0.49568729331652256,12.350752,1.534873532934869,1.0153296743209745,13.25034247867998,1.5386939434376743,2.4058899786245598,0.13578067857676127,56.35922847980013,17.193287875080987,4,-1.1102230246251565e-16
1,4.55,hot-cold,0.375,1824,0.8641470875845332,1824,24,0.7103034865851529,5.65335,0.8716854186673947,1824,1,0.45728311285923423,284.029953,0.9449711125898861,1824,634,7.420843833229081,0.034815,0.8648913595964719,1771,1,0.444315482358473,15.96479,0.8716854186673939,1824,1,0.45728311285923423,8.166449,0.9449879113714005,2508,1,0.6246389480011332,7.397372,1.5986467156507527,1.0,11.88021313268416,1.2165885482823646,1.9062270050101897,0.12734011573703938,56.68625252978816,9.353040259763246,4,-9.992007221626409e-16
1,4.55,hot-cold,0.5,2432,0.9247059033692233,2430,33,0.9575828567138422,7.794463,0.9391850187779451,2432,1,0.6060438552075889,317.009696,0.9726821618217295,2432,646,7.70161520534748,0.037751,0.9249033212102019,2234,1,0.5575987450349339,16.096376,0.9391850187779436,2432,1,0.6060438552075889,14.466709,0.9726884547807216,3086,1,0.7660595221415097,12.064807,1.7173332351274375,1.0,10.053546732005513,0.9656667273081272,1.5496981129463727,0.12629586598228965,60.479601204266345,5.188272106591052,4,-1.9984014443252818e-15
1,4.55,hot-cold,0.625,3040,0.9520978947097796,3036,39,1.1718595694000207,9.625106,0.9698599929188175,3040,1,0.7548045975559434,339.536917,0.9874322343045489,3040,642,7.806372404439153,0.035847,0.9521885457333662,2647,1,0.6586483940314313,13.474393,0.9699068549332687,2991,2,0.7538165419637497,6.859436,0.9874421426932098,3719,1,0.920937071329846,6.443347,1.7791883803547215,1.0013107374768133,8.476553553400388,0.8124675682746213,1.2849153225341012,0.1264905365958506,58.14973701199953,3.7112086678376732,4,-3.3306690738754696e-15
1,4.55,hot-cold,0.75,3648,0.9677778351850207,3648,42,1.3546016582852833,11.082361,0.9861116628427804,3648,1,0.9035653399042981,269.591736,0.9952823925411576,3648,594,7.427090627707329,0.042359,0.9677961682133546,2948,2,0.7432956341989811,13.658157,0.9861116628427762,3648,1,0.9035653399042981,6.623013,0.9952841501358776,4275,1,1.0569748554510388,14.570703,1.822426496215172,1.0,7.026742963093475,0.7144372142656891,1.091356229918276,0.13400703484459722,52.75747233295942,2.8420321644252677,3,-4.3298697960381105e-15
1,4.55,hot-cold,0.875,4256,0.9755605459749661,4254,45,1.5358757135289505,12.051263,0.9951370357116948,4256,1,1.0523260822526526,280.066852,0.9989518407847838,4256,404,5.485683065363313,0.028033,0.9755866777053422,3195,1,0.7927287999638299,12.743216,0.9951370357116883,4256,1,1.0523260822526526,9.840299,0.9989542771378572,4723,1,1.1665880340235106,5.477382,1.9374541628852493,1.0,4.702330990352639,0.6351819599604452,0.9456546335727642,0.18210163235498986,48.8793280010114,2.39772866034067,3,-6.5503158452884236e-15
1,9.19,random,0.125,608,0.4675500356332727,606,15,0.31328468501371165,4.10162,0.36916930193539454,608,3,0.18176339979086575,258.494759,0.8592569806709969,608,549,6.188247054327889,0.026249,0.46758818158520604,608,10,0.25876960049005837,10.801656,0.369272304215885,252,8,0.14966449946037838,14.364057,0.859343036549104,3106,10,0.8699609399410284,10.727839,1.2106703585753988,1.214472372848747,7.113247009397191,1.49241267766667,2.0310431162717864,0.13885305048867697,36.09125322141089,83.77861516087302,5,-1.1102230246251565e-16
1,9.19,random,0.25,1216,0.6386237981587061,1212,28,0.6045675983990826,5.582518,0.5048381553398884,1216,4,0.34152502795339074,367.55368,0.9359275397652831,1216,930,10.528345291875157,0.03734,0.6386758777113958,1377,14,0.49092612214457654,14.506774,0.5048391373439544,709,12,0.30548327175192513,15.439869,0.9359528559277254,3932,6,1.028056694677342,8.016067,1.23148386514466,1.1179827490872696,10.241016226424655,1.0563315001495375,1.4781878750297202,0.08889597689083668,39.93598362071597,46.55381501030333,6,-1.1102230246251565e-16
1,9.19,random,0.375,1824,0.7404340629580783,1824,36,0.8423141163551973,6.376072,0.6351229022641126,1824,6,0.5122875419300861,349.326791,0.9689908602564554,1824,1165,13.262314200553549,0.040926,0.7405194194234622,2144,12,0.6565879843668739,17.851307,0.6351550484973968,1355,14,0.48554333212539263,10.681331,0.9690218686973266,4405,3,1.1107840226472843,7.192178,1.2828655662461033,1.0550809949085793,11.939597554658771,0.8790474344203476,1.2397781524634273,0.07306348240611063,41.03654750792247,30.86794742873917,5,-1.5543122344752192e-15
1,9.19,random,0.5,2432,0.8227530068015441,2430,45,1.0895934864838868,8.811305,0.7297924798857243,2432,6,0.6610482842784408,385.548306,0.9853371997151225,2432,1209,13.8951139187254,0.044934,0.8228683814753497,2786,11,0.8026666982034332,12.490153,0.7299100825568087,2025,13,0.6384728696227314,12.507807,0.9853583565408421,4592,3,1.1565377378103472,8.223526,1.3574669148759588,1.0353584556678954,12.014405984739225,0.7551008857960084,1.1039926995383105,0.07091249524678295,46.204662225301064,19.760996504361028,5,-2.3314683517128287e-15
1,9.19,random,0.625,3040,0.8856072191657582,3036,51,1.3038701991700652,10.132485,0.8165979953483206,3040,6,0.8098090266267953,416.8598,0.9936023520057977,3040,1127,13.141802024311785,0.045605,0.8856543192981184,3410,8,0.922339539486865,17.504228,0.8166698905753955,2740,11,0.791411773617867,14.646074,0.9936062238495432,4727,2,1.178567608932078,7.073105,1.413655322524134,1.023246119936815,11.150656037645405,0.6792142497999124,1.0083834194214953,0.07560624868398375,48.46323081686697,12.194472956280865,5,-1.9984014443252818e-15
1,9.19,random,0.75,3648,0.9429462400706639,3648,57,1.519614945497839,11.462091,0.8917091891291209,3648,5,0.9475688831609796,436.530309,0.9977089198998367,3648,905,10.848366115914315,0.040165,0.942992301136296,4045,5,1.0447037757798887,16.296571,0.891763246695167,3458,8,0.9340838086196298,12.483601,0.9977419999346512,4821,1,1.1905659168362388,13.47281,1.4545893110833463,1.0144366858914702,9.111940769094348,0.6205165610303646,0.9410494635012525,0.0919685885634169,51.6558175238135,5.807614209805734,5,-1.3322676295501878e-15
1,9.19,random,0.875,4256,0.9754563022721513,4254,56,1.6568854574848246,12.573559,0.9527464729604249,4256,3,1.0743278538809933,372.923861,0.99953808760579,4256,543,7.014806193532995,0.030046,0.9754854457736992,4474,3,1.1276664095256337,15.901402,0.9529581043056039,4187,4,1.0684463528168142,14.885552,0.9995562656868584,4850,1,1.1976614127706176,17.21666,1.4693046130387206,1.0055047228610714,5.857086250533237,0.5887288694976583,0.8868302813881652,0.14248976522363113,50.63475350628997,2.468771310159612,4,-1.4432899320127035e-15
1,9.19,local,0.125,608,0.7851964119945075,606,17,0.3352864566420525,3.994769,0.6172129537079045,608,3,0.18176339979086575,256.161326,0.8592569806709968,608,129,1.5678750123763328,0.029956,0.7853451277496128,622,12,0.2841967839487889,10.467522,0.61739427289715,269,7,0.14282304229739556,8.737947,0.8593503933670612,905,17,0.4084434664482334,8.524249,1.1797686517890706,1.272647584501008,3.8386585688598522,2.3418673687520077,3.3956943720136206,0.5480392084115642,44.999431535834674,9.43210737404736,5,1.1102230246251565e-16
1,9.19,local,0.25,1216,0.8829774931101274,1212,27,0.5935667125849122,6.675541,0.7402870867721711,1216,3,0.3305241421392204,304.853297,0.9359275397652832,1216,183,2.3106835886898875,0.031108,0.8830679182746112,1114,17,0.4595799716304803,10.73959,0.7402965973651792,551,9,0.23382239508072974,8.699045,0.9359346902782011,1763,19,0.6403740488247457,7.819892,1.291541732071306,1.413569226442588,3.608334211747959,1.4875791960517222,2.2397368070631103,0.4050435742679662,50.5625255453785,5.996760627346109,5,2.220446049250313e-16
1,9.19,local,0.375,1824,0.9299702420976981,1824,34,0.8203123447268565,8.834058,0.8101126846428685,1824,3,0.479284884487575,344.677928,0.9689908602564553,1824,232,2.9984877359325903,0.025438,0.9300307995274897,1660,19,0.6151728046440211,13.135931,0.8101458374645181,667,14,0.31720880788909667,11.444648,0.9690159900675848,2425,20,0.8133479797616311,7.180857,1.3334665292974752,1.5109444396485479,3.686598861180378,1.1336782240030228,1.6902529390406216,0.3231598544307801,49.09459344401368,4.19589965273941,5,6.661338147750939e-16
1,9.19,local,0.5,2432,0.9573820863664431,2430,43,1.067591714855546,10.980109,0.8932822726421172,2432,5,0.6500473984642704,305.603319,0.9853371997151225,2432,268,3.5432803675910787,0.030086,0.9573946923547924,2145,20,0.7448397431538362,7.709154,0.893353551834319,1181,18,0.4869738997758016,7.822126,0.9853452529176081,3281,13,0.9457812452634115,7.26341,1.4333173339208485,1.3348711271046485,3.746405826227007,0.8967679994556578,1.3741802132467362,0.27808615110663965,53.23698148025686,2.9199536681094207,4,7.771561172376096e-16
1,9.19,local,0.625,3040,0.9707028939669171,3036,49,1.2818684275417245,12.193098,0.9393737630675879,3040,5,0.798808140812625,336.318449,0.9936023520057977,3040,237,3.3510136497001515,0.033373,0.9707129746195344,2471,20,0.8246029043471974,17.578378,0.9393915469656974,1779,20,0.6552896910165042,10.309736,0.9936028679230204,3801,11,1.0510090559066898,10.158594,1.5545281501967598,1.2190152718158755,3.1883775224080084,0.7572562621176822,1.1759691909398495,0.2965079990332791,55.29342572238733,2.3590594177893776,4,4.440892098500626e-16
