trial,target_cv,spatial_mode,budget_fraction,method,policy,method_ms,matched_cover_ms,matched_ratio
0,1.44,hot-cold,0.375,top,tail_linear,8.075204816117854,0.6721834364599841,12.013394526121413
0,1.44,hot-cold,0.375,top,block_split,8.075204816117854,0.7603009898826042,10.621063136278071
0,1.44,hot-cold,0.5,paper,affine_fit,0.7595669120587755,0.5911188465180335,1.2849648028192298
0,1.44,hot-cold,0.5,paper,released,0.8171833469102895,0.7879263729679907,1.0371316089244387
0,1.44,hot-cold,0.5,paper,tail_linear,0.7948778257405591,0.6978659522160747,1.139012188825695
0,1.44,hot-cold,0.5,paper,block_split,0.8418094542839851,0.7951733825890855,1.0586489345795913
0,1.44,hot-cold,0.5,dpr,affine_fit,0.6060438552075889,0.6060438552075889,1.0
0,1.44,hot-cold,0.5,dpr,released,0.8081977811295459,0.8081977811295459,1.0
0,1.44,hot-cold,0.5,dpr,tail_linear,0.7156686051833647,0.7156686051833647,1.0
0,1.44,hot-cold,0.5,dpr,block_split,0.8103229914529915,0.8103229914529915,1.0
0,1.44,hot-cold,0.5,top,affine_fit,8.28466215349851,0.7139443278648657,11.604073077062976
0,1.44,hot-cold,0.5,top,released,8.239788520099367,0.9547500925925925,8.630309212879459
0,1.44,hot-cold,0.5,top,tail_linear,8.239788520099367,0.8443730307337733,9.758469562841038
0,1.44,hot-cold,0.5,top,block_split,8.239788520099367,0.9559910361487853,8.619106464944897
0,1.44,hot-cold,0.625,paper,affine_fit,0.9078383098599316,0.7386562274983918,1.2290403520112585
0,1.44,hot-cold,0.625,paper,released,1.0141578715486437,0.9883142274174628,1.026149217945301
0,1.44,hot-cold,0.625,paper,tail_linear,0.9706222120338508,0.8738495544992865,1.1107429271277878
0,1.44,hot-cold,0.625,paper,block_split,1.0350961727182197,0.9926123694435197,1.0427999938168384
0,1.44,hot-cold,0.625,dpr,affine_fit,0.7548045975559434,0.7548045975559434,1.0
0,1.44,hot-cold,0.625,dpr,released,1.0102472264119324,1.0102472264119324,1.0
0,1.44,hot-cold,0.625,dpr,tail_linear,0.8931114413163544,0.8931114413163544,1.0
0,1.44,hot-cold,0.625,dpr,block_split,1.0105830068184,1.0105830068184,1.0
0,1.44,hot-cold,0.625,top,affine_fit,8.279410494448479,0.8578116247412351,9.651781644887386
