error_ceiling,method,method_label,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,selector_total_ms,io_median_ms,upload_median_ms,selected_fraction,chunks,row_match_rate
0.3,cell1_abs,Cell-1 |x|,0.8533174827721386,0.8226310064697708,0.030686476302367618,0.10299960624901731,0.6299122430491569,0.016797860261479548,0.07292129691011695,0.13368608255138495,0.18474758725128712,0.39899734250158736,0.7257194531495447,5.716322840170478,1.0
0.3,cell1_x2,Cell-1 X²,0.8481136210628609,0.8146615998879791,0.03345202117488179,0.10344694693021725,0.6209365191897382,0.01660148895473205,0.07367664481329149,0.13689896810509905,0.1807304647255073,0.3940857454567161,0.7199782091994744,5.773685112790869,1.0
0.3,wcell1,WCell-1 X²·W²,0.8496252801774754,0.8129700420525737,0.03665523812490161,0.10151302163233128,0.6207120516077144,0.016725756917657385,0.07401921189487057,0.1381682597572329,0.17983579736501876,0.39490260942622313,0.7182314249125916,5.779753466563885,1.0
0.25,paper,Paper |x|,1.1431611370027206,1.1124746607003528,0.030686476302367618,0.34075599929805345,0.682673778799046,0.016925983226378834,0.07211889937687443,0.3714424756004211,0.2119445861009144,0.4227768289444551,0.7597600380865503,19.6199253619566,0.9325212716618387
0.25,cell1_abs,Cell-1 |x|,0.9169347503259031,0.8862482740235353,0.030686476302367618,0.10425443007594909,0.6802490167538414,0.016656956819445297,0.08508787037429946,0.13494090637831674,0.1954618318442476,0.43885947359291294,0.802407998675755,4.694976522084483,1.0
0.25,cell1_x2,Cell-1 X²,0.9224349908660808,0.888982969691199,0.03345202117488179,0.10199033630104105,0.6863908129098556,0.01670972735860529,0.08389209312169701,0.13544235747592287,0.2016237190283676,0.437726179802177,0.7981936431541263,4.758590573970116,1.0
0.25,wcell1,WCell-1 X²·W²,0.9204356276724225,0.8837803895475208,0.03665523812490161,0.10052794142089629,0.6830416822429604,0.016764684015099635,0.08344608186856428,0.13718317954579792,0.2011740339439538,0.4351502533285499,0.7969490597528975,4.809177263184774,1.0
0.2,paper,Paper |x|,1.2339137010846988,1.203227224782331,0.030686476302367618,0.36100371104440304,0.7359615332741416,0.01682496316109806,0.08943701730268841,0.3916901873467707,0.22621253422332868,0.46261884225386174,0.8353172918733041,18.784530805346726,0.5935060195514991
0.2,cell1_abs,Cell-1 |x|,0.9926716600791929,0.9619851837768252,0.030686476302367618,0.10308493593055425,0.7395346995633527,0.01707288135918096,0.10229266692373723,0.13377141223292188,0.2183960340311624,0.4745176322367475,0.8659901126698313,3.756936989970622,1.0
0.2,cell1_x2,Cell-1 X²,0.9939721903878002,0.9605201692129182,0.03345202117488179,0.10296820318784494,0.738066376532941,0.017173488010501923,0.10231210148163022,0.13642022436272674,0.21906101439786252,0.4716718598332169,0.8654681905809252,3.7269009865965375,1.0
0.2,wcell1,WCell-1 X²·W²,1.0107560530694835,0.9741008149445818,0.03665523812490161,0.10159704735509711,0.7532779586331964,0.01710407895001734,0.10212173000627077,0.13825228547999874,0.22918552486976876,0.47572255517557577,0.8652615582415853,3.7432768399112986,1.0
0.15,paper,Paper |x|,1.3145272765755809,1.2838408002732131,0.030686476302367618,0.3731668383149821,0.7967558735519709,0.016920769487587823,0.09699731891867239,0.40385331461734975,0.2520538309863318,0.49563008665159775,0.8992271364214134,17.134195773252898,0.5251697464129859
0.15,cell1_abs,Cell-1 |x|,1.0349507877947304,1.0042643114923628,0.030686476302367618,0.10300986129805875,0.7829601542859203,0.01687420115922009,0.10142009474916383,0.1336963376004264,0.23113804836035928,0.5031628449704244,0.9220235039716133,2.7315784239118335,1.0
0.15,cell1_x2,Cell-1 X²,1.0271776662792897,0.993725645104408,0.03345202117488179,0.10357975089985091,0.7708283847864401,0.017365192358518827,0.1019523170595979,0.1370317720747327,0.22219122747218545,0.5008253350212031,0.9217372981011743,2.681689728394349,1.0
0.15,wcell1,WCell-1 X²·W²,1.0267257693605392,0.9900705312356375,0.03665523812490161,0.10099932130070384,0.770904241521379,0.016817110468732344,0.10134985794482217,0.13765455942560548,0.22267300388109523,0.5003491786732981,0.9219708529964329,2.6570204413120546,1.0
