n,trial,spatial_mode,cv,method,control,importance_fraction,latency_ms,rows,chunks
512,2,random,3.3,paper,0.1,0.24152368131341964,0.033832622509320884,48,2
512,2,random,3.3,paper,0.15,0.2461340794194435,0.028587699995673656,72,1
512,2,random,3.3,paper,0.2,0.3975157305460011,0.046962934842960755,102,2
512,2,random,3.3,paper,0.25,0.47872622115762054,0.06387924609762119,126,3
512,2,random,3.3,paper,0.3,0.4888937711529964,0.058892558299494496,150,2
512,2,random,3.3,paper,0.35,0.609308622335935,0.08688948643830878,174,4
512,2,random,3.3,paper,0.39999999999999997,0.6901903458948769,0.10526472128559587,204,5
512,2,random,3.3,paper,0.44999999999999996,0.6613301445440903,0.08893918188779482,228,3
512,2,random,3.3,paper,0.49999999999999994,0.6988158341471916,0.09477487625830142,252,3
512,2,random,3.3,paper,0.5499999999999999,0.7604769392978391,0.11315011110558851,282,4
512,2,random,3.3,paper,0.6,0.8219181862329493,0.13006642236024896,306,5
512,2,random,3.3,paper,0.65,0.8462975574409609,0.12482149984660172,330,4
512,2,random,3.3,paper,0.7,0.8901066394325059,0.14173781110126216,354,5
512,2,random,3.3,paper,0.75,0.9218015270101619,0.14903242906439543,384,5
512,2,random,3.3,paper,0.7999999999999999,0.9489547368169623,0.15486812343490203,408,5
512,2,random,3.3,paper,0.85,0.9674781354727281,0.17178443468956248,432,6
512,2,random,3.3,paper,0.9,0.9823670660433229,0.17762012906006908,456,6
512,2,random,3.3,paper,0.95,0.9932607609262926,0.18639372766663811,486,6
512,2,local,3.3,supported,0.05,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.1,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.15,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.2,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.25,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.3,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.35,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.39999999999999997,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.44999999999999996,0.4976709331571838,0.01545738766203379,18,1
512,2,local,3.3,supported,0.49999999999999994,0.5051122653543705,0.015700541594138234,19,1
512,2,local,3.3,supported,0.5499999999999999,0.7862771452505732,0.0484218584355874,108,2
512,2,local,3.3,supported,0.6,0.7862771452505732,0.0484218584355874,108,2
512,2,local,3.3,supported,0.65,0.7862771452505732,0.0484218584355874,108,2
512,2,local,3.3,supported,0.7,0.7862771452505732,0.0484218584355874,108,2
512,2,local,3.3,supported,0.75,0.7862771452505732,0.0484218584355874,108,2
512,2,local,3.3,supported,0.7999999999999999,0.8028094009922381,0.05133970562084071,120,2
512,2,local,3.3,supported,0.85,0.9125609065672179,0.07360540338179887,166,3
512,2,local,3.3,supported,0.9,0.9125609065672179,0.07360540338179887,166,3
512,2,local,3.3,supported,0.95,0.9558063067928323,0.08964889059577293,265,2
512,2,local,3.3,supported,0.99,0.9911889146806799,0.12864852475666233,372,3
512,2,local,3.3,paper,0.05,0.5180294768493579,0.016916311254660442,24,1
512,2,local,3.3,paper,0.1,0.6662981075918957,0.04491323939347472,48,3
512,2,local,3.3,paper,0.15,0.7214091811971861,0.050748933763981326,72,3
512,2,local,3.3,paper,0.2,0.7590051062249681,0.046962934842960755,102,2
512,2,local,3.3,paper,0.25,0.8310159153736881,0.06387924609762119,126,3
512,2,local,3.3,paper,0.3,0.8929088301259129,0.08079555735228164,150,4
512,2,local,3.3,paper,0.35,0.9120898670477245,0.08663125172278824,174,4
512,2,local,3.3,paper,0.39999999999999997,0.9233414285751406,0.09392586968592151,204,4
512,2,local,3.3,paper,0.44999999999999996,0.9327685839263572,0.09976156405642811,228,4
512,2,local,3.3,paper,0.49999999999999994,0.9493762904659636,0.11667787531108856,252,5
512,2,local,3.3,paper,0.5499999999999999,0.9683712198004404,0.13505311015837565,282,6
512,2,local,3.3,paper,0.6,0.9758081021910444,0.1298081876447284,306,5
512,2,local,3.3,paper,0.65,0.9782349573607202,0.14672449889938885,330,6
512,2,local,3.3,paper,0.7,0.9779904446895791,0.15256019326989548,354,6
512,2,local,3.3,paper,0.75,0.9851636476049827,0.17093542811718257,384,7
512,2,local,3.3,paper,0.7999999999999999,0.9879235777308265,0.16569050560353532,408,6
512,2,local,3.3,paper,0.85,0.9895178221430151,0.17152619997404195,432,6
512,2,local,3.3,paper,0.9,0.9891789930685657,0.16628127746039473,456,5
512,2,local,3.3,paper,0.95,0.9914819467094863,0.17357589542352797,486,5
512,2,hot-cold,3.3,supported,0.05,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.1,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.15,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.2,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.25,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.3,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.35,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.39999999999999997,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.44999999999999996,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.49999999999999994,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.5499999999999999,0.551541952016473,0.024697237082002586,56,1
512,2,hot-cold,3.3,supported,0.6,0.7784000198508492,0.04123170446510464,124,1
512,2,hot-cold,3.3,supported,0.65,0.7784000198508492,0.04123170446510464,124,1
512,2,hot-cold,3.3,supported,0.7,0.7784000198508492,0.04123170446510464,124,1
512,2,hot-cold,3.3,supported,0.75,0.7784000198508492,0.04123170446510464,124,1
512,2,hot-cold,3.3,supported,0.7999999999999999,0.9305409389233965,0.07319689276644678,225,1
512,2,hot-cold,3.3,supported,0.85,0.9305409389233965,0.07319689276644678,225,1
512,2,hot-cold,3.3,supported,0.9,0.9305409389233965,0.07319689276644678,225,1
512,2,hot-cold,3.3,supported,0.95,0.9776451925268164,0.1112592770049991,342,2
512,2,hot-cold,3.3,supported,0.99,0.9924325289484313,0.13565824126048137,417,2
512,2,hot-cold,3.3,paper,0.05,0.3109235760981443,0.016916311254660442,24,1
512,2,hot-cold,3.3,paper,0.1,0.5091765246792789,0.033832622509320884,48,2
512,2,hot-cold,3.3,paper,0.15,0.6290047195828704,0.03966831687982749,72,2
512,2,hot-cold,3.3,paper,0.2,0.7369647495594114,0.05804355172711458,102,3
512,2,hot-cold,3.3,paper,0.25,0.8064569899061589,0.07495986298177502,126,4
512,2,hot-cold,3.3,paper,0.3,0.8298536369701638,0.06971494046812779,150,3
512,2,hot-cold,3.3,paper,0.35,0.8670644295461959,0.0755506348386344,174,3
512,2,hot-cold,3.3,paper,0.39999999999999997,0.9003402303568233,0.08284525280176766,204,3
512,2,hot-cold,3.3,paper,0.44999999999999996,0.931860587840626,0.07417285133666607,228,1
512,2,hot-cold,3.3,paper,0.49999999999999994,0.9268425817480109,0.0962538569017372,252,3
512,2,hot-cold,3.3,paper,0.5499999999999999,0.9365365622448579,0.10354847486487045,282,3
512,2,hot-cold,3.3,paper,0.6,0.971300412020418,0.12638070869327406,306,4
512,2,hot-cold,3.3,paper,0.65,0.9519956722350761,0.11521986360588367,330,3
512,2,hot-cold,3.3,paper,0.7,0.9820121878690211,0.12697148055013344,354,3
512,2,hot-cold,3.3,paper,0.75,0.9878033081454015,0.13426609851326668,384,3
512,2,hot-cold,3.3,paper,0.7999999999999999,0.9914211275991082,0.15118240976792713,408,4
512,2,hot-cold,3.3,paper,0.85,0.9937631500044429,0.1557973582105185,432,3
512,2,hot-cold,3.3,paper,0.9,0.9945219096326492,0.16285379850894033,456,4
512,2,hot-cold,3.3,paper,0.95,0.9969769625447276,0.1701484164720736,486,4
1024,0,random,3.3,supported,0.05,0.06531768297870133,0.011566924748362718,2,1
1024,0,random,3.3,supported,0.1,0.13416969444579163,0.025079080953560973,12,2
1024,0,random,3.3,supported,0.15,0.17246183354164935,0.033346314645112,46,2
1024,0,random,3.3,supported,0.2,0.2257642637127658,0.04623347304664742,99,2
1024,0,random,3.3,supported,0.25,0.2842272724720277,0.06082270897291395,159,2
1024,0,random,3.3,supported,0.3,0.4114575902348624,0.09475979547488533,253,3
1024,0,random,3.3,supported,0.35,0.4114575902348624,0.09475979547488533,253,3
1024,0,random,3.3,supported,0.39999999999999997,0.4114575902348624,0.09475979547488533,253,3
1024,0,random,3.3,supported,0.44999999999999996,0.5591598017037788,0.13477573027946774,372,4
1024,0,random,3.3,supported,0.49999999999999994,0.5591598017037788,0.13477573027946774,372,4
1024,0,random,3.3,supported,0.5499999999999999,0.5591598017037788,0.13477573027946774,372,4
1024,0,random,3.3,supported,0.6,0.6580734617058209,0.16709157538489242,491,4
1024,0,random,3.3,supported,0.65,0.6580734617058209,0.16709157538489242,491,4
1024,0,random,3.3,supported,0.7,0.7393006791553779,0.19488474215505078,590,4
1024,0,random,3.3,supported,0.75,0.8298257903791227,0.22651450641696344,686,5
1024,0,random,3.3,supported,0.7999999999999999,0.8298257903791227,0.22651450641696344,686,5
1024,0,random,3.3,supported,0.85,0.8522435491513393,0.23529479070713555,714,5
1024,0,random,3.3,supported,0.9,0.918798304472901,0.26327226972008855,800,5
1024,0,random,3.3,supported,0.95,0.9500498135052485,0.2795198982558109,859,5
1024,0,random,3.3,supported,0.99,0.9920895584003532,0.31555993770423724,970,6
1024,0,random,3.3,paper,0.05,0.22034902965293995,0.055993856277628554,48,4
1024,0,random,3.3,paper,0.1,0.24508505517268886,0.05804355172711459,102,3
1024,0,random,3.3,paper,0.15,0.3606408681988287,0.10295679112058931,150,6
1024,0,random,3.3,paper,0.2,0.37390668993123,0.09392586968592151,204,4
1024,0,random,3.3,paper,0.25,0.45579360333503344,0.12775849219524238,252,6
1024,0,random,3.3,paper,0.3,0.5057531327618694,0.14088880452888225,306,6
1024,0,random,3.3,paper,0.35,0.5383755513557935,0.15331142153322794,354,6
1024,0,random,3.3,paper,0.39999999999999997,0.5976966707188155,0.17752235075102163,408,7
1024,0,random,3.3,paper,0.44999999999999996,0.660811139367451,0.21135497326034253,456,9
1024,0,random,3.3,paper,0.49999999999999994,0.684868057064788,0.21340466870982855,510,8
1024,0,random,3.3,paper,0.5499999999999999,0.7397575493495847,0.2361566743349956,558,9
1024,0,random,3.3,paper,0.6,0.7669681514153157,0.24928698666863547,612,9
1024,0,random,3.3,paper,0.65,0.8319240640459997,0.284578532770583,666,11
1024,0,random,3.3,paper,0.7,0.8523655118088711,0.29624992151159624,714,11
1024,0,random,3.3,paper,0.75,0.8913066813350862,0.3128311886799196,768,11
1024,0,random,3.3,paper,0.7999999999999999,0.915150964918954,0.33558319430508665,816,12
1024,0,random,3.3,paper,0.85,0.9461929541787905,0.36005235823840087,870,13
1024,0,random,3.3,paper,0.9,0.9657001197463017,0.36188735190640464,918,12
1024,0,random,3.3,paper,0.95,0.9830696774274883,0.37083895702525765,972,11
1024,0,local,3.3,supported,0.05,0.31346283162898636,0.015943695526242675,20,1
1024,0,local,3.3,supported,0.1,0.31346283162898636,0.015943695526242675,20,1
1024,0,local,3.3,supported,0.15,0.31346283162898636,0.015943695526242675,20,1
1024,0,local,3.3,supported,0.2,0.31346283162898636,0.015943695526242675,20,1
1024,0,local,3.3,supported,0.25,0.31346283162898636,0.015943695526242675,20,1
1024,0,local,3.3,supported,0.3,0.31346283162898636,0.015943695526242675,20,1
1024,0,local,3.3,supported,0.35,0.3517684799475761,0.018132080915182654,29,1
1024,0,local,3.3,supported,0.39999999999999997,0.47239538652275126,0.033832622509320884,48,2
1024,0,local,3.3,supported,0.44999999999999996,0.47239538652275126,0.033832622509320884,48,2
1024,0,local,3.3,supported,0.49999999999999994,0.5446059118916757,0.0517215494923991,76,3
1024,0,local,3.3,supported,0.5499999999999999,0.5782907873402026,0.06071824498026345,113,3
1024,0,local,3.3,supported,0.6,0.6370987463323055,0.0776345562349239,137,4
1024,0,local,3.3,supported,0.65,0.6964115194744578,0.09489848541433926,208,4
1024,0,local,3.3,supported,0.7,0.7080258683254386,0.09854579439590588,223,4
1024,0,local,3.3,supported,0.75,0.79908089518123,0.1363319002468125,377,4
1024,0,local,3.3,supported,0.7999999999999999,0.8012731164895237,0.13730451597523025,381,4
1024,0,local,3.3,supported,0.85,0.8635345757886749,0.16648298782776327,501,4
1024,0,local,3.3,supported,0.9,0.9098152222574855,0.1948275338913325,572,5
1024,0,local,3.3,supported,0.95,0.9621925764058623,0.2341191351482316,697,5
1024,0,local,3.3,supported,0.99,0.9905462830583615,0.2869735671716812,866,5
1024,0,local,3.3,paper,0.05,0.4319590709470049,0.033832622509320884,48,2
1024,0,local,3.3,paper,0.1,0.5537816870784162,0.06912416861126841,102,4
1024,0,local,3.3,paper,0.15,0.6412463084758975,0.10295679112058931,150,6
1024,0,local,3.3,paper,0.2,0.6627525539820935,0.10500648657007534,204,5
1024,0,local,3.3,paper,0.25,0.7004800508572286,0.11667787531108856,252,5
1024,0,local,3.3,paper,0.3,0.7435440775027011,0.14088880452888225,306,6
1024,0,local,3.3,paper,0.35,0.7673363865941973,0.15256019326989548,354,6
1024,0,local,3.3,paper,0.39999999999999997,0.8054860243499455,0.17677112248768917,408,7
1024,0,local,3.3,paper,0.44999999999999996,0.8408988388302353,0.21060374499701007,456,9
1024,0,local,3.3,paper,0.49999999999999994,0.8549010769247958,0.2126534404464961,510,8
1024,0,local,3.3,paper,0.5499999999999999,0.8917255506900622,0.24648606295581696,558,10
1024,0,local,3.3,paper,0.6,0.9199584653706986,0.27069699217361065,612,11
1024,0,local,3.3,paper,0.65,0.9318713802601128,0.29490792139140437,666,12
1024,0,local,3.3,paper,0.7,0.9383147372171672,0.30019386989409164,714,11
1024,0,local,3.3,paper,0.75,0.9454845466723246,0.32440479911188536,768,12
1024,0,local,3.3,paper,0.7999999999999999,0.9502286903929817,0.33607618785289856,816,12
1024,0,local,3.3,paper,0.85,0.9586960530788908,0.3824483508389999,870,15
1024,0,local,3.3,paper,0.9,0.9586806715372715,0.3719585058117055,918,13
1024,0,local,3.3,paper,0.95,0.9642987968135955,0.38508881814534535,972,13
1024,0,hot-cold,3.3,supported,0.05,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.1,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.15,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.2,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.25,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.3,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.35,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.39999999999999997,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.44999999999999996,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.49999999999999994,0.5188784489871442,0.04001593480458243,119,1
1024,0,hot-cold,3.3,supported,0.5499999999999999,0.5620377452851215,0.04489409423008736,138,1
1024,0,hot-cold,3.3,supported,0.6,0.7427492764967147,0.0883175269259335,270,2
1024,0,hot-cold,3.3,supported,0.65,0.7427492764967147,0.0883175269259335,270,2
1024,0,hot-cold,3.3,supported,0.7,0.7427492764967147,0.0883175269259335,270,2
1024,0,hot-cold,3.3,supported,0.75,0.7602892587893724,0.09369202274105187,288,2
1024,0,hot-cold,3.3,supported,0.7999999999999999,0.8094824799132314,0.11158459652840554,343,2
1024,0,hot-cold,3.3,supported,0.85,0.8511477701035919,0.12980248983916562,399,2
1024,0,hot-cold,3.3,supported,0.9,0.9342516624582001,0.19063724071616808,586,4
1024,0,hot-cold,3.3,supported,0.95,0.9527294209296872,0.2114576902141796,650,4
1024,0,hot-cold,3.3,supported,0.99,0.9901150298028258,0.28358806371929207,871,6
1024,0,hot-cold,3.3,paper,0.05,0.30143437272610024,0.033832622509320884,48,2
1024,0,hot-cold,3.3,paper,0.1,0.45467063927604096,0.03588231795880692,102,1
1024,0,hot-cold,3.3,paper,0.15,0.5656060826371158,0.05863432358397396,150,2
1024,0,hot-cold,3.3,paper,0.2,0.6367194304683905,0.07176463591761384,204,2
1024,0,hot-cold,3.3,paper,0.25,0.700841808934443,0.08343602465862704,252,2
1024,0,hot-cold,3.3,paper,0.3,0.7608930879290263,0.10764695387642075,306,3
1024,0,hot-cold,3.3,paper,0.35,0.8194805246107703,0.12943644828919307,354,3
1024,0,hot-cold,3.3,paper,0.39999999999999997,0.8434995891152562,0.14352927183522768,408,4
1024,0,hot-cold,3.3,paper,0.44999999999999996,0.8804768542261867,0.165318766248,456,4
1024,0,hot-cold,3.3,paper,0.49999999999999994,0.9006964657691667,0.17844907858163986,510,4
1024,0,hot-cold,3.3,paper,0.5499999999999999,0.9058609623611698,0.1910829785350478,558,5
1024,0,hot-cold,3.3,paper,0.6,0.9342429957160532,0.21433139654044675,612,5
1024,0,hot-cold,3.3,paper,0.65,0.9540802790677643,0.22502021701825614,666,4
1024,0,hot-cold,3.3,paper,0.7,0.9606715512664333,0.2361986122114574,714,4
1024,0,hot-cold,3.3,paper,0.75,0.9631051315610923,0.2636022615484141,768,6
1024,0,hot-cold,3.3,paper,0.7999999999999999,0.9692118618806737,0.2752736502894273,816,6
1024,0,hot-cold,3.3,paper,0.85,0.9881813277156434,0.2832627441958856,870,4
1024,0,hot-cold,3.3,paper,0.9,0.992059092118523,0.30601474982105265,918,5
1024,0,hot-cold,3.3,paper,0.95,0.9953493275957438,0.3191450621546925,972,5
1024,1,random,3.3,supported,0.05,0.0963844210442113,0.014727925865720463,15,1
1024,1,random,3.3,supported,0.1,0.3049628619576681,0.05571647639872066,138,2
1024,1,random,3.3,supported,0.15,0.3049628619576681,0.05571647639872066,138,2
1024,1,random,3.3,supported,0.2,0.3049628619576681,0.05571647639872066,138,2
1024,1,random,3.3,supported,0.25,0.3049628619576681,0.05571647639872066,138,2
1024,1,random,3.3,supported,0.3,0.3049628619576681,0.05571647639872066,138,2
1024,1,random,3.3,supported,0.35,0.36730535836912315,0.06898547867181448,147,3
1024,1,random,3.3,supported,0.39999999999999997,0.4813352186233274,0.09550433805461474,255,3
1024,1,random,3.3,supported,0.44999999999999996,0.4813352186233274,0.09550433805461474,255,3
1024,1,random,3.3,supported,0.49999999999999994,0.5651698797838373,0.11704057401925957,298,4
1024,1,random,3.3,supported,0.5499999999999999,0.5651698797838373,0.11704057401925957,298,4
1024,1,random,3.3,supported,0.6,0.6016351771478806,0.12725303916764616,340,4
1024,1,random,3.3,supported,0.65,0.6601545169397228,0.14872583712868054,409,4
1024,1,random,3.3,supported,0.7,0.7186921994305933,0.1710959988822892,501,4
1024,1,random,3.3,supported,0.75,0.825002267990488,0.2151601180901621,645,4
1024,1,random,3.3,supported,0.7999999999999999,0.825002267990488,0.2151601180901621,645,4
1024,1,random,3.3,supported,0.85,0.8581664524285268,0.23012481616685793,691,4
1024,1,random,3.3,supported,0.9,0.9027202546787125,0.2536182495018083,763,6
1024,1,random,3.3,supported,0.95,0.9624760024588419,0.2895997512233987,888,6
1024,1,random,3.3,supported,0.99,0.9911800174662053,0.31318708809126566,960,6
1024,1,random,3.3,paper,0.05,0.16922201175025645,0.033832622509320884,48,2
1024,1,random,3.3,paper,0.1,0.2760135083577196,0.05804355172711459,102,3
1024,1,random,3.3,paper,0.15,0.3475804092877398,0.06971494046812779,150,3
1024,1,random,3.3,paper,0.2,0.45696858362371123,0.10500648657007533,204,5
1024,1,random,3.3,paper,0.25,0.5198454044080062,0.12775849219524238,252,6
1024,1,random,3.3,paper,0.3,0.5772476063883083,0.15196942141303607,306,7
1024,1,random,3.3,paper,0.35,0.6069003811571874,0.1636408101540493,354,7
1024,1,random,3.3,paper,0.39999999999999997,0.6572298914738812,0.187851739371843,408,8
1024,1,random,3.3,paper,0.44999999999999996,0.6894277122853721,0.19952312811285622,456,8
1024,1,random,3.3,paper,0.49999999999999994,0.725942025042253,0.2237340573306499,510,9
1024,1,random,3.3,paper,0.5499999999999999,0.7365980532389153,0.2243248291875093,558,8
1024,1,random,3.3,paper,0.6,0.7733695421072184,0.24853575840530298,612,9
1024,1,random,3.3,paper,0.65,0.8117382610128501,0.26241729900227534,666,9
1024,1,random,3.3,paper,0.7,0.8323138833015435,0.28441807636410993,714,10
1024,1,random,3.3,paper,0.75,0.8628437636882352,0.2975483886977498,768,10
1024,1,random,3.3,paper,0.7999999999999999,0.8982749156133323,0.3220376096818731,816,11
1024,1,random,3.3,paper,0.85,0.9211780097456073,0.33591915027884545,870,10
1024,1,random,3.3,paper,0.9,0.9511888144190874,0.3475905390198587,918,10
1024,1,random,3.3,paper,0.95,0.9688980651872624,0.3538424175673607,972,9
1024,1,local,3.3,supported,0.05,0.2580123990243095,0.015700541594138234,19,1
1024,1,local,3.3,supported,0.1,0.2580123990243095,0.015700541594138234,19,1
1024,1,local,3.3,supported,0.15,0.2580123990243095,0.015700541594138234,19,1
1024,1,local,3.3,supported,0.2,0.2580123990243095,0.015700541594138234,19,1
1024,1,local,3.3,supported,0.25,0.2580123990243095,0.015700541594138234,19,1
1024,1,local,3.3,supported,0.3,0.35274615077529003,0.022265697760958165,46,1
1024,1,local,3.3,supported,0.35,0.35274615077529003,0.022265697760958165,46,1
1024,1,local,3.3,supported,0.39999999999999997,0.5692467378809504,0.03942516294772305,71,2
1024,1,local,3.3,supported,0.44999999999999996,0.5692467378809504,0.03942516294772305,71,2
1024,1,local,3.3,supported,0.49999999999999994,0.5692467378809504,0.03942516294772305,71,2
1024,1,local,3.3,supported,0.5499999999999999,0.5692467378809504,0.03942516294772305,71,2
1024,1,local,3.3,supported,0.6,0.6002850543163695,0.04282931799718524,85,2
1024,1,local,3.3,supported,0.65,0.7086743557445421,0.07020124833233668,152,3
1024,1,local,3.3,supported,0.7,0.7086743557445421,0.07020124833233668,152,3
1024,1,local,3.3,supported,0.75,0.7649780529368165,0.08833332924751933,181,4
1024,1,local,3.3,supported,0.7999999999999999,0.8015769348070653,0.10194994944536809,237,4
1024,1,local,3.3,supported,0.85,0.8533919774921866,0.1264157705368808,292,5
1024,1,local,3.3,supported,0.9,0.9257058747730833,0.16744504309644712,459,5
1024,1,local,3.3,supported,0.95,0.950184472420563,0.18950994237745847,544,5
1024,1,local,3.3,supported,0.99,0.9925743008336682,0.2780842985651765,839,6
1024,1,local,3.3,paper,0.05,0.4886473383151453,0.04491323939347472,48,3
1024,1,local,3.3,paper,0.1,0.6210180691377,0.06912416861126841,102,4
1024,1,local,3.3,paper,0.15,0.7156153455851946,0.10295679112058931,150,6
1024,1,local,3.3,paper,0.2,0.7813414082670398,0.127167720338383,204,7
1024,1,local,3.3,paper,0.25,0.8133170529622008,0.13883910907939623,252,7
1024,1,local,3.3,paper,0.3,0.8424478755583835,0.17413065518134374,306,9
1024,1,local,3.3,paper,0.35,0.8794804640035703,0.1968826608065108,354,10
1024,1,local,3.3,paper,0.39999999999999997,0.8909498552804823,0.21001297314015066,408,10
1024,1,local,3.3,paper,0.44999999999999996,0.9128910936792837,0.2327649787653177,456,11
1024,1,local,3.3,paper,0.49999999999999994,0.9260419821060857,0.25697590798311143,510,12
1024,1,local,3.3,paper,0.5499999999999999,0.9305373507731112,0.26864729672412463,558,12
1024,1,local,3.3,paper,0.6,0.9438196163690138,0.29285822594191835,612,13
1024,1,local,3.3,paper,0.65,0.9488058148864793,0.29490792139140437,666,12
1024,1,local,3.3,paper,0.7,0.9555869709585146,0.30657931013241757,714,12
1024,1,local,3.3,paper,0.75,0.9634656020113121,0.3307902393502113,768,13
1024,1,local,3.3,paper,0.7999999999999999,0.9697676441054351,0.35354224497537834,816,14
1024,1,local,3.3,paper,0.85,0.9747415078136794,0.3666725573090182,870,14
1024,1,local,3.3,paper,0.9,0.9761603115397661,0.3783439460500314,918,14
1024,1,local,3.3,paper,0.95,0.9769539060762423,0.40281310998334563,972,15
1024,1,hot-cold,3.3,supported,0.05,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.1,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.15,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.2,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.25,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.3,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.35,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.39999999999999997,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.44999999999999996,0.4525399562764649,0.03952962694037354,117,1
1024,1,hot-cold,3.3,supported,0.49999999999999994,0.5344575250570343,0.04847260898755809,149,1
1024,1,hot-cold,3.3,supported,0.5499999999999999,0.6678219751897486,0.06636518277491175,204,1
1024,1,hot-cold,3.3,supported,0.6,0.6678219751897486,0.06636518277491175,204,1
1024,1,hot-cold,3.3,supported,0.65,0.6678219751897486,0.06636518277491175,204,1
1024,1,hot-cold,3.3,supported,0.7,0.7159896565589488,0.07645008800051108,235,1
1024,1,hot-cold,3.3,supported,0.75,0.7746639428055514,0.09141478607720688,281,2
1024,1,hot-cold,3.3,supported,0.7999999999999999,0.8537367508265806,0.12004290413697272,369,2
1024,1,hot-cold,3.3,supported,0.85,0.8537367508265806,0.12004290413697272,369,2
1024,1,hot-cold,3.3,supported,0.9,0.9115644315625963,0.15387613457124144,473,3
1024,1,hot-cold,3.3,supported,0.95,0.9511688810954465,0.19454107499704523,598,3
1024,1,hot-cold,3.3,supported,0.99,0.9909519789854554,0.28010010965293636,861,5
1024,1,hot-cold,3.3,paper,0.05,0.256329739210126,0.033832622509320884,48,2
1024,1,hot-cold,3.3,paper,0.1,0.3780251593566991,0.03588231795880692,102,1
1024,1,hot-cold,3.3,paper,0.15,0.5902506253567843,0.0697149404681278,150,3
1024,1,hot-cold,3.3,paper,0.2,0.6767347981973023,0.08284525280176766,204,3
1024,1,hot-cold,3.3,paper,0.25,0.7257190983105245,0.09451664154278087,252,3
1024,1,hot-cold,3.3,paper,0.3,0.8056531936727608,0.12980818764472843,306,5
1024,1,hot-cold,3.3,paper,0.35,0.8317577153236023,0.1303989595015878,354,4
1024,1,hot-cold,3.3,paper,0.39999999999999997,0.8631963029859007,0.1546098887193815,408,5
1024,1,hot-cold,3.3,paper,0.44999999999999996,0.8867196179732026,0.16628127746039473,456,5
1024,1,hot-cold,3.3,paper,0.49999999999999994,0.9151846755065403,0.20157282356234224,510,7
1024,1,hot-cold,3.3,paper,0.5499999999999999,0.92039994052962,0.20216359541920162,558,6
1024,1,hot-cold,3.3,paper,0.6,0.9335167115271812,0.2152939077528415,612,6
1024,1,hot-cold,3.3,paper,0.65,0.951296845842299,0.25058545385478903,666,8
1024,1,hot-cold,3.3,paper,0.7,0.9583593216848416,0.26225684259580223,714,8
1024,1,hot-cold,3.3,paper,0.75,0.9668690298890615,0.28646777181359595,768,9
1024,1,hot-cold,3.3,paper,0.7999999999999999,0.9727436539621463,0.309219777438763,816,10
1024,1,hot-cold,3.3,paper,0.85,0.9760159560836613,0.32235008977240287,870,10
1024,1,hot-cold,3.3,paper,0.9,0.9781792619056883,0.33402147851341607,918,10
1024,1,hot-cold,3.3,paper,0.95,0.981880922040119,0.34938199975382417,972,10
