trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,quant_build_ms,quant_peak_states
5,2.48,random,2.480000000000001,0.002756084534846958,0.48073764409667996,45.485785,1595
5,2.48,local,2.48,0.9443648647282258,0.6332089840070885,33.980629,1669
5,2.48,hot-cold,2.480000000000001,0.16892571829139194,0.8673873695753476,51.891593,1759
5,3.3,random,3.300000000000001,0.002702506423986375,0.4809424309167502,38.083264,1839
5,3.3,local,3.300000000000001,0.8355096518266705,0.5729687774051369,34.160324,1637
5,3.3,hot-cold,3.3000000000000003,0.11994529571149723,0.9143317655940384,44.891645,1618
5,4.55,random,4.550000000000001,-0.0022167879560336355,0.5349802988892107,43.86681,1608
5,4.55,local,4.550000000000002,0.5569405285316934,0.6598101808100495,30.659394,1434
5,4.55,hot-cold,4.550000000000002,0.057219371566032136,0.9099267638199546,55.16017,1625
5,9.19,random,9.190000000000005,-0.0034933546665563706,0.49135996621865285,40.813165,1380
5,9.19,local,9.190000000000005,0.23815669700625056,0.34868949897392043,22.478578,1131
5,9.19,hot-cold,9.190000000000003,0.043148100023580285,0.9574923582659827,45.672213,1265
6,1.07,random,1.07,-0.004020595557235518,0.4937210441267308,42.207159,1687
6,1.07,local,1.07,0.921166029864815,0.5348556088354589,34.894507,2026
6,1.07,hot-cold,1.07,0.3907128133110886,0.7677251870150148,48.728864,2021
6,1.25,random,1.25,-0.0067220199319841375,0.5025056670781574,46.73028,1893
6,1.25,local,1.25,0.9013099508824053,0.46549267353884677,33.697109,1836
6,1.25,hot-cold,1.25,0.29854313209627403,0.7725415274668942,41.429907,2012
6,1.44,random,1.4400000000000002,-0.0006523837852643267,0.5006043185796253,42.33043,1958
6,1.44,local,1.4400000000000002,0.9373578960819633,0.5630507671658227,35.031633,1862
6,1.44,hot-cold,1.4400000000000002,0.3257433632262651,0.8153173305836514,51.567187,1969
6,2.48,random,2.480000000000001,-0.006968576092319363,0.5054897315933331,45.447303,1769
6,2.48,local,2.480000000000001,0.7867763204167227,0.5163874866338389,31.158676,1686
6,2.48,hot-cold,2.48,0.15462084779655808,0.8755507495196508,52.55887,1793
6,3.3,random,3.3000000000000003,0.007383240868392317,0.5253419785790078,37.196437,1797
6,3.3,local,3.300000000000001,0.7576758617899522,0.5827406699765074,30.789136,1608
6,3.3,hot-cold,3.3000000000000003,0.12268258052692854,0.9159262624319158,46.88564,1776
6,4.55,random,4.550000000000001,-0.012682657296620495,0.47437187084951965,36.617746,1817
6,4.55,local,4.550000000000001,0.6109627643245772,0.5472771855267391,29.083028,1559
6,4.55,hot-cold,4.55,0.08017793937142127,0.9456948057990056,51.412889,1469
6,9.19,random,9.190000000000003,0.0006396091315182604,0.5965878199600795,32.296743,1431
6,9.19,local,9.190000000000001,0.6745925099811251,0.7293649991258492,20.66441,764
6,9.19,hot-cold,9.190000000000003,0.03448235877563331,0.9740339271884384,33.771218,1075
7,1.07,random,1.07,-0.0005950891180258746,0.49970885539000987,34.745298,1901
7,1.07,local,1.07,0.8645912143745357,0.49709950331664765,34.623129,1920
7,1.07,hot-cold,1.07,0.36315693261676896,0.7594719969429519,41.178727,1999
7,1.25,random,1.2500000000000002,0.012142977571004476,0.5033650806820205,36.33617,1596
7,1.25,local,1.25,0.893482833344452,0.44618432328265395,33.454005,1977
7,1.25,hot-cold,1.2500000000000002,0.2853880066598442,0.7778621820315692,42.372869,2004
7,1.44,random,1.44,0.004924968715044072,0.49442839669556027,35.167627,1600
7,1.44,local,1.4399999999999997,0.8869688452006587,0.5341479253095454,32.222674,1843
7,1.44,hot-cold,1.4400000000000002,0.2762746894950845,0.7947492216183599,42.857224,1915
7,2.48,random,2.48,-0.0027374311017248905,0.4884755128359292,39.725342,1859
7,2.48,local,2.48,0.7915202008469072,0.4880881283761322,31.934867,1550
7,2.48,hot-cold,2.48,0.1597121693519466,0.883275204276101,45.318141,1674
7,3.3,random,3.3000000000000003,0.013664114533368577,0.5028099426761431,38.91102,1779
7,3.3,local,3.3000000000000003,0.7109600706076458,0.48393190239667205,28.881742,1612
7,3.3,hot-cold,3.3,0.13447998039630826,0.9057849220037281,46.597773,1683
7,4.55,random,4.55,-0.011328901561820492,0.5122740312548888,45.339111,1696
7,4.55,local,4.55,0.8782052466901213,0.45891006631280545,23.29313,1197
7,4.55,hot-cold,4.55,0.06731716387020875,0.9611213357372419,41.161576,1288
7,9.19,random,9.19,-0.003412961635277178,0.4165400789860628,32.334423,1440
7,9.19,local,9.19,0.6118109280757477,0.4590298213451815,22.04581,896
7,9.19,hot-cold,9.19,0.027563478169480283,0.9733817693421614,38.170638,1346
8,1.07,random,1.0699999999999996,-0.003799461989470401,0.48938125747386435,34.994643,1589
8,1.07,local,1.0699999999999996,0.8616918082934579,0.5340018030349939,35.116251,1970
8,1.07,hot-cold,1.0699999999999996,0.37742738568328493,0.7526008243633322,43.9681,2011
8,1.25,random,1.2499999999999998,0.00632334626671555,0.4992963719164714,35.737662,1624
8,1.25,local,1.2499999999999998,0.8962867498296878,0.517847343181915,33.720993,1938
8,1.25,hot-cold,1.2499999999999998,0.291147033511325,0.7724159669990245,44.973197,1974
8,1.44,random,1.4400000000000002,-0.018776752390834223,0.5058361055366793,39.514188,1807
8,1.44,local,1.44,0.8470794953088072,0.5041164495570536,34.887193,1884
8,1.44,hot-cold,1.4399999999999997,0.2547977188840575,0.7958677835011422,42.169559,1975
8,2.48,random,2.48,0.023660350183784696,0.49329079482439164,37.813981,1822
8,2.48,local,2.48,0.8396519488620068,0.4548825909557802,28.303833,1665
8,2.48,hot-cold,2.48,0.1845220191101649,0.8867952529385281,46.240375,1700
8,3.3,random,3.3000000000000003,0.008965209449994665,0.4917029322323567,37.596364,1738
8,3.3,local,3.3000000000000003,0.8536579948830247,0.40985909917294244,29.357892,1426
8,3.3,hot-cold,3.3000000000000003,0.09777800729671705,0.9121476171462891,42.641551,1507
8,4.55,random,4.550000000000002,-0.004921223943519699,0.5211436511040953,38.299829,1659
8,4.55,local,4.550000000000002,0.6486161527518345,0.6922491820281511,29.395151,1365
8,4.55,hot-cold,4.550000000000002,0.0813722755404067,0.926777300637314,42.291005,1516
8,9.19,random,9.190000000000003,0.00017846287205849624,0.53532660880291,29.695462,1316
8,9.19,local,9.190000000000003,0.6275130495044299,0.7487730905232042,25.105888,1044
8,9.19,hot-cold,9.190000000000001,0.026249642301990648,0.9829051021268033,36.442569,1121
9,1.07,random,1.0699999999999998,-0.014220265033582064,0.501119809984543,36.499746,1787
9,1.07,local,1.07,0.9033961780161694,0.5131812081749182,33.286843,1898
9,1.07,hot-cold,1.07,0.36223891080905135,0.7638052176971055,42.201619,2015
9,1.25,random,1.25,0.0028255429356875525,0.5020824472855745,39.548201,1738
9,1.25,local,1.25,0.9221340860215036,0.46530053473409133,33.252178,1935
9,1.25,hot-cold,1.25,0.3414914792868669,0.7951918969021585,42.966949,1997
9,1.44,random,1.4399999999999997,0.014787110107477085,0.48319536194674095,38.154618,1713
9,1.44,local,1.44,0.9225539498858113,0.5491247389897709,34.559631,1634
9,1.44,hot-cold,1.4399999999999997,0.2741067376549825,0.8079047715558254,44.801666,1974
9,2.48,random,2.4799999999999995,-0.005699839681851113,0.5074355473550382,40.192285,1807
9,2.48,local,2.4800000000000004,0.8359161350447717,0.5788190462874133,30.834571,1606
9,2.48,hot-cold,2.4800000000000004,0.1888909384779897,0.8580494011888844,44.604468,1742
9,3.3,random,3.300000000000001,0.010774816508403427,0.4872549757613124,37.591585,1840
9,3.3,local,3.3000000000000003,0.745362280180979,0.4667370765190859,31.372556,1608
9,3.3,hot-cold,3.3000000000000003,0.16787202261971207,0.9054680472697807,44.390058,1611
9,4.55,random,4.550000000000002,-0.0041882118719248915,0.4639594846228521,37.902287,1723
9,4.55,local,4.550000000000002,0.673220249770639,0.3984004835812409,26.011519,1454
9,4.55,hot-cold,4.550000000000002,0.07428706451807307,0.9325160751590456,42.083448,1419
9,9.19,random,9.190000000000003,-0.005275014625219737,0.46758165116797346,30.221506,1194
9,9.19,local,9.190000000000005,0.4930946524713743,0.31757900596203326,20.507637,863
9,9.19,hot-cold,9.190000000000005,0.012899947431359205,0.9697601790688787,37.586917,1281
10,1.07,random,1.0699999999999998,-0.01841688388489597,0.4861071410767887,34.627227,1642
10,1.07,local,1.0699999999999998,0.9355957093737296,0.4825966422256353,30.701993,1667
10,1.07,hot-cold,1.0699999999999998,0.36326549867283936,0.7693652159551495,41.313349,2024
10,1.25,random,1.25,-0.0011642467557742462,0.4975950884851731,34.981118,1965
10,1.25,local,1.2499999999999998,0.898346660152023,0.5003327979936363,32.630597,1865
10,1.25,hot-cold,1.25,0.315246200950719,0.7866518668286818,43.162765,1996
10,1.44,random,1.4400000000000004,0.005419447541642359,0.5012624421757521,36.337282,1759
10,1.44,local,1.4400000000000004,0.8728424609340932,0.5710867536005524,34.260552,1926
10,1.44,hot-cold,1.4400000000000004,0.2994258548915883,0.8028935532238611,43.054583,1947
10,2.48,random,2.48,-0.014653151073168509,0.5109716523875549,39.178921,1782
10,2.48,local,2.48,0.8375041716024876,0.5455947002685522,30.862534,1716
10,2.48,hot-cold,2.4799999999999995,0.28459053055904543,0.8782938823284447,44.887667,1740
10,3.3,random,3.300000000000001,-0.010921430147126215,0.4814148465239644,37.37458,1751
10,3.3,local,3.3000000000000016,0.7077145038316165,0.4479704289127756,28.743935,1720
10,3.3,hot-cold,3.300000000000001,0.13418694582846358,0.8951771243839324,42.679662,1584
10,4.55,random,4.549999999999998,-0.009223106321788296,0.5439601107503546,39.179172,1491
10,4.55,local,4.55,0.8271403459275629,0.45270985975304834,27.138976,1248
10,4.55,hot-cold,4.549999999999998,0.10226302253784607,0.9460891832558715,42.126238,1408
10,9.19,random,9.19,-0.005690701307012669,0.5200756625563212,29.52789,1223
10,9.19,local,9.19,0.541012938166838,0.8224397514018081,23.624149,914
10,9.19,hot-cold,9.19,0.023349986865264964,0.9844204861988426,34.871863,1203
11,1.07,random,1.07,0.013072012562134855,0.5017431569309595,33.816322,1605
11,1.07,local,1.07,0.9241747541222908,0.508235884483303,33.14063,1749
11,1.07,hot-cold,1.07,0.36422815628199057,0.7565945724848865,40.493949,2004
11,1.25,random,1.2499999999999998,0.002021753613186018,0.495039526621239,36.199625,1759
11,1.25,local,1.25,0.8788288017699089,0.49509252353037386,34.53766,1963
11,1.25,hot-cold,1.25,0.3394771479253068,0.7866977735450149,43.179075,1995
11,1.44,random,1.44,0.0007216769716427043,0.5221321077601718,38.606792,1703
11,1.44,local,1.4400000000000002,0.909491728318225,0.5341166684857046,33.444728,1935
11,1.44,hot-cold,1.44,0.29045850649509214,0.8096773109844628,43.851462,1980
11,2.48,random,2.48,-0.001489487552628725,0.48981822095348987,38.99085,1712
11,2.48,local,2.480000000000001,0.8530041821694915,0.5192200799201044,32.107149,1739
11,2.48,hot-cold,2.480000000000001,0.26739364099779145,0.8665445642830619,44.576406,1754
11,3.3,random,3.3000000000000003,0.015810300245062595,0.5377554368391956,38.662557,1750
11,3.3,local,3.3000000000000003,0.8137691216959528,0.4657681917733806,27.699934,1441
11,3.3,hot-cold,3.299999999999999,0.12171425966103898,0.9023576541114823,44.418671,1604
11,4.55,random,4.55,-0.007713118750164696,0.5270315867476751,37.723282,1569
11,4.55,local,4.55,0.7788480342719276,0.41476598848734775,29.52292,1372
11,4.55,hot-cold,4.549999999999998,0.06337566869066608,0.9226370996086684,44.340245,1573
11,9.19,random,9.190000000000003,-0.005579204002516824,0.5486584301387115,33.430221,1493
11,9.19,local,9.190000000000003,0.30575214658359856,0.706252321151788,24.721009,1068
11,9.19,hot-cold,9.190000000000003,0.016424630740928738,0.9735400793656033,39.462782,1334
12,1.07,random,1.0699999999999998,0.012983290915579825,0.5006024723949538,36.895775,1879
12,1.07,local,1.0699999999999998,0.9108218806254544,0.5228385804299356,33.677963,1894
12,1.07,hot-cold,1.0699999999999998,0.3517385393250285,0.7494419853768273,41.100282,1992
12,1.25,random,1.25,0.004237217826218624,0.49496376501881156,38.481909,1779
12,1.25,local,1.25,0.8841189797838424,0.5569059528461927,34.159253,1964
12,1.25,hot-cold,1.25,0.3047788129284184,0.7790350376193721,43.815765,2015
12,1.44,random,1.4400000000000004,0.02083632251030258,0.4790159627950494,39.293746,1599
12,1.44,local,1.4400000000000004,0.926824528396455,0.5192221735759152,33.828835,1747
12,1.44,hot-cold,1.4400000000000004,0.30724452216769266,0.8055981644759508,43.55115,1916
12,2.48,random,2.4799999999999995,-0.018207949399786535,0.5042741364654393,40.870202,1826
12,2.48,local,2.4799999999999995,0.795999040587622,0.40689941016051323,32.057305,1744
12,2.48,hot-cold,2.479999999999999,0.19114295828845368,0.8855394263007444,46.266674,1749
12,3.3,random,3.3000000000000003,-0.017107781192534817,0.5025707985819772,37.672928,1817
12,3.3,local,3.3000000000000003,0.8681026715821067,0.4615946462518138,28.895418,1478
12,3.3,hot-cold,3.3000000000000003,0.1065123472891863,0.9164847113280818,43.719004,1619
12,4.55,random,4.550000000000002,0.015282507619915271,0.5434280382198932,39.138886,1680
12,4.55,local,4.550000000000002,0.6429868043486966,0.318518876360152,25.093454,1433
12,4.55,hot-cold,4.550000000000002,0.05803084084787609,0.9342444095288929,43.008066,1454
12,9.19,random,9.190000000000005,0.018568315489177246,0.5600902204935151,29.521267,1349
12,9.19,local,9.190000000000005,0.6075649469784421,0.494266571658749,22.106223,979
12,9.19,hot-cold,9.190000000000005,0.010044486922291625,0.9846612991113247,35.118946,1145
13,1.07,random,1.07,0.008487721701729673,0.4993169472658515,35.352842,1683
13,1.07,local,1.07,0.884462373577118,0.5497546966311606,35.699751,1951
13,1.07,hot-cold,1.07,0.3463349915897203,0.7514655375090242,38.894691,1995
13,1.25,random,1.2499999999999998,-0.020789546335102545,0.49187053787325963,35.295686,1745
13,1.25,local,1.2499999999999998,0.9358696077548887,0.4587860002455715,30.94131,1858
13,1.25,hot-cold,1.2499999999999998,0.29825061372043893,0.7913606998444054,41.824865,1985
13,1.44,random,1.4400000000000004,-0.0038352109059898803,0.5134236901981812,40.863519,1791
13,1.44,local,1.4400000000000002,0.8332685649386301,0.4734218277342675,32.705968,1730
13,1.44,hot-cold,1.4399999999999997,0.26535372682682934,0.7851499046981356,41.916657,1967
13,2.48,random,2.480000000000001,0.029304596270554945,0.5207952056817706,39.147893,1671
13,2.48,local,2.480000000000001,0.8824983041588252,0.5281541502717665,30.481341,1732
13,2.48,hot-cold,2.480000000000001,0.12940582485543553,0.8577876777987161,45.038649,1755
13,3.3,random,3.3000000000000003,-0.021030788754471653,0.5271200658915093,39.811474,1618
13,3.3,local,3.3000000000000003,0.7712169834638699,0.5920834266364665,30.315592,1541
13,3.3,hot-cold,3.3000000000000003,0.17977643504509302,0.8997667224451119,44.512637,1635
13,4.55,random,4.55,-3.348220681231954e-05,0.5069857734622212,37.777213,1670
13,4.55,local,4.550000000000001,0.627687293108332,0.5976785638202855,30.182041,1456
13,4.55,hot-cold,4.550000000000001,0.07713290151336177,0.9051602377130299,44.708292,1570
13,9.19,random,9.190000000000005,-0.003276255983960401,0.613599928187777,37.116227,1524
13,9.19,local,9.190000000000003,0.43053253142994075,0.3553448044940976,26.310999,1393
13,9.19,hot-cold,9.190000000000005,0.01902612714765439,0.9389897615426235,39.905368,1376
14,1.07,random,1.07,0.026568368450662384,0.4958912965997449,34.766627,1666
14,1.07,local,1.07,0.9205622243740302,0.5534037524013057,34.29694,1969
14,1.07,hot-cold,1.07,0.3604636051176937,0.7608521108735327,41.42623,2020
14,1.25,random,1.2499999999999993,-0.01657315048435938,0.4995200807123144,38.916391,1635
14,1.25,local,1.2499999999999993,0.8885768018134232,0.42910782698278377,30.991995,1585
14,1.25,hot-cold,1.2499999999999998,0.35954245912491295,0.7781331101640563,43.338894,1991
14,1.44,random,1.44,-0.00418229565287169,0.49888844909395,37.697964,1678
14,1.44,local,1.44,0.9389187905167665,0.5475694315352776,35.610605,1914
14,1.44,hot-cold,1.44,0.30461701232427746,0.8029647650055406,44.629335,1956
14,2.48,random,2.480000000000001,-0.0034787682944448376,0.48022538957465377,36.017765,1810
14,2.48,local,2.48,0.8349936520212689,0.5763500150425469,32.724672,1722
14,2.48,hot-cold,2.48,0.21417468111465926,0.8908718382930154,45.475746,1717
14,3.3,random,3.3000000000000016,-0.004790347592391503,0.49824852490232296,38.054551,1706
14,3.3,local,3.3000000000000016,0.701920178421039,0.6751149164563859,32.927712,1614
14,3.3,hot-cold,3.300000000000001,0.07059711170657061,0.8972394476572078,46.844353,1696
14,4.55,random,4.550000000000001,-0.008335420864033768,0.4900243331744368,37.876148,1693
14,4.55,local,4.550000000000002,0.687023820248181,0.5270627409094933,29.653113,1514
14,4.55,hot-cold,4.550000000000002,0.0753147546625732,0.925172688202762,42.105749,1429
14,9.19,random,9.190000000000003,-0.0005783566183127956,0.6142253294976125,30.142498,1354
14,9.19,local,9.190000000000003,0.6176905670408374,0.5244028144881845,19.746784,938
14,9.19,hot-cold,9.190000000000001,0.0415171618362956,0.9860145300262737,32.178812,1034
15,1.07,random,1.0699999999999998,0.016627074543586723,0.5090189709714572,37.152866,1696
15,1.07,local,1.07,0.8603381628489699,0.5657052235847736,35.369374,2012
15,1.07,hot-cold,1.0699999999999998,0.31260594763390825,0.7480937723291394,40.247097,1978
15,1.25,random,1.2500000000000002,0.015217798564854947,0.5149102199412122,37.363399,1773
15,1.25,local,1.2500000000000002,0.930329006679533,0.43346283566350585,32.275684,1897
15,1.25,hot-cold,1.25,0.3361219048786947,0.7944219731818577,43.224019,1971
15,1.44,random,1.4400000000000002,0.016085707634278523,0.5028592717250503,36.57733,1681
15,1.44,local,1.4400000000000002,0.8186258649430415,0.47473402456543884,33.056172,1643
15,1.44,hot-cold,1.4399999999999995,0.25604411159652185,0.7954059985855344,42.644917,1959
15,2.48,random,2.48,-0.004392877313637193,0.5163729723692392,39.652336,1892
15,2.48,local,2.48,0.8890495244292083,0.5107133029475174,30.739864,1777
15,2.48,hot-cold,2.48,0.20709488449227756,0.8918354484400106,46.528403,1703
