method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_abs,Cell-1 |x|,abs,15,0.85,63,0.7175172698538275,0.6876937777353004,0.029823492118526966,0.09853972222222221,0.1283632143407492,0.5142811666666666,0.1562292222222222,0.31304389682539685,0.016265142842062832,0.05860774600434866,0.22788159269100378,0.03391400405338827,0.8503709049409237,3.0317460317460316,1.0,0.0
cell1_abs,Cell-1 |x|,abs,16,0.9,63,0.7399714684742377,0.7101479763557107,0.029823492118526966,0.09452753174603173,0.12435102386455872,0.5380488888888889,0.16178092063492064,0.33188964285714284,0.016200127065299958,0.061371428655489994,0.18131688163645324,0.021631450880141442,0.8996290950590763,2.4444444444444446,1.0,0.0
cell1_abs,Cell-1 |x|,abs,17,0.95,63,0.7803300401672427,0.7505065480487157,0.029823492118526966,0.09487844444444443,0.1247019365629714,0.5609548333333333,0.1620229603174603,0.3489973412698412,0.01638247622620487,0.078290794044733,0.13071100937853014,0.011473815592508419,0.949814547529538,1.7619047619047619,1.0,0.0
cell1_x2,Cell-1 X²,x2,0,0.1,63,0.3129793569456566,0.2815304682497543,0.031448888695902254,0.09020856349206348,0.12165745218796575,0.15310374603174604,0.06509246031746031,0.04942722222222221,0.015404190469000968,0.0228139682569437,0.7336419551145463,0.3753472405766684,0.10037090494092368,2.0793650793650795,1.0,0.0
cell1_x2,Cell-1 X²,x2,1,0.15,63,0.3425322936217747,0.31108340492587233,0.031448888695902254,0.09770592857142855,0.12915481726733083,0.17169315873015872,0.06762876190476187,0.06577232539682537,0.015145142887911108,0.026539174736373905,0.6808595838291305,0.31401591357730685,0.14962909505907623,2.7301587301587302,1.0,0.0
cell1_x2,Cell-1 X²,x2,2,0.2,63,0.37111078560971644,0.33966189691381415,0.031448888695902254,0.09664027777777776,0.12808916647368004,0.1955889841269841,0.07448466666666666,0.08245218253968253,0.015347301575636048,0.0320853334334161,0.6420662602380155,0.2752390257895939,0.19981454752953812,3.2698412698412698,1.0,0.0
cell1_x2,Cell-1 X²,x2,3,0.25,63,0.3909391425749858,0.3594902538790835,0.031448888695902254,0.09497123015873014,0.12642011885463242,0.2158206111111111,0.07826109523809523,0.09924923809523807,0.016974222240230347,0.03172419036901181,0.6141637762683252,0.24703999738844612,0.25,3.746031746031746,1.0,0.0
cell1_x2,Cell-1 X²,x2,4,0.3,63,0.4233003734766793,0.391851484780777,0.031448888695902254,0.09401316666666665,0.12546205536256894,0.24305888888888888,0.08633670634920633,0.11611169841269839,0.015349841307079937,0.03942958791814148,0.5839409120380878,0.22147735527583529,0.30018545247046186,4.190476190476191,1.0,0.0
cell1_x2,Cell-1 X²,x2,5,0.35,63,0.43589231731100686,0.4044434286151045,0.031448888695902254,0.0933765238095238,0.12482541250542606,0.26043680952380954,0.09037450793650792,0.13138327777777775,0.015369650774768377,0.03526044450700279,0.5519388724591524,0.19878911025940424,0.35037090494092366,4.555555555555555,1.0,0.0
cell1_x2,Cell-1 X²,x2,6,0.4,63,0.46259330164247087,0.4311444129465686,0.031448888695902254,0.09506880158730158,0.12651769028320387,0.2831821507936508,0.09461386507936508,0.14962632539682538,0.015364063489768197,0.03752939707584792,0.5250605759580457,0.17938387772393602,0.39962909505907623,4.682539682539683,1.0,0.0
cell1_x2,Cell-1 X²,x2,7,0.45,63,0.5092511667112065,0.47780227801530417,0.031448888695902254,0.10480643650793649,0.1362553252038388,0.3068807936507936,0.10116869047619047,0.16584797619047617,0.015719619017863038,0.05039542883871089,0.4960443108298239,0.15891743841625391,0.4498145475295381,4.650793650793651,1.0,0.0
cell1_x2,Cell-1 X²,x2,8,0.5,63,0.5140374123685397,0.48258852367263744,0.031448888695902254,0.09598399999999997,0.12743288869590225,0.3315406507936508,0.10565118253968253,0.18597590476190476,0.015658666631058995,0.03940520624792759,0.4612978438122405,0.13843149798257004,0.5,4.936507936507937,1.0,0.0
cell1_x2,Cell-1 X²,x2,9,0.55,63,0.5624812542256221,0.5310323655297198,0.031448888695902254,0.09507288095238095,0.1265217696482832,0.36459796031746033,0.11597543650793649,0.20820119047619046,0.015765333326444694,0.05559619093343375,0.43244726173875353,0.11968192789289682,0.5501854524704618,4.904761904761905,1.0,0.0
cell1_x2,Cell-1 X²,x2,10,0.6,63,0.579382365349497,0.5479334766535948,0.031448888695902254,0.09584259523809523,0.1272914839339975,0.3897416746031746,0.1213799841269841,0.2289086111111111,0.015369142863958556,0.04698006394836632,0.4030108034817709,0.10360422872361678,0.6003709049409237,4.825396825396825,1.0,0.0
cell1_x2,Cell-1 X²,x2,11,0.65,63,0.6114449287097813,0.579996040013879,0.031448888695902254,0.09756684126984125,0.12901572996574354,0.4159387857142857,0.12909955555555552,0.24523698412698414,0.015683555591200975,0.050806857438551005,0.3701697203611571,0.0873246382153223,0.6496290950590763,4.444444444444445,1.0,0.0
cell1_x2,Cell-1 X²,x2,12,0.7,63,0.6700032062157979,0.6385543175198957,0.031448888695902254,0.09715684126984125,0.12860572996574351,0.46044814285714286,0.14999849206349206,0.26296857936507934,0.016348444457564993,0.0646008889353464,0.3337140073334532,0.07089478439754905,0.6998145475295382,4.222222222222222,1.0,0.0
cell1_x2,Cell-1 X²,x2,13,0.75,63,0.6581800157101145,0.6267311270142122,0.031448888695902254,0.09704299206349205,0.12849188075939433,0.4640002619047619,0.14233560317460314,0.2803162222222222,0.01639517451385179,0.049292698532106334,0.3022979212969187,0.059017343180520154,0.75,4.015873015873016,1.0,0.0
cell1_x2,Cell-1 X²,x2,14,0.8,63,0.7229217462723879,0.6914728575764857,0.031448888695902254,0.0961416984126984,0.1275905871086007,0.5099800476190476,0.1618175714285714,0.2993824603174603,0.016780698435410576,0.06857041310932897,0.26886591188136544,0.04676658198946994,0.8001854524704618,3.4285714285714284,1.0,0.0
cell1_x2,Cell-1 X²,x2,15,0.85,63,0.7267313806316522,0.6952824919357499,0.031448888695902254,0.09782977777777778,0.12927866647368005,0.5219037619047618,0.16001589682539683,0.3145087698412698,0.016570412701675766,0.05897853955153431,0.22835577487029013,0.0342187058357965,0.8503709049409237,3.015873015873016,1.0,0.0
