shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,trial,spatial_mode,budget_index,row_budget_fraction,row_budget,target_importance,track,method,method_label,repetition,runtime_ms
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),6,0.699447
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),7,0.70115
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),8,0.704707
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),9,0.682185
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),10,0.704577
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),11,0.709016
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),12,0.707552
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),13,0.703766
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),14,0.693136
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),15,0.690811
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),16,0.683999
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),17,0.70079
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),18,0.697964
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),19,0.698025
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),20,0.704587
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),21,0.694739
