scope,n,spatial_mode,target_cv,budget_fraction,cases,affine_latency_ratio_mean,affine_latency_ratio_median,affine_saving_pct_mean,lookup_latency_ratio_mean,lookup_saving_pct_mean,affine_strict_win_rate,lookup_strict_win_rate,paper_chunks_mean,refined_chunks_mean,refined_row_ratio_mean,post_runtime_ms_mean,total_runtime_ms_mean
N-ordering-CV-budget,8960,local,1.07,0.5,20,0.9237413163718168,0.923444689136511,7.6258683628183235,0.9954235837871936,0.4576416212806361,1.0,0.75,68.6,48.85,1.00859375,2.5883904499999995,17.60174015
N-ordering-CV-budget,8960,local,1.07,0.625,20,0.9115832241371136,0.9129463856073045,8.841677586288638,0.9960068760934586,0.3993123906541385,1.0,0.65,70.6,43.35,1.0097678571428574,3.1911146,21.549637
N-ordering-CV-budget,8960,local,1.07,0.75,20,0.9086424603974098,0.9101683977168493,9.135753960259008,0.9991430458239778,0.08569541760221289,1.0,0.55,63.55,31.5,1.0109672619047618,3.7566216999999993,25.088538999999997
N-ordering-CV-budget,8960,local,1.07,0.875,20,0.9174139090684876,0.9199007145473088,8.258609093151225,1.0038764732053322,-0.3876473205332287,1.0,0.2,47.55,15.75,1.010529336734694,4.0137372,28.597522199999997
N-ordering-CV-budget,8960,local,1.25,0.125,20,0.9775254159945101,0.9761105219222859,2.247458400548988,0.9988850205871541,0.11149794128460233,0.85,0.45,27.15,25.6,0.9995089285714288,0.61733185,5.4220274
N-ordering-CV-budget,8960,local,1.25,0.25,20,0.960293029082656,0.9593771825675965,3.9706970917344306,0.9941816956966164,0.5818304303383581,1.0,0.8,47.9,42.65,0.9994419642857144,1.1778164000000002,9.51860015
N-ordering-CV-budget,8960,local,1.25,0.375,20,0.9406068580847888,0.9421102602966511,5.939314191521108,0.9898508335736095,1.014916642639084,1.0,0.95,61.8,49.95,1.0041964285714284,1.8786999500000001,13.671044400000003
N-ordering-CV-budget,8960,local,1.25,0.5,20,0.924928524032493,0.9228951851370806,7.5071475967507,0.9923015699647187,0.7698430035281313,1.0,1.0,70.4,50.5,1.0102678571428572,2.6310093500000002,17.866897299999998
N-ordering-CV-budget,8960,local,1.25,0.625,20,0.9143322253834171,0.915511609474322,8.566777461658287,0.994912015590654,0.5087984409345891,1.0,0.8,72.05,44.65,1.013544642857143,3.3065919,22.13930715
N-ordering-CV-budget,8960,local,1.25,0.75,20,0.9081278941298873,0.9107036832087549,9.187210587011261,0.996599210027641,0.34007899723591306,1.0,0.75,65.05,32.3,1.012328869047619,3.6476138500000004,25.721520050000002
N-ordering-CV-budget,8960,local,1.25,0.875,20,0.9214133493266914,0.9201811337914054,7.858665067330861,1.0029004473521395,-0.2900447352139496,1.0,0.15,46.95,15.95,1.012640306122449,3.9254506,28.726659850000004
N-ordering-CV-budget,8960,local,1.44,0.125,20,0.9727153643185602,0.9712323024571985,2.728463568143971,0.9978023972693293,0.21976027306707838,0.9,0.6,27.9,25.95,1.000535714285714,0.5971697,5.231804100000001
N-ordering-CV-budget,8960,local,1.44,0.25,20,0.9587076358470414,0.9599283227999756,4.129236415295877,0.9926060425367647,0.73939574632355,1.0,0.9,48.9,43.45,0.9989732142857145,1.2315614000000001,9.37865745
N-ordering-CV-budget,8960,local,1.44,0.375,20,0.9412930839450271,0.942734908065047,5.870691605497304,0.9950208433483428,0.4979156651657129,1.0,0.7,63.55,51.3,1.0077380952380954,1.92961885,13.6207185
N-ordering-CV-budget,8960,local,1.44,0.5,20,0.9249906264230325,0.9247691392691282,7.500937357696747,0.994889456739698,0.511054326030183,1.0,0.75,72.05,51.65,1.0127008928571428,2.52944285,18.314780650000003
N-ordering-CV-budget,8960,local,1.44,0.625,20,0.9145723030191787,0.9161139523815899,8.542769698082122,0.9977669398789221,0.22330601210778894,1.0,0.55,72.45,44.5,1.0162857142857142,3.263591699999999,22.4249845
N-ordering-CV-budget,8960,local,1.44,0.75,20,0.9098105862648665,0.9088162875924519,9.018941373513325,0.9993647749074587,0.0635225092541497,1.0,0.4,65.2,32.4,1.0147247023809525,3.631866,25.9227426
N-ordering-CV-budget,8960,local,1.44,0.875,20,0.9212731092617759,0.9234202019119542,7.872689073822433,1.0055106000210232,-0.551060002102308,1.0,0.25,47.05,15.15,1.0154719387755102,4.0075734,29.074132150000004
N-ordering-CV-budget,8960,local,2.48,0.125,20,0.9692190074741036,0.970654742469427,3.078099252589646,0.9895211244234792,1.0478875576520648,0.95,0.75,31.45,29.25,0.9983035714285714,0.6191332499999999,6.157992649999999
N-ordering-CV-budget,8960,local,2.48,0.25,20,0.9538506172781294,0.957520753504322,4.6149382721870555,0.9867251543320081,1.3274845667991828,1.0,0.9,52.85,46.4,1.0008928571428573,1.2276274999999999,10.66598205
N-ordering-CV-budget,8960,local,2.48,0.375,20,0.9383255448715806,0.9403226683077242,6.16744551284195,0.9873744550951578,1.2625544904842205,1.0,0.95,67.75,54.35,1.0102083333333334,2.02171795,15.2592601
N-ordering-CV-budget,8960,local,2.48,0.5,20,0.9247458428808301,0.9259650247214395,7.525415711916986,0.9892426662667348,1.0757333733265182,1.0,0.9,73.65,52.55,1.0154352678571428,2.8541381,19.6834038
N-ordering-CV-budget,8960,local,2.48,0.625,20,0.9160881581890363,0.9145800672337503,8.391184181096367,0.9947944695132509,0.5205530486749073,1.0,0.75,73.5,44.75,1.0216339285714287,3.28634555,23.8525169
N-ordering-CV-budget,8960,local,2.48,0.75,20,0.9166635620516972,0.9165288176276005,8.33364379483027,1.0033617408142148,-0.33617408142148475,1.0,0.35,64.75,31.75,1.024300595238095,3.6499767999999997,26.891811999999998
N-ordering-CV-budget,8960,local,2.48,0.875,20,0.9328781235715932,0.9323390456611048,6.712187642840695,1.0112319531422942,-1.1231953142294404,1.0,0.0,45.1,15.4,1.021983418367347,3.9710869000000004,30.057032099999997
N-ordering-CV-budget,8960,local,3.3,0.125,20,0.9630839414505615,0.9614585015082613,3.691605854943828,0.9839672865400905,1.6032713459909629,0.95,0.95,33.4,30.5,1.0012500000000002,0.63536715,6.30960165
N-ordering-CV-budget,8960,local,3.3,0.25,20,0.9467624632917019,0.9467059164938001,5.323753670829811,0.9819420312079602,1.805796879203991,1.0,1.0,56.15,48.7,0.9985714285714286,1.21958255,10.850122899999999
N-ordering-CV-budget,8960,local,3.3,0.375,20,0.9343904844268559,0.930452559233709,6.560951557314392,0.9822104053877437,1.7789594612256305,1.0,1.0,68.95,54.65,1.0105357142857143,1.9038955999999998,15.506035849999995
N-ordering-CV-budget,8960,local,3.3,0.5,20,0.9224200165558181,0.9224009619905862,7.7579983444182,0.987004316151349,1.2995683848651025,1.0,0.95,74.95,52.4,1.020345982142857,2.6556388500000003,19.820808399999997
N-ordering-CV-budget,8960,local,3.3,0.625,20,0.9125235470505151,0.9126286546244282,8.7476452949485,0.9934506571682252,0.654934283177469,1.0,0.8,74.9,44.4,1.0245000000000002,3.1394670499999995,23.868894700000002
N-ordering-CV-budget,8960,local,3.3,0.75,20,0.9143630747701256,0.9143906651898308,8.563692522987445,0.9997291492283917,0.027085077160818316,1.0,0.45,66.25,32.9,1.0222098214285715,3.62505065,27.07843335
N-ordering-CV-budget,8960,local,3.3,0.875,20,0.9320998859166781,0.9330303504239155,6.790011408332181,1.0106941196718835,-1.0694119671883406,1.0,0.05,46.05,16.3,1.0210778061224488,3.8961984999999997,30.33735765
N-ordering-CV-budget,8960,local,4.55,0.125,20,0.9678591594383683,0.9688946160561716,3.214084056163177,0.9841580915048878,1.5841908495112196,1.0,1.0,34.25,32.0,0.9947321428571432,0.61479525,6.5888205
N-ordering-CV-budget,8960,local,4.55,0.25,20,0.9442143953575417,0.9448308288241425,5.578560464245837,0.9772413468971255,2.275865310287442,1.0,1.0,56.95,48.8,1.0023214285714286,1.2500444,11.54510915
N-ordering-CV-budget,8960,local,4.55,0.375,20,0.9347493331815618,0.9361396441393157,6.525066681843806,0.9829806073614205,1.7019392638579531,1.0,0.95,68.75,54.15,1.0135714285714283,1.9881761999999998,15.937915100000001
N-ordering-CV-budget,8960,local,4.55,0.5,20,0.9223875277276958,0.9220913546116596,7.761247227230422,0.9888404708680063,1.1159529131993424,1.0,0.9,76.1,52.85,1.0238727678571429,2.65660805,20.2474616
N-ordering-CV-budget,8960,local,4.55,0.625,20,0.9174529299528184,0.916396055615758,8.254707004718172,0.9953461544606699,0.465384553933022,1.0,0.7,75.6,45.8,1.027723214285714,3.2858465000000003,24.3945657
N-ordering-CV-budget,8960,local,4.55,0.75,20,0.916897117445726,0.914843890182834,8.310288255427398,1.0066707682826266,-0.667076828262657,1.0,0.15,68.1,32.95,1.0318749999999999,3.7315779499999997,27.506490050000004
N-ordering-CV-budget,8960,local,4.55,0.875,20,0.9343984469154737,0.9318913015787065,6.560155308452648,1.0146881191688333,-1.4688119168833242,1.0,0.05,46.75,15.95,1.0270727040816325,4.0882912,30.400898599999998
N-ordering-CV-budget,8960,random,1.07,0.125,20,0.985685191599049,0.979654647285701,1.4314808400950967,0.9995897116960932,0.041028830390669735,0.55,0.25,20.4,19.65,0.9963392857142856,0.5916273000000001,3.9794846
N-ordering-CV-budget,8960,random,1.07,0.25,20,0.9715250464243835,0.970348635470562,2.847495357561653,0.9977361575918039,0.22638424081960706,1.0,0.65,38.25,35.1,0.9955803571428572,1.2465985499999996,5.72737675
N-ordering-CV-budget,8960,random,1.07,0.375,20,0.9531092834389827,0.9554031891668449,4.689071656101728,1.000393791313116,-0.039379131311605975,1.0,0.5,55.5,46.75,1.0010714285714284,1.7817414,7.842406049999999
N-ordering-CV-budget,8960,random,1.07,0.5,20,0.9264042069082723,0.9266087405043649,7.3595793091727515,1.0038334593807925,-0.383345938079237,1.0,0.2,72.55,52.65,1.0116183035714286,2.48211735,11.56705485
N-ordering-CV-budget,8960,random,1.07,0.625,20,0.8868400209912117,0.8854343385858747,11.315997900878815,1.0088549700424856,-0.8854970042485621,1.0,0.0,88.0,48.2,1.0265535714285712,3.29873445,17.071910050000003
N-ordering-CV-budget,8960,random,1.07,0.75,20,0.8448820826664891,0.8441840406292318,15.511791733351098,1.0124182248394074,-1.2418224839407055,1.0,0.0,96.2,31.85,1.0376339285714284,4.16706025,23.124055499999997
N-ordering-CV-budget,8960,random,1.07,0.875,20,0.8346153148241031,0.8355197309853201,16.538468517589685,1.0201897006482583,-2.018970064825829,1.0,0.0,81.55,6.8,1.0394451530612243,4.5968909,28.234301499999997
N-ordering-CV-budget,8960,random,1.25,0.125,20,0.9948338022860431,1.0,0.5166197713956905,0.9982584775751103,0.1741522424889752,0.25,0.25,21.65,21.4,0.998080357142857,0.5785348000000001,3.75692125
N-ordering-CV-budget,8960,random,1.25,0.25,20,0.9735309113305671,0.9724704980736258,2.6469088669432996,0.9963549331437683,0.36450668562315053,0.95,0.8,40.5,37.65,0.9943080357142857,1.17311875,6.03653655
N-ordering-CV-budget,8960,random,1.25,0.375,20,0.9477117814793358,0.9445761585936369,5.22882185206642,0.9992842020498897,0.07157979501102141,1.0,0.45,59.3,49.15,1.0026636904761905,1.8563789500000003,9.1226331
N-ordering-CV-budget,8960,random,1.25,0.5,20,0.918718144329158,0.9156856467709056,8.128185567084193,1.003716057390799,-0.3716057390799388,1.0,0.25,76.35,53.35,1.016986607142857,2.4874494,12.603549349999998
N-ordering-CV-budget,8960,random,1.25,0.625,20,0.8815515200549642,0.8836876229253499,11.844847994503585,1.0069980132843441,-0.6998013284344029,1.0,0.05,91.35,48.7,1.0305446428571428,3.3642751499999997,17.90350855
N-ordering-CV-budget,8960,random,1.25,0.75,20,0.8408126244232192,0.8436756143286415,15.918737557678067,1.0102017638452585,-1.0201763845258394,1.0,0.0,99.75,31.95,1.043340773809524,4.2022903,23.985915100000003
N-ordering-CV-budget,8960,random,1.25,0.875,20,0.8296054623056073,0.8290187835235999,17.039453769439273,1.0193546367827164,-1.935463678271632,1.0,0.0,85.25,6.65,1.0437946428571427,4.53819925,28.747202300000005
N-ordering-CV-budget,8960,random,1.44,0.125,20,0.9804041572570197,0.9784836168676259,1.959584274298026,0.9953892486861001,0.46107513138999473,0.6,0.5,23.45,22.4,0.9944196428571429,0.5833573999999999,3.92387285
N-ordering-CV-budget,8960,random,1.44,0.25,20,0.958571681716841,0.958696727407951,4.142831828315886,0.996579278220589,0.34207217794109507,1.0,0.55,43.65,38.65,0.9959598214285712,1.1737870000000004,5.91247435
N-ordering-CV-budget,8960,random,1.44,0.375,20,0.9397628032858701,0.9391232843250323,6.023719671412988,0.9983953306194581,0.16046693805420953,1.0,0.6,62.85,50.5,1.0066369047619048,1.8739556499999999,8.972003400000002
N-ordering-CV-budget,8960,random,1.44,0.5,20,0.9091254325246817,0.908881034680097,9.087456747531846,1.0017095597027603,-0.17095597027603993,1.0,0.45,81.45,54.7,1.022377232142857,2.63936735,13.38765285
N-ordering-CV-budget,8960,random,1.44,0.625,20,0.869990479653244,0.8701499957450831,13.000952034675597,1.0079500877380847,-0.7950087738084549,1.0,0.15,97.85,48.45,1.0416785714285715,3.4238485499999998,19.168120249999998
N-ordering-CV-budget,8960,random,1.44,0.75,20,0.8295646818704432,0.82912688061117,17.04353181295567,1.0126243549245526,-1.2624354924552494,1.0,0.0,104.6,29.25,1.0539062500000003,4.0123938500000005,24.52522515
N-ordering-CV-budget,8960,random,1.44,0.875,20,0.8240735050960571,0.8254975671737588,17.592649490394273,1.0214739081938464,-2.1473908193846527,1.0,0.0,88.45,5.0,1.0510841836734695,4.3294033,28.506145000000004
N-ordering-CV-budget,8960,random,2.48,0.125,20,0.9791919655017592,0.9899892918051897,2.08080344982407,0.9890568871437821,1.094311285621797,0.5,0.5,30.35,29.25,0.9903571428571428,0.6707079999999999,4.8597594
N-ordering-CV-budget,8960,random,2.48,0.25,20,0.9485584340626267,0.950822353183169,5.144156593737309,0.9807365140490008,1.9263485950999197,1.0,1.0,54.7,48.35,0.9897991071428571,1.24825465,8.07656585
N-ordering-CV-budget,8960,random,2.48,0.375,20,0.9238367749430678,0.9239272959415418,7.616322505693217,0.9841889411126956,1.5811058887304452,1.0,0.95,76.75,59.45,1.0131696428571428,2.175575,11.989654
N-ordering-CV-budget,8960,random,2.48,0.5,20,0.8908529971505639,0.8950584934543118,10.914700284943615,0.9916686126932912,0.8331387306708866,1.0,0.8,97.8,61.05,1.0434040178571427,3.0412871500000005,17.40574325
N-ordering-CV-budget,8960,random,2.48,0.625,20,0.8484257796940142,0.8493678289374528,15.157422030598573,0.9966983353792198,0.3301664620780115,1.0,0.8,113.75,49.55,1.068285714285714,3.8200034,22.5244295
N-ordering-CV-budget,8960,random,2.48,0.75,20,0.809228382433117,0.8096525356610392,19.077161756688316,1.0054306197426521,-0.5430619742651965,1.0,0.2,117.75,26.4,1.0779166666666664,4.671811150000001,27.565035849999997
N-ordering-CV-budget,8960,random,2.48,0.875,20,0.8146576099748873,0.8145334858785812,18.53423900251126,1.0266903043084734,-2.669030430847338,1.0,0.0,99.05,3.4,1.073073979591837,4.47189405,30.45045995
N-ordering-CV-budget,8960,random,3.3,0.125,20,0.9614466770162913,0.9561056308256027,3.855332298370885,0.979248783673768,2.075121632623204,0.95,0.95,35.3,33.55,0.9707589285714284,0.7099451000000001,5.54781315
N-ordering-CV-budget,8960,random,3.3,0.25,20,0.9407994028636553,0.9410458160332816,5.920059713634469,0.9724006214694041,2.7599378530595855,1.0,1.0,60.65,53.3,0.9843526785714285,1.31977875,8.677912000000001
N-ordering-CV-budget,8960,random,3.3,0.375,20,0.9190114861068764,0.9184182733812285,8.098851389312358,0.9753037030667805,2.46962969332194,1.0,1.0,83.7,64.75,1.0135416666666668,2.1082411,13.0851529
N-ordering-CV-budget,8960,random,3.3,0.5,20,0.8832994156083831,0.8825256983227185,11.670058439161682,0.9792148154437488,2.078518455625132,1.0,1.0,104.15,63.05,1.0523660714285712,2.8209959,18.0992941
N-ordering-CV-budget,8960,random,3.3,0.625,20,0.8388651021117853,0.8373755610934818,16.113489788821465,0.9875032957268608,1.249670427313898,1.0,1.0,119.85,48.9,1.0802232142857142,3.7456060500000006,23.28343895
N-ordering-CV-budget,8960,random,3.3,0.75,20,0.7987000482306637,0.8001061183947362,20.129995176933633,0.9991322655696113,0.08677344303887169,1.0,0.45,125.35,25.5,1.0896502976190476,4.37341,27.81031825
N-ordering-CV-budget,8960,random,3.3,0.875,20,0.8106169716480107,0.8117102605854856,18.938302835198925,1.023629026168381,-2.362902616838094,1.0,0.0,102.7,3.4,1.0774553571428571,4.377777599999999,30.910559850000006
N-ordering-CV-budget,8960,random,4.55,0.125,20,0.9521488581904798,0.9486283688910482,4.785114180952013,0.9646442662698614,3.5355733730138645,0.9,0.9,41.6,39.15,0.9616071428571429,0.7757508500000001,6.268250550000001
N-ordering-CV-budget,8960,random,4.55,0.25,20,0.9287161136386508,0.932877013973584,7.128388636134924,0.956489397391447,4.351060260855301,1.0,1.0,68.05,57.8,0.9909375,1.3486889499999999,9.7467126
N-ordering-CV-budget,8960,random,4.55,0.375,20,0.9068956045458505,0.9091227658238603,9.310439545414948,0.9583914762057335,4.16085237942662,1.0,1.0,92.8,68.2,1.0307291666666665,2.16923865,14.52394225
N-ordering-CV-budget,8960,random,4.55,0.5,20,0.8702705517136733,0.8738619624653987,12.972944828632663,0.967890224479806,3.2109775520194077,1.0,1.0,114.0,63.95,1.0758816964285716,3.0290434,19.94058435
N-ordering-CV-budget,8960,random,4.55,0.625,20,0.8229632743873389,0.8247803414776599,17.70367256126611,0.9767247551384022,2.3275244861597626,1.0,1.0,130.15,47.2,1.1028660714285714,3.860988699999999,24.991533549999996
N-ordering-CV-budget,8960,random,4.55,0.75,20,0.7895643520378914,0.7900510109476298,21.043564796210855,0.9934853099757965,0.6514690024203301,1.0,0.75,132.65,23.6,1.1059151785714287,4.53734225,28.3522805
N-ordering-CV-budget,8960,random,4.55,0.875,20,0.809132490247195,0.8085658010215568,19.08675097528051,1.0244874054826572,-2.4487405482656923,1.0,0.0,107.8,3.55,1.088686224489796,4.3185334,31.180232550000007
N-ordering-CV-budget,14336,hot-cold,1.07,0.125,20,0.8954309689522658,0.8963322789366734,10.456903104773417,1.0037558448980994,-0.3755844898099592,1.0,0.15,71.45,43.95,1.0052455357142858,1.2073512000000002,5.48133145
N-ordering-CV-budget,14336,hot-cold,1.07,0.25,20,0.8718747269035667,0.8731161982059175,12.812527309643318,1.0007709067125368,-0.07709067125369229,1.0,0.45,107.8,46.6,1.001702008928571,2.24738965,9.1325854
N-ordering-CV-budget,14336,hot-cold,1.07,0.375,20,0.8674451214907934,0.8679530057072915,13.255487850920673,0.9951189387575884,0.4881061242411783,1.0,1.0,129.65,41.7,0.9967912946428571,3.2626717,12.67610765
N-ordering-CV-budget,14336,hot-cold,1.07,0.5,20,0.8666175257786739,0.8673680553710993,13.33824742213261,0.987891124225996,1.2108875774003962,1.0,1.0,146.75,36.25,0.9913225446428573,4.0866294000000005,16.2653941
N-ordering-CV-budget,14336,hot-cold,1.07,0.625,20,0.8784034180812161,0.8778704627270336,12.159658191878375,0.9874932206032451,1.2506779396754868,1.0,1.0,155.95,35.1,0.9901785714285714,5.23224225,20.371866699999998
N-ordering-CV-budget,14336,hot-cold,1.07,0.75,20,0.8923291330787076,0.8934094990139609,10.767086692129224,0.9891568546322743,1.0843145367725733,1.0,1.0,158.35,32.45,0.9918108258928571,5.8405093,24.3950812
N-ordering-CV-budget,14336,hot-cold,1.07,0.875,20,0.9069737217230127,0.9090286528653949,9.302627827698721,0.9912845551004954,0.8715444899504643,1.0,1.0,155.0,29.6,0.9939453124999998,6.5350104,27.83254335
N-ordering-CV-budget,14336,hot-cold,1.25,0.125,20,0.8876340148545001,0.8859069819777483,11.236598514549977,0.9994449179720493,0.0555082027950643,1.0,0.65,73.85,44.1,1.0052176339285712,1.2355275000000003,5.40140335
N-ordering-CV-budget,14336,hot-cold,1.25,0.25,20,0.8632294056857568,0.8628853142446822,13.677059431424311,0.998163044344054,0.18369556559457545,1.0,0.6,114.5,48.15,1.0022181919642854,2.2986635,9.103942399999998
N-ordering-CV-budget,14336,hot-cold,1.25,0.375,20,0.8594075157118063,0.8592132481505109,14.059248428819377,0.9923687529753102,0.7631247024689608,1.0,1.0,134.55,39.9,0.9978980654761905,3.32787905,13.056719550000002
N-ordering-CV-budget,14336,hot-cold,1.25,0.5,20,0.8658135715210229,0.8653945136548205,13.418642847897711,0.9879709154532128,1.2029084546787185,1.0,1.0,149.0,36.55,0.9925990513392857,4.3068892000000005,16.95455245
N-ordering-CV-budget,14336,hot-cold,1.25,0.625,20,0.8832507029219323,0.8819614050583766,11.674929707806777,0.9884670453437826,1.1532954656217473,1.0,1.0,154.85,38.45,0.9911049107142856,5.1552317,20.800022500000004
N-ordering-CV-budget,14336,hot-cold,1.25,0.75,20,0.8967223160693717,0.8978925757191709,10.327768393062831,0.989453966286084,1.0546033713916207,1.0,1.0,155.15,34.3,0.992573474702381,5.8261283,24.441455950000005
N-ordering-CV-budget,14336,hot-cold,1.25,0.875,20,0.9133056518502606,0.9136509723833581,8.669434814973949,0.9919275326851735,0.8072467314826547,1.0,1.0,149.5,33.1,0.9943837691326529,6.7281132999999995,28.588620149999997
N-ordering-CV-budget,14336,hot-cold,1.44,0.125,20,0.8931230777663769,0.8951407515364316,10.687692223362301,1.00049364127468,-0.04936412746798291,1.0,0.6,76.75,47.95,1.0061383928571428,1.18227925,5.5009074
N-ordering-CV-budget,14336,hot-cold,1.44,0.25,20,0.8587578382094266,0.8597590105494939,14.12421617905735,0.9986959932387967,0.13040067612033301,1.0,0.7,113.95,43.5,1.0077985491071426,2.3238192,9.3156885
N-ordering-CV-budget,14336,hot-cold,1.44,0.375,20,0.8563838601719281,0.860445606317716,14.3616139828072,0.9918400140107002,0.8159985989299722,1.0,0.9,137.2,40.6,0.996977306547619,3.5186278,13.303708050000001
N-ordering-CV-budget,14336,hot-cold,1.44,0.5,20,0.8661910870074138,0.8675526862878173,13.380891299258607,0.9881248799440987,1.1875120055901238,1.0,1.0,150.7,37.6,0.9936244419642858,4.28209835,16.993770700000002
N-ordering-CV-budget,14336,hot-cold,1.44,0.625,20,0.8821287186435478,0.8819187151744432,11.787128135645213,0.9881155669638779,1.188443303612205,1.0,1.0,155.45,36.65,0.9923716517857144,5.24047465,20.773650200000002
N-ordering-CV-budget,14336,hot-cold,1.44,0.75,20,0.9018460007314172,0.9033508907997129,9.815399926858285,0.9911217677144396,0.8878232285560564,1.0,1.0,154.35,38.4,0.9940011160714288,5.7701968500000005,24.48576285
N-ordering-CV-budget,14336,hot-cold,1.44,0.875,20,0.916088988375541,0.9155703396858004,8.391101162445898,0.9931950433731966,0.6804956626803248,1.0,1.0,149.35,35.05,0.995866549744898,6.431674599999999,28.340036700000002
N-ordering-CV-budget,14336,hot-cold,2.48,0.125,20,0.8729071467866227,0.873857245851893,12.709285321337749,0.9923398255705017,0.7660174429498301,1.0,0.85,90.25,52.3,1.0181640625,1.19239585,5.906444
N-ordering-CV-budget,14336,hot-cold,2.48,0.25,20,0.8510003235351224,0.8506830703201407,14.899967646487752,0.9941581031987614,0.5841896801238651,1.0,0.8,129.85,50.5,1.0154575892857143,2.3291900500000002,9.7311765
N-ordering-CV-budget,14336,hot-cold,2.48,0.375,20,0.8599824211034951,0.86144240518597,14.001757889650474,0.9917076886754803,0.8292311324519863,1.0,1.0,147.85,48.0,1.0047247023809525,3.3195467499999998,13.70706435
N-ordering-CV-budget,14336,hot-cold,2.48,0.5,20,0.873930617949733,0.8737227297979983,12.606938205026708,0.9901091444173353,0.9890855582664692,1.0,1.0,153.4,40.6,1.002099609375,4.1034018,17.481156249999998
N-ordering-CV-budget,14336,hot-cold,2.48,0.625,20,0.8939344798443167,0.8937935782761592,10.606552015568312,0.9915202352586165,0.8479764741383529,1.0,1.0,155.25,43.05,0.9989955357142859,4.831385900000001,21.001118899999998
N-ordering-CV-budget,14336,hot-cold,2.48,0.75,20,0.9111910842185518,0.9115952476330004,8.88089157814482,0.9941706367540162,0.5829363245983854,1.0,1.0,154.3,42.75,1.000664992559524,5.7550624500000005,25.09853305
N-ordering-CV-budget,14336,hot-cold,2.48,0.875,20,0.921519930673162,0.9215283645317958,7.848006932683793,0.9953064450769349,0.4693554923065257,1.0,1.0,147.25,33.5,1.0016262755102043,6.2463443,28.300244549999995
N-ordering-CV-budget,14336,hot-cold,3.3,0.125,20,0.8736047217301168,0.8727483446779611,12.639527826988322,0.9826787385476632,1.7321261452336771,1.0,0.95,96.6,58.25,1.0168247767857141,1.21072705,6.0521458500000005
N-ordering-CV-budget,14336,hot-cold,3.3,0.25,20,0.8486108176644598,0.8499257503272102,15.138918233554026,0.991009398143506,0.8990601856494213,1.0,0.9,135.85,51.95,1.0223214285714284,2.36726615,10.37150055
N-ordering-CV-budget,14336,hot-cold,3.3,0.375,20,0.852547073164885,0.8545816505751276,14.745292683511497,0.987601061937105,1.239893806289524,1.0,1.0,154.85,46.35,1.0091424851190478,3.4110177,13.970288449999998
N-ordering-CV-budget,14336,hot-cold,3.3,0.5,20,0.8742337133743879,0.8764162229988988,12.576628662561212,0.9898282649426295,1.01717350573704,1.0,1.0,159.55,44.75,1.004150390625,4.0410963,17.24987785
N-ordering-CV-budget,14336,hot-cold,3.3,0.625,20,0.8972752066097438,0.8969703824687709,10.272479339025612,0.9930745968343324,0.6925403165667737,1.0,1.0,157.5,44.7,1.0032979910714286,4.7914788999999995,21.2610588
N-ordering-CV-budget,14336,hot-cold,3.3,0.75,20,0.9122136124735232,0.9118992063611382,8.778638752647662,0.9942155907084869,0.5784409291513171,1.0,0.95,155.3,42.95,1.0024832589285715,5.3780428,24.584947699999997
N-ordering-CV-budget,14336,hot-cold,3.3,0.875,20,0.9235303418493984,0.9232862637702093,7.646965815060151,0.9951979152192637,0.4802084780736304,1.0,1.0,148.1,35.9,1.0025908801020411,6.27710935,28.433943949999993
N-ordering-CV-budget,14336,hot-cold,4.55,0.125,20,0.8649263475358293,0.8642562570121401,13.50736524641707,0.9774606335185533,2.2539366481446574,1.0,0.95,102.8,60.25,1.0221819196428572,1.2162253,6.1686289
N-ordering-CV-budget,14336,hot-cold,4.55,0.25,20,0.8503859902934441,0.8500338161433862,14.961400970655585,0.9880017464934946,1.1998253506505323,1.0,1.0,143.05,58.15,1.024497767857143,2.31389655,10.278098750000002
N-ordering-CV-budget,14336,hot-cold,4.55,0.375,20,0.8582780140259253,0.8583803505478964,14.172198597407476,0.9894111369090499,1.058886309094999,1.0,1.0,159.35,51.15,1.0147879464285716,3.329405199999999,14.006670349999998
N-ordering-CV-budget,14336,hot-cold,4.55,0.5,20,0.87720136395216,0.8775468906315993,12.279863604784012,0.9894766083583011,1.0523391641698843,1.0,1.0,164.7,49.65,1.0072265625,4.14114695,17.9588225
N-ordering-CV-budget,14336,hot-cold,4.55,0.625,20,0.8997104649680333,0.9018942786350339,10.028953503196675,0.9924015679975401,0.7598432002459665,1.0,1.0,159.2,47.4,1.0048660714285715,4.765602100000001,21.151914549999997
N-ordering-CV-budget,14336,hot-cold,4.55,0.75,20,0.9128337085004674,0.9133464818958155,8.716629149953267,0.993371213152647,0.6628786847353124,1.0,1.0,157.3,44.55,1.003413318452381,5.505134750000001,24.871986600000003
N-ordering-CV-budget,14336,hot-cold,4.55,0.875,20,0.9285633353654184,0.9305722586718642,7.1436664634581435,0.9968668354755877,0.3133164524412469,1.0,0.9,147.4,39.0,1.0052694515306124,6.2868054,28.9056806
N-ordering-CV-budget,14336,local,1.07,0.125,20,0.976686396798622,0.9768663253079036,2.3313603201377995,0.9960961541976718,0.39038458023279876,1.0,1.0,80.65,75.65,0.9937499999999998,1.0003937999999999,5.27997555
