trial,coverage_target,coverage_achieved,coverage_overshoot,coverage_rows,coverage_row_fraction,coverage_chunks,coverage_aff_ms,coverage_table_ms,pareto_achieved,pareto_overshoot,pareto_rows,pareto_row_fraction,pareto_chunks,pareto_aff_ms,pareto_table_ms,pareto_target_gap_pct,pareto_achieved_gap_pct,pareto_peak_states
111,0.5,0.5006358343193178,0.0006358343193177962,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.500635834319318,0.0006358343193180183,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.0,0.0,325
111,0.6,0.6009685838462749,0.0009685838462749619,143,0.55859375,1,0.030994105885424797,0.030185419354838712,0.6009685838462753,0.0009685838462752949,143,0.55859375,1,0.030994105885424797,0.030185419354838712,0.0,0.0,325
111,0.7,0.7017730371438653,0.0017730371438653414,171,0.66796875,1,0.034908862263013075,0.03412912912912913,0.7080498257670456,0.008049825767045604,172,0.671875,1,0.03504867499078409,0.03383906485671191,0.4005078329898826,0.0,325
111,0.8,0.8036391614022157,0.0036391614022156515,199,0.77734375,1,0.03882361864060136,0.03939914383561644,0.8036391614022163,0.0036391614022162067,199,0.77734375,1,0.03882361864060136,0.03939914383561644,0.0,0.0,325
111,0.85,0.851054716718786,0.0010547167187859863,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.8510547167187866,0.0010547167187866524,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.0,0.0,325
111,0.9,0.9007031893053101,0.0007031893053101035,229,0.89453125,1,0.04301800047373165,0.04447320388349515,0.9007031893053108,0.0007031893053107696,229,0.89453125,1,0.04301800047373165,0.04447320388349515,0.0,0.0,325
111,0.95,0.9554213057251982,0.005421305725198278,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.9554213057251988,0.005421305725198833,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.0,0.0,325
111,0.97,0.9707034998126496,0.0007034998126496106,249,0.97265625,1,0.04581425502915185,0.04799748953974896,0.97070349981265,0.0007034998126500547,249,0.97265625,1,0.04581425502915185,0.04799748953974896,0.0,0.0,325
111,0.99,0.9934470099115802,0.003447009911580201,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9934470099115809,0.0034470099115808672,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,325
112,0.1,0.10128734452155083,0.0012873445215508261,18,0.0703125,1,0.013517514914048553,0.014918147120055517,0.10676231002686742,0.0067623100268674186,19,0.07421875,1,0.013657327641819563,0.015312371499468274,1.0343079231649677,0.0,337
112,0.2,0.2021137573184037,0.002113757318403686,39,0.15234375,1,0.01645358219723976,0.017378827690752906,0.20582338187185456,0.005823381871854549,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.8497403549876603,0.0,337
112,0.3,0.30189842189580657,0.001898421895806579,63,0.24609375,1,0.019809087663744,0.02000727522306108,0.3018984218958066,0.0018984218958066346,63,0.24609375,1,0.019809087663744,0.02000727522306108,0.0,0.0,337
112,0.4,0.4015453736251132,0.0015453736251132,88,0.34375,1,0.023304405858019253,0.021696150481189853,0.4015453736251131,0.001545373625113089,88,0.34375,1,0.023304405858019253,0.021696150481189853,0.0,0.0,337
112,0.5,0.5042438740067962,0.0042438740067961556,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.504243874006796,0.0042438740067960445,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.0,0.0,337
112,0.6,0.6019771877440533,0.0019771877440533103,142,0.5546875,1,0.03085429315765379,0.030083717948717947,0.6019771877440533,0.0019771877440533103,142,0.5546875,1,0.03085429315765379,0.030083717948717947,0.0,0.0,337
112,0.7,0.7001789145048409,0.00017891450484097682,170,0.6640625,1,0.03476904953524207,0.0338881913303438,0.7001789145048409,0.00017891450484097682,170,0.6640625,1,0.03476904953524207,0.0338881913303438,0.0,0.0,337
112,0.8,0.8015047920677892,0.0015047920677891957,192,0.75,1,0.03784492954620429,0.03774518272425249,0.8015047920677891,0.0015047920677890847,192,0.75,1,0.03784492954620429,0.03774518272425249,0.0,0.0,337
112,0.85,0.8527024981382427,0.002702498138242748,206,0.8046875,1,0.039802307734998425,0.039936572438162544,0.8527024981382425,0.002702498138242526,206,0.8046875,1,0.039802307734998425,0.039936572438162544,0.0,0.0,337
112,0.9,0.9030027348553875,0.00300273485538749,218,0.8515625,1,0.04148006046825055,0.04183506493506493,0.9030027348553873,0.003002734855387268,218,0.8515625,1,0.04148006046825055,0.04183506493506493,0.0,0.0,337
112,0.95,0.955029390516972,0.005029390516972043,237,0.92578125,1,0.044136502295899736,0.0458994,0.9550293905169719,0.005029390516971932,237,0.92578125,1,0.044136502295899736,0.0458994,0.0,0.0,337
112,0.97,0.9702550136069275,0.0002550136069274789,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.9702550136069272,0.00025501360692725683,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.0,0.0,337
112,0.99,0.9916902202217855,0.0016902202217855544,250,0.9765625,1,0.045954067756922866,0.04733333333333334,0.9916902202217854,0.0016902202217854434,250,0.9765625,1,0.045954067756922866,0.04733333333333334,0.0,0.0,337
113,0.1,0.10221411768557398,0.002214117685573974,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10221411768557398,0.002214117685573974,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,333
113,0.2,0.20255158895507638,0.0025515889550763726,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.20255158895507636,0.002551588955076345,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.0,0.0,333
113,0.3,0.3015449986252914,0.0015449986252913939,68,0.265625,1,0.020508151302599052,0.019579362780593773,0.30792364781328974,0.007923647813289747,69,0.26953125,1,0.020647964030370062,0.02049846378931968,0.6817422287755948,0.0,333
113,0.4,0.4010678679255314,0.0010678679255313739,91,0.35546875,1,0.02372384404133228,0.022570736086175942,0.4010678679255314,0.0010678679255313739,91,0.35546875,1,0.02372384404133228,0.022570736086175942,0.0,0.0,333
113,0.5,0.5025433863437854,0.00254338634378537,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.5025433863437854,0.00254338634378537,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.0,0.0,333
113,0.6,0.6046310482694429,0.004631048269442939,147,0.57421875,1,0.031553356796508836,0.0300998678996037,0.604631048269443,0.00463104826944305,147,0.57421875,1,0.031553356796508836,0.0300998678996037,0.0,0.0,333
113,0.7,0.7002910492160546,0.0002910492160546063,177,0.69140625,1,0.03574773862963914,0.03657105263157895,0.7071520008273612,0.007152000827361227,179,0.69921875,1,0.03602736408518116,0.036170468750000004,0.7822185857378372,0.0,333
113,0.8,0.8031669975330542,0.003166997533054161,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.8031669975330546,0.003166997533054605,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.0,0.0,333
113,0.85,0.8520538432474074,0.0020538432474074275,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.8520538432474077,0.0020538432474077606,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.0,0.0,333
113,0.9,0.9060458187409203,0.00604581874092025,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.9060458187409204,0.006045818740920361,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.0,0.0,333
113,0.95,0.95054822670438,0.0005482267043800393,240,0.9375,1,0.04455594047921276,0.04549817813765182,0.9505482267043803,0.0005482267043803724,240,0.9375,1,0.04455594047921276,0.04549817813765182,0.0,0.0,333
113,0.97,0.9753368174201643,0.0053368174201643415,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.9753368174201646,0.0053368174201646745,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.0,0.0,333
113,0.99,0.996514215513031,0.0065142155130309964,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9965142155130313,0.0065142155130313295,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,333
114,0.1,0.10086885400976002,0.0008688540097600145,18,0.0703125,1,0.013517514914048553,0.014918147120055517,0.1059566939525568,0.005956693952556796,19,0.07421875,1,0.013657327641819563,0.015312371499468274,1.0343079231649677,0.0,328
114,0.2,0.20138628127924696,0.001386281279246948,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.20138628127924701,0.0013862812792470036,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.0,0.0,328
114,0.3,0.3041317522250939,0.004131752225093932,72,0.28125,1,0.02106740221368309,0.02044079939668175,0.3041317522250939,0.004131752225093932,72,0.28125,1,0.02106740221368309,0.02044079939668175,0.0,0.0,328
114,0.4,0.40193744274339654,0.0019374427433965224,100,0.390625,1,0.02498215859127137,0.02386515444015444,0.40646310880650754,0.006463108806507523,101,0.39453125,1,0.025121971319042383,0.023577896786757545,0.5596503090804283,0.0,328
114,0.5,0.5018275527147463,0.0018275527147463277,122,0.4765625,1,0.02805803860223359,0.026395814479638006,0.5018275527147463,0.0018275527147463277,122,0.4765625,1,0.02805803860223359,0.026395814479638006,0.0,0.0,328
114,0.6,0.6005804386723828,0.000580438672382777,150,0.5859375,1,0.03197279497982187,0.031179032258064517,0.6005804386723825,0.000580438672382555,150,0.5859375,1,0.03197279497982187,0.031179032258064517,0.0,0.0,328
114,0.7,0.7016206424064797,0.0016206424064797442,179,0.69921875,1,0.03602736408518116,0.036170468750000004,0.7016206424064798,0.0016206424064798552,179,0.69921875,1,0.03602736408518116,0.036170468750000004,0.0,0.0,328
114,0.8,0.8023339675686972,0.002333967568697193,204,0.796875,1,0.039522682279456406,0.039092994746059546,0.8023339675686971,0.0023339675686970818,204,0.796875,1,0.039522682279456406,0.039092994746059546,0.0,0.0,328
114,0.85,0.8518395862393862,0.0018395862393861817,216,0.84375,1,0.04120043501270853,0.04185874769797422,0.8518395862393857,0.0018395862393857376,216,0.84375,1,0.04120043501270853,0.04185874769797422,0.0,0.0,328
114,0.9,0.9014625703329514,0.001462570332951385,229,0.89453125,1,0.04301800047373165,0.04447320388349515,0.9030490130676323,0.003049013067632278,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.3250098243324562,0.0,328
114,0.95,0.9551826108009297,0.005182610800929743,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.9551826108009295,0.005182610800929521,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.0,0.0,328
114,0.97,0.971033483970526,0.0010334839705260501,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.9710334839705257,0.001033483970525717,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.0,0.0,328
114,0.99,0.9909093475273242,0.0009093475273241891,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.9909093475273236,0.000909347527323634,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.0,0.0,328
115,0.1,0.10334356234316165,0.0033435623431616462,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10334356234316167,0.00334356234316166,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,324
115,0.2,0.20056716757363946,0.0005671675736394488,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.20597338475792373,0.005973384757923722,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.8151088124072281,0.0,324
115,0.3,0.3000836771022496,8.36771022496019e-05,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.3000836771022495,8.367710224949088e-05,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.0,0.0,324
115,0.4,0.40071280329605435,0.0007128032960543318,93,0.36328125,1,0.0240034694968743,0.022591232876712327,0.4007128032960543,0.0007128032960542763,93,0.36328125,1,0.0240034694968743,0.022591232876712327,0.0,0.0,324
115,0.5,0.5005904702340487,0.0005904702340486789,120,0.46875,1,0.02777841314669157,0.02587689732142857,0.5004992941677341,0.0004992941677340879,120,0.46875,1,0.02777841314669157,0.02587689732142857,0.0,0.0,324
115,0.6,0.6003142684481932,0.0003142684481932667,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.6003142684481932,0.0003142684481932667,145,0.56640625,1,0.031273731340966816,0.030195300261096607,0.0,0.0,324
115,0.7,0.7035567875329519,0.003556787532951966,169,0.66015625,1,0.034629236807471056,0.033990044576523035,0.703556787532952,0.003556787532952077,169,0.66015625,1,0.034629236807471056,0.033990044576523035,0.0,0.0,324
115,0.8,0.8006647382800018,0.0006647382800017976,196,0.765625,1,0.03840418045728833,0.038024493243243244,0.8013111576953752,0.0013111576953751536,197,0.76953125,1,0.038543993185059335,0.03893089983022071,0.36405601188782555,0.0,324
115,0.85,0.8526127612188287,0.0026127612188286964,212,0.828125,1,0.04064118410162449,0.04085869565217391,0.8526127612188288,0.0026127612188288074,212,0.828125,1,0.04064118410162449,0.04085869565217391,0.0,0.0,324
115,0.9,0.9020487203594418,0.0020487203594418135,223,0.87109375,1,0.042179124107105594,0.04327405303030303,0.9043032573086749,0.004303257308674868,224,0.875,1,0.04231893683487661,0.043105703422053235,0.33147375800404166,0.0,324
115,0.95,0.9516353537230178,0.0016353537230178183,236,0.921875,1,0.04399668956812872,0.04414103585657371,0.9514120526147913,0.0014120526147913814,236,0.921875,1,0.04399668956812872,0.04414103585657371,0.0,0.0,324
115,0.97,0.972120647062334,0.002120647062334058,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.974375184011567,0.0043751840115670015,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.3118344217500679,0.0,324
115,0.99,0.9901088089447228,0.00010880894472276026,249,0.97265625,1,0.04581425502915185,0.04799748953974896,0.9901088089447229,0.00010880894472287128,249,0.97265625,1,0.04581425502915185,0.04799748953974896,0.0,0.0,324
116,0.1,0.10025905791448962,0.000259057914489616,21,0.08203125,1,0.013936953097361583,0.015592276422764229,0.10025905791448962,0.000259057914489616,21,0.08203125,1,0.013936953097361583,0.015592276422764229,0.0,0.0,341
116,0.2,0.20237625646566146,0.002376256465661447,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.20237625646566146,0.002376256465661447,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.0,0.0,341
116,0.3,0.30566357086130946,0.005663570861309475,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.3056635708613096,0.005663570861309586,70,0.2734375,1,0.02078777675814107,0.020093865484109387,0.0,0.0,341
116,0.4,0.4030271390432511,0.0030271390432510814,94,0.3671875,1,0.02414328222464531,0.022798618784530385,0.40302713904325105,0.003027139043251026,94,0.3671875,1,0.02414328222464531,0.022798618784530385,0.0,0.0,341
116,0.5,0.5033883592268664,0.003388359226866422,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.5033883592268662,0.0033883592268662,119,0.46484375,1,0.027638600418920557,0.026446674057649666,0.0,0.0,341
116,0.6,0.602835775841518,0.0028357758415180623,143,0.55859375,1,0.030994105885424797,0.030185419354838712,0.6028357758415182,0.0028357758415181733,143,0.55859375,1,0.030994105885424797,0.030185419354838712,0.0,0.0,341
116,0.7,0.7026646627378553,0.0026646627378553722,174,0.6796875,1,0.03532830044632611,0.03477317073170731,0.7026646627378554,0.0026646627378554832,174,0.6796875,1,0.03532830044632611,0.03477317073170731,0.0,0.0,341
116,0.8,0.8007722999427489,0.0007722999427488553,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.8063299169916811,0.006329916991681062,202,0.7890625,1,0.039243056823914386,0.039569791666666666,0.35754764343145506,0.0,341
116,0.85,0.852885738715058,0.0028857387150580394,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.8515749046770316,0.0015749046770315855,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.0,0.0,341
116,0.9,0.9008447100696794,0.0008447100696793441,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.9005008711159301,0.0005008711159301127,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.0,0.0,341
116,0.95,0.9545727654048082,0.004572765404808221,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.9545727654048084,0.004572765404808443,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.0,0.0,341
116,0.97,0.9713539277573338,0.0013539277573337838,248,0.96875,1,0.045674442301380846,0.04718708333333334,0.9713539277573341,0.0013539277573341169,248,0.96875,1,0.045674442301380846,0.04718708333333334,0.0,0.0,341
116,0.99,0.9930282797581638,0.0030282797581637766,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9930282797581642,0.0030282797581642207,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,341
117,0.1,0.10218323520865975,0.002183235208659748,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10218323520865978,0.0021832352086597756,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,323
117,0.2,0.2018547625991585,0.0018547625991584826,45,0.17578125,1,0.017292458563865822,0.018111618942731278,0.2044539767231652,0.004453976723165193,46,0.1796875,1,0.017432271291636832,0.018484486607142858,0.8085185068082978,0.0,323
117,0.3,0.30154566498268975,0.001545664982689765,69,0.26953125,1,0.020647964030370062,0.02049846378931968,0.3012974698162231,0.0012974698162230847,69,0.26953125,1,0.020647964030370062,0.02049846378931968,0.0,0.0,323
117,0.4,0.4016453839757288,0.0016453839757287758,97,0.37890625,1,0.02456272040795834,0.02290433962264151,0.40596739094147055,0.0059673909414705295,98,0.3828125,1,0.02470253313572935,0.023184980988593156,0.5692070155458362,0.0,323
117,0.5,0.5063877591936642,0.006387759193664189,121,0.47265625,1,0.027918225874462577,0.026121709786276714,0.5063877591936642,0.006387759193664189,121,0.47265625,1,0.027918225874462577,0.026121709786276714,0.0,0.0,323
117,0.6,0.6044541420902905,0.004454142090290492,147,0.57421875,1,0.031553356796508836,0.0300998678996037,0.6044541420902909,0.004454142090290936,147,0.57421875,1,0.031553356796508836,0.0300998678996037,0.0,0.0,323
117,0.7,0.7026091733135466,0.0026091733135465978,177,0.69140625,1,0.03574773862963914,0.03657105263157895,0.7026091733135469,0.002609173313546931,177,0.69140625,1,0.03574773862963914,0.03657105263157895,0.0,0.0,323
117,0.8,0.8005603760146119,0.0005603760146118963,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.8046326887820126,0.004632688782012506,202,0.7890625,1,0.039243056823914386,0.039569791666666666,0.35754764343145506,0.0,323
117,0.85,0.8504689202819635,0.0004689202819635474,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.8504689202819637,0.00046892028196376945,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.0,0.0,323
117,0.9,0.9008213620546877,0.0008213620546876355,226,0.8828125,1,0.042598562290418626,0.0439360153256705,0.9008213620546879,0.0008213620546878575,226,0.8828125,1,0.042598562290418626,0.0439360153256705,0.0,0.0,323
117,0.95,0.953802318843125,0.0038023188431250965,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.9538023188431253,0.0038023188431253185,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.0,0.0,323
117,0.97,0.9717742170413621,0.0017742170413621583,249,0.97265625,1,0.04581425502915185,0.04799748953974896,0.9794331683917473,0.009433168391747349,250,0.9765625,1,0.045954067756922866,0.04733333333333334,0.30517298094676626,0.0,323
117,0.99,0.9915506239542138,0.0015506239542137923,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9973704693416781,0.007370469341678065,255,0.99609375,1,0.04665313139577791,0.048423504273504274,0.30058643798120954,0.0,323
118,0.1,0.1043540185691913,0.0043540185691912925,18,0.0703125,1,0.013517514914048553,0.014918147120055517,0.1043540185691913,0.0043540185691912925,18,0.0703125,1,0.013517514914048553,0.014918147120055517,0.0,0.0,319
118,0.2,0.20171581801715394,0.001715818017153925,41,0.16015625,1,0.016733207652781783,0.01797626236335242,0.20171581801715394,0.001715818017153925,41,0.16015625,1,0.016733207652781783,0.01797626236335242,0.0,0.0,319
118,0.3,0.3035927838997312,0.0035927838997312223,65,0.25390625,1,0.02008871311928602,0.019898385964912283,0.30359278389973127,0.0035927838997312778,65,0.25390625,1,0.02008871311928602,0.019898385964912283,0.0,0.0,319
118,0.4,0.4013926842288888,0.0013926842288887742,93,0.36328125,1,0.0240034694968743,0.022591232876712327,0.40139268422888874,0.0013926842288887187,93,0.36328125,1,0.0240034694968743,0.022591232876712327,0.0,0.0,319
118,0.5,0.5015955433856504,0.0015955433856503776,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.5015955433856504,0.0015955433856503776,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.0,0.0,319
118,0.6,0.6038150584298227,0.0038150584298227708,140,0.546875,1,0.03057466770211177,0.029551584283903677,0.6038150584298227,0.0038150584298227708,140,0.546875,1,0.03057466770211177,0.029551584283903677,0.0,0.0,319
118,0.7,0.706881922327115,0.006881922327115042,167,0.65234375,1,0.03434961135192904,0.03351941176470589,0.7068819223271147,0.006881922327114709,167,0.65234375,1,0.03434961135192904,0.03351941176470589,0.0,0.0,319
118,0.8,0.8023367623399194,0.002336762339919307,194,0.7578125,1,0.03812455500174631,0.03832177554438861,0.8023367623399187,0.002336762339918641,194,0.7578125,1,0.03812455500174631,0.03832177554438861,0.0,0.0,319
118,0.85,0.8503860028893802,0.000386002889380177,208,0.8125,1,0.040081933190540445,0.04029536541889483,0.8503860028893797,0.00038600288937973293,208,0.8125,1,0.040081933190540445,0.04029536541889483,0.0,0.0,319
118,0.9,0.9005315857238742,0.0005315857238741284,222,0.8671875,1,0.04203931137933459,0.04317018867924528,0.9042843820880229,0.004284382088022842,223,0.87109375,1,0.042179124107105594,0.04327405303030303,0.3325761607021249,0.0,319
118,0.95,0.9518957821389403,0.0018957821389403717,237,0.92578125,1,0.044136502295899736,0.0458994,0.9518957821389402,0.0018957821389402607,237,0.92578125,1,0.044136502295899736,0.0458994,0.0,0.0,319
118,0.97,0.9727272382585007,0.0027272382585007415,244,0.953125,1,0.04511519139029681,0.046086858316221765,0.9747431999998433,0.004743199999843295,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.30990166164091004,0.0,319
118,0.99,0.9901428779117777,0.0001428779117776946,251,0.98046875,1,0.04609388048469387,0.04799157894736842,0.9953996317675851,0.005399631767585067,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.6066433387722059,0.0,319
119,0.1,0.10199524887479859,0.001995248874798586,17,0.06640625,1,0.013377702186277544,0.015339002036659877,0.10674387024384543,0.006743870243845429,19,0.07421875,1,0.013657327641819563,0.015312371499468274,2.0902353158141818,0.0,322
119,0.2,0.20517259916019137,0.00517259916019136,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.2051725991601914,0.005172599160191388,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.0,0.0,322
119,0.3,0.3027433664384625,0.0027433664384625134,64,0.25,1,0.019948900391515013,0.019484455239417074,0.30274336643846256,0.002743366438462569,64,0.25,1,0.019948900391515013,0.019484455239417074,0.0,0.0,322
119,0.4,0.401057124371488,0.001057124371487972,86,0.3359375,1,0.02302478040247723,0.02323981083404987,0.40713536688751895,0.0071353668875189236,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.607227193167792,0.0,322
119,0.5,0.5012654441282566,0.0012654441282565765,120,0.46875,1,0.02777841314669157,0.02587689732142857,0.5012654441282566,0.0012654441282565765,120,0.46875,1,0.02777841314669157,0.02587689732142857,0.0,0.0,322
119,0.6,0.6027467639297908,0.0027467639297907853,150,0.5859375,1,0.03197279497982187,0.031179032258064517,0.6060403111320223,0.006040311132022302,152,0.59375,1,0.03225242043536389,0.03150054347826087,0.8745730728842771,0.0,322
119,0.7,0.7004732439758836,0.00047324397588366374,178,0.6953125,1,0.03588755135741015,0.0360710730948678,0.700473243975884,0.0004732439758839968,178,0.6953125,1,0.03588755135741015,0.0360710730948678,0.0,0.0,322
119,0.8,0.8009324128549402,0.0009324128549401678,200,0.78125,1,0.03896343136837237,0.03915611015490534,0.8009324128549407,0.0009324128549406119,200,0.78125,1,0.03896343136837237,0.03915611015490534,0.0,0.0,322
119,0.85,0.8517077786286448,0.001707778628644796,212,0.828125,1,0.04064118410162449,0.04085869565217391,0.8517077786286453,0.0017077786286453511,212,0.828125,1,0.04064118410162449,0.04085869565217391,0.0,0.0,322
119,0.9,0.9020943607786973,0.0020943607786972906,227,0.88671875,1,0.04273837501818963,0.04437192307692307,0.9020943607786978,0.0020943607786977347,227,0.88671875,1,0.04273837501818963,0.04437192307692307,0.0,0.0,322
119,0.95,0.9529049141126471,0.00290491411264715,240,0.9375,1,0.04455594047921276,0.04549817813765182,0.953871657582108,0.0038716575821080568,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.31379144120242675,0.0,322
119,0.97,0.9703249910519528,0.0003249910519528276,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.9703249910519532,0.0003249910519532717,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.0,0.0,322
119,0.99,0.9903570920515604,0.0003570920515604259,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.9903570920515608,0.00035709205156075896,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.0,0.0,322
120,0.1,0.10108967498787615,0.0010896749878761408,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10108967498787615,0.0010896749878761408,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,311
120,0.2,0.20176641591493916,0.0017664159149391456,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.20176641591493916,0.0017664159149391456,40,0.15625,1,0.016593394925010774,0.017043641025641026,0.0,0.0,311
120,0.3,0.30721219175744513,0.007212191757445141,69,0.26953125,1,0.020647964030370062,0.02049846378931968,0.30721219175744513,0.007212191757445141,69,0.26953125,1,0.020647964030370062,0.02049846378931968,0.0,0.0,311
120,0.4,0.4012484215558626,0.0012484215558625777,96,0.375,1,0.02442290768018733,0.022693451824134705,0.4053734082409581,0.005373408240958055,97,0.37890625,1,0.02456272040795834,0.02290433962264151,0.5724655295013426,0.0,311
120,0.5,0.5031492561760352,0.003149256176035231,124,0.484375,1,0.02833766405777561,0.02639587155963303,0.503149256176035,0.003149256176035009,124,0.484375,1,0.02833766405777561,0.02639587155963303,0.0,0.0,311
120,0.6,0.6003952854962856,0.0003952854962856467,146,0.5703125,1,0.03141354406873783,0.029954461942257222,0.6003952854962851,0.0003952854962850916,146,0.5703125,1,0.03141354406873783,0.029954461942257222,0.0,0.0,311
120,0.7,0.7001736315943382,0.0001736315943382527,171,0.66796875,1,0.034908862263013075,0.03412912912912913,0.7001736315943378,0.00017363159433780861,171,0.66796875,1,0.034908862263013075,0.03412912912912913,0.0,0.0,311
120,0.8,0.8017507652102751,0.0017507652102750626,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.8017507652102749,0.0017507652102748406,201,0.78515625,1,0.03910324409614338,0.039963385146804836,0.0,0.0,311
120,0.85,0.8507313829889356,0.0007313829889356027,216,0.84375,1,0.04120043501270853,0.04185874769797422,0.8507313829889352,0.0007313829889352697,216,0.84375,1,0.04120043501270853,0.04185874769797422,0.0,0.0,311
120,0.9,0.9022031160261972,0.0022031160261971605,226,0.8828125,1,0.042598562290418626,0.0439360153256705,0.902203116026197,0.0022031160261969385,226,0.8828125,1,0.042598562290418626,0.0439360153256705,0.0,0.0,311
120,0.95,0.9504763360536764,0.0004763360536764738,241,0.94140625,1,0.044695753206983775,0.04639878048780488,0.9517049887458224,0.0017049887458224777,242,0.9453125,1,0.04483556593475478,0.046679633401222,0.3128098706012272,0.0,311
120,0.97,0.9734659347636847,0.0034659347636847304,248,0.96875,1,0.045674442301380846,0.04718708333333334,0.9734659347636845,0.0034659347636845084,248,0.96875,1,0.045674442301380846,0.04718708333333334,0.0,0.0,311
120,0.99,0.9939268020874561,0.003926802087456105,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.9939268020874557,0.003926802087455661,254,0.9921875,1,0.046513318668006905,0.04839595744680851,0.0,0.0,311
