trial,budget_rows,budget_fraction,greedy_rows,greedy_chunks,greedy_importance,greedy_aff_ms,greedy_aff_ratio,greedy_table_ms,greedy_table_ratio,top_r_rows,top_r_chunks,top_r_importance,top_r_aff_ms,top_r_aff_ratio,top_r_table_ms,top_r_table_ratio,top_r_aff_gain_pct,top_r_coverage_gap_pct,fixed_opt_rows,fixed_opt_chunks,fixed_opt_importance,fixed_opt_aff_ms,fixed_opt_aff_ratio,fixed_opt_table_ms,fixed_opt_table_ratio,fixed_aff_gain_pct,fixed_lookup_gain_pct,fixed_opt_coverage_gap_pct,upper_opt_rows,upper_opt_chunks,upper_opt_importance,upper_opt_table_ms,upper_opt_table_ratio,upper_table_gain_pct,greedy_fill_fraction,greedy_coverage_gap_pct,top_r_fill_fraction,upper_opt_fill_fraction,dinkelbach_iterations,dinkelbach_residual
48,64,0.25,64,1,0.28022840168633234,0.019948900391515013,14.047310688138158,0.019484455239417074,14.382152246136704,64,46,0.497803452686229,0.5149887620291818,0.966629739112678,0.45925141424106186,1.0839453886252621,-93.11875589162472,1744.63283714691,64,1,0.28641001692340096,0.019948900391515013,14.357183168111936,0.019484455239417074,14.699411064056498,2.2059203135262218,2.2059203135261995,0.0,64,1,0.28641001692340096,0.019484455239417074,14.699411064056498,2.2059203135261995,1.0,0.7058009442146407,1.0,1.0,4,0.0
48,96,0.375,96,1,0.4014882033379934,0.02442290768018733,16.439000982004035,0.022693451824134705,17.69180847626745,96,59,0.6580822078880315,0.6624742849020689,0.9933701924525468,0.6046835793443252,1.0883083820493487,-93.95723503186112,1820.8041380197799,96,1,0.40739316346336585,0.02442290768018733,16.680780552344167,0.022693451824134705,17.95201393866839,1.47076802662649,1.4707680266265122,0.0,96,1,0.40739316346336585,0.022693451824134705,17.95201393866839,1.4707680266265122,1.0,1.1581915538251941,1.0,1.0,4,5.551115123125783e-17
48,128,0.5,128,1,0.5234732077184251,0.028896914968859648,18.1151935520639,0.026979764705882352,19.402437842769366,128,58,0.7799141910517209,0.6559474063765709,1.1889889089735683,0.6266990621932778,1.2444795885320643,-93.43651004580018,1608.0104263807705,128,1,0.5234732077184251,0.028896914968859648,18.1151935520639,0.026979764705882352,19.402437842769366,0.0,0.0,0.0,124,1,0.5129824313432454,0.02639587155963303,19.434191827472933,0.16365976771006707,1.0,0.0,1.0,0.96875,4,-1.1102230246251565e-16
48,160,0.625,160,1,0.6221509029520516,0.033370922257531965,18.64350341146563,0.031587092198581565,19.69636518109095,160,61,0.8728303772388859,0.6934240711077544,1.2587252355467375,0.6813916906717387,1.2809524817926978,-93.2484511748332,1538.5668520298882,160,1,0.6247670459752629,0.033370922257531965,18.721899297651273,0.031587092198581565,19.779188348439316,0.4204997550912637,0.4204997550912415,0.0,160,1,0.6247670459752629,0.031587092198581565,19.779188348439316,0.4204997550912415,1.0,0.0,1.0,1.0,4,-2.220446049250313e-16
48,192,0.75,192,2,0.7671718974401684,0.04884581536037466,15.705990201619679,0.04812515809937551,15.941181862841995,192,46,0.9431132712044643,0.532884791183871,1.7698258362923416,0.557499799156311,1.691683607118279,-88.7315233641886,1092.2492696702268,192,1,0.7641140446495741,0.03784492954620429,20.19065840026678,0.03774518272425249,20.24401498415866,28.55387110953769,26.991932959163645,0.0,188,1,0.7435663753471473,0.03610913539967374,20.59219549615319,29.176090413675347,1.0,28.59325201698335,1.0,0.9791666666666666,4,0.0
48,224,0.875,224,2,0.9043299867305892,0.053319822649046986,16.960483771353143,0.05263980102564103,17.17958596177229,224,28,0.9856867586469987,0.3393428538174767,2.9046928425290277,0.34161361931146006,2.8853848410192233,-82.87376184731737,638.4392076289167,224,1,0.8779841494169425,0.04231893683487661,20.746838533367008,0.043105703422053235,20.368166616386976,22.3245681730444,18.560288133310433,0.0,196,1,0.7840122867235674,0.038024493243243244,20.618612369354384,20.018098312931155,1.0,22.750844196932363,1.0,0.875,4,-4.440892098500626e-16
49,32,0.125,32,1,0.1440197365956687,0.015474893102842693,9.306670853139055,0.01623402714932127,8.871473188443574,32,29,0.30650609274161866,0.32349969589961314,0.9474694926351095,0.29182220625461675,1.0503179202003228,-89.8194584552699,1445.804862606775,32,1,0.1499224140847583,0.015474893102842693,9.688106605222234,0.01623402714932127,9.235072277862146,4.098519847776982,4.098519847776982,0.0,32,1,0.1499224140847583,0.01623402714932127,9.235072277862146,4.098519847776982,1.0,1.8402140852826099,1.0,1.0,4,-6.938893903907228e-18
49,64,0.25,64,1,0.27898947966178844,0.019948900391515013,13.98520591041964,0.019484455239417074,14.318567095342363,64,49,0.5162453269973579,0.5479914194716929,0.9420682672277227,0.4926766775738477,1.0478379645238585,-93.26382269047726,1796.3665154644646,64,1,0.28704644508241717,0.019948900391515013,14.389086087396995,0.019484455239417074,14.732074443719725,2.887910121340753,2.8879101213407754,0.0,64,1,0.28704644508241717,0.019484455239417074,14.732074443719725,2.8879101213407754,1.0,0.7058009442146407,1.0,1.0,4,5.551115123125783e-17
49,96,0.375,96,1,0.3930474286647073,0.02442290768018733,16.093392065006263,0.022693451824134705,17.319860888095373,96,61,0.6794480379973415,0.6844760565304098,0.9926542083026905,0.6287529854989837,1.080627931266403,-93.83191433917071,1868.6360877844006,96,1,0.4002578333979535,0.02442290768018733,16.388623281029552,0.022693451824134705,17.637591517579335,1.8344871909586002,1.8344871909586224,0.0,96,1,0.4002578333979535,0.022693451824134705,17.637591517579335,1.8344871909586224,1.0,1.1581915538251941,1.0,1.0,4,-1.1102230246251565e-16
49,128,0.5,128,1,0.5153756239778804,0.028896914968859648,17.83497042965547,0.026979764705882352,19.102302395747504,128,68,0.7991686445817032,0.7659562645182747,1.043360674234209,0.7193334661150695,1.1109849356763595,-94.14991643328246,1872.9131166491654,128,1,0.5216844873208574,0.028896914968859648,18.05329350496561,0.026979764705882352,19.336139251322507,1.224129168989907,1.224129168989907,0.0,128,1,0.5216844873208574,0.026979764705882352,19.336139251322507,1.224129168989907,1.0,0.0,1.0,1.0,4,-1.6653345369377348e-16
49,160,0.625,160,1,0.6383368157903391,0.033370922257531965,19.12853384345,0.031587092198581565,20.20878692401461,160,58,0.8862751163875453,0.6604214136652432,1.3419842210579556,0.6438032847390538,1.3766240983793212,-92.9843853583296,1470.961540511553,160,1,0.6437253366444982,0.033370922257531965,19.290007380578356,0.031587092198581565,20.37937941857798,0.8441500977015348,0.844150097701557,0.0,160,1,0.6437253366444982,0.031587092198581565,20.37937941857798,0.844150097701557,1.0,0.0,1.0,1.0,4,0.0
49,192,0.75,192,2,0.7766369435810971,0.04884581536037466,15.899764142562162,0.04812515809937551,16.137857500174636,192,45,0.9504527608535047,0.5218839053697008,1.8211957699293433,0.5185089867927402,1.833049735034626,-88.54576864411356,1067.6364484851229,192,1,0.7734323851388649,0.03784492954620429,20.436882679213163,0.03774518272425249,20.49088994453085,28.535760002285592,26.97404190307857,0.0,188,1,0.7610872036326954,0.03610913539967374,21.077414211351407,30.608503707033698,1.0,28.59325201698335,1.0,0.9791666666666666,4,2.220446049250313e-16
49,224,0.875,224,1,0.8934940781518602,0.04231893683487661,21.11333944040623,0.043105703422053235,20.727978137917155,224,29,0.9876430069417477,0.35034373963164706,2.8190685181934745,0.3806986800225251,2.5942905998079926,-86.64792688929917,662.3780804015302,224,1,0.8971710897169006,0.04231893683487661,21.20022752975941,0.043105703422053235,20.813280343266605,0.41153172191650267,0.4115317219165249,0.0,188,1,0.7610872036326954,0.03610913539967374,21.077414211351407,1.6858184194773695,1.0,0.0,1.0,0.8392857142857143,3,2.220446049250313e-16
50,32,0.125,32,1,0.1674575029298826,0.015474893102842693,10.821238105943436,0.01623402714932127,10.315216390215527,32,29,0.29976191153176523,0.32349969589961314,0.9266219267939773,0.2892501110636057,1.0363415606981323,-91.43700639684621,1533.08730513473,32,1,0.16973567253032773,0.015474893102842693,10.968455252149546,0.01623402714932127,10.455549382115223,1.3604464180975162,1.3604464180975162,0.0,32,1,0.16973567253032773,0.01623402714932127,10.455549382115223,1.3604464180975162,1.0,0.9117182587336625,1.0,1.0,4,2.7755575615628914e-17
50,64,0.25,64,1,0.30622825589351377,0.019948900391515013,15.350633362416492,0.019484455239417074,15.716541834539653,64,45,0.50684676274857,0.5039878762150115,1.0056725303692402,0.4528822844532321,1.1191578477406985,-93.44865774182671,1761.1520785208004,64,1,0.30622825589351377,0.019948900391515013,15.350633362416492,0.019484455239417074,15.716541834539653,0.0,0.0,0.0,64,1,0.30622825589351377,0.019484455239417074,15.716541834539653,0.0,1.0,0.0,1.0,1.0,4,2.7755575615628914e-17
50,96,0.375,96,1,0.43525721380912086,0.02442290768018733,17.821678708723773,0.022693451824134705,19.179859334850974,96,62,0.6732502705452373,0.6954769423445801,0.9680411089914605,0.62928208216508,1.0698703961645981,-94.56818224134183,2001.6914099986484,96,1,0.44398069876362967,0.02442290768018733,18.17886324500999,0.022693451824134705,19.564264714081617,2.004213756313389,2.004213756313389,0.0,96,1,0.44398069876362967,0.022693451824134705,19.564264714081617,2.004213756313389,1.0,1.1581915538251941,1.0,1.0,4,-8.326672684688674e-17
50,128,0.5,128,1,0.5534702548551451,0.028896914968859648,19.153264473096332,0.026979764705882352,20.514272859261553,128,66,0.8009543884501645,0.7439544928899339,1.0766174491921021,0.6850008164853271,1.1692750857725747,-94.37893498153083,1865.7970085045376,128,1,0.5551577581045837,0.028896914968859648,19.211661822822318,0.026979764705882352,20.576819855791538,0.30489502094024346,0.30489502094024346,0.0,128,1,0.5551577581045837,0.026979764705882352,20.576819855791538,0.30489502094024346,1.0,0.0,1.0,1.0,4,-1.1102230246251565e-16
50,160,0.625,160,1,0.6803979618898588,0.033370922257531965,20.38894689931112,0.031587092198581565,21.540379773242073,160,63,0.8933874315800844,0.7154258427360951,1.2487491759640494,0.681051464166727,1.3117766844142278,-93.87536206685476,1590.5572215285097,160,1,0.6849538529421288,0.033370922257531965,20.525469678547218,0.031587092198581565,21.684612456124945,0.6695921074801214,0.6695921074801214,0.0,160,1,0.6849538529421288,0.031587092198581565,21.684612456124945,0.6695921074801214,1.0,0.0,1.0,1.0,4,5.551115123125783e-17
50,192,0.75,192,1,0.8012797287889307,0.03784492954620429,21.172710278418162,0.03774518272425249,21.2286620690826,192,50,0.9557398967950022,0.5768883344405525,1.6567155890261631,0.5870093221779402,1.6281511394895507,-92.17523138398161,1182.6758808841894,192,1,0.8025637797023566,0.03784492954620429,21.20663955055112,0.03774518272425249,21.262681003970435,0.16025001847563836,0.16025001847563836,0.0,188,1,0.7873561968636384,0.03610913539967374,21.804903057046126,2.714447976458967,1.0,0.0,1.0,0.9791666666666666,3,0.0
50,224,0.875,224,1,0.8927277027990462,0.04231893683487661,21.09522992702681,0.043105703422053235,20.710199159917185,224,30,0.9876992252823509,0.3613446254458174,2.7333995187108533,0.37974075095715026,2.6009829674398106,-87.04257062773763,683.9318834651099,224,1,0.8950483560585092,0.04231893683487661,21.1500671567171,0.043105703422053235,20.764035498852223,0.2599508508794868,0.25995085087946457,0.0,188,1,0.7873561968636384,0.03610913539967374,21.804903057046126,5.285820231259031,1.0,0.0,1.0,0.8392857142857143,3,-4.440892098500626e-16
51,32,0.125,32,1,0.1597140988440323,0.015474893102842693,10.320853125291913,0.01623402714932127,9.838230364836479,32,29,0.29127474437373635,0.32349969589961314,0.9003864549663234,0.2892501110636057,1.006999593890166,-91.27604623342746,1499.2252640924785,32,1,0.1597140988440323,0.015474893102842693,10.320853125291913,0.01623402714932127,9.838230364836479,0.0,0.0,0.0,32,1,0.1597140988440323,0.01623402714932127,9.838230364836479,0.0,1.0,0.0,1.0,1.0,4,1.3877787807814457e-17
51,64,0.25,64,1,0.2760215308281996,0.019948900391515013,13.836428344972914,0.019484455239417074,14.166243163412016,64,47,0.5003779229780567,0.5259896478433522,0.9513075495491062,0.47969153692820266,1.0431243506656869,-93.1246162244266,1765.3536458774795,64,1,0.27856742465249545,0.019948900391515013,13.964049104730616,0.019484455239417074,14.296905981182027,0.9223533456455213,0.9223533456455213,0.0,64,1,0.27856742465249545,0.019484455239417074,14.296905981182027,0.9223533456455213,1.0,0.0,1.0,1.0,4,0.0
51,96,0.375,96,1,0.3957850406254208,0.02442290768018733,16.20548404015361,0.022693451824134705,17.440495332865122,96,62,0.666178054109545,0.6954769423445801,0.9578722363731237,0.6322083325204619,1.053731847306811,-94.08920934419652,1941.3185507609285,96,1,0.39702683944007156,0.02442290768018733,16.25632969829194,0.022693451824134705,17.495215911482873,0.313755874322208,0.31375587432218577,0.0,96,1,0.39702683944007156,0.022693451824134705,17.495215911482873,0.31375587432218577,1.0,0.0,1.0,1.0,4,-5.551115123125783e-17
51,128,0.5,128,1,0.5294168166593541,0.028896914968859648,18.32087671745834,0.026979764705882352,19.622736611336208,128,70,0.7955916394190226,0.7879580361466154,1.0096878297094831,0.727162545748645,1.0941042605541886,-94.48886728904556,1959.2475007467087,128,1,0.5311007391772535,0.028896914968859648,18.3791501532114,0.026979764705882352,19.685150888712478,0.3180712181613421,0.3180712181613421,0.0,128,1,0.5311007391772535,0.026979764705882352,19.685150888712478,0.3180712181613421,1.0,0.0,1.0,1.0,4,-5.551115123125783e-17
51,160,0.625,160,1,0.6445983254095105,0.033370922257531965,19.316167543557228,0.031587092198581565,20.4070169345457,160,65,0.8917636246370737,0.7374276143644358,1.2092897082592369,0.6980704274482767,1.2774694208101927,-93.73949462007754,1642.5475910271316,160,1,0.650173581918369,0.033370922257531965,19.483236840169198,0.031587092198581565,20.58352120007949,0.864919483822213,0.864919483822213,0.0,160,1,0.650173581918369,0.031587092198581565,20.58352120007949,0.864919483822213,1.0,0.4207284371465114,1.0,1.0,4,-1.1102230246251565e-16
51,192,0.75,192,2,0.7818639030711361,0.04884581536037466,16.006773503578565,0.04812515809937551,16.246469288612722,192,51,0.9532436718265341,0.5878892202547229,1.6214681932992563,0.5921592212448135,1.609775948135475,-89.87011221882565,1211.2117757367575,192,1,0.7837684274156282,0.03784492954620429,20.709998322463186,0.03774518272425249,20.764727333324892,29.382716122228757,27.81070744939673,0.0,188,1,0.7738124677150542,0.03610913539967374,21.42982542091124,31.90450823633153,1.0,29.068321558742927,1.0,0.9791666666666666,3,1.1102230246251565e-16
51,224,0.875,224,2,0.8920045465516742,0.053319822649046986,16.729323209172705,0.05263980102564103,16.945439176663598,224,30,0.9882575001148017,0.3613446254458174,2.7349445114771416,0.37456996637293904,2.63837891138033,-83.65179226152097,683.9318834651099,224,1,0.8948582520563638,0.04231893683487661,21.145574983322312,0.043105703422053235,20.759625316740497,26.398269188368428,22.508629610081776,0.0,188,1,0.7738124677150542,0.03610913539967374,21.42982542091124,26.463676730334097,1.0,25.99518474931095,1.0,0.8392857142857143,3,-2.220446049250313e-16
52,32,0.125,32,1,0.16178887081659685,0.015474893102842693,10.45492655370115,0.01623402714932127,9.966034264231295,32,30,0.30906678545269406,0.3345005817137835,0.923964866874725,0.29940185298670247,1.0322808037745206,-91.16239734321584,1565.1170223176152,32,1,0.16566113183435696,0.015474893102842693,10.705155165428929,0.01623402714932127,10.204561709217243,2.3934038220402076,2.3934038220402076,0.0,32,1,0.16566113183435696,0.01623402714932127,10.204561709217243,2.3934038220402076,1.0,0.9117182587336625,1.0,1.0,4,3.469446951953614e-17
52,64,0.25,64,1,0.2959698140821129,0.019948900391515013,14.836397409052157,0.019484455239417074,15.190048192025696,64,46,0.5181025401712747,0.5149887620291818,1.006046303087904,0.46696769981409486,1.1095040200372257,-93.21906608895443,1708.4072753614103,64,1,0.30467909125064285,0.019948900391515013,15.27297671906938,0.019484455239417074,15.637034112931048,2.942623454874904,2.9426234548749264,0.0,64,1,0.30467909125064285,0.019484455239417074,15.637034112931048,2.9426234548749264,1.0,1.4216358073810609,1.0,1.0,4,5.551115123125783e-17
52,96,0.375,96,1,0.4112358475406356,0.02442290768018733,16.838119888331057,0.022693451824134705,18.12134402150678,96,57,0.6776534808092753,0.6404725132737282,1.058052401570677,0.5911765324050081,1.1462793999153926,-93.71632694987571,1787.6193472131713,96,1,0.41333354579994164,0.02442290768018733,16.924010490988813,0.022693451824134705,18.213780301168526,0.5100961581659735,0.5100961581659735,0.0,96,1,0.41333354579994164,0.022693451824134705,18.213780301168526,0.5100961581659735,1.0,0.0,1.0,1.0,4,1.1102230246251565e-16
52,128,0.5,128,1,0.5274986027006386,0.028896914968859648,18.254495445935667,0.026979764705882352,19.551638364942043,128,63,0.8009446730594771,0.7109518354474228,1.1265807796324476,0.6649412455744664,1.2045345034470114,-93.82847483805267,1757.9996943187205,128,1,0.5298588486152747,0.028896914968859648,18.33617357376279,0.026979764705882352,19.639120444210192,0.4474411690480684,0.4474411690480684,0.0,128,1,0.5298588486152747,0.026979764705882352,19.639120444210192,0.4474411690480684,1.0,0.0,1.0,1.0,4,5.551115123125783e-17
52,160,0.625,160,1,0.6562244785937426,0.033370922257531965,19.664559268979442,0.031587092198581565,20.77508352045177,160,63,0.8875443313100789,0.7154258427360951,1.2405818720717845,0.6977854342475488,1.271944479992127,-93.69128056671585,1624.7463833465058,160,1,0.6638961836952407,0.033370922257531965,19.89445118033549,0.031587092198581565,21.017958206518717,1.1690671944969644,1.1690671944969644,0.0,160,1,0.6638961836952407,0.031587092198581565,21.017958206518717,1.1690671944969644,1.0,0.8450120804126549,1.0,1.0,4,1.1102230246251565e-16
52,192,0.75,192,2,0.7929912024061023,0.04884581536037466,16.234578060691007,0.04812515809937551,16.477685138584356,192,51,0.9483362152820889,0.5878892202547229,1.6131206060747127,0.5947009371746845,1.5946438890570123,-90.06367396772336,1236.2123969449528,192,1,0.7910314547232362,0.03784492954620429,20.9019137889391,0.03774518272425249,20.95714996274142,28.749350373011385,27.185037136484013,0.0,184,1,0.7670163190545269,0.03559616,21.54772646978008,30.76913588622745,1.0,28.59325201698335,1.0,0.9583333333333334,4,0.0
52,224,0.875,224,2,0.9109724228324632,0.053319822649046986,17.085061006832614,0.05263980102564103,17.30577253490615,224,29,0.9871191027033887,0.35034373963164706,2.817573117593738,0.3703897127946536,2.6650823945821998,-83.50855688213848,664.7046523155761,224,1,0.911189995684233,0.04231893683487661,21.53149544468914,0.043105703422053235,21.1385019463123,26.02527691342933,22.147115384045655,0.0,184,1,0.7670163190545269,0.03559616,21.54772646978008,24.511786031613504,1.0,25.99518474931095,1.0,0.8214285714285714,3,0.0
53,32,0.125,32,1,0.14359611177896342,0.015474893102842693,9.279295877823236,0.01623402714932127,8.845378319141659,32,27,0.30886920965426234,0.3014979242712724,1.0244488760604455,0.2715187224084233,1.1375613693027613,-88.959842540329,1350.3615647748259,32,1,0.15283594251408605,0.015474893102842693,9.876381148378371,0.01623402714932127,9.414542744587932,6.434596745450483,6.434596745450483,0.0,32,1,0.15283594251408605,0.01623402714932127,9.414542744587932,6.434596745450483,1.0,1.8402140852826099,1.0,1.0,4,0.0
53,64,0.25,64,1,0.283400531714225,0.019948900391515013,14.206323464062486,0.019484455239417074,14.544955362206148,64,50,0.5109288105132553,0.5589923052858633,0.9140176093335869,0.5050025723154707,1.0117350653692958,-93.56612137091089,1825.1215602739119,64,1,0.28574794998871755,0.019948900391515013,14.323995026325184,0.019484455239417074,14.665431826425875,0.8283041179540263,0.8283041179540263,0.0,64,1,0.28574794998871755,0.019484455239417074,14.665431826425875,0.8283041179540263,1.0,0.0,1.0,1.0,4,-2.7755575615628914e-17
53,96,0.375,96,1,0.421837179462051,0.02442290768018733,17.27219317969495,0.022693451824134705,18.588497806817696,96,63,0.6685825047586547,0.7064778281587505,0.9463602085024239,0.6456884894091968,1.0354567500040242,-94.52090305697277,1923.7778671672256,96,1,0.421837179462051,0.02442290768018733,17.27219317969495,0.022693451824134705,18.588497806817696,0.0,0.0,0.0,96,1,0.421837179462051,0.022693451824134705,18.588497806817696,0.0,1.0,0.0,1.0,1.0,4,-1.1102230246251565e-16
53,128,0.5,128,1,0.5083093730940262,0.028896914968859648,17.590437375124598,0.026979764705882352,18.84039311073756,128,64,0.7900582915521488,0.7219527212615932,1.0943352220787297,0.6811652450883752,1.1598628926665888,-93.77880607092649,1739.695425616389,128,1,0.5083093730940262,0.028896914968859648,17.590437375124598,0.026979764705882352,18.84039311073756,0.0,0.0,0.0,116,1,0.47978314894297647,0.02512554347826087,19.095433671239572,1.3536902282397678,1.0,0.0,1.0,0.90625,4,0.0
53,160,0.625,160,1,0.6273412515330768,0.033370922257531965,18.799038477022705,0.031587092198581565,19.860683838484125,160,59,0.8817301131181182,0.6714222994794136,1.313227329211089,0.6511963049955759,1.3540158418498836,-93.01439097102656,1486.576482531266,160,1,0.6273412515330768,0.033370922257531965,18.799038477022705,0.031587092198581565,19.860683838484125,0.0,0.0,0.0,160,1,0.6273412515330768,0.031587092198581565,19.860683838484125,0.0,1.0,0.0,1.0,1.0,4,-1.1102230246251565e-16
53,192,0.75,192,2,0.7552632919627584,0.04884581536037466,15.462190289804292,0.04812515809937551,15.693731133374895,192,48,0.9452431485253145,0.5548865628122118,1.703488986532207,0.5529514849466856,1.7094504206213552,-88.98287400035763,1141.4749120404351,192,1,0.745812341103995,0.03784492954620429,19.707061158442485,0.03774518272425249,19.75913977029939,27.453231328017246,25.90466602475967,0.0,188,1,0.7332537619728137,0.03610913539967374,20.306599807965462,29.39306552015959,1.0,27.653527965378522,1.0,0.9791666666666666,4,-3.3306690738754696e-16
53,224,0.875,224,1,0.8838707643446372,0.04231893683487661,20.885939734105193,0.043105703422053235,20.50472893785191,224,30,0.9833241640944128,0.3613446254458174,2.721291794173536,0.37997990796950754,2.587831997088968,-86.97069976827584,683.9318834651099,224,1,0.8838707643446372,0.04231893683487661,20.885939734105193,0.043105703422053235,20.50472893785191,0.0,0.0,0.0,218,1,0.8642770028668364,0.04183506493506493,20.659152895025738,0.7531138677417948,1.0,0.0,1.0,0.9732142857142857,4,2.220446049250313e-16
54,32,0.125,32,1,0.1630902132955652,0.015474893102842693,10.539020348102179,0.01623402714932127,10.04619567254967,32,28,0.3029267830927467,0.3124988100854428,0.9693693969904111,0.279098369140509,1.0853763998178059,-90.80209198794297,1423.7785477320863,32,1,0.16867049618642832,0.015474893102842693,10.899622702753536,0.01623402714932127,10.389935573902271,3.421592735764034,3.421592735764034,0.0,32,1,0.16867049618642832,0.01623402714932127,10.389935573902271,3.421592735764034,1.0,0.0,1.0,1.0,4,0.0
54,64,0.25,64,1,0.28966596984556525,0.019948900391515013,14.520397824472102,0.019484455239417074,14.866516219533338,64,48,0.5104902467907891,0.5369905336575226,0.9506503649398882,0.48727118366028827,1.0476512133471216,-93.4530005552761,1785.667531928479,64,1,0.2916592998521567,0.019948900391515013,14.620319623040974,0.019484455239417074,14.96881982423248,0.688147802675676,0.688147802675676,0.0,64,1,0.2916592998521567,0.019484455239417074,14.96881982423248,0.688147802675676,1.0,0.0,1.0,1.0,4,2.7755575615628914e-17
54,96,0.375,96,1,0.41162230784098613,0.02442290768018733,16.85394356933625,0.022693451824134705,18.13837361679909,96,59,0.6733779660119785,0.6624742849020689,1.0164590254420538,0.6096204536267039,1.1045855860084315,-93.96901371325711,1852.463612873128,96,1,0.41162230784098613,0.02442290768018733,16.85394356933625,0.022693451824134705,18.13837361679909,0.0,0.0,0.0,96,1,0.41162230784098613,0.022693451824134705,18.13837361679909,0.0,1.0,0.0,1.0,1.0,4,-5.551115123125783e-17
54,128,0.5,128,1,0.5154299147457336,0.028896914968859648,17.83684920349385,0.026979764705882352,19.10431467303921,128,62,0.7978144948963999,0.6999509496332524,1.139814861761991,0.6542655201910149,1.2194047680572795,-93.60977463699852,1735.9583465333326,128,1,0.5191073441045346,0.028896914968859648,17.96410947895107,0.026979764705882352,19.240617913593386,0.7134683598283287,0.7134683598283287,0.0,128,1,0.5191073441045346,0.026979764705882352,19.240617913593386,0.7134683598283287,1.0,0.4861850356091768,1.0,1.0,4,-2.7755575615628914e-16
54,160,0.625,160,1,0.6552005663652014,0.033370922257531965,19.633876502089173,0.031587092198581565,20.742667993815004,160,58,0.8892983472193294,0.6604214136652432,1.3465619509274425,0.651846040362196,1.364276672947486,-93.14163990598516,1465.7542152564213,160,1,0.6584477952037623,0.033370922257531965,19.731183637130307,0.031587092198581565,20.84547039228037,0.4956083686824764,0.49560836868245417,0.0,160,1,0.6584477952037623,0.031587092198581565,20.84547039228037,0.49560836868245417,1.0,0.0,1.0,1.0,4,-1.6653345369377348e-16
54,192,0.75,192,2,0.8119973938167482,0.04884581536037466,16.623683888292042,0.04812515809937551,16.872617688653058,192,48,0.9504221642673052,0.5548865628122118,1.7128224541075308,0.5575526082606601,1.7046322628320942,-89.69649287355698,1149.2907214186407,192,1,0.794802337238879,0.03784492954620429,21.00155415188492,0.03774518272425249,21.05705363901161,26.335139028216158,24.800158621341907,0.0,188,1,0.7797636461856117,0.03610913539967374,21.594636303384245,27.986283467483375,1.0,26.72743876290582,1.0,0.9791666666666666,4,0.0
54,224,0.875,224,2,0.908244080200332,0.053319822649046986,17.033891619978327,0.05263980102564103,17.253942121816213,224,31,0.9871404802105881,0.3723455112599878,2.651141078269435,0.4100852769729125,2.4071590365234985,-84.43608109399953,702.9272398335596,224,1,0.8935441583859678,0.04231893683487661,21.114522840506826,0.043105703422053235,20.729139938563748,23.95595388045384,20.141471393678945,0.0,188,1,0.7797636461856117,0.03610913539967374,21.594636303384245,25.157695272894042,1.0,24.758656889397045,1.0,0.8392857142857143,4,-1.1102230246251565e-16
55,32,0.125,32,1,0.175005943715597,0.015474893102842693,11.309024401819546,0.01623402714932127,10.780192869328413,32,24,0.30703401418426857,0.2684952668287613,1.1435360399857113,0.24363559183014413,1.2602182295201105,-89.88828744766238,1236.5478676232096,32,1,0.18751970612579527,0.015474893102842693,12.117673762240623,0.01623402714932127,11.551028244623536,7.15047851776649,7.15047851776649,0.0,32,1,0.18751970612579527,0.01623402714932127,11.551028244623536,7.15047851776649,1.0,2.785954895118725,1.0,1.0,4,-2.7755575615628914e-17
55,64,0.25,64,1,0.30513099959177914,0.019948900391515013,15.295630014853469,0.019484455239417074,15.660227388574805,64,49,0.504740598056372,0.5479914194716929,0.9210739075859651,0.49524877276485874,1.0191657724632461,-93.97818915146668,1913.256009602023,64,1,0.3066156574713056,0.019948900391515013,15.370053058248779,0.019484455239417074,15.736424431873353,0.4865640926397852,0.4865640926397852,0.0,64,1,0.3066156574713056,0.019484455239417074,15.736424431873353,0.4865640926397852,1.0,0.0,1.0,1.0,4,0.0
55,96,0.375,96,1,0.4178800577859066,0.02442290768018733,17.110168177268456,0.022693451824134705,18.414124965400244,96,65,0.660005496828449,0.7284795997870912,0.9060040899173364,0.6683567523467578,0.9875047936764526,-94.7048791073778,2092.1615320568303,96,1,0.4329109148976653,0.02442290768018733,17.725609111189367,0.022693451824134705,19.07646832454375,3.5969309450654574,3.5969309450654574,0.0,96,1,0.4329109148976653,0.022693451824134705,19.07646832454375,3.5969309450654574,1.0,1.1581915538251941,1.0,1.0,4,5.551115123125783e-17
55,128,0.5,128,1,0.5494599883396456,0.028896914968859648,19.014486111467725,0.026979764705882352,20.36563307091584,128,69,0.7831129675774715,0.7769571503324451,1.0079229816501367,0.7226116774031156,1.0837258683554385,-94.69918368689305,1930.4978141141391,128,1,0.5511800791730215,0.028896914968859648,19.07401117963606,0.026979764705882352,20.429387920230774,0.31305115383808424,0.31305115383808424,0.0,128,1,0.5511800791730215,0.026979764705882352,20.429387920230774,0.31305115383808424,1.0,0.0,1.0,1.0,4,5.551115123125783e-17
