trial,target_cv,spatial_mode,coverage_paper_build_ms,accepted_greedy_windows,max_prefix_importance,quant_build_ms
21,1.07,hot-cold,12.625429,65,0.9908511737176633,737.022055
21,1.25,random,12.530813,78,0.9892172463470709,735.578516
21,1.25,local,12.528849,97,0.9884540595148734,730.057858
21,1.25,hot-cold,12.417551,60,0.9849927997748863,729.935829
21,1.44,random,12.453017,79,0.9875027799957268,762.471996
21,1.44,local,12.385662,100,0.9856100012724001,776.6193
21,1.44,hot-cold,12.219411,64,0.9921289368284555,734.821392
21,2.48,random,14.822119,91,0.9869069152521672,741.682406
21,2.48,local,12.981543,112,0.9866936479641065,738.241414
21,2.48,hot-cold,12.919026,71,0.9893409623715761,740.968092
21,3.3,random,12.921121,106,0.9890351551413058,777.184978
21,3.3,local,12.828137,124,0.9806154243432782,730.365082
21,3.3,hot-cold,12.737158,71,0.9872225723235918,730.404726
21,4.55,random,12.676404,125,0.9920927349413923,730.805094
21,4.55,local,12.571317,133,0.9862368177319311,746.24236
21,4.55,hot-cold,12.332753,91,0.9949159051927001,759.733528
22,1.07,random,12.4545,66,0.9858133862619041,764.149171
22,1.07,local,12.514762,85,0.982300736640715,757.770097
22,1.07,hot-cold,12.25592,56,0.9877291800874337,751.294363
22,1.25,random,13.724,71,0.9862595985485793,734.094163
