trial,target_cv,spatial_mode,budget_fraction,budget_rows,paper_runtime_ms,paper_importance,paper_rows,paper_chunks,paper_run_length_median,paper_rows_beyond_profile_fraction,paper_two_line_ms,paper_released_ms,quant_importance,quant_rows,quant_chunks,quant_run_length_median,quant_rows_beyond_profile_fraction,quant_two_line_ms,quant_released_ms,quant_lambda_index,quant_lambda,top_fixed_importance,top_fixed_rows,top_fixed_chunks,top_fixed_run_length_median,top_fixed_rows_beyond_profile_fraction,top_fixed_two_line_ms,top_fixed_released_ms,top_matched_importance,top_matched_rows,top_matched_chunks,top_matched_run_length_median,top_matched_rows_beyond_profile_fraction,top_matched_two_line_ms,top_matched_released_ms,quant_saving_vs_paper_lookup_pct,paper_extra_vs_quant_lookup_pct,quant_win,quant_lookup_reference_ratio,paper_vs_quant_lookup_ratio,top_matched_vs_quant_lookup_ratio,coverage_paper_importance,coverage_paper_rows,coverage_paper_chunks,coverage_paper_run_length_median,coverage_paper_rows_beyond_profile_fraction,coverage_paper_two_line_ms,coverage_paper_released_ms,quant_win_vs_paper,coverage_paper_query_ms,coverage_paper_saving_vs_paper_lookup_pct,coverage_paper_win_vs_paper,coverage_paper_vs_paper_lookup_ratio,quant_vs_paper_lookup_ratio,coverage_paper_saving_vs_quant_lookup_pct,coverage_paper_win_vs_quant
3,1.07,local,0.95,4621,24.020505,0.976878143709372,4620,38,102.0,0.5038961038961038,1.6251681703453782,1.6300596131664422,0.976934952261904,4303,22,172.5,0.8403439460841273,1.3999203368675563,1.4298704800496214,49580,4.880482452592801,0.994274627386227,4621,51,16.0,0.7448604198225492,1.850991086226284,1.8863591587353907,0.9769252916167278,4205,133,7.0,0.3850178359096314,2.5300952434161306,2.569519222308626,12.281092758806968,14.000508151610603,1.0,1.0,1.140005081516106,1.7970293520707237,0.9770585507720458,4632,38,102.0,0.5025906735751295,1.6283442522461522,1.6341079609405578,1.0,0.027732,-0.2483558111259221,0.0,1.0024835581112592,0.8771890724119303,-14.283635038318199,0.0
3,1.07,hot-cold,0.05,243,9.721039,0.1278485640528161,240,2,120.0,0.0,0.0812694057367062,0.0807196385903899,0.1594016831687125,301,2,150.5,0.53156146179402,0.0979211765453354,0.1008263430466515,35456,0.6500338071172175,0.2255472055515264,243,209,1.0,0.0,2.374935334289531,2.118087541556081,0.1281175405262058,106,99,1.0,0.0,1.1227553883343004,0.9862869359263136,-24.909309317268647,-19.94191582150151,0.0,1.0,0.8005808417849849,9.78203618344034,0.15016708429864864,288,2,144.0,0.0,0.09369202274105189,0.09472980972515857,0.0,0.015078,-17.356583081179267,0.0,1.1735658308117927,1.249093093172687,6.046567927860003,1.0
3,1.07,hot-cold,0.1,486,6.597181,0.2395523257019899,486,3,144.0,0.4074074074074074,0.158105288375525,0.1605288067085673,0.2739676315335423,556,4,137.5,0.2625899280575539,0.1808776550139751,0.1848558487362863,36368,0.7404053292458375,0.3484428182404633,486,338,1.0,0.0,3.863421317846755,3.5938546200420505,0.2397520546365824,267,226,1.0,0.0,2.5691415156906525,2.300429244591065,-15.15431561880578,-13.160006672238811,0.0,1.0,0.8683999332776119,12.444449338862068,0.25729211963957155,528,3,144.0,0.45454545454545453,0.17176870835859512,0.17448616970504796,0.0,0.008837,-8.694615803018824,0.0,1.0869461580301882,1.151543156188058,5.609602889022803,1.0
3,1.07,hot-cold,0.15,730,5.0507,0.3426579598895249,726,5,144.0,0.6115702479338843,0.2470043561617015,0.2508042770308132,0.3443016968671891,727,5,144.0,0.4140302613480055,0.2365072935164747,0.2413047669824981,37788,0.9067620391424498,0.4412877182471401,730,444,1.0,0.0,5.097296267000545,4.823931576825574,0.3428443646334299,473,330,1.0,0.0,3.7716153816561664,3.505951699933442,3.787618839988116,3.9367270556259104,1.0,1.0,1.039367270556259,14.529143969160495,0.36955324632882625,804,5,144.0,0.5522388059701493,0.2659703628658481,0.2688401937386316,1.0,0.008746,-7.191231713166735,0.0,1.0719123171316673,0.9621238116001186,-11.411057933277657,0.0
3,1.07,hot-cold,0.2,973,4.26953,0.4253645232091133,972,7,108.0,0.4567901234567901,0.3289814572277019,0.3302755221461126,0.4602524264769767,1075,7,136.0,0.3693023255813953,0.3497184876619124,0.3564158664531191,38565,1.013114341078564,0.5183619891175851,973,527,1.0,0.0,6.076073873886693,5.797660587498685,0.4255798680208913,685,425,1.0,0.0,4.8758226192569225,4.598820626094172,-7.914708343248655,-7.334225764734525,0.0,1.0,0.9266577423526547,12.902962687546555,0.44043773238133965,1020,6,174.0,0.6470588235294118,0.33623937992163694,0.34062091772053205,0.0,0.008545,-3.1323531054301634,0.0,1.0313235310543016,1.0791470834324868,4.431606507805297,1.0
3,1.07,hot-cold,0.25,1216,4.980118,0.4992155143913923,1212,8,135.0,0.6782178217821783,0.4065651492974332,0.4088500754216641,0.5016802535025363,1212,7,154.0,0.6633663366336634,0.3942872623685933,0.4025081064674876,39130,1.0982014556679938,0.5845457007423913,1216,571,1.0,0.0,6.622707422290841,6.368909027705986,0.4993697035133799,909,509,1.0,0.0,5.861060918317239,5.561823341227443,1.551172259815714,1.575612727364728,1.0,1.0,1.0157561272736473,13.817916339721462,0.5094681308630675,1260,8,144.0,0.5238095238095238,0.41750878565834315,0.42134055631092204,1.0,0.008836,-3.0550271701371035,0.0,1.030550271701371,0.9844882774018427,-4.67877529441898,0.0
3,1.07,hot-cold,0.3,1459,5.926037,0.5612602860486057,1458,10,144.0,0.5802469135802469,0.4920166810813463,0.4987440117181005,0.5662040265262009,1449,9,144.0,0.4182194616977225,0.4713879894159173,0.4820028815781905,40189,1.277402992790586,0.6420165320490104,1459,613,1.0,0.0,7.147179736926682,6.998743769182935,0.5613820784658556,1127,563,1.0,0.0,6.512421787260315,6.232680948367424,3.35665787389392,3.473242750146155,1.0,1.0,1.0347324275014615,12.930796031675506,0.5770979978469666,1548,9,144.0,0.6124031007751938,0.5112008083993951,0.5170481882867893,1.0,0.009037,-3.6700544043894556,0.0,1.0367005440438946,0.9664334212610608,-7.270767053062488,0.0
3,1.07,hot-cold,0.35,1702,6.461046,0.6167543537222735,1698,9,204.0,0.8268551236749117,0.5622289458171278,0.5703302494123179,0.6188511814028101,1669,10,161.5,0.7447573397243858,0.5429582845653319,0.5543404977321825,40872,1.4082058192622438,0.6923051699032846,1702,663,1.0,0.0,7.760296986635753,7.571077734759131,0.6168197657317616,1348,588,1.0,0.0,6.843174228359243,6.691768362394029,2.803595232167966,2.8844639252498805,1.0,1.0,1.0288446392524988,12.071584864844226,0.6339676394503762,1788,9,204.0,0.785234899328859,0.58486402796986,0.5946592493353222,1.0,0.009888,-4.265774075296469,0.0,1.0426577407529647,0.9719640476783203,-7.273282714880924,0.0
3,1.07,hot-cold,0.4,1946,6.392087,0.6660903479173004,1944,11,186.0,0.7222222222222222,0.6457085034097931,0.6576164306206657,0.6837592187555637,1981,11,175.0,0.8632004038364463,0.6444579758681381,0.6581872620302667,41867,1.623098137287578,0.737176276082995,1946,681,1.0,0.0,8.019077649984006,7.8771865593338015,0.6661275155991747,1572,639,1.0,0.0,7.462752170242483,7.322541346009155,-0.0868030941779007,-0.0867278117537839,0.0,1.0,0.9991327218824622,11.125316104449965,0.6879570402206736,2076,11,186.0,0.6763005780346821,0.678556050710912,0.6893890590604808,0.0,0.0108,-4.831483363307654,0.0,1.0483148336330765,1.000868030941779,-4.740565311757616,0.0
3,1.07,hot-cold,0.45,2189,7.032354,0.7054899701969752,2184,12,165.0,0.6428571428571429,0.7158972922623456,0.7263520705171093,0.7075711916264413,2107,12,166.5,0.8025628856193641,0.6854482358173483,0.7001279344195129,42289,1.723867822755449,0.7767107700743205,2189,682,1.0,0.0,8.089244672369539,8.01360653659512,0.7055469855799456,1771,660,1.0,0.0,7.743832757298498,7.564584874083747,3.610389115973289,3.7456205942331344,1.0,1.0,1.0374562059423311,10.804575138621862,0.7109638015756967,2220,12,165.0,0.6324324324324324,0.7254020620814379,0.73675396392306,1.0,0.01062,-1.4320732091457122,0.0,1.0143207320914571,0.9638961088402671,-5.231333832425111,0.0
3,1.07,hot-cold,0.5,2432,7.520577,0.7451813149820625,2430,13,192.0,0.6839506172839506,0.7969118821159512,0.8084818797666725,0.7570859931395105,2399,13,188.0,0.830762817840767,0.7804415366520259,0.7968139300656499,43396,2.0189489130490603,0.8122973720372105,2432,705,1.0,0.0,8.403185266206457,8.32274078384369,0.7453451229753886,1994,676,1.0,0.0,7.97534595430425,7.851898900615315,1.4431924812452146,1.4643255170076142,1.0,1.0,1.014643255170076,9.854118514178577,0.7610131742039501,2544,14,165.0,0.6509433962264151,0.8352190537121995,0.8470592599526215,1.0,0.011391,-4.77158253652914,0.0,1.0477158253652914,0.9855680751875479,-6.305779554184232,0.0
3,1.07,hot-cold,0.55,2675,7.739145,0.7828367193133983,2670,15,144.0,0.6269662921348315,0.8784160466849488,0.8900039984077418,0.7870789837376196,2598,16,149.0,0.6327944572748267,0.8454853082918843,0.8645109105922792,43988,2.1969621442597287,0.8442303681258353,2675,707,2.0,0.0665420560747663,8.487977763843743,8.429822622092159,0.7829697053643098,2230,692,1.0,0.0,8.21002015242736,8.142146578263592,2.864379020888763,2.94884512191953,1.0,1.0,1.0294884512191953,9.418211474838856,0.7962780898186492,2796,15,186.0,0.6824034334763949,0.9171995736106199,0.9308034379315054,1.0,0.011882,-4.58418609318112,0.0,1.0458418609318112,0.9713562097911124,-7.668211763089139,0.0
3,1.07,hot-cold,0.6,2918,8.974885,0.8262006053594037,2916,14,204.0,0.7448559670781894,0.9562379164193916,0.9711705290468045,0.8396343687124418,2962,18,149.0,0.6293045239702904,0.9637490215708356,0.9855726122554485,44287,2.292752424547033,0.872774747918742,2918,679,2.0,0.0753941055517477,8.240257851423499,8.20326555499647,0.8262513452500619,2535,703,1.0,0.0702169625246548,8.409613745812505,8.337329244008195,-1.4829613109017536,-1.4612909317442635,0.0,1.0,0.9853870906825574,8.4593759407828,0.8282484390663557,2994,14,210.0,0.7875751503006012,0.9794061062215539,0.9960186965745903,0.0,0.012924,-2.558579238619818,0.0,1.0255857923861982,1.0148296131090175,-1.059900020480109,0.0
3,1.07,hot-cold,0.65,3162,19.557904,0.8538370467084427,3162,15,204.0,0.7609108159392789,1.0352805320817495,1.0526152109404066,0.8563131668036599,3088,17,164.0,0.7791450777202072,1.0047392815200458,1.0262149948811865,44960,2.5239193942443805,0.8986445595612323,3162,657,2.0,0.1302972802024035,8.07158963293558,8.066891317661776,0.8538430449778666,2754,707,1.0,0.064633260711692,8.507186924479994,8.464647890211847,2.5080595249649007,2.572581397748608,1.0,1.0,1.025725813977486,8.248415714478886,0.8561234036234944,3186,15,204.0,0.7551789077212806,1.0418674547155886,1.0593348734331474,1.0,0.013796,-0.6383778633350268,0.0,1.0063837786333503,0.9749194047503512,-3.2273820512431106,0.0
3,1.07,hot-cold,0.7,3405,11.127778,0.8786963504225769,3402,17,204.0,0.708994708994709,1.1177941596296002,1.134006405096922,0.8843178069887934,3329,19,160.0,0.7119255031541003,1.0830591210696934,1.106533651595088,46022,2.937023090433673,0.9215298295679368,3405,618,2.0,0.1209985315712188,7.69853197995496,7.807478955852209,0.878732691238953,2972,681,2.0,0.0740242261103634,8.275549397525447,8.268337685876418,2.4226277187108014,2.482776141713505,1.0,1.0,1.024827761417135,7.472287601879493,0.8807677747913883,3438,16,222.0,0.7731239092495636,1.1238479746140089,1.1430790514120313,1.0,0.013986,-0.8000524753944083,0.0,1.008000524753944,0.975773722812892,-3.3026921290882028,0.0
3,1.07,hot-cold,0.75,3648,10.829561,0.9060530429478224,3648,17,204.0,0.8256578947368421,1.203245691413513,1.225338776213735,0.9064230567777374,3548,19,155.0,0.6871476888387824,1.1542336690460142,1.17906060018,46829,3.2955822197910822,0.9415401990498548,3648,580,2.0,0.2456140350877192,7.343081239396194,7.52036062078046,0.9061113963008576,3238,642,2.0,0.1272390364422483,7.92386007851321,7.95699294424065,3.7767658162858098,3.925004026652257,1.0,1.0,1.0392500402665226,6.7485869199818085,0.9111960908510726,3744,18,204.0,0.7948717948717948,1.2243817358720004,1.245147950656567,1.0,0.01587,-1.616628382890295,0.0,1.016166283828903,0.9622323418371419,-5.605085138666999,0.0
3,1.07,hot-cold,0.8,3891,12.847713,0.9268763529790636,3888,18,204.0,0.7808641975308642,1.2754064544573132,1.295186908551143,0.9283602350771476,3788,21,146.0,0.6393875395987328,1.2327798723281402,1.260514744601933,47964,3.875156068726634,0.9587754416594604,3891,535,2.0,0.3173991261886404,6.931394020562025,7.112668331592283,0.9268913002638496,3467,617,2.0,0.1188347274300548,7.702526906861282,7.836072721610607,2.6770008035362225,2.7506353335168265,1.0,1.0,1.0275063533351685,6.216565696806044,0.9280548666259933,3972,19,204.0,0.8217522658610272,1.3027332944234533,1.3235905456694586,1.0,0.0161,-2.1930145317859306,0.0,1.0219301453178593,0.9732299919646378,-5.003971697883225,0.0
3,1.07,hot-cold,0.85,4134,16.214285,0.9472468683127088,4134,18,240.0,0.9201741654571844,1.3628299604324738,1.3887485529194743,0.9493519880662982,4051,22,155.0,0.7279684028634905,1.3178693893194484,1.347063240887648,48393,4.119858519498624,0.973229833423631,4134,456,3.0,0.3159167876149008,6.154445534565675,6.397493705266598,0.947306041299356,3725,562,2.0,0.2620134228187919,7.168926235557627,7.34966319751342,3.001645758275984,3.094532666807681,1.0,1.0,1.0309453266680768,5.456063957821577,0.951219091719782,4242,18,240.0,0.8557284299858557,1.3873768456240265,1.4118642609109793,1.0,0.017062,-1.6644991595426317,0.0,1.0166449915954263,0.9699835424172403,-4.810540296581078,0.0
3,1.07,hot-cold,0.9,4378,19.080823,0.9619991665131524,4374,18,246.0,0.925925925925926,1.4303190227136753,1.4567080811506272,0.9632917473967556,4243,23,150.0,0.7072825830780108,1.380330737813483,1.41195794612083,49117,4.5683780856480976,0.9850635335167792,4378,344,3.5,0.4803563270899954,4.993651276989478,5.307539963231469,0.9620359033020076,3942,515,2.0,0.3224251648909183,6.747301728471454,6.925124110472922,3.072004309501042,3.1693674130127025,1.0,1.0,1.031693674130127,4.904624907206901,0.9641731592662677,4410,19,240.0,0.8612244897959184,1.4420305255563068,1.4676937128969019,1.0,0.017633,-0.7541409214670614,0.0,1.0075414092146706,0.9692799569049896,-3.947409831092963,0.0
3,1.07,hot-cold,0.95,4621,15.468031,0.9781315667958156,4620,19,240.0,0.8818181818181818,1.5150193262342555,1.5404524078606707,0.9845457435331448,4557,25,154.0,0.7594908931314461,1.4834553173171114,1.5171215147890995,49762,5.008926726058671,0.9942746273862269,4621,206,5.5,0.5823414845271586,3.594087153931505,3.824255443667943,0.9781807969242544,4230,421,3.0,0.3702127659574468,5.79999092324116,6.080511671774243,1.514548125766002,1.5378394442461252,1.0,1.0,1.0153783944424613,4.007926598166737,0.9804967317396469,4662,19,240.0,0.8738738738738738,1.5252317913826423,1.5526938643810337,1.0,0.018314,-0.7946663238602492,0.0,1.0079466632386025,0.9848545187423399,-2.3447264602848517,0.0
3,1.25,random,0.05,243,3.503187,0.0714917962534624,240,3,84.0,0.0,0.0915987943575275,0.0879269185782669,0.0822815571955971,298,2,149.0,0.5771812080536913,0.0976729703552195,0.0996495838226519,40740,1.2444204564055723,0.2558965538484333,243,236,1.0,0.0,2.6741119901616845,2.340894998042639,0.0715003391867746,37,36,1.0,0.0,0.4078989033174024,0.3566298640403516,-13.332282575045884,-11.763887810357632,0.0,1.0,0.8823611218964237,3.578839472877797,0.07612204312271992,258,3,84.0,0.0,0.09597556513540753,0.09185838747688971,0.0,0.016481,-4.471291570536806,0.0,1.044712915705368,1.1333228257504582,7.818593963852694,1.0
3,1.25,random,0.1,486,2.223015,0.1428337414222599,486,7,78.0,0.0,0.1957371291918356,0.1877694177257722,0.1543006540666872,580,4,139.0,0.3034482758620689,0.1894130759558328,0.1930573781182558,40916,1.2769706679722683,0.3863083637305678,486,441,1.0,0.0,5.0047248569146,4.421149411071535,0.142984393019242,99,97,1.0,0.0,1.0988920770412618,0.9600117072238646,-2.8161989617534022,-2.7390615391267303,0.0,1.0,0.9726093846087328,4.972675567135366,0.14325993831944367,504,6,81.0,0.0,0.18903328308556178,0.18073326309587057,0.0,0.009859,3.747231426247255,1.0,0.9625276857375274,1.028161989617534,6.3836539905955725,1.0
3,1.25,random,0.15,730,2.550136,0.2020398831386032,726,9,78.0,0.0,0.2770065349285419,0.2690031621829119,0.2212948945838229,847,6,137.0,0.2077922077922078,0.276836809902849,0.2825772807819412,41095,1.31094914785288,0.4821953993987858,730,627,1.0,0.0,7.125049156800697,6.353809161118529,0.2020976079688841,168,165,1.0,0.0,1.869151646478929,1.632484104567463,-5.0460814247973,-4.803683637080559,0.0,1.0,0.9519631636291944,5.777124403101662,0.22505795042657023,834,9,84.0,0.0,0.30326715959582157,0.2940561281299861,0.0,0.009358,-9.313260760124109,0.0,1.093132607601241,1.050460814247973,-4.062197539830836,0.0
3,1.25,random,0.2,973,2.860506,0.2615961722121002,972,11,84.0,0.0,0.3589836359945422,0.3512030747731945,0.2778683225902132,1085,7,148.0,0.7511520737327189,0.35328860731957,0.3616154741960977,41365,1.3639197040549056,0.5588454247287178,973,780,1.0,0.0,8.879469945577613,8.018844438078894,0.2617188691463216,252,245,1.0,0.0,2.776025927508009,2.4297257105341767,-2.964780257014388,-2.879412017987004,0.0,1.0,0.97120587982013,6.719086665015279,0.281094728092127,1068,11,90.0,0.0,0.38232641347656865,0.37397899749508545,0.0,0.009097,-6.485114840352568,0.0,1.0648511484035257,1.0296478025701439,-3.418969646272174,0.0
3,1.25,random,0.25,1216,3.091849,0.3170488478775106,1212,13,90.0,0.0,0.439501813467916,0.429102650141815,0.3416571114688514,1355,9,147.0,0.6014760147601476,0.4411953062889936,0.451646060899206,41466,1.3842801268671283,0.6231554146508129,1216,906,1.0,0.0,10.334714078482376,9.465023597568871,0.3173816185609631,346,329,1.0,0.0,3.7296542153947487,3.2718825011971915,-5.253617228870655,-4.991388768565386,0.0,1.0,0.950086112314346,7.244350796911696,0.3367521747586095,1308,13,96.0,0.0,0.46359581921327486,0.4546986360854754,0.0,0.009798,-5.965002997581381,0.0,1.0596500299758138,1.0525361722887068,-0.675877739350117,0.0
3,1.25,random,0.3,1459,3.808298,0.3726629597691204,1458,15,96.0,0.0,0.5222301427972489,0.5142709732041238,0.373066984554152,1490,10,143.0,0.5469798657718121,0.4851134419488617,0.4962266877916362,41535,1.3983641956277104,0.678233813493403,1459,1030,1.0,0.0,11.767796977618833,10.935241036031147,0.3730766392382336,457,417,1.0,0.0,4.731738587663879,4.175325224311304,3.508711623380978,3.636298864293308,1.0,1.0,1.036362988642933,8.414148869930404,0.38555987875784503,1524,15,96.0,0.0,0.538278302316142,0.5286986121831244,1.0,0.010559,-2.8054546592646057,0.0,1.028054546592646,0.9649128837661901,-6.543768239471048,0.0
3,1.25,random,0.35,1702,3.976442,0.4256290217400794,1698,16,96.0,0.1342756183745583,0.5985696130558358,0.5891695532214702,0.4331567539540794,1748,12,137.5,0.391304347826087,0.5707478805218333,0.5840324980724946,41746,1.4423281794144351,0.7259235707925717,1702,1134,1.0,0.0,12.97926753907221,12.227544164500207,0.4259299481345929,579,516,1.0,0.0,5.858384438911851,5.192740076946645,0.8719145653211746,0.8795837844520094,1.0,1.0,1.00879583784452,8.891183442846843,0.4305126581294253,1722,17,96.0,0.0,0.6085840146411292,0.597728927559783,1.0,0.010229,-1.452786263565664,0.0,1.0145278626356566,0.9912808543467883,-2.3451485204147637,0.0
3,1.25,random,0.4,1946,6.160334,0.4809297837243119,1944,20,96.0,0.0,0.6958060382207768,0.685519644405666,0.4940904696738786,2022,14,137.5,0.4134520276953511,0.6609418446805064,0.6762664402473375,41941,1.4841863979325385,0.7682243254446288,1946,1180,1.0,0.0,13.548305475176768,12.987746708506934,0.4811538755309017,727,624,1.0,0.0,7.091077844351922,6.32419892362135,1.3498087522132107,1.3682778868849832,1.0,1.0,1.0136827788688498,9.351637974683973,0.5077411897513047,2082,20,96.0,0.0,0.7301125091145223,0.7190938085200115,1.0,0.010881,-4.897622466159035,0.0,1.0489762246615904,0.9865019124778679,-6.332913438231569,0.0
3,1.25,random,0.45,2189,8.431238,0.532075085636093,2184,21,96.0,0.0,0.7659948270733292,0.7556533550938986,0.5593036424297744,2324,16,138.0,0.4926850258175559,0.7594230995815398,0.7771401169798129,42167,1.5342211310204354,0.8054946316876974,2189,1228,1.0,0.0,14.139261491117532,13.77088331603708,0.532085574349423,883,720,1.0,0.0,8.192749078638982,7.375393183850326,-2.8434680718441685,-2.764850432560073,0.0,1.0,0.9723514956743992,9.49042910371581,0.5371232211163725,2226,21,96.0,0.0,0.7769585204850482,0.7664587133825908,0.0,0.011351,-1.4299358582678945,0.0,1.014299358582679,1.0284346807184417,1.37445016205483,1.0
3,1.25,random,0.5,2432,5.501472,0.5831793097961576,2430,24,96.0,0.0,0.8598037732868159,0.848918377827497,0.592818345444968,2483,17,140.0,0.5251711639146194,0.8111489038031622,0.8299787054664897,42208,1.5434773511383124,0.838329630465582,2432,1240,1.0,0.0,14.331315299228756,14.233940824980824,0.583289750589751,1061,830,1.0,0.0,9.454898335810496,8.583058515238305,2.23103573390373,2.281946782039701,1.0,1.0,1.022819467820397,10.341299672759911,0.585178202296005,2454,23,108.0,0.0,0.8545588507731686,0.8440669672090576,1.0,0.011903,0.5714813985833178,1.0,0.9942851860141668,0.9776896426609627,-1.6974244820714635,0.0
3,1.25,random,0.55,2675,6.001527,0.6328754542384649,2670,26,102.0,0.0,0.9403219507601897,0.9272470962094104,0.6449526496990612,2730,19,136.0,0.421978021978022,0.8925592408298617,0.912136814919726,42351,1.576200486805057,0.867341131004832,2675,1229,2.0,0.0,14.268514919004446,14.428240150842546,0.6331008649394321,1257,925,1.0,0.0,10.55521511049758,9.696926361570137,1.6295851830062658,1.6565805745944129,1.0,1.0,1.016565805745944,10.630999870807244,0.6399869519587107,2706,26,102.0,0.0,0.9490754923159496,0.9347464823168593,1.0,0.012473,-0.808779681069538,0.0,1.0080877968106954,0.9837041481699373,-2.478758342751819,0.0
3,1.25,random,0.6,2918,7.068762,0.6817488265392994,2916,28,102.0,0.0,1.0230502800895225,1.0074241049811363,0.6823334450199496,2910,20,135.5,0.4140893470790378,0.9517623418318204,0.9729458325156278,42388,1.584779700540026,0.8930127549723734,2918,1194,2.0,0.0,13.93977973356044,14.274604889670265,0.6817753625973784,1476,1040,1.0,0.0,11.882736763306143,11.046084968494243,3.4224188497211205,3.5436990748356934,1.0,1.0,1.035436990748357,11.353237353341372,0.6817488265392994,2916,28,102.0,0.0,1.0230502800895225,1.0074241049811365,1.0,0.013746,-2.220446049250313e-14,0.0,1.0000000000000002,0.965775811502789,-3.5436990748356934,0.0
3,1.25,random,0.65,3162,8.276309,0.7316066238521431,3162,32,96.0,0.0,1.1271886149238306,1.1082277389523267,0.7370387100220132,3193,20,156.0,0.66927654243658,1.0416562477571447,1.0641997414804951,42744,1.6697494853894992,0.9156362067399108,3162,1142,2.0,0.0,13.422917215017923,13.989893086316982,0.7317699276208529,1734,1144,1.0,0.0,13.09785463374109,12.361356310154642,3.97282940358934,4.137193024551999,1.0,1.0,1.04137193024552,11.615635513083047,0.7464549032671275,3246,32,96.0,0.0,1.1476135452206035,1.1259901962573733,1.0,0.014077,-1.6027804286723901,0.0,1.016027804286724,0.9602717059641064,-5.806283573318338,0.0
3,1.25,random,0.7,3405,9.049734,0.7762561686023246,3402,34,96.0,0.0,1.2077067923972042,1.1832403545170234,0.7774414390980192,3402,20,169.0,0.7307466196355086,1.1096480281490886,1.1333179568756495,42819,1.6882234081728744,0.9352646833942304,3405,1036,2.0,0.0,12.307458230798998,13.06544601674096,0.776414022049578,1997,1198,1.0,0.0,13.760157429628864,13.203693639929972,4.21912567897087,4.404977203308458,1.0,1.0,1.0440497720330846,11.65047598498319,0.7779430961963163,3414,34,96.0,0.0,1.2106246395824576,1.1861899320565805,1.0,0.015619,-0.24927966057759487,0.0,1.002492796605776,0.9578087432102912,-4.6652375761070175,0.0
3,1.25,random,0.75,3648,10.210093,0.8214251982246201,3648,38,96.0,0.0,1.3118451272315124,1.2863071101946817,0.8348031951674204,3705,22,165.0,0.7149797570850203,1.2079850849089455,1.2346550458734846,42942,1.7189641557584656,0.9523723257198436,3648,926,3.0,0.0,11.147676779043454,12.008566547517184,0.8214284831666359,2303,1233,1.0,0.0,14.222384123798207,13.981053485767257,4.01553127646006,4.183521907097099,1.0,1.0,1.041835219070971,11.323854004805078,0.8290381008688561,3690,38,96.0,0.0,1.322057592379899,1.2942852883653666,1.0,0.01631,-0.6202389854999213,0.0,1.0062023898549992,0.9598446872353994,-4.829708726431781,0.0
3,1.25,random,0.8,3891,11.62075,0.8609668148805181,3888,35,96.0,0.220679012345679,1.3727139904420964,1.352868444883516,0.8618549277878117,3855,23,159.0,0.6866407263294423,1.2557148607329842,1.2841841795138171,43189,1.7823965855822523,0.9668565578232182,3891,781,4.0,0.0,9.600073736342528,10.425177768780063,0.8610707905497206,2620,1231,2.0,0.0,14.277302686507008,14.367873790923088,5.07693601912732,5.34847465538022,1.0,1.0,1.0534847465538022,11.18832798295542,0.8634873870628912,3912,36,96.0,0.18711656441717792,1.3800286654560388,1.3606758762952857,1.0,0.017292,-0.5771020413180006,0.0,1.00577102041318,0.9492306398087268,-5.956442853113786,0.0
3,1.25,random,0.85,4134,12.054029,0.8993590823331519,4134,36,96.0,0.3033381712626996,1.4542450497267432,1.444996034463135,0.902816265167944,4087,25,153.0,0.6738438952777098,1.3321515013756708,1.3628985154927644,43638,1.9037601132813289,0.9788120200862502,4134,626,4.5,0.0,7.941664524800063,8.620879001655952,0.8994121553169921,2984,1177,2.0,0.0,13.767457406048718,14.193002562825711,5.681504793947245,6.02374410399058,1.0,1.0,1.0602374410399058,10.41383668812211,0.9024481967351514,4152,34,96.0,0.37283236994219654,1.4487854254316135,1.4395533393072892,1.0,0.018294,0.37665813787979285,1.0,0.9962334186212021,0.9431849520605275,-5.62439704373805,0.0
3,1.25,random,0.9,4378,15.678755,0.9360327331389132,4374,36,96.0,0.3744855967078189,1.5323217353442864,1.5286157606067152,0.937847146435077,4309,26,157.0,0.6804362961243908,1.4026821719794005,1.4353026168306189,44455,2.146184726466512,0.988554421451964,4378,439,7.0,0.0,5.9289187268967805,6.381656709190109,0.936089639598906,3416,1031,3.0,0.0,12.254729839631375,13.031984649198623,6.104421148913186,6.501287093180896,1.0,1.0,1.065012870931809,9.079607670454443,0.9377708387676413,4392,35,96.0,0.40846994535519127,1.5273551045969687,1.523310447950435,1.0,0.019857,0.3470664632016285,1.0,0.9965293353679837,0.9389557885108683,-6.131656842802369,0.0
3,1.25,random,0.95,4621,22.99586,0.9699542174484108,4620,38,99.0,0.4584415584415584,1.619745241319447,1.625294718486435,0.9702781887062616,4528,30,143.5,0.5181095406360424,1.4744670929196786,1.5089074977421486,45056,2.344010808359313,0.9957951514077028,4621,228,14.5,0.0,3.6499949698417007,3.808910933544344,0.9699673991182036,3950,745,4.0,0.0,9.215517610507153,9.999859599765836,7.160991752478751,7.713343655488636,1.0,1.0,1.0771334365548864,6.627218444291058,0.9699542174484108,4620,38,99.0,0.4584415584415584,1.619745241319447,1.625294718486435,1.0,0.022682,0.0,0.0,1.0,0.9283900824752125,-7.713343655488636,0.0
