trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,budget_index,row_budget_fraction,nominal_row_budget,effective_row_budget,paper_underfill_rows,track,method,method_label,importance,rows,chunks,two_line_ms,lookup_ms,lookup_efficiency,two_line_efficiency,row_match,valid,runtime_median_ms,runtime_p95_ms,deadline_met,valid_and_deadline_met,deterministic,scalarized_calls,outer_iterations,mu_exact_hits,frontier_candidates,eligible_candidates,trim_work_deletions,minimum_overfill,repair_deletions,repair_additions,returned_top_r,fallback_used,error,paper_importance,paper_lookup_ms,paper_two_line_ms,paper_lookup_efficiency,paper_two_line_efficiency,paper_runtime_median_ms,importance_gain_pct,lookup_saving_pct,two_line_saving_pct,lookup_efficiency_gain_pct,two_line_efficiency_gain_pct,lookup_saving_abs_ms,selector_overhead_median_ms,mixed_net_saving_ms,mixed_net_win
118,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.16.mlp.down_proj,down_proj,0,0.7449343567006975,4864x896,3,4864,896,1.75,2,0.75,3648,3648,0,cuda,legacy_rho2_mu4,Exp24 rho2/mu4,0.785347639968677,3648,29,1.2308885439158248,1.245370824113914,0.630613488578757,0.6380331053128914,True,True,1.487495,1.5128983,True,True,True,8,2,0,0,0,0,0,2244,0,False,False,,0.7873754638640094,1.248131677531352,1.2539770750716834,0.6308432660096724,0.6279025984737394,0.284927,-0.25754217503565213,0.22119889008013205,1.8412243425214747,-0.0364238541165518,1.6133882649596476,0.002760853417437925,1.202568,-1.1998071465825622,False
118,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.16.mlp.down_proj,down_proj,0,0.7449343567006975,4864x896,3,4864,896,1.75,2,0.75,3648,3648,0,cuda,frontier16_trim64,Frontier16 + adaptive trim64,0.7922271967327106,3648,23,1.188350243504624,1.2165519086623962,0.6512070640732196,0.6666613660938152,True,True,3.7693845,4.629497199999996,False,False,True,32,2,0,3,3,130,17,77,0,False,False,,0.7873754638640094,1.248131677531352,1.2539770750716834,0.6308432660096724,0.6279025984737394,0.284927,0.6161905077523677,2.5301632381782624,5.233495322337356,3.228028126915916,6.172735662232931,0.03157976886895586,3.4844575,-3.452877731131044,False
118,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.16.mlp.down_proj,down_proj,0,0.7449343567006975,4864x896,3,4864,896,1.75,2,0.75,3648,3648,0,cuda,frontier16_trim256,Frontier16 + adaptive trim256,0.7922271967327106,3648,23,1.188350243504624,1.2165519086623962,0.6512070640732196,0.6666613660938152,True,True,3.873203,3.92528895,False,False,True,32,2,0,4,4,198,17,77,0,False,False,,0.7873754638640094,1.248131677531352,1.2539770750716834,0.6308432660096724,0.6279025984737394,0.284927,0.6161905077523677,2.5301632381782624,5.233495322337356,3.228028126915916,6.172735662232931,0.03157976886895586,3.588276,-3.556696231131044,False
118,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.16.mlp.down_proj,down_proj,0,0.7449343567006975,4864x896,3,4864,896,1.75,2,0.75,3648,3648,0,cuda,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,0.7922271967327106,3648,23,1.188350243504624,1.2165519086623962,0.6512070640732196,0.6666613660938152,True,True,6.518677,6.7326171,False,False,True,72,3,0,6,6,319,17,130,0,False,False,,0.7873754638640094,1.248131677531352,1.2539770750716834,0.6308432660096724,0.6279025984737394,0.284927,0.6161905077523677,2.5301632381782624,5.233495322337356,3.228028126915916,6.172735662232931,0.03157976886895586,6.233750000000001,-6.202170231131045,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,host,paper,Paper,0.2952220376464538,224,3,0.0877083314438565,0.0845514320553065,3.491626699514017,3.365952045678011,True,True,0.183558,0.2009354499999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.183558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,host,top_r,Top-R,0.4392581417923793,224,162,1.849526416024316,1.7074335373504332,0.2572622196902684,0.2374976307375997,True,True,0.0104894999999999,0.0131161499999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.183558,48.789075942364924,-1919.402268945099,-2008.7237501584752,-92.63202392953188,-92.94411722108299,-1.6228821052951268,-0.1730685000000001,-1.4498136052951267,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,host,legacy_rho2_mu4,Exp24 rho2/mu4,0.2751467357156798,224,2,0.078118433144753,0.0773987713786132,3.554923816164193,3.5221742761511154,True,True,0.2382455,0.268402,True,True,True,8,2,0,0,0,0,0,256,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.183558,-6.800068887409882,8.459538180281356,10.93385102787201,1.8128260005282337,4.641249440071449,0.007152660676693304,0.0546875,-0.047534839323306696,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,host,frontier16_trim64,Frontier16 + adaptive trim64,0.3565761950740125,224,11,0.1763532665170872,0.1853047561431609,1.924268985295404,2.021942672887566,True,True,1.2329585,1.3487948499999998,True,True,True,32,2,0,2,2,21,1,1,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.183558,20.78237719537521,-119.1621734117406,-101.06786164319375,-44.889040241236735,-39.92954607051505,-0.10075332408785438,1.0494005,-1.1501538240878544,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,host,frontier16_trim256,Frontier16 + adaptive trim256,0.2751467357156798,224,2,0.078118433144753,0.0773987713786132,3.554923816164193,3.5221742761511154,True,True,1.351766,1.387296,True,True,True,32,2,0,5,5,464,1,237,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.183558,-6.800068887409882,8.459538180281356,10.93385102787201,1.8128260005282337,4.641249440071449,0.007152660676693304,1.168208,-1.1610553393233065,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,host,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,0.2751467357156798,224,2,0.078118433144753,0.0773987713786132,3.554923816164193,3.5221742761511154,True,True,1.4892685,1.94283145,True,True,True,72,3,0,8,8,907,1,473,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.183558,-6.800068887409882,8.459538180281356,10.93385102787201,1.8128260005282337,4.641249440071449,0.007152660676693304,1.3057105,-1.2985578393233066,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,paper,Paper,0.2952220376464538,224,3,0.0877083314438565,0.0845514320553065,3.491626699514017,3.365952045678011,True,True,0.204933,0.22075555,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.204933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,top_r,Top-R,0.4392581417923793,224,162,1.849526416024316,1.7074335373504332,0.2572622196902684,0.2374976307375997,True,True,0.033683,0.0403965999999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.204933,48.789075942364924,-1919.402268945099,-2008.7237501584752,-92.63202392953188,-92.94411722108299,-1.6228821052951268,-0.17125,-1.4516321052951269,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,legacy_rho2_mu4,Exp24 rho2/mu4,0.2751467357156798,224,2,0.078118433144753,0.0773987713786132,3.554923816164193,3.5221742761511154,True,True,0.286175,0.31890225,True,True,True,8,2,0,0,0,0,0,256,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.204933,-6.800068887409882,8.459538180281356,10.93385102787201,1.8128260005282337,4.641249440071449,0.007152660676693304,0.08124200000000001,-0.0740893393233067,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,frontier16_trim64,Frontier16 + adaptive trim64,0.3565761950740125,224,11,0.1763532665170872,0.1853047561431609,1.924268985295404,2.021942672887566,True,True,0.7505275,0.8267759,True,True,True,32,2,0,2,2,21,1,1,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.204933,20.78237719537521,-119.1621734117406,-101.06786164319375,-44.889040241236735,-39.92954607051505,-0.10075332408785438,0.5455945,-0.6463478240878544,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,frontier16_trim256,Frontier16 + adaptive trim256,0.2751467357156798,224,2,0.078118433144753,0.0773987713786132,3.554923816164193,3.5221742761511154,True,True,0.8428104999999999,0.9032423,True,True,True,32,2,0,5,5,464,1,237,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.204933,-6.800068887409882,8.459538180281356,10.93385102787201,1.8128260005282337,4.641249440071449,0.007152660676693304,0.6378774999999999,-0.6307248393233066,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,0.2751467357156798,224,2,0.078118433144753,0.0773987713786132,3.554923816164193,3.5221742761511154,True,True,1.500995,1.55660555,True,True,True,72,3,0,8,8,907,1,473,0,False,False,,0.2952220376464538,0.0845514320553065,0.0877083314438565,3.491626699514017,3.365952045678011,0.204933,-6.800068887409882,8.459538180281356,10.93385102787201,1.8128260005282337,4.641249440071449,0.007152660676693304,1.296062,-1.2889093393233066,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,host,paper,Paper,0.5557192298874725,448,5,0.1643360460035592,0.1621544025321491,3.4270992412758834,3.381602779194509,True,True,0.20871,0.2242969499999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.20871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,host,top_r,Top-R,0.662900750990957,448,218,2.524507442328326,2.514916743181762,0.2635875532612202,0.2625861741883283,True,True,0.009968,0.011032,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.20871,19.286991584795032,-1450.9395390502264,-1436.1860673425535,-92.30872715658248,-92.23486046900885,-2.3527623406496128,-0.198742,-2.1540203406496126,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,host,legacy_rho2_mu4,Exp24 rho2/mu4,0.5500145784462802,448,5,0.1666601584432439,0.168515011082658,3.263890705715786,3.300216341949461,True,True,0.2924415,0.3417840499999999,True,True,True,8,2,0,0,0,0,0,702,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.20871,-1.026534828090686,-3.922562971577559,-1.4142438595817097,-4.76229382547253,-2.4067414938792386,-0.006360608550508906,0.08373150000000001,-0.09009210855050892,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,host,frontier16_trim64,Frontier16 + adaptive trim64,0.5486758865590673,448,3,0.1459779053183721,0.1502934030962647,3.650698402295368,3.758622822833542,True,True,0.580059,0.6278325,True,True,True,24,2,1,2,2,8,0,8,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.20871,-1.2674283972198275,7.314632998344162,11.171097961544907,6.52444371398595,11.149152288337039,0.011860999435884395,0.371349,-0.35948800056411556,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,host,frontier16_trim256,Frontier16 + adaptive trim256,0.5486758865590673,448,3,0.1459779053183721,0.1502934030962647,3.650698402295368,3.758622822833542,True,True,0.5982135,0.63568765,True,True,True,24,2,1,2,2,8,0,8,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.20871,-1.2674283972198275,7.314632998344162,11.171097961544907,6.52444371398595,11.149152288337039,0.011860999435884395,0.38950349999999995,-0.3776425005641155,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,host,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,0.5486758865590673,448,3,0.1459779053183721,0.1502934030962647,3.650698402295368,3.758622822833542,True,True,1.1035374999999998,1.1338193,True,True,True,56,3,1,3,3,16,0,16,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.20871,-1.2674283972198275,7.314632998344162,11.171097961544907,6.52444371398595,11.149152288337039,0.011860999435884395,0.8948274999999999,-0.8829665005641155,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,paper,Paper,0.5557192298874725,448,5,0.1643360460035592,0.1621544025321491,3.4270992412758834,3.381602779194509,True,True,0.21947,0.2968828999999998,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.21947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,top_r,Top-R,0.662900750990957,448,218,2.524507442328326,2.514916743181762,0.2635875532612202,0.2625861741883283,True,True,0.034088,0.038067,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.21947,19.286991584795032,-1450.9395390502264,-1436.1860673425535,-92.30872715658248,-92.23486046900885,-2.3527623406496128,-0.185382,-2.1673803406496126,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,legacy_rho2_mu4,Exp24 rho2/mu4,0.5500145784462802,448,5,0.1666601584432439,0.168515011082658,3.263890705715786,3.300216341949461,True,True,0.358836,0.4290981,True,True,True,8,2,0,0,0,0,0,702,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.21947,-1.026534828090686,-3.922562971577559,-1.4142438595817097,-4.76229382547253,-2.4067414938792386,-0.006360608550508906,0.139366,-0.1457266085505089,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,frontier16_trim64,Frontier16 + adaptive trim64,0.5486758865590673,448,3,0.1459779053183721,0.1502934030962647,3.650698402295368,3.758622822833542,True,True,0.6859415,0.74726825,True,True,True,24,2,1,2,2,8,0,8,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.21947,-1.2674283972198275,7.314632998344162,11.171097961544907,6.52444371398595,11.149152288337039,0.011860999435884395,0.4664715,-0.45461050056411556,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,frontier16_trim256,Frontier16 + adaptive trim256,0.5486758865590673,448,3,0.1459779053183721,0.1502934030962647,3.650698402295368,3.758622822833542,True,True,0.6858519999999999,0.7218659,True,True,True,24,2,1,2,2,8,0,8,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.21947,-1.2674283972198275,7.314632998344162,11.171097961544907,6.52444371398595,11.149152288337039,0.011860999435884395,0.4663819999999999,-0.4545210005641155,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,0.5486758865590673,448,3,0.1459779053183721,0.1502934030962647,3.650698402295368,3.758622822833542,True,True,1.196922,1.2400925,True,True,True,56,3,1,3,3,16,0,16,0,False,False,,0.5557192298874725,0.1621544025321491,0.1643360460035592,3.4270992412758834,3.381602779194509,0.21947,-1.2674283972198275,7.314632998344162,11.171097961544907,6.52444371398595,11.149152288337039,0.011860999435884395,0.977452,-0.9655910005641156,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,host,paper,Paper,0.7920185587427113,672,6,0.2391795934378472,0.2388419725139056,3.3160777831735544,3.3113968769602566,True,True,0.2270745,0.3033546,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2270745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,host,top_r,Top-R,0.8496127169928513,672,168,2.0249430789120293,2.1512056381068687,0.3949472342125963,0.4195736294223812,True,True,0.009097,0.01035355,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2270745,7.271819279281511,-800.6815742913961,-746.6203365456541,-88.08992852288814,-87.32940674246407,-1.912363665592963,-0.21797750000000002,-1.694386165592963,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,host,legacy_rho2_mu4,Exp24 rho2/mu4,0.7956822122214362,672,5,0.2255635811649463,0.2273947306592687,3.4991233522191725,3.5275296132117315,True,True,0.2558785,0.3167343999999999,True,True,True,8,2,0,0,0,0,0,420,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2270745,0.46257167061094506,4.792809963068956,5.692798485519268,5.519941961989794,6.526935437889181,0.011447241854636886,0.028803999999999996,-0.01735675814536311,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,host,frontier16_trim64,Frontier16 + adaptive trim64,0.7929718696104828,672,5,0.2201289141974005,0.2241883878348932,3.53707824597266,3.602306732405837,True,True,0.7204364999999999,0.7706802500000001,True,True,True,32,2,0,3,3,131,25,79,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2270745,0.12036471333258802,6.135263632592569,7.965010294825669,6.664513839829289,8.785109917498769,0.0146535846790124,0.4933619999999999,-0.4787084153209875,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,host,frontier16_trim256,Frontier16 + adaptive trim256,0.7929718696104828,672,5,0.2201289141974005,0.2241883878348932,3.53707824597266,3.602306732405837,True,True,0.9676785,1.01666365,True,True,True,32,2,0,7,7,818,25,79,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2270745,0.12036471333258802,6.135263632592569,7.965010294825669,6.664513839829289,8.785109917498769,0.0146535846790124,0.740604,-0.7259504153209877,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,host,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,0.7929718696104828,672,5,0.2201289141974005,0.2241883878348932,3.53707824597266,3.602306732405837,True,True,1.5567995,1.585854,True,True,True,72,3,0,10,10,1106,25,104,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2270745,0.12036471333258802,6.135263632592569,7.965010294825669,6.664513839829289,8.785109917498769,0.0146535846790124,1.3297249999999998,-1.3150714153209875,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,cuda,paper,Paper,0.7920185587427113,672,6,0.2391795934378472,0.2388419725139056,3.3160777831735544,3.3113968769602566,True,True,0.2448125,0.26776485,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2448125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,cuda,top_r,Top-R,0.8496127169928513,672,168,2.0249430789120293,2.1512056381068687,0.3949472342125963,0.4195736294223812,True,True,0.0377155,0.0436538499999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2448125,7.271819279281511,-800.6815742913961,-746.6203365456541,-88.08992852288814,-87.32940674246407,-1.912363665592963,-0.20709699999999998,-1.705266665592963,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,cuda,legacy_rho2_mu4,Exp24 rho2/mu4,0.7956822122214362,672,5,0.2255635811649463,0.2273947306592687,3.4991233522191725,3.5275296132117315,True,True,0.3270915,0.37294335,True,True,True,8,2,0,0,0,0,0,420,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2448125,0.46257167061094506,4.792809963068956,5.692798485519268,5.519941961989794,6.526935437889181,0.011447241854636886,0.08227899999999999,-0.0708317581453631,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,cuda,frontier16_trim64,Frontier16 + adaptive trim64,0.7929718696104828,672,5,0.2201289141974005,0.2241883878348932,3.53707824597266,3.602306732405837,True,True,0.8183495000000001,0.8584036,True,True,True,32,2,0,3,3,131,25,79,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2448125,0.12036471333258802,6.135263632592569,7.965010294825669,6.664513839829289,8.785109917498769,0.0146535846790124,0.5735370000000001,-0.5588834153209876,False
126,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.18.self_attn.q_proj,q_proj,0,0.9032173841312596,896x896,0,896,896,1.75,2,0.75,672,672,0,cuda,frontier16_trim256,Frontier16 + adaptive trim256,0.7929718696104828,672,5,0.2201289141974005,0.2241883878348932,3.53707824597266,3.602306732405837,True,True,1.039623,1.0566579,True,True,True,32,2,0,7,7,818,25,79,0,False,False,,0.7920185587427113,0.2388419725139056,0.2391795934378472,3.3160777831735544,3.3113968769602566,0.2448125,0.12036471333258802,6.135263632592569,7.965010294825669,6.664513839829289,8.785109917498769,0.0146535846790124,0.7948105,-0.7801569153209875,False
